Timestamp,Weight (kg),w_smooth,consumption (kg),Usage EXACT 29275,Gradient EXACT 29275,Temperature EXACT 29275,Usage EXACT 29274,Gradient EXACT 29274,Temperature EXACT 29274,Usage EXACT 29273,Gradient EXACT 29273,Temperature EXACT 29273,Weight (kg),w_smooth,consumption (kg)
2025-11-21 16:02:49,-0.000234,,0.0,0,0.08,29.92,0,0.10,28.80,0,0.00,29.01,-0.000467,,0
2025-11-21 16:04:49,-0.000487,-0.000234,0.0,0,0.04,29.76,0,0.01,28.70,0,0.00,28.75,-0.000411,-0.000467,0
2025-11-21 16:06:49,0.000161,-0.000338,0.0,0,0.03,29.65,0,0.05,28.70,0,0.00,28.64,-0.0007,-0.0007,0
2025-11-21 16:08:49,-0.000338,-0.000338,0.0,0,0.03,29.44,0,0.00,28.54,0,-0.06,28.36,-0.000728,-0.000728,0
2025-11-21 16:10:49,-0.000338,-0.000338,0.0,0,0.08,29.33,0,0.09,28.32,0,-0.04,28.12,-0.000728,-0.000728,0
2025-11-21 16:12:49,-0.000338,-0.000338,0.0,0,-0.01,29.38,0,0.05,28.07,0,-0.00,27.90,-0.000938,-0.000728,0
2025-11-21 16:14:49,0.000139,0.000139,0.0,0,0.05,29.69,0,0.06,27.87,0,-0.00,27.59,0.000358,0.000358,0
2025-11-21 16:16:49,0.000139,0.000139,0.0,0,0.01,29.96,0,0.05,27.69,0,-0.00,27.38,0.000464,0.000358,0
2025-11-21 16:18:49,-0.000155,-0.000155,0.0,0,0.03,30.24,0,0.05,27.54,0,-0.01,27.16,-0.000207,-0.000207,0
2025-11-21 16:20:49,-0.000155,-0.000155,0.0,0,-0.02,30.46,0,0.01,27.38,0,-0.00,26.96,-0.000207,-0.000207,0
2025-11-21 16:22:49,-0.000329,-0.000329,0.0,0,-0.02,30.67,0,0.05,27.27,0,-0.00,26.75,0.000119,1.6e-05,0
2025-11-21 16:24:49,-0.000474,-0.000474,0.0,0,-0.02,30.89,0,0.05,27.17,0,-0.04,26.60,1.6e-05,1.6e-05,0
2025-11-21 16:26:49,-0.00054,-0.00054,0.0,0,0.03,31.05,0,0.05,27.06,0,-0.00,26.49,1.6e-05,-0.000251,0
2025-11-21 16:28:49,-0.000695,-0.000682,0.0,0,0.02,31.16,0,0.06,27.01,0,-0.00,26.39,-0.000251,-0.000251,0
2025-11-21 16:30:49,-0.000682,-0.000682,0.0,0,0.07,31.27,0,0.03,26.91,0,-0.00,26.29,-0.000326,-0.000326,0
2025-11-21 16:32:49,-0.000509,-0.000509,0.0,0,0.03,31.31,0,0.06,26.87,0,-0.02,26.20,-0.000326,-0.000326,0
2025-11-21 16:34:49,-0.000509,-0.000411,0.0,0,0.07,31.38,0,0.01,26.81,0,-0.00,26.18,-0.000326,-0.000326,0
2025-11-21 16:36:49,-0.000411,-0.000411,0.0,0,0.03,31.32,0,0.09,26.81,0,-0.00,26.08,-0.001421,-0.001421,0
2025-11-21 16:38:49,-0.000509,-0.000509,0.0,0,0.08,31.38,0,0.05,26.74,0,-0.00,26.08,-0.001383,-0.001383,0
2025-11-21 16:40:49,-0.000673,-0.000673,0.0,0,0.07,31.38,0,0.00,26.70,0,-0.00,25.98,-0.000502,-0.000565,0
2025-11-21 16:42:49,-0.000673,-0.000673,0.0,0,-0.00,31.38,0,0.02,26.70,0,-0.00,25.98,-0.000565,-0.000565,0
2025-11-21 16:44:49,-0.000894,-0.000673,0.0,0,-0.02,31.38,0,0.07,26.70,0,-0.00,25.98,-0.000565,-0.000565,0
2025-11-21 16:46:49,-0.000382,-0.000382,0.0,0,-0.02,31.32,0,0.10,26.70,0,-0.00,25.98,-0.000524,-0.000524,0
2025-11-21 16:48:49,-0.000313,-0.000313,0.0,0,-0.02,31.27,0,0.10,26.70,0,-0.00,25.98,-0.000461,-0.000524,0
2025-11-21 16:50:49,-0.00018,-0.000227,0.0,0,0.03,31.21,0,0.05,26.64,0,-0.00,25.98,-0.000838,-0.000627,0
2025-11-21 16:52:49,-0.000227,-0.000227,0.0,0,-0.02,31.16,0,0.03,26.63,0,-0.01,25.97,-0.000627,-0.00075,0
2025-11-21 16:54:49,-0.000227,-0.000227,0.0,0,-0.02,31.10,0,0.00,26.61,0,-0.01,25.97,-0.00075,-0.000627,0
2025-11-21 16:56:49,-0.000411,-0.000411,0.0,0,-0.02,31.05,0,0.00,26.60,0,-0.04,25.87,-0.000627,-0.000627,0
2025-11-21 16:58:49,-0.001469,-0.001469,0.0,0,0.03,31.00,0,0.00,26.60,0,-0.00,25.87,-0.000445,-0.000445,0
2025-11-21 17:00:49,-0.00157,-0.00157,0.0,0,0.03,31.00,0,0.00,26.60,0,-0.00,25.90,-0.000941,-0.000941,0
2025-11-21 17:02:49,-0.001614,-0.00157,0.0,0,-0.02,30.95,0,0.02,26.62,0,-0.00,25.97,-0.001167,-0.001167,0
2025-11-21 17:04:49,-0.00139,-0.00139,0.0,0,0.03,30.89,0,0.03,26.63,0,-0.00,25.98,-0.001167,-0.001167,0
2025-11-21 17:06:49,0.000588,0.000588,0.0,0,-0.02,30.84,0,0.03,26.63,0,-0.00,25.98,-0.000979,-0.000979,0
2025-11-21 17:08:49,0.001466,0.001355,0.0,0,-0.02,30.84,0,0.03,26.63,0,-0.00,25.98,-0.000562,-0.000562,0
2025-11-21 17:10:49,0.000834,0.000834,0.0,0,-0.02,30.84,0,0.00,26.61,0,-0.05,25.87,-0.000464,-0.000562,0
2025-11-21 17:12:49,0.000556,0.000556,0.0,0,0.03,30.84,0,0.00,26.60,0,-0.00,25.87,-0.000562,-0.000562,0
2025-11-21 17:14:49,0.0003,0.000556,0.0,0,0.07,30.84,0,0.00,26.60,0,-0.00,25.87,-0.000991,-0.000881,0
2025-11-21 17:16:49,0.000556,0.000338,0.0,0,0.07,30.83,0,0.00,26.60,0,-0.00,25.87,-0.000991,-0.000991,0
2025-11-21 17:18:49,0.000338,0.000471,0.0,0,-0.01,30.73,0,0.00,26.60,0,-0.00,25.87,-0.000881,-0.000881,0
2025-11-21 17:20:49,0.000793,0.000471,0.0,0,-0.02,30.73,0,0.00,26.60,0,-0.00,25.87,-0.000442,-0.000442,0
2025-11-21 17:22:49,0.000471,0.000471,0.0,0,0.07,30.73,0,0.00,26.60,0,-0.00,25.87,0.000907,0.000907,0
2025-11-21 17:24:49,0.000856,0.000856,0.0,0,0.03,30.72,0,0.00,26.60,0,-0.00,25.87,0.001249,0.000929,0
2025-11-21 17:26:49,0.004536,0.004536,0.0,0,-0.01,30.56,0,0.00,26.60,0,-0.00,25.87,0.000929,0.000929,0
2025-11-21 17:28:49,0.005029,0.005029,0.0,0,0.07,30.46,0,0.00,26.60,0,-0.00,25.87,0.000505,0.000505,0
2025-11-21 17:30:49,0.005342,0.005121,0.0,0,0.03,30.19,0,0.00,26.61,0,-0.00,25.87,0.000499,0.000505,0
2025-11-21 17:32:49,0.005121,0.005121,0.0,0,-0.01,29.92,0,0.00,26.60,0,-0.00,25.87,0.000596,0.000499,0
2025-11-21 17:34:49,0.005121,0.005121,0.0,0,-0.02,29.70,0,0.00,26.60,0,-0.00,25.87,0.000307,0.000307,0
2025-11-21 17:36:49,0.004539,0.004997,0.0,0,0.03,29.56,0,0.00,26.60,0,-0.00,25.87,6.3e-05,6.3e-05,0
2025-11-21 17:38:49,0.004997,0.004997,0.0,0,0.03,29.38,0,0.00,26.60,0,-0.00,25.87,6.3e-05,-0.000652,0
2025-11-21 17:40:49,0.005389,0.004997,0.0,0,-0.02,29.17,0,0.00,26.60,0,-0.01,25.86,-0.000652,-0.000596,0
2025-11-21 17:42:49,0.004827,0.005152,0.0,0,-0.02,29.07,0,0.00,26.60,0,-0.03,25.81,-0.000417,-0.000596,0
2025-11-21 17:44:49,0.005152,0.004827,0.0,0,0.03,29.02,0,0.00,26.60,0,-0.01,25.77,-0.000596,-0.000596,0
2025-11-21 17:46:49,0.004716,0.004716,0.0,0,0.02,28.90,0,0.00,26.60,0,-0.00,25.77,-0.00054,-0.000596,0
2025-11-21 17:48:49,0.004716,0.004716,0.0,0,0.03,28.80,0,0.00,26.60,0,-0.00,25.77,-0.0007,-0.00054,0
2025-11-21 17:50:49,0.00411,0.00435,0.0,0,-0.02,28.70,0,0.06,26.60,0,-0.00,25.77,-0.00037,-0.000631,0
2025-11-21 17:52:49,0.00435,0.00435,0.0,0,0.03,28.64,0,0.10,26.60,0,-0.00,25.77,-0.000631,-0.00037,0
2025-11-21 17:54:49,0.004609,0.004609,0.0,0,-0.02,28.59,0,0.10,26.60,0,-0.00,25.77,-1.6e-05,-0.000631,0
2025-11-21 17:56:49,0.00477,0.00477,0.0,0,0.03,28.54,0,0.10,26.60,0,-0.00,25.77,-0.000631,-0.000552,0
2025-11-21 17:58:49,0.004767,0.004767,0.0,0,-0.02,28.49,0,0.10,26.60,0,-0.00,25.77,-0.000552,-0.000552,0
2025-11-21 18:00:49,0.004555,0.004555,0.0,0,0.02,28.42,0,0.09,26.59,0,-0.00,25.77,-0.000552,-0.000552,0
2025-11-21 18:02:49,0.004182,0.004182,0.0,0,0.03,28.38,0,0.05,26.55,0,-0.00,25.77,-0.000154,-0.000154,0
2025-11-21 18:04:49,0.004103,0.004103,0.0,0,0.02,28.26,0,0.01,26.49,0,-0.00,25.77,-0.000116,-0.000116,0
2025-11-21 18:06:49,0.003914,0.003914,0.0,0,0.03,28.17,0,0.00,26.49,0,-0.00,25.77,-0.000116,-0.000116,0
2025-11-21 18:08:49,0.003848,0.003848,0.0,0,0.01,28.04,0,0.00,26.49,0,-0.00,25.77,-0.00016,-0.00016,0
2025-11-21 18:10:49,0.003848,0.003848,0.0,0,-0.01,27.90,0,0.07,26.49,0,-0.00,25.77,-0.00091,-0.000634,0
2025-11-21 18:12:49,0.003266,0.00362,0.0,0,-0.02,27.69,0,0.04,26.43,0,-0.00,25.77,-0.000634,-0.000634,0
2025-11-21 18:14:49,0.00362,0.003266,0.0,0,-0.02,27.54,0,0.00,26.39,0,-0.00,25.77,-0.000806,-0.000806,0
2025-11-21 18:16:49,0.003491,0.00362,0.0,0,-0.02,27.43,0,0.05,26.39,0,-0.00,25.77,-0.000809,-0.000809,0
2025-11-21 18:18:49,0.00362,0.003491,0.0,0,0.03,27.33,0,0.04,26.33,0,-0.00,25.77,-0.000919,-0.000919,0
2025-11-21 18:20:49,0.003491,0.003491,0.0,0,0.03,27.22,0,0.00,26.29,0,-0.00,25.77,-0.000919,-0.000919,0
2025-11-21 18:22:49,0.003168,0.003168,0.0,0,-0.02,27.12,0,0.00,26.29,0,-0.00,25.77,-0.00154,-0.001211,0
2025-11-21 18:24:49,0.00307,0.003127,0.0,0,-0.00,27.04,0,0.09,26.29,0,-0.00,25.77,-0.001211,-0.001211,0
2025-11-21 18:26:49,0.003168,0.00307,0.0,0,0.03,26.96,0,0.03,26.21,0,-0.00,25.77,-0.001211,-0.001211,0
2025-11-21 18:28:49,0.003014,0.003014,0.0,0,-0.02,26.91,0,0.00,26.18,0,-0.00,25.77,-0.001151,-0.001151,0
2025-11-21 18:30:49,0.002688,0.002688,0.0,0,0.03,26.78,0,0.00,26.18,0,-0.01,25.76,-0.000631,-0.000631,0
2025-11-21 18:32:49,0.002688,0.002688,0.0,0,0.07,26.13,0,0.00,26.18,0,-0.05,25.71,0.000157,-6.6e-05,0
2025-11-21 18:34:49,-0.688986,-0.688986,0.691137,0,0.02,25.82,0,0.04,26.18,0,-0.03,25.66,0.000558,0.000558,0
2025-11-21 18:36:49,-0.689586,-0.689238,0.0,0,-0.02,25.71,0,0.00,26.18,0,-0.02,25.66,0.000558,0.000558,0
2025-11-21 18:38:49,-0.689586,-0.689586,0.0,0,0.02,25.45,0,0.00,26.18,0,-0.00,25.66,0.0007,0.000533,0
2025-11-21 18:40:49,-0.689779,-0.689586,0.0,0,0.03,25.15,0,0.00,26.18,0,-0.00,25.66,0.000533,0.000289,0
2025-11-21 18:42:49,-0.689779,-0.689545,0.0,0,0.07,24.89,0,0.05,26.25,0,-0.00,25.66,7.5e-05,7.5e-05,0
2025-11-21 18:44:49,-0.689545,-0.689545,0.0,0,-0.01,24.84,0,0.05,26.29,0,-0.00,25.66,7.5e-05,3e-06,0
2025-11-21 18:46:49,-0.689545,-0.689545,0.0,0,0.02,25.47,0,0.10,26.39,0,-0.00,25.77,-0.000464,7.5e-05,0
2025-11-21 18:48:49,-0.689144,-0.68916,0.0,0,0.06,26.28,0,0.10,26.39,0,-0.00,25.77,0.00026,0.00026,0
2025-11-21 18:50:49,-0.689144,-0.689144,0.0,0,0.08,27.27,0,0.03,26.31,0,-0.00,25.77,0.001211,0.001211,0
2025-11-21 18:52:49,-0.689093,-0.689093,0.0,0,0.08,28.27,0,0.00,26.29,0,-0.00,25.77,0.001537,0.001537,0
2025-11-21 18:54:49,-0.689093,-0.689093,0.0,0,0.10,29.70,0,0.00,26.29,0,-0.02,25.70,0.001537,0.001537,0
2025-11-21 18:56:49,-0.689166,-0.689166,0.0,1,0.18,31.44,0,0.00,26.29,0,-0.00,25.66,0.002259,0.002259,0
2025-11-21 18:58:49,-0.689299,-0.689295,0.0,1,0.21,33.54,0,0.00,26.29,0,-0.00,25.66,0.003037,0.003037,0
2025-11-21 19:00:49,-0.689295,-0.689295,0.0,1,0.31,36.19,0,0.00,26.29,0,-0.00,25.66,0.003037,0.003037,0
2025-11-21 19:02:49,-0.688651,-0.688651,0.0,1,0.33,39.26,0,0.00,26.29,0,-0.00,25.66,0.004213,0.004213,0
2025-11-21 19:04:49,-0.68824,-0.68824,0.0,1,0.36,42.93,0,0.00,26.29,0,-0.00,25.66,0.005634,0.005634,0
2025-11-21 19:06:49,-0.68691,-0.68691,0.0,1,0.44,47.04,0,0.00,26.29,0,-0.00,25.66,0.005653,0.005653,0
2025-11-21 19:08:49,-0.68674,-0.686882,0.0,1,0.63,51.49,0,0.00,26.29,0,-0.00,25.66,0.005872,0.005872,0
2025-11-21 19:10:49,-0.686822,-0.68674,0.0,1,0.67,56.29,0,0.00,26.29,0,-0.00,25.66,0.006904,0.006904,0
2025-11-21 19:12:49,-0.685906,-0.686446,0.0,1,0.70,61.09,0,0.04,26.34,0,-0.00,25.66,0.007425,0.007425,0
2025-11-21 19:14:49,-0.685906,-0.685906,0.0,1,0.69,65.85,0,0.08,26.38,0,-0.00,25.66,0.007651,0.007651,0
2025-11-21 19:16:49,-0.685814,-0.685814,0.0,1,0.66,70.84,0,0.10,26.39,0,-0.00,25.66,0.007651,0.007651,0
2025-11-21 19:18:49,-0.685388,-0.685489,0.0,1,0.52,73.48,0,0.10,26.39,0,-0.00,25.66,0.007369,0.007369,0
2025-11-21 19:20:49,-0.685489,-0.685489,0.0,1,0.48,73.48,0,0.10,26.39,0,-0.00,25.66,0.007369,0.007369,0
2025-11-21 19:22:49,-0.689071,-0.689071,0.0,1,0.46,73.46,0,0.10,26.39,0,-0.00,25.66,0.007369,0.007369,0
2025-11-21 19:24:49,-0.69073,-0.69073,0.0,1,0.60,74.83,0,0.10,26.39,0,-0.01,25.65,0.007347,0.007394,0
2025-11-21 19:26:49,-0.691254,-0.691254,0.0,1,0.71,77.74,0,0.06,26.39,0,-0.01,25.65,0.007441,0.007419,0
2025-11-21 19:28:49,-0.691402,-0.691254,0.0,1,0.86,82.39,0,0.01,26.39,0,-0.03,25.63,0.007419,0.007419,0
2025-11-21 19:30:49,-0.69121,-0.69121,0.0,1,0.97,86.57,0,0.00,26.39,0,-0.06,25.59,0.001644,0.001644,0
2025-11-21 19:32:49,-0.690644,-0.690644,0.0,1,0.72,88.84,0,0.00,26.39,0,-0.06,25.56,0.001619,0.001644,0
2025-11-21 19:34:49,-0.690644,-0.690644,0.0,1,0.51,87.40,0,0.00,26.39,0,-0.01,25.56,0.001644,0.001644,0
2025-11-21 19:36:49,-0.690477,-0.690477,0.0,1,0.55,85.22,0,0.04,26.39,0,-0.00,25.56,0.002048,0.002048,0
2025-11-21 19:38:49,-0.690477,-0.690477,0.0,1,0.32,83.93,0,0.07,26.39,0,-0.00,25.56,0.002048,0.002048,0
2025-11-21 19:40:49,-0.690369,-0.690369,0.0,1,0.59,84.89,0,0.06,26.39,0,-0.00,25.56,0.002271,0.002271,0
2025-11-21 19:42:49,-0.690117,-0.690117,0.0,1,0.47,84.57,0,0.01,26.39,0,-0.00,25.56,0.003153,0.003093,0
2025-11-21 19:44:49,-0.689242,-0.689242,0.0,1,0.31,84.25,0,0.00,26.39,0,-0.00,25.56,0.003093,0.003093,0
2025-11-21 19:46:49,-0.689242,-0.689242,0.0,1,0.56,84.38,0,0.00,26.39,0,-0.00,25.56,0.002971,0.002971,0
2025-11-21 19:48:49,-0.690142,-0.690142,0.0,1,0.62,85.39,0,0.02,26.39,0,-0.00,25.56,0.002381,0.002381,0
2025-11-21 19:50:49,-0.690142,-0.690142,0.0,1,0.68,85.78,0,0.06,26.30,0,-0.00,25.56,0.003447,0.003447,0
2025-11-21 19:52:49,-0.689709,-0.689709,0.0,0,0.71,85.39,0,0.03,26.16,0,-0.00,25.56,0.00601,0.00601,0
2025-11-21 19:54:49,-0.689709,-0.689709,0.0,0,0.64,85.22,0,0.02,26.03,0,-0.00,25.56,0.008103,0.008103,0
2025-11-21 19:56:49,-0.690812,-0.690812,0.0,0,0.62,84.89,0,0.05,25.92,0,-0.00,25.56,0.008103,0.008103,0
2025-11-21 19:58:49,-0.691156,-0.691156,0.0,0,0.61,84.09,0,0.00,25.87,0,-0.00,25.56,0.002171,0.002171,0
2025-11-21 20:00:49,-0.691753,-0.691551,0.0,0,0.59,82.83,0,0.09,25.98,0,-0.00,25.56,0.001484,0.001484,0
2025-11-21 20:02:49,-0.691551,-0.691551,0.0,0,0.55,81.60,0,0.05,25.98,0,-0.00,25.56,0.001308,0.001484,0
2025-11-21 20:04:49,-0.690938,-0.690938,0.0,0,0.51,80.57,0,0.03,26.01,0,-0.00,25.56,0.001568,0.001568,0
2025-11-21 20:06:49,-0.690316,-0.690316,0.0,0,0.53,79.12,0,0.09,26.08,0,-0.00,25.56,0.001741,0.001741,0
2025-11-21 20:08:49,-0.690306,-0.690306,0.0,0,0.40,76.81,0,0.03,26.08,0,-0.00,25.56,0.001741,0.001741,0
2025-11-21 20:10:49,-0.690948,-0.690948,0.0,0,0.36,74.20,0,0.00,26.08,0,-0.00,25.56,0.000524,0.000524,0
2025-11-21 20:12:49,-0.691819,-0.691819,0.0,0,0.36,71.69,0,0.00,26.08,0,-0.00,25.56,-0.000276,-0.000276,0
2025-11-21 20:14:49,-0.692107,-0.692107,0.0,0,0.32,69.38,0,0.00,26.08,0,-0.00,25.56,-0.000822,-0.000822,0
2025-11-21 20:16:49,-0.692448,-0.692448,0.0,0,0.36,67.29,0,0.00,26.08,0,-0.05,25.50,-0.000869,-0.000869,0
2025-11-21 20:18:49,-0.692533,-0.692533,0.0,0,0.38,65.42,0,0.00,26.08,0,-0.03,25.46,-0.000944,-0.000944,0
2025-11-21 20:20:49,-0.692922,-0.692922,0.0,0,0.27,63.92,0,0.00,26.08,0,-0.00,25.46,-0.001892,-0.001804,0
2025-11-21 20:22:49,-0.693762,-0.693762,0.0,0,0.34,62.76,0,0.00,26.08,0,-0.00,25.46,-0.001804,-0.001804,0
2025-11-21 20:24:49,-0.693762,-0.693762,0.0,0,0.35,61.91,0,0.00,26.08,0,-0.00,25.46,-0.001656,-0.001656,0
2025-11-21 20:26:49,-0.693253,-0.693253,0.0,0,0.34,61.16,0,0.02,26.08,0,-0.00,25.46,-0.000336,-0.000336,0
2025-11-21 20:28:49,-0.6929,-0.6929,0.0,0,0.34,60.60,0,0.03,26.08,0,-0.00,25.46,-0.000336,-0.000336,0
2025-11-21 20:30:49,-0.691507,-0.691507,0.0,0,0.33,59.89,0,0.03,26.08,0,-0.00,25.46,-0.000508,-0.00048,0
2025-11-21 20:32:49,-0.691153,-0.691314,0.0,0,0.33,59.36,0,0.05,26.08,0,-0.00,25.46,-0.00048,-0.000508,0
2025-11-21 20:34:49,-0.691507,-0.691314,0.0,0,0.29,58.83,0,0.07,26.08,0,-0.00,25.46,-0.001142,-0.001142,0
2025-11-21 20:36:49,-0.691516,-0.691513,0.0,0,0.25,58.58,0,0.07,26.08,0,-0.00,25.46,-0.001167,-0.001142,0
2025-11-21 20:38:49,-0.691513,-0.691513,0.0,0,0.31,57.96,0,0.08,26.08,0,-0.00,25.46,-0.001167,-0.001167,0
2025-11-21 20:40:49,-0.690827,-0.690827,0.0,0,0.31,57.37,0,0.10,26.08,0,-0.00,25.46,-0.001873,-0.001873,0
2025-11-21 20:42:49,-0.691083,-0.691083,0.0,0,0.27,56.49,0,0.07,26.05,0,-0.00,25.46,-0.001873,-0.001873,0
2025-11-21 20:44:49,-0.691728,-0.691728,0.0,0,0.30,55.78,0,0.01,25.98,0,-0.00,25.46,-0.00192,-0.001873,0
2025-11-21 20:46:49,-0.691728,-0.691728,0.0,0,0.29,54.97,0,0.00,25.98,0,-0.01,25.45,-0.001848,-0.00192,0
2025-11-21 20:48:49,-0.692353,-0.692221,0.0,0,0.29,54.33,0,0.03,25.98,0,-0.00,25.46,-0.001995,-0.001848,0
2025-11-21 20:50:49,-0.692274,-0.692274,0.0,0,0.19,53.54,0,0.09,25.98,0,-0.00,25.46,-0.001848,-0.001995,0
2025-11-21 20:52:49,-0.692274,-0.692274,0.0,0,0.27,53.07,0,0.10,25.98,0,-0.00,25.46,-0.001995,-0.001995,0
2025-11-21 20:54:49,-0.693001,-0.693001,0.0,0,0.17,52.46,0,0.05,25.93,0,-0.00,25.46,-0.002575,-0.002575,0
2025-11-21 20:56:49,-0.693137,-0.693137,0.0,0,0.27,51.93,0,0.01,25.87,0,-0.01,25.45,-0.002575,-0.002575,0
2025-11-21 20:58:49,-0.693187,-0.693187,0.0,0,0.27,51.55,0,0.00,25.87,0,-0.04,25.41,-0.000489,-0.000489,0
2025-11-21 21:00:49,-0.693203,-0.693203,0.0,0,0.27,51.18,0,0.00,25.87,0,-0.06,25.38,0.007344,0.007344,0
2025-11-21 21:02:49,-0.693203,-0.693203,0.0,0,0.20,50.73,0,0.04,25.87,0,-0.04,25.36,0.006704,0.006704,0
2025-11-21 21:04:49,-0.693522,-0.693522,0.0,0,0.22,50.39,0,0.09,25.87,0,-0.00,25.36,0.005882,0.005882,0
2025-11-21 21:06:49,-0.693661,-0.693661,0.0,0,0.23,49.97,0,0.10,25.87,0,-0.00,25.36,0.005355,0.005355,0
2025-11-21 21:08:49,-0.693661,-0.693661,0.0,0,0.26,49.78,0,0.09,25.86,0,-0.00,25.36,0.004966,0.004966,0
2025-11-21 21:10:49,-0.693664,-0.693664,0.0,0,0.26,49.78,0,0.01,25.78,0,-0.00,25.36,0.004956,0.004956,0
2025-11-21 21:12:49,-0.694245,-0.694245,0.0,0,0.20,49.64,0,0.00,25.77,0,-0.00,25.36,0.004956,0.004956,0
2025-11-21 21:14:49,-0.694245,-0.694245,0.0,0,0.25,49.42,0,0.00,25.77,0,-0.00,25.36,0.004113,0.004113,0
2025-11-21 21:16:49,-0.694501,-0.694302,0.0,0,0.21,49.06,0,0.00,25.77,0,-0.00,25.36,0.00389,0.004044,0
2025-11-21 21:18:49,-0.694425,-0.694425,0.0,0,0.19,48.49,0,0.00,25.77,0,-0.00,25.36,0.00389,0.00389,0
2025-11-21 21:20:49,-0.694425,-0.694425,0.0,0,0.14,47.93,0,0.00,25.77,0,-0.00,25.36,0.003786,0.003786,0
2025-11-21 21:22:49,-0.693759,-0.693759,0.0,0,0.18,47.38,0,0.00,25.77,0,-0.00,25.36,0.003786,0.003786,0
2025-11-21 21:24:49,-0.684838,-0.684838,0.0,0,0.24,46.82,0,0.00,25.77,0,-0.00,25.36,0.011544,0.011544,0
2025-11-21 21:26:49,-0.684775,-0.684838,0.0,0,0.12,46.35,0,0.00,25.77,0,-0.00,25.36,0.010546,0.010546,0
2025-11-21 21:28:49,-0.684889,-0.684889,0.0,0,0.11,45.87,0,0.00,25.77,0,-0.00,25.36,0.008601,0.008601,0
2025-11-21 21:30:49,-0.684889,-0.684889,0.0,0,0.16,45.40,0,0.00,25.77,0,-0.00,25.36,0.008372,0.008372,0
2025-11-21 21:32:49,-0.684889,-0.685242,0.0,0,0.12,44.94,0,0.00,25.77,0,-0.00,25.36,0.007864,0.007864,0
2025-11-21 21:34:49,-0.685483,-0.685483,0.0,0,0.15,44.41,0,0.00,25.77,0,-0.03,25.32,0.007864,0.007864,0
2025-11-21 21:36:49,-0.684873,-0.685483,0.0,0,0.10,43.89,0,0.00,25.77,0,-0.03,25.25,0.00794,0.007864,0
2025-11-21 21:38:49,-0.685467,-0.685467,0.0,0,0.19,43.36,0,0.00,25.77,0,-0.00,25.25,0.007529,0.007529,0
2025-11-21 21:40:49,-0.685467,-0.685467,0.0,0,0.11,42.79,0,0.01,25.77,0,-0.00,25.25,0.007303,0.007303,0
2025-11-21 21:42:49,-0.686418,-0.686418,0.0,0,0.10,42.41,0,0.06,25.77,0,-0.00,25.25,0.00713,0.00713,0
2025-11-21 21:44:49,-0.686418,-0.686418,0.0,0,0.10,42.03,0,0.10,25.77,0,-0.00,25.25,0.006776,0.006776,0
2025-11-21 21:46:49,-0.686418,-0.686418,0.0,0,0.10,41.59,0,0.10,25.77,0,-0.00,25.25,0.006716,0.006716,0
2025-11-21 21:48:49,-0.68643,-0.686418,0.0,0,0.10,41.28,0,0.10,25.77,0,-0.00,25.25,0.006155,0.006155,0
2025-11-21 21:50:49,-0.68643,-0.68643,0.0,0,0.03,40.74,0,0.08,25.75,0,-0.00,25.25,0.006155,0.006155,0
2025-11-21 21:52:49,-0.686936,-0.686936,0.0,0,0.09,40.35,0,0.01,25.66,0,-0.00,25.25,0.005574,0.005574,0
2025-11-21 21:54:49,-0.686936,-0.686936,0.0,0,0.10,39.86,0,0.00,25.66,0,-0.04,25.21,0.005098,0.005098,0
2025-11-21 21:56:49,-0.686917,-0.686917,0.0,0,0.10,39.38,0,0.00,25.66,0,-0.05,25.15,0.005098,0.005098,0
2025-11-21 21:58:49,-0.686917,-0.686917,0.0,0,0.09,38.90,0,0.05,25.66,0,-0.00,25.15,0.004825,0.004825,0
2025-11-21 22:00:49,-0.687754,-0.687495,0.0,0,0.06,38.39,0,0.09,25.66,0,-0.01,25.15,0.00452,0.00452,0
2025-11-21 22:02:49,-0.687495,-0.687495,0.0,0,0.03,37.86,0,0.09,25.65,0,-0.00,25.15,0.004131,0.004131,0
2025-11-21 22:04:49,-0.687988,-0.687988,0.0,0,0.03,37.35,0,0.01,25.57,0,-0.00,25.15,0.003579,0.003579,0
2025-11-21 22:06:49,-0.688174,-0.688174,0.0,0,0.03,37.00,0,0.00,25.56,0,-0.00,25.15,0.003579,0.003579,0
2025-11-21 22:08:49,-0.68831,-0.68831,0.0,0,0.08,36.65,0,0.04,25.56,0,-0.00,25.15,0.003858,0.003858,0
2025-11-21 22:10:49,-0.68861,-0.68861,0.0,0,0.05,36.32,0,0.09,25.56,0,-0.00,25.15,0.003858,0.003858,0
2025-11-21 22:12:49,-0.68861,-0.68861,0.0,0,0.08,36.01,0,0.05,25.51,0,-0.00,25.15,0.003209,0.003708,0
2025-11-21 22:14:49,-0.688853,-0.688727,0.0,0,0.03,35.67,0,0.01,25.46,0,-0.00,25.15,0.003708,0.003708,0
2025-11-21 22:16:49,-0.688727,-0.688812,0.0,0,0.06,35.41,0,0.00,25.46,0,-0.00,25.15,0.003708,0.003708,0
2025-11-21 22:18:49,-0.688812,-0.688727,0.0,0,0.09,35.21,0,0.04,25.46,0,-0.00,25.15,0.003708,0.00373,0
2025-11-21 22:20:49,-0.688727,-0.688812,0.0,0,0.08,34.98,0,0.09,25.46,0,-0.00,25.15,0.003956,0.003956,0
