Timestamp,Weight (kg),w_smooth,consumption (kg),Usage EXACT 29457,Gradient EXACT 29457,Temperature EXACT 29457
2025-11-10 13:40:38,0.0,,0.0,1,0.36,40.35
2025-11-10 13:42:38,0.0,0.0,0.0,1,0.33,40.91
2025-11-10 13:44:38,0.0,0.0,0.0,1,0.30,41.15
2025-11-10 13:46:38,0.0,0.0,0.0,1,0.29,41.15
2025-11-10 13:48:38,0.0,0.0,0.0,1,0.25,41.15
2025-11-10 13:50:38,0.0,0.0,0.0,1,0.29,41.59
2025-11-10 13:52:38,0.0,0.0,0.0,1,0.36,41.78
2025-11-10 13:54:38,0.0,0.0,0.0,1,0.32,42.09
2025-11-10 13:56:38,0.0,0.0,0.0,1,0.36,42.73
2025-11-10 13:58:38,0.0,0.0,0.0,1,0.38,43.63
2025-11-10 14:00:38,0.0,0.0,0.0,1,0.70,46.36
2025-11-10 14:02:38,0.0,0.0,0.0,1,0.87,51.19
2025-11-10 14:04:38,0.0,0.0,0.0,1,1.11,56.46
2025-11-10 14:06:38,0.0,0.0,0.0,1,1.24,61.18
2025-11-10 14:08:38,0.0,0.0,0.0,1,1.19,64.82
2025-11-10 14:10:38,0.0,0.0,0.0,1,1.28,68.59
2025-11-10 14:12:38,0.0,0.0,0.0,1,1.28,72.12
2025-11-10 14:14:38,0.0,0.0,0.0,1,1.34,74.27
2025-11-10 14:16:38,0.739435,0.73938,0.0,1,1.55,76.79
2025-11-10 14:18:38,0.73938,0.73938,0.0,1,1.41,77.80
2025-11-10 14:20:38,0.0,0.0,0.0,0,1.29,78.01
2025-11-10 14:22:38,0.0,0.0,0.0,0,1.27,77.94
2025-11-10 14:24:38,0.0,0.0,0.0,0,1.09,76.79
2025-11-10 14:26:38,0.0,0.0,0.0,0,1.02,75.22
2025-11-10 14:28:38,0.0,0.0,0.0,0,0.82,72.97
2025-11-10 14:30:38,0.0,0.0,0.0,0,0.78,70.49
2025-11-10 14:32:38,0.0,0.0,0.0,0,0.65,68.26
2025-11-10 14:34:38,0.0,0.0,0.0,0,0.61,65.84
2025-11-10 14:36:38,0.0,0.0,0.0,0,0.47,61.92
2025-11-10 14:38:38,0.0,0.0,0.0,0,0.45,58.94
2025-11-10 14:40:38,0.0,0.0,0.0,0,0.49,56.70
2025-11-10 14:42:38,0.0,0.0,0.0,0,0.47,54.57
2025-11-10 14:44:38,0.0,0.0,0.0,0,0.60,53.23
2025-11-10 14:46:38,0.0,0.0,0.0,0,0.54,52.75
2025-11-10 14:48:38,0.0,0.0,0.0,0,0.45,51.40
2025-11-10 14:50:38,0.0,0.0,0.0,0,0.44,50.88
2025-11-10 14:52:38,0.0,0.0,0.0,0,0.44,51.18
2025-11-10 14:54:38,0.0,0.0,0.0,0,0.45,51.32
2025-11-10 14:56:38,0.0,0.0,0.0,0,0.37,50.96
2025-11-10 14:58:38,0.0,0.0,0.0,0,0.34,50.36
2025-11-10 15:00:38,0.0,0.0,0.0,0,0.29,48.99
2025-11-10 15:02:38,0.0,0.0,0.0,0,0.33,47.65
2025-11-10 15:04:38,0.0,0.0,0.0,0,0.34,46.89
2025-11-10 15:06:38,0.0,0.0,0.0,0,0.39,46.14
2025-11-10 15:08:38,0.0,0.0,0.0,0,0.28,45.15
2025-11-10 15:10:38,0.0,0.0,0.0,0,0.26,44.54
2025-11-10 15:12:38,0.0,0.0,0.0,0,0.31,43.95
2025-11-10 15:14:38,0.0,0.0,0.0,0,0.20,43.18
2025-11-10 15:16:38,0.0,0.0,0.0,0,0.26,42.61
2025-11-10 15:18:38,0.0,0.0,0.0,0,0.25,41.97
2025-11-10 15:20:38,0.0,0.0,0.0,0,0.24,41.59
2025-11-10 15:22:38,0.0,0.0,0.0,0,0.22,41.15
2025-11-10 15:24:38,0.0,0.0,0.0,0,0.24,40.78
2025-11-10 15:26:38,0.0,0.0,0.0,0,0.19,40.29
2025-11-10 15:28:38,0.0,0.0,0.0,0,0.18,39.80
2025-11-10 15:30:38,0.0,0.0,0.0,0,0.18,39.44
2025-11-10 15:32:38,0.0,0.0,0.0,0,0.23,39.14
2025-11-10 15:34:38,0.0,0.0,0.0,0,0.23,38.66
2025-11-10 15:36:38,0.0,0.0,0.0,0,0.18,38.30
2025-11-10 15:38:38,0.0,0.0,0.0,0,0.12,38.00
2025-11-10 15:40:38,0.0,0.0,0.0,0,0.11,37.77
2025-11-10 15:42:38,0.0,0.0,0.0,0,0.16,37.53
2025-11-10 15:44:38,0.0,0.0,0.0,0,0.14,37.21
2025-11-10 15:46:38,0.0,0.0,0.0,0,0.16,36.89
2025-11-10 15:48:38,0.0,0.0,0.0,0,0.17,36.54
2025-11-10 15:50:38,0.0,0.0,0.0,0,0.12,35.73
2025-11-10 15:52:38,0.0,0.0,0.0,0,0.11,34.65
2025-11-10 15:54:38,0.0,0.0,0.0,0,0.10,33.52
2025-11-10 15:56:38,0.0,0.0,0.0,0,0.06,32.64
2025-11-10 15:58:38,0.740158,0.74014,0.0,0,0.05,31.92
2025-11-10 16:00:38,0.740097,0.740097,0.0,0,0.05,31.38
2025-11-10 16:02:38,0.0,0.0,0.0,0,0.05,30.94
2025-11-10 16:04:38,0.740995,0.739824,0.0,0,0.06,30.62
2025-11-10 16:06:38,0.740428,0.739824,0.0,0,0.05,30.30
2025-11-10 16:08:38,0.0,0.0,0.739824,0,0.05,30.03
2025-11-10 16:10:38,0.0,0.0,0.0,0,0.04,29.75
2025-11-10 16:12:38,0.0,0.0,0.0,0,0.05,29.60
2025-11-10 16:14:38,0.0,0.0,0.0,0,0.05,29.44
2025-11-10 16:16:38,0.0,0.0,0.0,0,0.09,29.28
2025-11-10 16:18:38,0.0,0.0,0.0,0,0.01,28.96
2025-11-10 16:20:38,0.0,0.0,0.0,0,0.00,28.75
2025-11-10 16:22:38,0.0,0.0,0.0,0,0.01,28.71
2025-11-10 16:24:38,0.0,0.0,0.0,0,0.03,28.67
2025-11-10 16:26:38,0.0,0.0,0.0,0,0.00,28.59
2025-11-10 16:28:38,0.0,0.0,0.0,0,0.04,28.48
2025-11-10 16:30:38,0.0,0.0,0.0,0,0.01,28.34
2025-11-10 16:32:38,0.0,0.0,0.0,0,0.00,28.22
2025-11-10 16:34:38,0.0,0.0,0.0,0,0.00,28.01
2025-11-10 16:36:38,0.0,0.0,0.0,0,0.00,27.80
2025-11-10 16:38:38,0.0,0.0,0.0,0,0.00,27.64
2025-11-10 16:40:38,0.0,0.0,0.0,0,0.05,27.54
2025-11-10 16:42:38,0.0,0.0,0.0,0,0.03,27.38
2025-11-10 16:44:38,0.0,0.0,0.0,0,0.01,27.29
2025-11-10 16:46:38,0.0,0.0,0.0,0,0.00,27.22
2025-11-10 16:48:38,0.0,0.0,0.0,0,0.05,27.29
2025-11-10 16:50:38,0.0,0.0,0.0,0,0.04,27.26
2025-11-10 16:52:38,0.0,0.0,0.0,0,0.00,27.12
2025-11-10 16:54:38,0.0,0.0,0.0,0,0.05,27.01
2025-11-10 16:56:38,0.0,0.0,0.0,0,0.04,26.91
2025-11-10 16:58:38,0.0,0.0,0.0,0,0.05,26.91
2025-11-10 17:00:38,0.0,0.0,0.0,0,0.01,26.81
2025-11-10 17:02:38,0.0,0.0,0.0,0,0.00,26.70
2025-11-10 17:04:38,0.0,0.0,0.0,0,0.00,26.70
2025-11-10 17:06:38,0.0,0.0,0.0,0,0.00,26.61
2025-11-10 17:08:38,0.0,0.0,0.0,0,0.00,26.60
2025-11-10 17:10:38,0.0,0.0,0.0,0,0.05,26.60
2025-11-10 17:12:38,0.0,0.0,0.0,0,0.00,26.60
2025-11-10 17:14:38,0.0,0.0,0.0,0,0.00,26.60
2025-11-10 17:16:38,0.0,0.0,0.0,0,0.00,26.49
2025-11-10 17:18:38,0.0,0.0,0.0,0,0.00,26.44
2025-11-10 17:20:38,0.0,0.0,0.0,0,0.00,26.29
2025-11-10 17:22:38,0.0,0.0,0.0,0,0.00,26.18
2025-11-10 17:24:38,0.0,0.0,0.0,0,0.00,26.08
2025-11-10 17:26:38,0.0,0.0,0.0,0,0.01,25.99
2025-11-10 17:28:38,0.0,0.0,0.0,0,0.00,25.92
2025-11-10 17:30:38,0.0,0.0,0.0,0,0.00,25.87
2025-11-10 17:32:38,0.0,0.0,0.0,0,0.00,25.87
2025-11-10 17:34:38,0.0,0.0,0.0,0,0.04,25.91
2025-11-10 17:36:38,0.0,0.0,0.0,0,0.01,25.98
2025-11-10 17:38:38,0.0,0.0,0.0,0,0.01,26.09
2025-11-10 17:40:38,0.0,0.0,0.0,0,0.00,26.34
2025-11-10 17:42:38,0.0,0.0,0.0,0,0.00,26.54
2025-11-10 17:44:38,0.0,0.0,0.0,0,0.00,26.75
2025-11-10 17:46:38,0.0,0.0,0.0,0,0.05,26.94
2025-11-10 17:48:38,0.0,0.0,0.0,0,0.05,27.06
2025-11-10 17:50:38,0.0,0.0,0.0,0,0.01,27.12
2025-11-10 17:52:38,0.0,0.0,0.0,0,0.01,27.18
2025-11-10 17:54:38,0.0,0.0,0.0,0,0.01,27.24
2025-11-10 17:56:38,0.0,0.0,0.0,0,0.06,27.33
2025-11-10 17:58:38,0.0,0.0,0.0,0,0.01,27.33
2025-11-10 18:00:38,0.0,0.0,0.0,0,0.00,27.33
2025-11-10 18:02:38,0.0,0.0,0.0,0,0.00,27.33
2025-11-10 18:04:38,0.0,0.0,0.0,0,0.06,27.43
2025-11-10 18:06:38,0.0,0.0,0.0,0,0.08,27.43
2025-11-10 18:08:38,0.0,0.0,0.0,0,0.06,27.39
2025-11-10 18:10:38,0.0,0.0,0.0,0,0.01,27.33
