Timestamp,Weight (kg),w_smooth,consumption (kg),Usage EXACT 29263,Gradient EXACT 29263,Temperature EXACT 29263
2025-11-21 16:55:26,0.990954,,0.0,0,-0.01,34.37
2025-11-21 16:57:26,0.990103,0.990103,0.0,0,-0.01,34.14
2025-11-21 16:59:26,0.989979,0.989979,0.0,0,-0.01,33.63
2025-11-21 17:01:26,0.989605,0.989605,0.0,0,-0.01,33.08
2025-11-21 17:03:26,0.989131,0.989131,0.0,0,-0.00,32.63
2025-11-21 17:05:26,0.988986,0.988692,0.0,0,-0.00,32.41
2025-11-21 17:07:26,0.988305,0.988305,0.0,0,-0.00,32.03
2025-11-21 17:09:26,0.987918,0.987918,0.0,0,0.02,31.84
2025-11-21 17:11:26,0.987258,0.987258,0.0,0,0.00,31.65
2025-11-21 17:13:26,0.987258,0.987258,0.0,0,0.00,31.43
2025-11-21 17:15:26,0.987258,0.987258,0.0,0,0.00,31.21
2025-11-21 17:17:26,0.986908,0.986908,0.0,0,0.05,31.10
2025-11-21 17:19:26,0.986391,0.986391,0.0,0,0.00,30.89
2025-11-21 17:21:26,0.986351,0.986351,0.0,0,0.00,30.73
2025-11-21 17:23:26,0.985896,0.985896,0.0,0,0.00,30.56
2025-11-21 17:25:26,0.985042,0.985042,0.0,0,0.00,30.35
2025-11-21 17:27:26,0.985042,0.985042,0.0,0,0.05,30.19
2025-11-21 17:29:26,0.985042,0.985042,0.0,0,0.05,30.13
2025-11-21 17:31:26,0.984723,0.984723,0.0,0,0.00,29.92
2025-11-21 17:33:26,0.98428,0.98428,0.0,0,0.00,29.76
2025-11-21 17:35:26,0.983881,0.983881,0.0,0,0.08,29.75
2025-11-21 17:37:26,0.983398,0.983398,0.0,0,0.05,29.70
2025-11-21 17:39:26,0.983398,0.983398,0.0,0,0.01,29.60
2025-11-21 17:41:26,0.983333,0.983333,0.0,0,0.00,29.44
2025-11-21 17:43:26,0.983051,0.983051,0.0,0,0.00,29.38
2025-11-21 17:45:26,0.983042,0.983042,0.0,0,0.00,29.17
