Timestamp,Weight (kg),w_smooth,consumption (kg),Usage EXACT 29326,Gradient EXACT 29326,Temperature EXACT 29326
2025-11-15 17:45:50,0.045752,,0.0,0,0.09,23.40
2025-11-15 17:47:50,0.633403,0.633403,0.0,0,0.04,23.34
2025-11-15 17:49:50,0.633403,0.633403,0.0,0,0.05,23.46
2025-11-15 17:51:50,0.633201,0.633201,0.0,0,0.00,23.56
2025-11-15 17:53:50,0.632159,0.632159,0.0,0,0.05,23.71
2025-11-15 17:55:50,0.630876,0.630876,0.0,0,0.04,23.82
2025-11-15 17:57:50,0.630476,0.630797,0.0,0,0.00,23.92
2025-11-15 17:59:50,0.630797,0.630797,0.0,0,0.04,24.02
2025-11-15 18:01:50,0.630797,0.630797,0.0,0,0.04,24.07
2025-11-15 18:03:50,0.630746,0.630855,0.0,0,0.00,24.12
2025-11-15 18:05:50,0.630867,0.630855,0.0,0,0.00,24.12
2025-11-15 18:07:50,0.6308,0.630867,0.0,0,0.07,24.21
2025-11-15 18:09:50,0.6308,0.6308,0.0,0,0.05,24.23
2025-11-15 18:11:50,0.6308,0.6308,0.0,0,0.01,24.23
2025-11-15 18:13:50,0.630873,0.630873,0.0,0,0.00,24.23
2025-11-15 18:15:50,0.631042,0.631042,0.0,0,0.00,24.23
2025-11-15 18:17:50,0.63149,0.631218,0.0,0,0.00,24.23
2025-11-15 18:19:50,0.63149,0.63149,0.0,0,0.00,24.23
2025-11-15 18:21:50,1.42287,1.42287,0.0,0,0.00,24.23
2025-11-15 18:23:50,1.42287,1.42287,0.0,0,0.00,24.23
2025-11-15 18:25:50,1.422292,1.422292,0.0,0,0.00,24.23
2025-11-15 18:27:50,1.421795,1.421795,0.0,0,0.00,24.23
2025-11-15 18:29:50,1.421596,1.421596,0.0,0,0.03,24.26
2025-11-15 18:31:50,1.421596,1.421596,0.0,0,0.01,24.24
2025-11-15 18:33:50,1.420845,1.420845,0.0,0,0.00,24.23
2025-11-15 18:35:50,1.420757,1.420757,0.0,0,0.00,24.23
2025-11-15 18:37:50,1.420809,1.420809,0.0,0,0.00,24.23
2025-11-15 18:39:50,1.420809,1.420809,0.0,0,0.00,24.23
2025-11-15 18:41:50,1.421154,1.420582,0.0,0,0.00,24.23
2025-11-15 18:43:50,1.420375,1.420506,0.0,0,0.00,24.23
2025-11-15 18:45:50,1.420506,1.420506,0.0,0,0.00,24.23
2025-11-15 18:47:50,1.420506,1.420506,0.0,0,0.00,24.23
2025-11-15 18:49:50,1.420515,1.420506,0.0,0,0.00,24.23
2025-11-15 18:51:50,1.4204,1.4204,0.0,0,0.00,24.23
2025-11-15 18:53:50,1.420046,1.420046,0.0,0,0.00,24.23
2025-11-15 18:55:50,1.4201,1.4201,0.0,0,0.00,24.23
2025-11-15 18:57:50,1.4201,1.4201,0.0,0,0.04,24.23
2025-11-15 18:59:50,1.419931,1.419931,0.0,0,0.09,24.23
2025-11-15 19:01:50,1.419931,1.419931,0.0,0,0.09,24.22
2025-11-15 19:03:50,1.419801,1.419801,0.0,0,0.04,24.15
2025-11-15 19:05:50,1.419589,1.419589,0.0,0,0.00,24.12
2025-11-15 19:07:50,1.419589,1.419589,0.0,0,0.00,24.12
2025-11-15 19:09:50,1.419676,1.419676,0.0,0,0.00,24.12
2025-11-15 19:11:50,1.419401,1.419728,0.0,0,0.00,24.12
2025-11-15 19:13:50,1.419934,1.419728,0.0,0,0.00,24.12
2025-11-15 19:15:50,1.419616,1.419616,0.0,0,0.00,24.12
2025-11-15 19:17:50,1.419616,1.419616,0.0,0,0.00,24.12
2025-11-15 19:19:50,1.419616,1.419616,0.0,0,0.00,24.12
2025-11-15 19:21:50,1.419716,1.419534,0.0,0,0.05,24.12
2025-11-15 19:23:50,1.41948,1.41948,0.0,0,0.09,24.12
2025-11-15 19:25:50,1.419098,1.419098,0.0,0,0.10,24.12
2025-11-15 19:27:50,1.419098,1.419098,0.0,0,0.04,24.06
2025-11-15 19:29:50,1.419259,1.419259,0.0,0,0.00,24.02
2025-11-15 19:31:50,1.419259,1.419259,0.0,0,0.00,24.02
2025-11-15 19:33:50,1.418956,1.418956,0.0,0,0.00,24.02
2025-11-15 19:35:50,1.418956,1.418956,0.0,0,0.00,24.02
2025-11-15 19:37:50,1.419256,1.419177,0.0,0,0.00,24.02
2025-11-15 19:39:50,1.419728,1.419237,0.0,0,0.00,24.02
2025-11-15 19:41:50,1.419237,1.419237,0.0,0,0.02,24.02
2025-11-15 19:43:50,1.419237,1.419189,0.0,0,0.09,24.02
2025-11-15 19:45:50,1.419189,1.419189,0.0,0,0.10,24.02
2025-11-15 19:47:50,1.418904,1.418904,0.0,0,0.08,24.00
2025-11-15 19:49:50,1.41905,1.41905,0.0,0,0.05,23.97
2025-11-15 19:51:50,1.419174,1.419071,0.0,0,0.01,23.92
2025-11-15 19:53:50,1.419071,1.419071,0.0,0,0.00,23.92
2025-11-15 19:55:50,1.223976,1.223976,0.0,0,0.03,23.87
2025-11-15 19:57:50,1.223595,1.223595,0.0,0,0.05,23.87
2025-11-15 19:59:50,1.223389,1.223389,0.0,0,0.04,24.16
2025-11-15 20:01:50,1.22279,1.222901,0.0,0,0.09,24.79
2025-11-15 20:03:50,1.22279,1.22279,0.0,0,0.14,25.66
2025-11-15 20:05:50,1.222901,1.222901,0.0,0,0.15,26.70
2025-11-15 20:07:50,1.223101,1.223101,0.0,1,0.20,28.01
2025-11-15 20:09:50,1.223128,1.223101,0.0,1,0.25,29.55
2025-11-15 20:11:50,1.222602,1.222602,0.0,1,0.34,31.46
2025-11-15 20:13:50,1.222602,1.222602,0.0,1,0.43,33.86
2025-11-15 20:15:50,1.222687,1.222687,0.0,1,0.53,36.57
2025-11-15 20:17:50,1.222687,1.222687,0.0,1,0.59,39.99
2025-11-15 20:19:50,1.222732,1.222732,0.0,1,0.65,43.79
2025-11-15 20:21:50,1.222732,1.222732,0.0,1,0.74,47.24
2025-11-15 20:23:50,1.222823,1.222823,0.0,1,0.79,50.00
2025-11-15 20:25:50,1.223038,1.223038,0.0,1,0.74,52.08
2025-11-15 20:27:50,1.223038,1.223038,0.0,1,0.77,53.54
2025-11-15 20:29:50,1.223537,1.22338,0.0,1,0.73,54.49
2025-11-15 20:31:50,1.22338,1.22338,0.0,1,0.67,54.97
2025-11-15 20:33:50,1.223216,1.223216,0.0,0,0.64,55.13
2025-11-15 20:35:50,1.222883,1.222883,0.0,0,0.60,54.89
2025-11-15 20:37:50,1.222454,1.222454,0.0,0,0.45,54.09
2025-11-15 20:39:50,1.222402,1.222454,0.0,0,0.45,52.69
2025-11-15 20:41:50,1.223237,1.223237,0.0,0,0.44,51.55
2025-11-15 20:43:50,1.224254,1.224254,0.0,0,0.30,50.00
2025-11-15 20:45:50,1.226125,1.226125,0.0,0,0.39,48.55
2025-11-15 20:47:50,1.227987,1.227987,0.0,0,0.34,47.10
2025-11-15 20:49:50,1.227987,1.227987,0.0,0,0.33,45.87
2025-11-15 20:51:50,1.227936,1.227936,0.0,0,0.28,44.82
2025-11-15 20:53:50,1.227936,1.227936,0.0,0,0.25,43.95
2025-11-15 20:55:50,1.227932,1.227932,0.0,0,0.37,43.18
2025-11-15 20:57:50,1.227255,1.227255,0.0,0,0.26,42.29
2025-11-15 20:59:50,1.226513,1.226513,0.0,0,0.24,41.53
2025-11-15 21:01:50,1.226007,1.226007,0.0,0,0.24,40.84
2025-11-15 21:03:50,1.225777,1.225777,0.0,0,0.29,40.28
2025-11-15 21:05:50,1.224984,1.224984,0.0,0,0.24,39.74
2025-11-15 21:07:50,1.224718,1.224718,0.0,0,0.24,39.32
2025-11-15 21:09:50,1.224606,1.224606,0.0,0,0.23,38.96
2025-11-15 21:11:50,1.223513,1.223513,0.0,0,0.23,38.66
2025-11-15 21:13:50,1.222799,1.222799,0.0,0,0.23,38.30
2025-11-15 21:15:50,1.222608,1.222799,0.0,0,0.18,37.77
2025-11-15 21:17:50,1.222911,1.222911,0.0,0,0.18,37.60
2025-11-15 21:19:50,1.22262,1.222741,0.0,0,0.17,37.24
2025-11-15 21:21:50,1.22262,1.22262,0.0,0,0.20,36.97
2025-11-15 21:23:50,1.22262,1.22262,0.0,0,0.23,36.71
2025-11-15 21:25:50,1.222251,1.222266,0.0,0,0.18,36.48
2025-11-15 21:27:50,1.222266,1.222266,0.0,0,0.13,36.25
2025-11-15 21:29:50,1.222266,1.222266,0.0,0,0.21,36.02
2025-11-15 21:31:50,1.223389,1.223389,0.0,0,0.20,35.79
2025-11-15 21:33:50,1.223819,1.223819,0.0,0,0.16,35.56
2025-11-15 21:35:50,1.223819,1.223819,0.0,0,0.18,35.33
2025-11-15 21:37:50,1.222956,1.222956,0.0,0,0.16,35.10
2025-11-15 21:39:50,1.222868,1.222956,0.0,0,0.16,34.87
2025-11-15 21:41:50,1.223062,1.223062,0.0,0,0.13,34.68
2025-11-15 21:43:50,1.223304,1.223304,0.0,0,0.16,34.53
2025-11-15 21:45:50,1.223773,1.223555,0.0,0,0.16,34.37
2025-11-15 21:47:50,1.223555,1.223555,0.0,0,0.12,34.20
2025-11-15 21:49:50,1.222111,1.222272,0.0,0,0.16,34.03
2025-11-15 21:51:50,1.222272,1.222272,0.0,0,0.11,33.75
2025-11-15 21:53:50,1.222514,1.222514,0.0,0,0.11,33.52
2025-11-15 21:55:50,1.222514,1.222514,0.0,0,0.12,33.30
2025-11-15 21:57:50,1.222496,1.222496,0.0,0,0.21,33.08
2025-11-15 21:59:50,1.221972,1.221972,0.0,0,0.12,32.86
2025-11-15 22:01:50,1.221766,1.221875,0.0,0,0.16,32.69
2025-11-15 22:03:50,1.221875,1.221766,0.0,0,0.11,32.52
2025-11-15 22:05:50,1.221427,1.221427,0.0,0,0.16,32.41
2025-11-15 22:07:50,1.221388,1.221388,0.0,0,0.15,32.35
2025-11-15 22:09:50,1.221225,1.221225,0.0,0,0.11,32.19
2025-11-15 22:11:50,1.220885,1.220885,0.0,0,0.13,32.06
2025-11-15 22:13:50,1.220774,1.220774,0.0,0,0.15,31.97
2025-11-15 22:15:50,1.220316,1.220316,0.0,0,0.15,31.87
2025-11-15 22:17:50,1.220238,1.220238,0.0,0,0.10,31.76
2025-11-15 22:19:50,1.220238,1.220238,0.0,0,0.14,31.64
2025-11-15 22:21:50,1.22018,1.22018,0.0,0,0.15,31.49
2025-11-15 22:23:50,1.220338,1.220338,0.0,0,0.10,31.32
2025-11-15 22:25:50,1.22034,1.220338,0.0,0,0.10,31.10
2025-11-15 22:27:50,1.219974,1.219974,0.0,0,0.14,30.94
2025-11-15 22:29:50,1.219457,1.219457,0.0,0,0.09,30.74
2025-11-15 22:31:50,1.219348,1.219348,0.0,0,0.07,30.43
2025-11-15 22:33:50,1.219348,1.219348,0.0,0,0.07,30.13
2025-11-15 22:35:50,1.219112,1.219112,0.0,0,0.06,29.98
2025-11-15 22:37:50,1.218658,1.218658,0.0,0,0.10,29.81
2025-11-15 22:39:50,1.218588,1.218658,0.0,0,0.10,29.76
2025-11-15 22:41:50,1.218809,1.218588,0.0,0,0.10,29.55
2025-11-15 22:43:50,1.218576,1.218809,0.0,0,0.10,29.44
2025-11-15 22:45:50,1.218942,1.218679,0.0,0,0.10,29.28
2025-11-15 22:47:50,1.218679,1.218679,0.0,0,0.05,29.07
2025-11-15 22:49:50,1.218679,1.218679,0.0,0,0.05,28.96
2025-11-15 22:51:50,1.218585,1.218585,0.0,0,0.01,28.75
2025-11-15 22:53:50,1.218119,1.218119,0.0,0,0.09,28.54
2025-11-15 22:55:50,1.218119,1.218119,0.0,0,0.10,28.32
2025-11-15 22:57:50,1.218303,1.218303,0.0,0,0.09,28.10
2025-11-15 22:59:50,1.218606,1.218606,0.0,0,0.10,28.01
2025-11-15 23:01:50,1.217986,1.217986,0.0,0,0.05,27.85
2025-11-15 23:03:50,1.217768,1.217986,0.0,0,0.10,27.75
2025-11-15 23:05:50,1.218082,1.218082,0.0,0,0.05,27.68
2025-11-15 23:07:50,1.21817,1.21817,0.0,0,0.00,27.48
2025-11-15 23:09:50,1.218291,1.218291,0.0,0,0.08,27.42
2025-11-15 23:11:50,1.218291,1.218291,0.0,0,0.09,27.26
2025-11-15 23:13:50,1.218246,1.218246,0.0,0,0.05,27.17
2025-11-15 23:15:50,1.218019,1.218019,0.0,0,0.05,27.06
2025-11-15 23:17:50,1.218019,1.218019,0.0,0,0.10,26.96
2025-11-15 23:19:50,1.218185,1.218185,0.0,0,0.05,26.86
2025-11-15 23:21:50,1.218473,1.218473,0.0,0,0.10,26.75
2025-11-15 23:23:50,1.218473,1.218473,0.0,0,0.06,26.59
2025-11-15 23:25:50,1.218473,1.218473,0.0,0,0.05,26.44
2025-11-15 23:27:50,1.218927,1.218927,0.0,0,0.03,26.37
2025-11-15 23:29:50,1.218927,1.218927,0.0,0,0.03,26.27
2025-11-15 23:31:50,1.218076,1.218076,0.0,0,0.05,26.18
2025-11-15 23:33:50,1.218076,1.218076,0.0,0,0.07,26.15
2025-11-15 23:35:50,1.218231,1.218231,0.0,0,0.01,26.08
2025-11-15 23:37:50,1.218364,1.218276,0.0,0,0.05,26.13
2025-11-15 23:39:50,1.218276,1.218364,0.0,0,0.07,26.15
2025-11-15 23:41:50,1.218364,1.218364,0.0,0,0.02,26.08
2025-11-15 23:43:50,1.218881,1.218881,0.0,0,0.05,25.98
2025-11-15 23:45:50,1.218881,1.218881,0.0,0,0.00,25.82
2025-11-15 23:47:50,1.219033,1.218881,0.0,0,0.05,25.71
2025-11-15 23:49:50,1.218778,1.218778,0.0,0,0.05,25.56
2025-11-15 23:51:50,1.218778,1.218778,0.0,0,0.04,25.45
2025-11-15 23:53:50,1.218751,1.218751,0.0,0,0.01,25.32
2025-11-15 23:55:50,1.218022,1.218436,0.0,0,0.05,25.25
2025-11-15 23:57:50,1.218436,1.218436,0.0,0,0.00,25.15
2025-11-15 23:59:50,1.218606,1.218436,0.0,0,0.05,25.15
2025-11-16 00:01:50,1.218394,1.218394,0.0,0,0.00,25.05
2025-11-16 00:03:50,1.218394,1.218255,0.0,0,0.05,24.99
2025-11-16 00:05:50,1.218255,1.218255,0.0,0,0.04,24.88
