Timestamp,Usage EXACT 29319,Gradient EXACT 29319,Temperature EXACT 29319,Weight (kg),w_smooth,consumption (kg),Usage EXACT 29340,Gradient EXACT 29340,Temperature EXACT 29340
2025-11-19 16:11:40,0,0.00,29.87,-0.000907,,0.0,1,0.57,54.17
2025-11-19 16:13:40,0,0.00,29.45,0.23056,0.23056,0.0,1,0.53,54.33
2025-11-19 16:15:40,0,0.00,29.02,0.860746,0.860746,0.0,1,0.46,53.94
2025-11-19 16:17:40,0,0.05,28.51,0.860634,0.860634,0.0,1,0.51,54.09
2025-11-19 16:19:40,0,0.01,27.90,0.86055,0.86055,0.0,1,0.75,55.79
2025-11-19 16:21:40,0,0.04,27.38,0.86055,0.860032,0.0,1,0.90,58.38
2025-11-19 16:23:40,0,0.00,26.91,0.859522,0.859522,0.0,1,0.95,60.52
2025-11-19 16:25:40,0,0.00,26.49,0.858547,0.858547,0.0,1,0.96,62.24
2025-11-19 16:27:40,0,0.02,26.13,0.858367,0.858367,0.0,1,0.88,63.63
2025-11-19 16:29:40,0,0.00,25.82,0.858156,0.858156,0.0,1,0.86,63.83
2025-11-19 16:31:40,0,0.01,25.53,0.858057,0.858057,0.0,1,0.87,64.32
2025-11-19 16:33:40,0,0.00,25.30,0.857886,0.857886,0.0,1,0.88,64.82
2025-11-19 16:35:40,0,0.00,25.15,0.857572,0.85778,0.0,1,0.79,64.82
2025-11-19 16:37:40,0,0.00,24.99,0.858122,0.857572,0.0,1,0.91,65.05
2025-11-19 16:39:40,0,0.00,24.84,0.857572,0.857572,0.0,1,0.90,65.73
2025-11-19 16:41:40,0,0.05,24.74,0.857405,0.857405,0.0,1,0.91,66.04
2025-11-19 16:43:40,0,0.00,24.64,0.857001,0.85733,0.0,1,0.77,66.07
2025-11-19 16:45:40,0,0.00,24.53,0.85733,0.857184,0.0,1,0.90,66.45
2025-11-19 16:47:40,0,0.03,24.46,0.857131,0.857131,0.0,1,0.94,67.29
2025-11-19 16:49:40,0,0.03,24.42,0.856976,0.856976,0.0,0,0.74,66.87
2025-11-19 16:51:40,0,0.00,24.33,0.856976,0.856976,0.0,0,0.71,65.83
2025-11-19 16:53:40,0,0.00,24.33,0.856976,0.856976,0.0,0,0.58,64.32
2025-11-19 16:55:40,0,0.00,24.23,0.857119,0.856976,0.0,0,0.60,62.62
2025-11-19 16:57:40,0,0.00,24.23,0.856517,0.856517,0.0,0,0.47,60.98
2025-11-19 16:59:40,0,0.03,24.23,0.856517,0.856517,0.0,0,0.51,59.53
2025-11-19 17:01:40,0,0.00,24.12,0.8567,0.8567,0.0,0,0.48,58.30
2025-11-19 17:03:40,0,0.00,24.12,0.856961,0.856961,0.0,0,0.47,57.27
2025-11-19 17:05:40,0,0.00,24.12,0.856961,0.856961,0.0,0,0.40,56.36
2025-11-19 17:07:40,0,0.02,24.10,0.856371,0.856371,0.0,0,0.45,55.54
2025-11-19 17:09:40,0,0.02,24.05,0.855768,0.855768,0.0,0,0.46,54.81
2025-11-19 17:11:40,0,0.00,24.02,0.855768,0.855768,0.0,0,0.44,54.09
2025-11-19 17:13:40,0,0.00,24.02,0.856147,0.856147,0.0,0,0.50,53.39
2025-11-19 17:15:40,0,0.00,24.02,0.856147,0.856147,0.0,0,0.37,52.77
2025-11-19 17:17:40,0,0.00,24.02,0.855675,0.855675,0.0,0,0.41,52.23
2025-11-19 17:19:40,0,0.02,24.08,0.855399,0.855399,0.0,0,0.48,51.78
2025-11-19 17:21:40,0,0.00,24.12,0.854976,0.855178,0.0,0,0.49,51.78
2025-11-19 17:23:40,0,0.00,24.12,0.854865,0.85492,0.0,0,0.50,52.01
2025-11-19 17:25:40,0,0.00,24.12,0.85492,0.854865,0.0,0,0.50,52.22
2025-11-19 17:27:40,0,0.00,24.23,0.854166,0.854166,0.0,0,0.44,51.88
2025-11-19 17:29:40,0,0.00,24.23,0.854166,0.854166,0.0,0,0.41,51.25
2025-11-19 17:31:40,0,0.00,24.23,0.854166,0.854166,0.0,0,0.44,50.81
2025-11-19 17:33:40,0,0.00,24.23,0.853939,0.853939,0.0,0,0.39,50.20
2025-11-19 17:35:40,0,0.00,24.23,0.853622,0.853622,0.0,0,0.33,49.28
2025-11-19 17:37:40,0,0.00,24.23,0.852781,0.852781,0.0,0,0.31,48.28
2025-11-19 17:39:40,0,0.00,24.23,0.852781,0.852781,0.0,0,0.31,47.51
2025-11-19 17:41:40,0,0.00,24.23,0.853964,0.852781,0.0,0,0.30,46.62
2025-11-19 17:43:40,0,0.04,24.22,0.851197,0.851197,0.0,0,0.30,45.87
2025-11-19 17:45:40,0,0.00,24.12,0.850663,0.850663,0.0,0,0.23,45.27
2025-11-19 17:47:40,0,0.00,24.12,0.848579,0.848579,0.0,0,0.28,44.80
2025-11-19 17:49:40,0,0.01,24.04,0.851573,0.851573,0.0,0,0.17,44.15
2025-11-19 17:51:40,0,0.03,24.02,0.851573,0.851573,0.0,0,0.21,43.50
2025-11-19 17:53:40,0,0.00,23.92,0.849943,0.849943,0.0,0,0.21,42.86
2025-11-19 17:55:40,0,0.00,23.76,0.848521,0.848521,0.0,0,0.21,42.09
2025-11-19 17:57:40,0,0.00,23.66,0.846263,0.846263,0.0,0,0.15,41.28
2025-11-19 17:59:40,0,0.00,23.51,0.845726,0.845726,0.0,0,0.14,40.53
2025-11-19 18:01:40,0,0.00,23.41,0.845282,0.845282,0.0,0,0.19,39.92
2025-11-19 18:03:40,0,0.00,23.31,0.845282,0.845282,0.0,0,0.23,39.32
2025-11-19 18:05:40,0,0.00,23.21,0.844508,0.844508,0.0,0,0.14,38.54
2025-11-19 18:07:40,0,0.00,23.16,0.843565,0.844369,0.0,0,0.13,37.94
2025-11-19 18:09:40,0,0.00,23.10,0.844369,0.844369,0.0,0,0.13,37.41
2025-11-19 18:11:40,0,0.00,23.10,0.844369,0.845254,0.0,0,0.18,36.94
2025-11-19 18:13:40,0,0.00,23.10,0.845254,0.845167,0.0,0,0.13,36.42
2025-11-19 18:15:40,0,0.00,23.00,0.845167,0.845167,0.0,0,0.12,35.90
2025-11-19 18:17:40,0,0.00,23.00,0.844757,0.844757,0.0,0,0.12,35.44
2025-11-19 18:19:40,0,0.00,23.00,0.844505,0.844505,0.0,0,0.15,35.21
2025-11-19 18:21:40,0,0.00,22.96,0.844366,0.844366,0.0,0,0.17,34.82
2025-11-19 18:23:40,0,0.00,22.90,0.843996,0.843996,0.0,1,0.23,35.39
2025-11-19 18:25:40,0,0.03,22.89,0.685578,0.685578,0.0,1,0.35,36.48
2025-11-19 18:27:40,0,0.00,22.81,0.684957,0.684957,0.0,1,0.30,37.82
2025-11-19 18:29:40,0,0.00,22.80,0.684935,0.684957,0.0,1,0.42,39.14
2025-11-19 18:31:40,0,0.00,22.80,0.685258,0.685258,0.0,1,0.44,40.72
2025-11-19 18:33:40,0,0.00,22.80,0.685274,0.685258,0.0,1,0.58,43.12
2025-11-19 18:35:40,0,0.00,22.80,0.685072,0.685274,0.0,1,0.75,46.22
2025-11-19 18:37:40,0,0.03,22.78,0.685398,0.685398,0.0,1,0.89,50.08
2025-11-19 18:39:40,0,0.00,22.70,0.685398,0.685398,0.0,1,0.98,54.26
2025-11-19 18:41:40,0,0.00,22.70,0.68582,0.685398,0.0,1,1.07,58.14
2025-11-19 18:43:40,0,0.00,22.70,0.685118,0.685118,0.0,1,1.06,61.06
2025-11-19 18:45:40,0,0.00,22.70,0.685118,0.685118,0.0,1,1.04,63.44
2025-11-19 18:47:40,0,0.02,22.70,0.685211,0.685211,0.0,1,0.79,63.53
2025-11-19 18:49:40,0,0.00,22.60,0.68532,0.685211,0.0,1,0.74,62.94
2025-11-19 18:51:40,0,0.00,22.60,0.684581,0.684581,0.0,1,0.63,61.43
2025-11-19 18:53:40,0,0.00,22.60,0.684475,0.684581,0.0,1,0.47,60.16
2025-11-19 18:55:40,0,0.00,22.60,0.684587,0.684587,0.0,1,0.50,58.92
2025-11-19 18:57:40,0,0.00,22.60,0.684587,0.684587,0.0,1,0.47,57.28
2025-11-19 18:59:40,0,0.00,22.60,0.684733,0.684733,0.0,1,0.48,56.12
2025-11-19 19:01:40,0,0.02,22.52,0.684733,0.684733,0.0,1,0.52,54.97
2025-11-19 19:03:40,0,0.00,22.49,0.684385,0.684385,0.0,1,0.39,53.70
2025-11-19 19:05:40,0,0.00,22.49,0.684385,0.684385,0.0,1,0.43,53.07
2025-11-19 19:07:40,0,0.00,22.49,0.683715,0.683715,0.0,1,0.58,54.01
2025-11-19 19:09:40,0,0.00,22.49,0.683715,0.683715,0.0,1,0.62,55.46
2025-11-19 19:11:40,0,0.00,22.49,0.683268,0.683715,0.0,1,0.80,57.71
2025-11-19 19:13:40,0,0.00,22.49,0.683789,0.683789,0.0,1,0.78,60.17
2025-11-19 19:15:40,0,0.00,22.49,0.683842,0.683842,0.0,1,0.94,63.44
2025-11-19 19:17:40,0,0.00,22.49,0.684025,0.68387,0.0,1,0.95,65.52
2025-11-19 19:19:40,0,0.00,22.40,0.684025,0.68387,0.0,1,0.93,66.76
2025-11-19 19:21:40,0,0.00,22.39,0.68387,0.68387,0.0,1,0.89,68.06
2025-11-19 19:23:40,0,0.00,22.39,0.683115,0.683115,0.0,1,0.93,68.80
2025-11-19 19:25:40,0,0.01,22.31,0.682867,0.683091,0.0,1,0.88,68.91
2025-11-19 19:27:40,0,0.00,22.29,0.6825,0.6825,0.0,1,0.77,68.47
2025-11-19 19:29:40,0,0.00,22.29,0.6825,0.6825,0.0,1,0.64,67.50
2025-11-19 19:31:40,0,0.00,22.29,0.6825,0.6825,0.0,1,0.64,66.57
2025-11-19 19:33:40,0,0.02,22.29,0.6825,0.6825,0.0,1,0.53,65.62
2025-11-19 19:35:40,0,0.00,22.29,0.682022,0.682022,0.0,1,0.66,64.13
2025-11-19 19:37:40,0,0.04,22.28,0.681963,0.681963,0.0,1,0.47,61.82
2025-11-19 19:39:40,0,0.00,22.29,0.681336,0.681336,0.0,1,0.56,59.96
2025-11-19 19:41:40,0,0.00,22.29,0.681336,0.681699,0.0,1,0.49,58.47
2025-11-19 19:43:40,0,0.02,22.29,0.681699,0.681699,0.0,1,0.52,57.41
2025-11-19 19:45:40,0,0.00,22.29,0.681448,0.681448,0.0,1,0.50,56.47
2025-11-19 19:47:40,0,0.00,22.29,0.681386,0.681386,0.0,1,0.50,55.58
2025-11-19 19:49:40,0,0.00,22.29,0.681128,0.681206,0.0,1,0.41,54.84
2025-11-19 19:51:40,0,0.00,22.29,0.681206,0.681206,0.0,1,0.37,53.86
2025-11-19 19:53:40,0,0.00,22.29,0.681423,0.681423,0.0,1,0.37,53.15
2025-11-19 19:55:40,0,0.00,22.29,0.681423,0.681423,0.0,1,0.58,54.09
2025-11-19 19:57:40,0,0.00,22.29,0.681026,0.681026,0.0,1,0.63,55.72
2025-11-19 19:59:40,0,0.00,22.29,0.680939,0.680939,0.0,1,0.72,57.45
2025-11-19 20:01:40,0,0.00,22.29,0.680526,0.680526,0.0,1,0.68,58.66
2025-11-19 20:03:40,0,0.00,22.30,0.680271,0.680526,0.0,1,0.63,59.89
2025-11-19 20:05:40,0,0.00,22.29,0.680653,0.680653,0.0,1,0.70,60.89
2025-11-19 20:07:40,0,0.00,22.29,0.681314,0.681314,0.0,1,0.82,62.48
2025-11-19 20:09:40,0,0.00,22.29,0.681314,0.681314,0.0,1,0.76,63.91
2025-11-19 20:11:40,0,0.01,22.39,0.680957,0.680957,0.0,1,0.88,65.42
2025-11-19 20:13:40,0,0.02,22.41,0.680622,0.680622,0.0,1,0.82,66.24
2025-11-19 20:15:40,0,0.02,22.49,0.680203,0.680203,0.0,1,0.77,67.01
2025-11-19 20:17:40,0,0.00,22.49,0.680203,0.680203,0.0,0,0.82,67.18
2025-11-19 20:19:40,0,0.00,22.49,0.680793,0.680793,0.0,0,0.73,66.76
2025-11-19 20:21:40,0,0.00,22.49,0.680793,0.680793,0.0,0,0.78,65.83
2025-11-19 20:23:40,0,0.00,22.49,0.68029,0.68029,0.0,0,0.63,64.25
2025-11-19 20:25:40,0,0.00,22.49,0.680687,0.680687,0.0,0,0.57,62.67
2025-11-19 20:27:40,0,0.00,22.49,0.680687,0.680687,0.0,0,0.52,60.79
2025-11-19 20:29:40,0,0.00,22.49,0.680404,0.680404,0.0,0,0.42,58.92
2025-11-19 20:31:40,0,0.00,22.49,0.680283,0.680283,0.0,0,0.41,57.37
2025-11-19 20:33:40,0,0.00,22.49,0.680283,0.680283,0.0,0,0.46,55.78
2025-11-19 20:35:40,0,0.00,22.49,0.680588,0.680588,0.0,0,0.44,54.25
2025-11-19 20:37:40,0,0.00,22.50,0.680939,0.680939,0.0,0,0.44,53.31
2025-11-19 20:39:40,0,0.02,22.60,0.680939,0.680939,0.0,0,0.36,52.39
2025-11-19 20:41:40,0,0.00,22.60,0.681056,0.681056,0.0,0,0.37,51.78
2025-11-19 20:43:40,0,0.00,22.60,0.681056,0.681056,0.0,0,0.33,50.81
2025-11-19 20:45:40,0,0.00,22.60,0.681342,0.681342,0.0,0,0.37,50.05
2025-11-19 20:47:40,0,0.00,22.60,0.681395,0.681395,0.0,0,0.32,49.28
2025-11-19 20:49:40,0,0.02,22.63,0.681709,0.681709,0.0,0,0.27,48.42
2025-11-19 20:51:40,0,0.06,22.69,0.681802,0.681709,0.0,0,0.31,47.86
2025-11-19 20:53:40,0,0.07,22.70,0.681709,0.681802,0.0,0,0.25,47.17
2025-11-19 20:55:40,0,0.03,22.69,0.681802,0.681802,0.0,0,0.36,46.76
2025-11-19 20:57:40,0,0.00,22.70,0.682178,0.682178,0.0,0,0.31,46.35
2025-11-19 20:59:40,0,0.00,22.70,0.682227,0.682178,0.0,0,0.30,45.87
2025-11-19 21:01:40,0,0.00,22.70,0.682426,0.682426,0.0,0,0.29,45.54
2025-11-19 21:03:40,0,0.00,22.70,0.682426,0.682426,0.0,0,0.29,45.20
2025-11-19 21:05:40,0,0.00,22.70,0.682112,0.682112,0.0,0,0.29,44.67
2025-11-19 21:07:40,0,0.00,22.70,0.681994,0.681994,0.0,0,0.29,44.34
2025-11-19 21:09:40,0,0.00,22.70,0.681827,0.681833,0.0,0,0.28,43.95
2025-11-19 21:11:40,0,0.03,22.67,0.681827,0.681827,0.0,0,0.20,43.56
2025-11-19 21:13:40,0,0.00,22.60,0.681706,0.681827,0.0,0,0.25,43.37
2025-11-19 21:15:40,0,0.00,22.60,0.682488,0.682488,0.0,0,0.21,43.11
2025-11-19 21:17:40,0,0.00,22.60,0.682488,0.682488,0.0,1,0.39,43.89
2025-11-19 21:19:40,0,0.00,22.60,0.681588,0.681588,0.0,1,0.61,46.01
2025-11-19 21:21:40,0,0.00,22.60,0.681588,0.681588,0.0,1,0.66,48.64
2025-11-19 21:23:40,0,0.01,22.55,0.681544,0.681544,0.0,1,0.77,51.26
2025-11-19 21:25:40,0,0.00,22.51,0.681544,0.681619,0.0,1,0.74,53.16
2025-11-19 21:27:40,0,0.00,22.49,0.681678,0.681544,0.0,1,0.61,54.17
2025-11-19 21:29:40,0,0.00,22.49,0.681196,0.681196,0.0,1,0.65,54.61
2025-11-19 21:31:40,0,0.01,22.49,0.681116,0.681116,0.0,0,0.48,54.25
2025-11-19 21:33:40,0,0.02,22.46,0.681116,0.681116,0.0,0,0.50,53.31
2025-11-19 21:35:40,0,0.00,22.40,0.680932,0.680932,0.0,0,0.38,52.24
2025-11-19 21:37:40,0,0.00,22.39,0.680932,0.680898,0.0,0,0.34,50.88
2025-11-19 21:39:40,0,0.00,22.39,0.680727,0.680898,0.0,0,0.26,49.49
2025-11-19 21:41:40,0,0.00,22.39,0.680898,0.680727,0.0,0,0.30,48.14
2025-11-19 21:43:40,0,0.00,22.39,0.680439,0.680662,0.0,0,0.23,46.88
2025-11-19 21:45:40,0,0.00,22.39,0.680662,0.680662,0.0,0,0.28,45.74
2025-11-19 21:47:40,0,0.05,22.35,0.680662,0.680662,0.0,0,0.17,44.48
2025-11-19 21:49:40,0,0.00,22.29,0.680662,0.680662,0.0,0,0.19,43.31
2025-11-19 21:51:40,0,0.00,22.29,0.679703,0.679703,0.0,0,0.19,42.20
2025-11-19 21:53:40,0,0.00,22.29,0.67947,0.679703,0.0,0,0.20,41.22
2025-11-19 21:55:40,0,0.00,22.29,0.679513,0.679703,0.0,0,0.15,40.29
2025-11-19 21:57:40,0,0.00,22.29,0.679721,0.679721,0.0,0,0.25,39.56
2025-11-19 21:59:40,0,0.04,22.26,0.679675,0.679675,0.0,0,0.20,38.75
2025-11-19 22:01:40,0,0.03,22.22,0.679609,0.679609,0.0,0,0.14,38.00
2025-11-19 22:03:40,0,0.00,22.19,0.679501,0.679501,0.0,0,0.13,37.41
2025-11-19 22:05:40,0,0.00,22.20,0.679597,0.679597,0.0,0,0.14,36.89
2025-11-19 22:07:40,0,0.00,22.20,0.679886,0.679886,0.0,0,0.15,36.41
2025-11-19 22:09:40,0,0.00,22.19,0.679597,0.679886,0.0,0,0.12,35.96
2025-11-19 22:11:40,0,0.03,22.22,0.679523,0.679597,0.0,0,0.12,35.44
2025-11-19 22:13:40,0,0.04,22.24,0.679448,0.679687,0.0,0,0.12,34.99
2025-11-19 22:15:40,0,0.03,22.29,0.679687,0.679687,0.0,0,0.12,34.59
2025-11-19 22:17:40,0,0.04,22.29,0.67992,0.67992,0.0,0,0.08,34.27
2025-11-19 22:19:40,0,0.06,22.27,0.680109,0.68005,0.0,0,0.12,33.92
2025-11-19 22:21:40,0,0.03,22.27,0.68005,0.68005,0.0,0,0.12,33.58
2025-11-19 22:23:40,0,0.05,22.29,0.680013,0.680013,0.0,0,0.10,33.19
2025-11-19 22:25:40,0,0.05,22.29,0.679964,0.679964,0.0,0,0.12,32.80
2025-11-19 22:27:40,0,0.04,22.29,0.679867,0.679867,0.0,0,0.11,32.36
2025-11-19 22:29:40,0,0.00,22.29,0.679783,0.679783,0.0,0,0.09,32.08
2025-11-19 22:31:40,0,0.00,22.29,0.679218,0.679255,0.0,0,0.11,31.87
2025-11-19 22:33:40,0,0.00,22.29,0.679255,0.679255,0.0,0,0.10,31.65
2025-11-19 22:35:40,0,0.02,22.24,0.679936,0.679936,0.0,0,0.01,31.43
2025-11-19 22:37:40,0,0.00,22.19,0.679936,0.679936,0.0,0,0.05,31.16
2025-11-19 22:39:40,0,0.00,22.19,0.679644,0.679644,0.0,0,0.09,30.87
2025-11-19 22:41:40,0,0.00,22.19,0.679519,0.679519,0.0,0,0.01,30.56
2025-11-19 22:43:40,0,0.00,22.19,0.679519,0.679355,0.0,0,0.03,30.38
2025-11-19 22:45:40,0,0.00,22.19,0.679262,0.679342,0.0,0,0.00,30.13
2025-11-19 22:47:40,0,0.00,22.19,0.679631,0.679342,0.0,0,0.10,29.92
2025-11-19 22:49:40,0,0.00,22.19,0.679401,0.679401,0.0,0,0.05,29.65
2025-11-19 22:51:40,0,0.00,22.19,0.679401,0.679401,0.0,0,0.05,29.49
2025-11-19 22:53:40,0,0.00,22.19,0.679094,0.679094,0.0,0,0.05,29.38
2025-11-19 22:55:40,0,0.00,22.19,0.679094,0.679094,0.0,0,0.07,29.29
2025-11-19 22:57:40,0,0.00,22.19,0.679221,0.679094,0.0,0,0.10,29.22
2025-11-19 22:59:40,0,0.00,22.19,0.678901,0.679221,0.0,0,0.05,29.17
2025-11-19 23:01:40,0,0.06,22.18,0.67942,0.679172,0.0,0,0.10,29.12
2025-11-19 23:03:40,0,0.03,22.19,0.679172,0.67942,0.0,0,0.05,29.02
2025-11-19 23:05:40,0,0.00,22.19,0.67947,0.679172,0.0,0,0.10,28.91
2025-11-19 23:07:40,0,0.00,22.19,0.679172,0.679172,0.0,0,0.06,28.85
2025-11-19 23:09:40,0,0.00,22.19,0.67892,0.67892,0.0,0,0.01,28.80
2025-11-19 23:11:40,0,0.00,22.19,0.678957,0.678957,0.0,0,0.05,28.75
2025-11-19 23:13:40,0,0.00,22.19,0.67933,0.678957,0.0,0,0.03,28.64
2025-11-19 23:15:40,0,0.04,22.19,0.678799,0.678799,0.0,0,0.00,28.43
2025-11-19 23:17:40,0,0.04,22.13,0.678538,0.678538,0.0,0,0.04,28.26
2025-11-19 23:19:40,0,0.00,22.09,0.678538,0.678532,0.0,0,0.05,28.17
2025-11-19 23:21:40,0,0.00,22.09,0.678467,0.678532,0.0,0,0.04,28.07
2025-11-19 23:23:40,0,0.00,22.09,0.678532,0.678467,0.0,0,0.00,27.96
2025-11-19 23:25:40,0,0.00,22.09,0.677305,0.677541,0.0,0,0.05,27.85
2025-11-19 23:27:40,0,0.02,22.05,0.677541,0.677305,0.0,0,0.05,27.69
2025-11-19 23:29:40,0,0.00,22.00,0.677423,0.677423,0.0,0,0.05,27.59
2025-11-19 23:31:40,0,0.00,21.99,0.677423,0.677423,0.0,0,0.05,27.43
2025-11-19 23:33:40,0,0.00,21.99,0.677423,0.677423,0.0,0,0.00,27.27
2025-11-19 23:35:40,0,0.00,21.99,0.677085,0.677085,0.0,0,0.03,27.17
2025-11-19 23:37:40,0,0.00,21.99,0.677085,0.677085,0.0,0,0.01,27.02
2025-11-19 23:39:40,0,0.00,21.99,0.678113,0.677535,0.0,0,0.05,26.96
2025-11-19 23:41:40,0,0.00,21.99,0.677535,0.678113,0.0,0,0.05,26.86
2025-11-19 23:43:40,0,0.00,21.99,0.677936,0.677936,0.0,0,0.01,26.77
2025-11-19 23:45:40,0,0.00,21.99,0.678225,0.678225,0.0,0,0.03,26.70
2025-11-19 23:47:40,0,0.02,22.02,0.678225,0.678225,0.0,0,0.01,26.61
2025-11-19 23:49:40,0,0.05,22.09,0.678134,0.678134,0.0,0,0.00,26.60
2025-11-19 23:51:40,0,0.00,22.09,0.677933,0.677933,0.0,0,0.04,26.54
2025-11-19 23:53:40,0,0.00,22.09,0.677933,0.677933,0.0,0,0.00,26.49
2025-11-19 23:55:40,0,0.01,22.09,0.677979,0.677979,0.0,0,0.03,26.49
2025-11-19 23:57:40,0,0.04,22.09,0.677979,0.677979,0.0,0,0.01,26.49
2025-11-19 23:59:40,0,0.04,22.05,0.677693,0.677693,0.0,0,0.06,26.46
2025-11-20 00:01:40,0,0.00,21.99,0.677693,0.677693,0.0,0,0.01,26.39
2025-11-20 00:03:40,0,0.00,21.99,0.677833,0.677833,0.0,0,0.08,26.39
2025-11-20 00:05:40,0,0.00,21.99,0.677833,0.677833,0.0,0,0.01,26.29
2025-11-20 00:07:40,0,0.00,21.99,0.678364,0.677833,0.0,0,0.05,26.23
2025-11-20 00:09:40,0,0.00,21.99,0.677777,0.677777,0.0,0,0.02,26.21
2025-11-20 00:11:40,0,0.04,21.99,0.677585,0.677585,0.0,0,0.01,26.19
2025-11-20 00:13:40,0,0.04,21.93,0.677585,0.677585,0.0,0,0.09,26.29
2025-11-20 00:15:40,0,0.00,21.89,0.677765,0.677585,0.0,0,0.01,26.18
2025-11-20 00:17:40,0,0.02,21.89,0.677532,0.677532,0.0,0,0.00,26.18
2025-11-20 00:19:40,0,0.05,21.84,0.67684,0.67684,0.0,0,0.07,26.18
2025-11-20 00:21:40,0,0.00,21.79,0.67684,0.67684,0.0,0,0.01,26.08
2025-11-20 00:23:40,0,0.00,21.79,0.677128,0.677128,0.0,0,0.05,26.04
2025-11-20 00:25:40,0,0.00,21.79,0.676784,0.676784,0.0,0,0.01,25.98
2025-11-20 00:27:40,0,0.00,21.79,0.676784,0.676784,0.0,0,0.00,25.87
2025-11-20 00:29:40,0,0.00,21.79,0.677026,0.677026,0.0,0,0.05,25.82
2025-11-20 00:31:40,0,0.00,21.79,0.67711,0.677026,0.0,0,0.04,25.77
2025-11-20 00:33:40,0,0.00,21.79,0.676902,0.677045,0.0,0,0.00,25.66
2025-11-20 00:35:40,0,0.00,21.79,0.677045,0.677045,0.0,0,0.00,25.56
2025-11-20 00:37:40,0,0.00,21.79,0.677125,0.677045,0.0,0,0.00,25.51
2025-11-20 00:39:40,0,0.00,21.79,0.677045,0.677045,0.0,0,0.05,25.46
2025-11-20 00:41:40,0,0.00,21.79,0.676364,0.676364,0.0,0,0.00,25.36
2025-11-20 00:43:40,0,0.00,21.79,0.676892,0.676892,0.0,0,0.02,25.27
2025-11-20 00:45:40,0,0.00,21.79,0.676892,0.676892,0.0,0,0.00,25.25
2025-11-20 00:47:40,0,0.00,21.79,0.676753,0.676849,0.0,0,0.00,25.25
2025-11-20 00:49:40,0,0.00,21.79,0.676849,0.676849,0.0,0,0.01,25.25
2025-11-20 00:51:40,0,0.00,21.79,0.676927,0.676927,0.0,0,0.04,25.20
2025-11-20 00:53:40,0,0.02,21.81,0.676927,0.676927,0.0,0,0.01,25.15
2025-11-20 00:55:40,0,0.01,21.80,0.676812,0.676812,0.0,0,0.08,25.14
2025-11-20 00:57:40,0,0.00,21.79,0.676812,0.676812,0.0,0,0.01,25.05
2025-11-20 00:59:40,0,0.00,21.79,0.676678,0.676678,0.0,0,0.00,25.05
2025-11-20 01:01:40,0,0.03,21.76,0.676439,0.676439,0.0,0,0.05,25.05
2025-11-20 01:03:40,0,0.00,21.69,0.676464,0.676464,0.0,0,0.00,24.95
2025-11-20 01:05:40,0,0.00,21.69,0.676464,0.676464,0.0,0,0.00,24.94
2025-11-20 01:07:40,0,0.00,21.69,0.676548,0.676548,0.0,0,0.05,24.94
2025-11-20 01:09:40,0,0.00,21.69,0.676548,0.676548,0.0,0,0.04,24.88
2025-11-20 01:11:40,0,0.00,21.69,0.676833,0.676548,0.0,0,0.00,24.84
2025-11-20 01:13:40,0,0.03,21.67,0.676219,0.676333,0.0,0,0.00,24.79
2025-11-20 01:15:40,0,0.00,21.58,0.676476,0.676219,0.0,0,0.00,24.74
2025-11-20 01:17:40,0,0.00,21.58,0.676101,0.676101,0.0,0,0.05,24.74
2025-11-20 01:19:40,0,0.00,21.58,0.676101,0.676101,0.0,0,0.01,24.65
2025-11-20 01:21:40,0,0.00,21.58,0.675961,0.675961,0.0,0,0.00,24.64
2025-11-20 01:23:40,0,0.01,21.58,0.675743,0.675743,0.0,0,0.03,24.56
2025-11-20 01:25:40,0,0.06,21.57,0.675743,0.675743,0.0,0,0.00,24.53
2025-11-20 01:27:40,0,0.05,21.54,0.676337,0.676337,0.0,0,0.03,24.48
2025-11-20 01:29:40,0,0.01,21.50,0.676557,0.676557,0.0,0,0.00,24.43
2025-11-20 01:31:40,0,0.05,21.54,0.677054,0.677017,0.0,0,0.07,24.41
2025-11-20 01:33:40,0,0.01,21.58,0.677017,0.677017,0.0,0,0.01,24.33
2025-11-20 01:35:40,0,0.01,21.58,0.676961,0.676961,0.0,0,0.00,24.33
2025-11-20 01:37:40,0,0.04,21.58,0.676818,0.676818,0.0,0,0.00,24.33
2025-11-20 01:39:40,0,0.02,21.58,0.6767,0.67675,0.0,0,0.01,24.24
2025-11-20 01:41:40,0,0.00,21.58,0.67675,0.67675,0.0,0,0.00,24.23
2025-11-20 01:43:40,0,0.00,21.58,0.676967,0.676967,0.0,0,0.00,24.12
2025-11-20 01:45:40,0,0.02,21.61,0.677194,0.677194,0.0,0,0.00,24.12
2025-11-20 01:47:40,0,0.04,21.69,0.676768,0.676768,0.0,0,0.02,24.12
2025-11-20 01:49:40,0,0.00,21.69,0.676768,0.676768,0.0,0,0.01,24.04
2025-11-20 01:51:40,0,0.00,21.69,0.676852,0.676852,0.0,0,0.00,24.02
2025-11-20 01:53:40,0,0.00,21.69,0.676852,0.676852,0.0,0,0.00,24.02
2025-11-20 01:55:40,0,0.00,21.69,0.676712,0.676712,0.0,0,0.04,24.02
2025-11-20 01:57:40,0,0.00,21.69,0.676613,0.676613,0.0,0,0.00,23.92
2025-11-20 01:59:40,0,0.05,21.65,0.676585,0.676585,0.0,0,0.00,23.92
