Timestamp,Weight (kg),w_smooth,consumption (kg),Weight (kg),w_smooth,consumption (kg)
2025-11-22 22:31:18,0.004841,0.004841,0,1.081748,1.081748,0.0
2025-11-22 22:32:18,0.004697,0.004697,0,1.081748,1.081748,0.0
2025-11-22 22:33:18,0.004276,0.004276,0,1.081562,1.081562,0.0
2025-11-22 22:34:18,0.004276,0.004276,0,1.081562,1.081562,0.0
2025-11-22 22:35:18,0.004276,0.004276,0,1.081533,1.081562,0.0
2025-11-22 22:36:18,0.004566,0.004566,0,1.081562,1.081562,0.0
2025-11-22 22:37:18,0.00485,0.00485,0,1.081826,1.081562,0.0
2025-11-22 22:38:18,0.004984,0.00485,0,1.081826,1.081562,0.0
2025-11-22 22:39:18,0.00485,0.00485,0,1.081518,1.081518,0.0
2025-11-22 22:40:18,0.004735,0.004735,0,1.081347,1.081347,0.0
2025-11-22 22:41:18,0.004735,0.004735,0,1.081337,1.081337,0.0
2025-11-22 22:42:18,0.004735,0.004735,0,1.081281,1.081337,0.0
2025-11-22 22:43:18,0.004735,0.004735,0,1.081337,1.081337,0.0
2025-11-22 22:44:18,0.005032,0.005032,0,1.081337,1.081337,0.0
2025-11-22 22:45:18,0.005032,0.005032,0,1.081337,1.081337,0.0
2025-11-22 22:46:18,0.005032,0.005032,0,1.081592,1.081592,0.0
2025-11-22 22:47:18,0.004684,0.004684,0,1.081592,1.081592,0.0
2025-11-22 22:48:18,0.004684,0.004684,0,1.081592,1.081592,0.0
2025-11-22 22:49:18,0.004684,0.004684,0,1.082031,1.081838,0.0
2025-11-22 22:50:18,0.0047,0.0047,0,1.082031,1.081891,0.0
2025-11-22 22:51:18,0.0047,0.0047,0,1.081838,1.081891,0.0
2025-11-22 22:52:18,0.0047,0.0047,0,1.081891,1.081838,0.0
2025-11-22 22:53:18,0.004633,0.004633,0,1.081838,1.081838,0.0
2025-11-22 22:54:18,0.004378,0.004378,0,1.081832,1.081838,0.0
2025-11-22 22:55:18,0.004084,0.004378,0,1.081832,1.081838,0.0
2025-11-22 22:56:18,0.004378,0.004151,0,1.081885,1.081885,0.0
2025-11-22 22:57:18,0.004151,0.004151,0,1.081885,1.081885,0.0
2025-11-22 22:58:18,0.004151,0.004378,0,1.081885,1.081885,0.0
2025-11-22 22:59:18,0.004397,0.004397,0,1.081935,1.081935,0.0
2025-11-22 23:00:18,0.004557,0.004397,0,1.082368,1.082368,0.0
2025-11-22 23:01:18,0.004397,0.004521,0,1.082433,1.082368,0.0
2025-11-22 23:02:18,0.004557,0.004557,0,1.082368,1.082368,0.0
2025-11-22 23:03:18,0.004521,0.004521,0,1.082368,1.082368,0.0
2025-11-22 23:04:18,0.004557,0.004521,0,1.081667,1.081667,0.0
2025-11-22 23:05:18,0.004521,0.004521,0,1.081571,1.081667,0.0
2025-11-22 23:06:18,0.004521,0.004521,0,1.081571,1.081667,0.0
2025-11-22 23:07:18,0.004384,0.004384,0,1.081667,1.081667,0.0
2025-11-22 23:08:18,0.004304,0.004304,0,1.082334,1.082334,0.0
2025-11-22 23:09:18,0.004304,0.004304,0,1.082334,1.082334,0.0
2025-11-22 23:10:18,0.004304,0.004304,0,1.082334,1.082334,0.0
2025-11-22 23:11:18,0.004304,0.004304,0,1.082047,1.082047,0.0
2025-11-22 23:12:18,0.00441,0.00441,0,1.082044,1.082044,0.0
2025-11-22 23:13:18,0.005137,0.005137,0,1.081919,1.082044,0.0
2025-11-22 23:14:18,0.005137,0.005137,0,1.082044,1.082044,0.0
2025-11-22 23:15:18,0.005137,0.005137,0,1.082044,1.082044,0.0
2025-11-22 23:16:18,0.005137,0.005137,0,1.0821,1.0821,0.0
2025-11-22 23:17:18,0.005102,0.005102,0,1.0821,1.0821,0.0
2025-11-22 23:18:18,0.004371,0.004371,0,1.082455,1.08224,0.0
2025-11-22 23:19:18,0.00425,0.004371,0,1.08224,1.08224,0.0
2025-11-22 23:20:18,0.004371,0.004371,0,1.08224,1.08224,0.0
2025-11-22 23:21:18,0.004502,0.004502,0,1.08224,1.08224,0.0
2025-11-22 23:22:18,0.004502,0.004502,0,1.082486,1.08224,0.0
2025-11-22 23:23:18,0.004952,0.004952,0,1.08224,1.08224,0.0
2025-11-22 23:24:18,0.005153,0.005153,0,1.081714,1.08224,0.0
2025-11-22 23:25:18,0.005153,0.005153,0,1.081714,1.08224,0.0
2025-11-22 23:26:18,0.005153,0.005153,0,1.082368,1.082368,0.0
2025-11-22 23:27:18,0.004694,0.004694,0,1.082368,1.082368,0.0
2025-11-22 23:28:18,0.004145,0.004694,0,1.082368,1.082368,0.0
2025-11-22 23:29:18,0.004145,0.004633,0,1.082464,1.082464,0.0
2025-11-22 23:30:18,0.004694,0.004633,0,1.082595,1.082561,0.0
2025-11-22 23:31:18,0.004633,0.004694,0,1.082595,1.082561,0.0
2025-11-22 23:32:18,0.004898,0.004898,0,1.082561,1.082561,0.0
2025-11-22 23:33:18,0.004898,0.004898,0,1.082561,1.082561,0.0
2025-11-22 23:34:18,0.004898,0.004898,0,1.082561,1.082561,0.0
2025-11-22 23:35:18,0.004633,0.004633,0,1.082561,1.082561,0.0
2025-11-22 23:36:18,0.00441,0.00441,0,1.082178,1.082408,0.0
2025-11-22 23:37:18,0.00441,0.00441,0,1.082265,1.082265,0.0
2025-11-22 23:38:18,0.00441,0.00441,0,1.082408,1.082265,0.0
2025-11-22 23:39:18,0.004228,0.004228,0,1.082265,1.082265,0.0
2025-11-22 23:40:18,0.004202,0.004228,0,1.082181,1.082265,0.0
2025-11-22 23:41:18,0.004228,0.004228,0,1.082265,1.082265,0.0
2025-11-22 23:42:18,0.004228,0.004228,0,1.082368,1.082368,0.0
2025-11-22 23:43:18,0.004391,0.004391,0,1.082368,1.082368,0.0
2025-11-22 23:44:18,0.004391,0.004391,0,1.082368,1.082368,0.0
2025-11-22 23:45:18,0.00448,0.00448,0,1.082368,1.082368,0.0
2025-11-22 23:46:18,0.00448,0.00448,0,1.082085,1.082085,0.0
2025-11-22 23:47:18,0.00448,0.00448,0,1.082044,1.082085,0.0
2025-11-22 23:48:18,0.003922,0.003957,0,1.082044,1.082085,0.0
2025-11-22 23:49:18,0.003957,0.003957,0,1.082085,1.082085,0.0
2025-11-22 23:50:18,0.003957,0.003957,0,1.082368,1.082368,0.0
2025-11-22 23:51:18,0.004403,0.004081,0,1.082386,1.082386,0.0
2025-11-22 23:52:18,0.004081,0.004253,0,1.082576,1.082576,0.0
2025-11-22 23:53:18,0.004253,0.004343,0,1.08262,1.082576,0.0
2025-11-22 23:54:18,0.004403,0.004343,0,1.082576,1.082576,0.0
2025-11-22 23:55:18,0.004343,0.004343,0,1.082576,1.082576,0.0
2025-11-22 23:56:18,0.004343,0.004403,0,1.082567,1.082567,0.0
2025-11-22 23:57:18,0.004773,0.004773,0,1.082539,1.082539,0.0
2025-11-22 23:58:18,0.004773,0.004773,0,1.08238,1.08238,0.0
2025-11-22 23:59:18,0.004856,0.004773,0,1.082315,1.082315,0.0
2025-11-23 00:00:18,0.004856,0.004773,0,1.082315,1.082315,0.0
2025-11-23 00:01:18,0.004024,0.004024,0,1.081898,1.081898,0.0
2025-11-23 00:02:18,0.003941,0.003941,0,1.081898,1.081898,0.0
2025-11-23 00:03:18,0.003941,0.003941,0,1.081754,1.081898,0.0
2025-11-23 00:04:18,0.003941,0.003941,0,1.081754,1.081898,0.0
2025-11-23 00:05:18,0.003807,0.003807,0,1.081916,1.081916,0.0
2025-11-23 00:06:18,0.003803,0.003803,0,1.081916,1.081916,0.0
2025-11-23 00:07:18,0.003803,0.003803,0,1.082072,1.081941,0.0
2025-11-23 00:08:18,0.003803,0.003803,0,1.082072,1.081941,0.0
2025-11-23 00:09:18,0.003803,0.003803,0,1.081941,1.081941,0.0
2025-11-23 00:10:18,0.00402,0.00402,0,1.081941,1.081941,0.0
2025-11-23 00:11:18,0.00402,0.00402,0,1.081941,1.081941,0.0
2025-11-23 00:12:18,0.004438,0.004438,0,1.081941,1.081941,0.0
2025-11-23 00:13:18,0.004566,0.004566,0,1.08225,1.08225,0.0
2025-11-23 00:14:18,0.00485,0.004566,0,1.082365,1.08225,0.0
2025-11-23 00:15:18,0.004566,0.004566,0,1.08225,1.08225,0.0
2025-11-23 00:16:18,0.004566,0.004566,0,1.08225,1.08225,0.0
2025-11-23 00:17:18,0.004812,0.004566,0,1.082081,1.082081,0.0
2025-11-23 00:18:18,0.004464,0.004464,0,1.082081,1.082081,0.0
2025-11-23 00:19:18,0.004215,0.004215,0,1.082081,1.082081,0.0
2025-11-23 00:20:18,0.004215,0.004215,0,1.082262,1.082262,0.0
2025-11-23 00:21:18,0.003752,0.003851,0,1.082262,1.082262,0.0
2025-11-23 00:22:18,0.003752,0.003851,0,1.082262,1.082262,0.0
2025-11-23 00:23:18,0.003851,0.003851,0,1.082253,1.082253,0.0
2025-11-23 00:24:18,0.003851,0.003851,0,1.082038,1.082253,0.0
2025-11-23 00:25:18,0.003851,0.003851,0,1.082038,1.082253,0.0
2025-11-23 00:26:18,0.003992,0.003909,0,1.082253,1.082253,0.0
2025-11-23 00:27:18,0.003909,0.003909,0,1.082661,1.082661,0.0
2025-11-23 00:28:18,0.003992,0.003992,0,1.082661,1.082661,0.0
2025-11-23 00:29:18,0.003909,0.003909,0,1.082661,1.082661,0.0
2025-11-23 00:30:18,0.004588,0.003992,0,1.082474,1.082474,0.0
2025-11-23 00:31:18,0.003909,0.003992,0,1.082474,1.082474,0.0
2025-11-23 00:32:18,0.003992,0.003992,0,1.082474,1.082474,0.0
2025-11-23 00:33:18,0.003992,0.003992,0,1.082514,1.082514,0.0
2025-11-23 00:34:18,0.003992,0.003992,0,1.082514,1.082514,0.0
2025-11-23 00:35:18,0.003992,0.003992,0,1.082514,1.082514,0.0
2025-11-23 00:36:18,0.003992,0.003992,0,1.082514,1.082514,0.0
2025-11-23 00:37:18,0.004515,0.003992,0,1.082508,1.082508,0.0
2025-11-23 00:38:18,0.003944,0.003944,0,1.082508,1.082508,0.0
2025-11-23 00:39:18,0.003944,0.003944,0,1.082508,1.082508,0.0
2025-11-23 00:40:18,0.003944,0.003944,0,1.082078,1.082078,0.0
2025-11-23 00:41:18,0.003957,0.003957,0,1.082044,1.082078,0.0
2025-11-23 00:42:18,0.003957,0.003957,0,1.082078,1.082078,0.0
2025-11-23 00:43:18,0.003973,0.003957,0,1.081938,1.082078,0.0
2025-11-23 00:44:18,0.003973,0.003957,0,1.082078,1.082078,0.0
2025-11-23 00:45:18,0.003957,0.003957,0,1.082284,1.082284,0.0
2025-11-23 00:46:18,0.003922,0.003922,0,1.082362,1.082284,0.0
2025-11-23 00:47:18,0.003922,0.003922,0,1.082284,1.082362,0.0
2025-11-23 00:48:18,0.003752,0.003752,0,1.082362,1.082362,0.0
2025-11-23 00:49:18,0.003583,0.003752,0,1.082514,1.082362,0.0
2025-11-23 00:50:18,0.003752,0.003752,0,1.082514,1.082514,0.0
2025-11-23 00:51:18,0.003874,0.003874,0,1.082349,1.082514,0.0
2025-11-23 00:52:18,0.003874,0.003874,0,1.082717,1.082349,0.0
2025-11-23 00:53:18,0.003931,0.003874,0,1.082349,1.082349,0.0
2025-11-23 00:54:18,0.003931,0.003874,0,1.082349,1.082349,0.0
2025-11-23 00:55:18,0.003874,0.003874,0,1.082349,1.082349,0.0
2025-11-23 00:56:18,0.003775,0.003775,0,1.082066,1.082066,0.0
2025-11-23 00:57:18,0.003736,0.003736,0,1.081879,1.082066,0.0
2025-11-23 00:58:18,0.003424,0.003736,0,1.082066,1.082066,0.0
2025-11-23 00:59:18,0.003424,0.003736,0,1.082066,1.082066,0.0
2025-11-23 01:00:18,0.003736,0.003736,0,1.082175,1.082175,0.0
2025-11-23 01:01:18,0.003864,0.003864,0,1.082175,1.082175,0.0
2025-11-23 01:02:18,0.003864,0.003864,0,1.082296,1.082175,0.0
2025-11-23 01:03:18,0.003864,0.003864,0,1.082296,1.082296,0.0
2025-11-23 01:04:18,0.003864,0.003864,0,1.082175,1.082296,0.0
2025-11-23 01:05:18,0.003855,0.003855,0,1.082296,1.082296,0.0
2025-11-23 01:06:18,0.003287,0.0038,0,1.082296,1.082296,0.0
2025-11-23 01:07:18,0.0038,0.003287,0,1.082352,1.082352,0.0
2025-11-23 01:08:18,0.003287,0.003287,0,1.082352,1.082352,0.0
2025-11-23 01:09:18,0.003287,0.0038,0,1.082352,1.082352,0.0
2025-11-23 01:10:18,0.0038,0.0038,0,1.082405,1.082405,0.0
2025-11-23 01:11:18,0.003906,0.003906,0,1.082405,1.082405,0.0
2025-11-23 01:12:18,0.003995,0.003995,0,1.082433,1.082405,0.0
2025-11-23 01:13:18,0.003995,0.003995,0,1.082334,1.082334,0.0
2025-11-23 01:14:18,0.003995,0.003995,0,1.082334,1.082334,0.0
2025-11-23 01:15:18,0.003995,0.003995,0,1.082066,1.082066,0.0
2025-11-23 01:16:18,0.00344,0.00344,0,1.081838,1.082066,0.0
2025-11-23 01:17:18,0.00344,0.00344,0,1.081838,1.082066,0.0
2025-11-23 01:18:18,0.00344,0.00344,0,1.082066,1.082066,0.0
2025-11-23 01:19:18,0.003944,0.00344,0,1.0821,1.0821,0.0
2025-11-23 01:20:18,0.003328,0.003944,0,1.0821,1.0821,0.0
2025-11-23 01:21:18,0.003944,0.003944,0,1.0821,1.0821,0.0
2025-11-23 01:22:18,0.003976,0.003957,0,1.082085,1.082085,0.0
2025-11-23 01:23:18,0.003976,0.003976,0,1.082078,1.082085,0.0
2025-11-23 01:24:18,0.003957,0.003976,0,1.082078,1.082085,0.0
2025-11-23 01:25:18,0.004001,0.003957,0,1.082085,1.082085,0.0
2025-11-23 01:26:18,0.003957,0.003957,0,1.082109,1.082109,0.0
2025-11-23 01:27:18,0.003957,0.003957,0,1.082455,1.082455,0.0
2025-11-23 01:28:18,0.003957,0.003957,0,1.082455,1.082455,0.0
2025-11-23 01:29:18,0.003829,0.003829,0,1.082455,1.082455,0.0
2025-11-23 01:30:18,0.003673,0.003673,0,1.082492,1.082455,0.0
2025-11-23 01:31:18,0.003673,0.003673,0,1.082492,1.082455,0.0
2025-11-23 01:32:18,0.003673,0.003673,0,1.082449,1.082449,0.0
2025-11-23 01:33:18,0.003641,0.003641,0,1.082449,1.082449,0.0
2025-11-23 01:34:18,0.003641,0.003641,0,1.082343,1.082343,0.0
2025-11-23 01:35:18,0.003628,0.003641,0,1.082277,1.082277,0.0
2025-11-23 01:36:18,0.003775,0.003641,0,1.081792,1.081823,0.0
2025-11-23 01:37:18,0.003628,0.003628,0,1.081823,1.081823,0.0
2025-11-23 01:38:18,0.003708,0.003708,0,1.081823,1.081823,0.0
2025-11-23 01:39:18,0.00344,0.003628,0,1.081823,1.081823,0.0
2025-11-23 01:40:18,0.003708,0.003708,0,1.082271,1.082271,0.0
2025-11-23 01:41:18,0.003625,0.003708,0,1.082446,1.082446,0.0
2025-11-23 01:42:18,0.003708,0.003708,0,1.082505,1.082505,0.0
2025-11-23 01:43:18,0.003775,0.003775,0,1.082505,1.082505,0.0
2025-11-23 01:44:18,0.003909,0.003909,0,1.082526,1.082517,0.0
2025-11-23 01:45:18,0.003909,0.003909,0,1.082526,1.082517,0.0
2025-11-23 01:46:18,0.004017,0.003909,0,1.082517,1.082526,0.0
2025-11-23 01:47:18,0.003909,0.003909,0,1.082517,1.082526,0.0
2025-11-23 01:48:18,0.003909,0.003909,0,1.082679,1.082679,0.0
2025-11-23 01:49:18,0.003602,0.003602,0,1.082679,1.082679,0.0
2025-11-23 01:50:18,0.003395,0.003526,0,1.082679,1.082679,0.0
2025-11-23 01:51:18,0.003395,0.003395,0,1.082679,1.082679,0.0
2025-11-23 01:52:18,0.003526,0.003395,0,1.082368,1.082368,0.0
2025-11-23 01:53:18,0.003363,0.003526,0,1.082368,1.082368,0.0
2025-11-23 01:54:18,0.003526,0.003526,0,1.081895,1.082368,0.0
2025-11-23 01:55:18,0.003542,0.003542,0,1.082368,1.082368,0.0
2025-11-23 01:56:18,0.003542,0.003542,0,1.082897,1.082374,0.0
2025-11-23 01:57:18,0.003542,0.003542,0,1.082897,1.082897,0.0
2025-11-23 01:58:18,0.00447,0.004202,0,1.082374,1.082897,0.0
2025-11-23 01:59:18,0.004202,0.004202,0,1.082897,1.082561,0.0
2025-11-23 02:00:18,0.004202,0.004202,0,1.082561,1.082561,0.0
2025-11-23 02:01:18,0.004202,0.004202,0,1.082561,1.082561,0.0
2025-11-23 02:02:18,0.003006,0.003006,0,1.082561,1.082561,0.0
2025-11-23 02:03:18,0.002872,0.003006,0,1.082561,1.082561,0.0
2025-11-23 02:04:18,0.002872,0.003006,0,1.082368,1.082368,0.0
2025-11-23 02:05:18,0.003006,0.003006,0,1.082022,1.082022,0.0
2025-11-23 02:06:18,0.003089,0.003089,0,1.081929,1.082022,0.0
2025-11-23 02:07:18,0.003874,0.003874,0,1.082022,1.081929,0.0
2025-11-23 02:08:18,0.004094,0.003874,0,1.081929,1.081929,0.0
2025-11-23 02:09:18,0.003874,0.003874,0,1.081929,1.081929,0.0
2025-11-23 02:10:18,0.003842,0.003982,0,1.081929,1.081929,0.0
2025-11-23 02:11:18,0.003982,0.003874,0,1.082031,1.081929,0.0
2025-11-23 02:12:18,0.003982,0.003842,0,1.08172,1.08172,0.0
2025-11-23 02:13:18,0.003842,0.003842,0,1.08172,1.08172,0.0
2025-11-23 02:14:18,0.003842,0.003842,0,1.081403,1.08172,0.0
2025-11-23 02:15:18,0.003507,0.003507,0,1.08172,1.081717,0.0
2025-11-23 02:16:18,0.003507,0.003507,0,1.081717,1.081717,0.0
2025-11-23 02:17:18,0.003395,0.003395,0,1.081294,1.081717,0.0
2025-11-23 02:18:18,0.00328,0.003395,0,1.081717,1.081717,0.0
2025-11-23 02:19:18,0.003395,0.003395,0,1.081717,1.081717,0.0
2025-11-23 02:20:18,0.003539,0.003395,0,1.081717,1.081717,0.0
2025-11-23 02:21:18,0.003395,0.003539,0,1.081599,1.081599,0.0
2025-11-23 02:22:18,0.00432,0.004027,0,1.081599,1.081599,0.0
2025-11-23 02:23:18,0.00432,0.004027,0,1.081599,1.081599,0.0
2025-11-23 02:24:18,0.004027,0.004027,0,1.081599,1.081599,0.0
2025-11-23 02:25:18,0.003848,0.003848,0,1.081381,1.081381,0.0
2025-11-23 02:26:18,0.003848,0.003848,0,1.08111,1.08111,0.0
2025-11-23 02:27:18,0.003526,0.003526,0,1.08111,1.08111,0.0
2025-11-23 02:28:18,0.003475,0.003475,0,1.08111,1.08111,0.0
2025-11-23 02:29:18,0.003475,0.003475,0,1.081265,1.081265,0.0
2025-11-23 02:30:18,0.003475,0.003475,0,1.082035,1.082035,0.0
2025-11-23 02:31:18,0.003446,0.003475,0,1.082044,1.082035,0.0
2025-11-23 02:32:18,0.004107,0.004005,0,1.082035,1.082035,0.0
2025-11-23 02:33:18,0.004107,0.004005,0,1.082035,1.082044,0.0
2025-11-23 02:34:18,0.004005,0.004005,0,1.08205,1.08205,0.0
2025-11-23 02:35:18,0.003973,0.003973,0,1.082128,1.082128,0.0
2025-11-23 02:36:18,0.003973,0.003973,0,1.082128,1.082128,0.0
2025-11-23 02:37:18,0.003912,0.003912,0,1.082312,1.082312,0.0
2025-11-23 02:38:18,0.003912,0.003912,0,1.082312,1.082312,0.0
2025-11-23 02:39:18,0.003912,0.003912,0,1.082312,1.082312,0.0
2025-11-23 02:40:18,0.004049,0.004049,0,1.082306,1.082312,0.0
2025-11-23 02:41:18,0.004065,0.004065,0,1.082511,1.082306,0.0
2025-11-23 02:42:18,0.004084,0.004084,0,1.082306,1.082306,0.0
2025-11-23 02:43:18,0.004161,0.004084,0,1.082306,1.082306,0.0
2025-11-23 02:44:18,0.004084,0.004084,0,1.08215,1.08215,0.0
2025-11-23 02:45:18,0.004084,0.004084,0,1.08215,1.08215,0.0
2025-11-23 02:46:18,0.004084,0.004084,0,1.082075,1.08215,0.0
2025-11-23 02:47:18,0.004049,0.004049,0,1.08215,1.08215,0.0
2025-11-23 02:48:18,0.003778,0.003778,0,1.08215,1.08215,0.0
2025-11-23 02:49:18,0.003778,0.003778,0,1.082449,1.082449,0.0
2025-11-23 02:50:18,0.003778,0.003778,0,1.082449,1.082449,0.0
2025-11-23 02:51:18,0.003727,0.003727,0,1.082449,1.082449,0.0
2025-11-23 02:52:18,0.00344,0.00344,0,1.082449,1.082449,0.0
2025-11-23 02:53:18,0.00344,0.00344,0,1.082449,1.082449,0.0
2025-11-23 02:54:18,0.003414,0.003414,0,1.082442,1.082442,0.0
2025-11-23 02:55:18,0.003414,0.003414,0,1.082421,1.082421,0.0
2025-11-23 02:56:18,0.003344,0.003414,0,1.082421,1.082421,0.0
2025-11-23 02:57:18,0.003414,0.003414,0,1.082421,1.082421,0.0
2025-11-23 02:58:18,0.003414,0.003414,0,1.082421,1.082421,0.0
2025-11-23 02:59:18,0.003497,0.003497,0,1.082732,1.082732,0.0
2025-11-23 03:00:18,0.003618,0.003618,0,1.082732,1.082732,0.0
2025-11-23 03:01:18,0.003618,0.003618,0,1.082732,1.082732,0.0
2025-11-23 03:02:18,0.003618,0.003618,0,1.082312,1.082312,0.0
2025-11-23 03:03:18,0.003618,0.003618,0,1.082312,1.082312,0.0
2025-11-23 03:04:18,0.003762,0.003618,0,1.082312,1.082312,0.0
2025-11-23 03:05:18,0.003596,0.003596,0,1.082517,1.082517,0.0
2025-11-23 03:06:18,0.003596,0.003596,0,1.082517,1.082517,0.0
2025-11-23 03:07:18,0.003596,0.003596,0,1.082517,1.082517,0.0
2025-11-23 03:08:18,0.003596,0.003596,0,1.082517,1.082517,0.0
2025-11-23 03:09:18,0.003596,0.003596,0,1.082386,1.082386,0.0
2025-11-23 03:10:18,0.003701,0.003701,0,1.082122,1.082122,0.0
2025-11-23 03:11:18,0.003976,0.003973,0,1.082035,1.082035,0.0
2025-11-23 03:12:18,0.003973,0.003973,0,1.082035,1.082035,0.0
2025-11-23 03:13:18,0.003973,0.003973,0,1.082035,1.082035,0.0
2025-11-23 03:14:18,0.003973,0.003973,0,1.082109,1.082109,0.0
2025-11-23 03:15:18,0.003583,0.003583,0,1.082109,1.082109,0.0
2025-11-23 03:16:18,0.003583,0.003583,0,1.082405,1.082109,0.0
2025-11-23 03:17:18,0.003583,0.003583,0,1.082109,1.082109,0.0
2025-11-23 03:18:18,0.003934,0.003934,0,1.082141,1.082141,0.0
2025-11-23 03:19:18,0.004094,0.003934,0,1.082081,1.082141,0.0
2025-11-23 03:20:18,0.004094,0.004094,0,1.082141,1.082141,0.0
2025-11-23 03:21:18,0.003934,0.004094,0,1.082141,1.082141,0.0
2025-11-23 03:22:18,0.004094,0.004094,0,1.082141,1.082141,0.0
2025-11-23 03:23:18,0.004617,0.004359,0,1.08196,1.08205,0.0
2025-11-23 03:24:18,0.004359,0.004617,0,1.08205,1.08205,0.0
2025-11-23 03:25:18,0.004617,0.004617,0,1.08205,1.08205,0.0
2025-11-23 03:26:18,0.004617,0.00455,0,1.081708,1.08205,0.0
2025-11-23 03:27:18,0.00455,0.00455,0,1.08205,1.08205,0.0
2025-11-23 03:28:18,0.00455,0.00455,0,1.082215,1.082215,0.0
2025-11-23 03:29:18,0.00455,0.00455,0,1.082215,1.082215,0.0
2025-11-23 03:30:18,0.00449,0.00449,0,1.082215,1.082215,0.0
2025-11-23 03:31:18,0.004231,0.004231,0,1.082215,1.082215,0.0
2025-11-23 03:32:18,0.004231,0.004231,0,1.082007,1.082215,0.0
2025-11-23 03:33:18,0.004075,0.004075,0,1.082007,1.082215,0.0
2025-11-23 03:34:18,0.004075,0.004075,0,1.082897,1.082866,0.0
2025-11-23 03:35:18,0.003886,0.003886,0,1.082866,1.082866,0.0
2025-11-23 03:36:18,0.003344,0.003886,0,1.082866,1.082866,0.0
2025-11-23 03:37:18,0.003886,0.003886,0,1.082866,1.082866,0.0
2025-11-23 03:38:18,0.004087,0.003886,0,1.082866,1.082866,0.0
2025-11-23 03:39:18,0.003886,0.004087,0,1.082299,1.082299,0.0
2025-11-23 03:40:18,0.00417,0.00417,0,1.082144,1.082299,0.0
2025-11-23 03:41:18,0.00417,0.00417,0,1.082144,1.082299,0.0
2025-11-23 03:42:18,0.00417,0.00417,0,1.08233,1.08233,0.0
2025-11-23 03:43:18,0.004135,0.004135,0,1.08233,1.08233,0.0
2025-11-23 03:44:18,0.004135,0.004135,0,1.08233,1.08233,0.0
2025-11-23 03:45:18,0.00365,0.00365,0,1.082371,1.08233,0.0
2025-11-23 03:46:18,0.003615,0.003615,0,1.08233,1.08233,0.0
2025-11-23 03:47:18,0.003615,0.003615,0,1.082131,1.08233,0.0
2025-11-23 03:48:18,0.003615,0.003615,0,1.082131,1.08233,0.0
2025-11-23 03:49:18,0.004024,0.004024,0,1.082371,1.082371,0.0
2025-11-23 03:50:18,0.00411,0.004062,0,1.08247,1.08247,0.0
2025-11-23 03:51:18,0.00411,0.004062,0,1.08247,1.08247,0.0
2025-11-23 03:52:18,0.004062,0.00411,0,1.08247,1.08247,0.0
2025-11-23 03:53:18,0.004062,0.004062,0,1.08247,1.08247,0.0
2025-11-23 03:54:18,0.004247,0.004062,0,1.082386,1.082386,0.0
2025-11-23 03:55:18,0.004062,0.004062,0,1.082365,1.082386,0.0
2025-11-23 03:56:18,0.004062,0.004062,0,1.082386,1.082386,0.0
2025-11-23 03:57:18,0.004027,0.004027,0,1.082654,1.082365,0.0
2025-11-23 03:58:18,0.003931,0.003931,0,1.082365,1.082365,0.0
2025-11-23 03:59:18,0.003931,0.003931,0,1.082365,1.082365,0.0
2025-11-23 04:00:18,0.003931,0.003931,0,1.081228,1.081228,0.0
2025-11-23 04:01:18,0.00396,0.003931,0,1.079351,1.079351,0.0
2025-11-23 04:02:18,0.003931,0.00396,0,1.079351,1.079351,0.0
2025-11-23 04:03:18,0.00396,0.00396,0,1.079257,1.079351,0.0
2025-11-23 04:04:18,0.00396,0.00396,0,1.079257,1.079351,0.0
2025-11-23 04:05:18,0.00432,0.00432,0,1.079401,1.079401,0.0
2025-11-23 04:06:18,0.004477,0.004477,0,1.079547,1.079547,0.0
2025-11-23 04:07:18,0.004477,0.004477,0,1.079547,1.079547,0.0
2025-11-23 04:08:18,0.004477,0.004477,0,1.07983,1.07983,0.0
2025-11-23 04:09:18,0.004477,0.004477,0,1.07983,1.07983,0.0
2025-11-23 04:10:18,0.00471,0.00471,0,1.07983,1.07983,0.0
2025-11-23 04:11:18,0.00471,0.00471,0,1.07983,1.07983,0.0
2025-11-23 04:12:18,0.004856,0.00471,0,1.07904,1.07904,0.0
2025-11-23 04:13:18,0.004856,0.00471,0,1.07904,1.07904,0.0
2025-11-23 04:14:18,0.00471,0.00471,0,1.07904,1.07904,0.0
2025-11-23 04:15:18,0.00441,0.00441,0,1.07918,1.07918,0.0
2025-11-23 04:16:18,0.004285,0.00441,0,1.07922,1.07922,0.0
2025-11-23 04:17:18,0.004285,0.00441,0,1.07922,1.07922,0.0
2025-11-23 04:18:18,0.00441,0.00441,0,1.07922,1.07922,0.0
2025-11-23 04:19:18,0.004815,0.004815,0,1.079229,1.079229,0.0
2025-11-23 04:20:18,0.00507,0.00507,0,1.07926,1.079229,0.0
2025-11-23 04:21:18,0.005265,0.00507,0,1.079229,1.07926,0.0
2025-11-23 04:22:18,0.00507,0.00507,0,1.07926,1.07926,0.0
2025-11-23 04:23:18,0.00507,0.00507,0,1.07926,1.07926,0.0
2025-11-23 04:24:18,0.005022,0.005022,0,1.07926,1.07926,0.0
2025-11-23 04:25:18,0.005022,0.005022,0,1.079463,1.079332,0.0
2025-11-23 04:26:18,0.005022,0.005022,0,1.079463,1.079463,0.0
2025-11-23 04:27:18,0.004722,0.005022,0,1.079332,1.079463,0.0
