sep=,

firmware launcher:,8.02
firmware GUI,6.70

Household ID:,425
Sensor ID:,25817
Sensor Type:,FUELv2 
Start time:,2025-11-19 11:31:32
Stop time:,2025-12-04 11:46:32
Total number of logs:,21615
Study arm:,0

Fuel type:,charcoal
Fuel calibration value:,0.00
Fuel resolution (gram):,1.00
Fuel consumption (kg/day):,0.57

Timestamp,Weight (kg),w_smooth,consumption (kg)
2025-11-19 11:32:32,0.001588,,0.0
2025-11-19 11:33:32,0.000831,,0.0
2025-11-19 11:34:32,0.000831,0.000831,0.0
2025-11-19 11:35:32,0.000831,0.000831,0.0
2025-11-19 11:36:32,0.001704,0.001704,0.0
2025-11-19 11:37:32,0.001704,0.001704,0.0
2025-11-19 11:38:32,0.001704,0.001704,0.0
2025-11-19 11:39:32,0.000941,0.000941,0.0
2025-11-19 11:40:32,-0.000825,-0.000825,0.0
2025-11-19 11:41:32,-0.000978,-0.000978,0.0
2025-11-19 11:42:32,-0.002017,-0.002017,0.0
2025-11-19 11:43:32,-0.002554,-0.002554,0.0
2025-11-19 11:44:32,-0.00351,-0.00351,0.0
2025-11-19 11:45:32,-0.004571,-0.004571,0.0
2025-11-19 11:46:32,-0.00481,-0.00481,0.0
2025-11-19 11:47:32,-0.005361,-0.005361,0.0
2025-11-19 11:48:32,-0.006244,-0.006244,0.0
2025-11-19 11:49:32,-0.006634,-0.006634,0.0
2025-11-19 11:50:32,-0.006796,-0.006796,0.0
2025-11-19 11:51:32,-0.007802,-0.007802,0.0
2025-11-19 11:52:32,-0.00809,-0.00809,0.0
2025-11-19 11:53:32,-0.00809,-0.00809,0.0
2025-11-19 11:54:32,-0.008313,-0.008313,0.0
2025-11-19 11:55:32,-0.008363,-0.008363,0.0
2025-11-19 11:56:32,-0.009408,-0.009408,0.0
2025-11-19 11:57:32,-0.009408,-0.009408,0.0
2025-11-19 11:58:32,-0.009408,-0.009408,0.0
2025-11-19 11:59:32,-0.009408,-0.009408,0.0
2025-11-19 12:00:32,-0.009408,-0.009408,0.0
2025-11-19 12:01:32,-0.0095,-0.0095,0.0
2025-11-19 12:02:32,-0.009543,-0.0095,0.0
2025-11-19 12:03:32,-0.009543,-0.0095,0.0
2025-11-19 12:04:32,-0.0095,-0.0095,0.0
2025-11-19 12:05:32,-0.009086,-0.009086,0.0
2025-11-19 12:06:32,-0.009086,-0.009086,0.0
2025-11-19 12:07:32,-0.009061,-0.009061,0.0
2025-11-19 12:08:32,-0.009061,-0.009061,0.0
2025-11-19 12:09:32,-0.009061,-0.009061,0.0
2025-11-19 12:10:32,-0.009061,-0.009061,0.0
2025-11-19 12:11:32,-0.009055,-0.009055,0.0
2025-11-19 12:12:32,-0.009055,-0.009055,0.0
2025-11-19 12:13:32,-0.009055,-0.009055,0.0
2025-11-19 12:14:32,-0.009055,-0.009055,0.0
2025-11-19 12:15:32,-0.000659,-0.000659,0.0
2025-11-19 12:16:32,-0.00019,-0.000659,0.0
2025-11-19 12:17:32,-0.00019,-0.000659,0.0
2025-11-19 12:18:32,-0.000659,-0.000659,0.0
2025-11-19 12:19:32,-0.001196,-0.001196,0.0
2025-11-19 12:20:32,-0.001407,-0.001376,0.0
2025-11-19 12:21:32,-0.001407,-0.001407,0.0
2025-11-19 12:22:32,-0.001376,-0.001407,0.0
2025-11-19 12:23:32,-0.001407,-0.001407,0.0
2025-11-19 12:24:32,-0.001432,-0.001407,0.0
2025-11-19 12:25:32,-0.001376,-0.001432,0.0
2025-11-19 12:26:32,-0.001551,-0.001551,0.0
2025-11-19 12:27:32,-0.001683,-0.001683,0.0
2025-11-19 12:28:32,-0.00175,-0.00175,0.0
2025-11-19 12:29:32,-0.002189,-0.002189,0.0
2025-11-19 12:30:32,-0.002281,-0.002281,0.0
2025-11-19 12:31:32,-0.002829,-0.002296,0.0
2025-11-19 12:32:32,-0.002296,-0.002296,0.0
2025-11-19 12:33:32,-0.002606,-0.002296,0.0
2025-11-19 12:34:32,-0.002296,-0.002296,0.0
2025-11-19 12:35:32,-0.002296,-0.002296,0.0
2025-11-19 12:36:32,-0.002296,-0.002296,0.0
2025-11-19 12:37:32,-0.002606,-0.002606,0.0
2025-11-19 12:38:32,-0.003213,-0.003213,0.0
2025-11-19 12:39:32,-0.003452,-0.003452,0.0
2025-11-19 12:40:32,-0.004019,-0.004019,0.0
2025-11-19 12:41:32,-0.004022,-0.004022,0.0
2025-11-19 12:42:32,-0.004335,-0.004335,0.0
2025-11-19 12:43:32,-0.004433,-0.004433,0.0
2025-11-19 12:44:32,-0.004509,-0.004509,0.0
