sep=,

firmware launcher:,8.02
firmware GUI,6.70

Household ID:,10369
Sensor ID:,29441
Sensor Type:,EXACTv2 
Start time:,2025-11-12 12:48:05
Stop time:,2025-11-19 12:06:05
Total number of logs:,10038
Maximum temperature:,84.25
Errors:,0
Stove Name:,Char Bas
Cooking Events per day:,2.01
Cooking Time (min/day):,210.06
Number of days of cooking:,6

Timestamp,Usage EXACT 29441,Gradient EXACT 29441,Temperature EXACT 29441
2025-11-12 12:50:05,1,0.33,38.78
2025-11-12 12:52:05,1,0.23,38.73
2025-11-12 12:54:05,1,0.31,39.01
2025-11-12 12:56:05,1,0.27,38.66
2025-11-12 12:58:05,1,0.27,38.06
2025-11-12 13:00:05,1,0.32,38.24
2025-11-12 13:02:05,1,0.28,38.18
2025-11-12 13:04:05,1,0.25,37.87
2025-11-12 13:06:05,1,0.27,37.53
2025-11-12 13:08:05,1,0.26,37.70
2025-11-12 13:10:05,1,0.32,38.30
2025-11-12 13:12:05,1,0.45,39.68
2025-11-12 13:14:05,1,0.47,41.72
2025-11-12 13:16:05,1,0.54,43.95
2025-11-12 13:18:05,1,0.56,46.01
2025-11-12 13:20:05,1,0.51,47.58
2025-11-12 13:22:05,1,0.52,48.64
2025-11-12 13:24:05,1,0.52,48.99
2025-11-12 13:26:05,0,0.51,49.06
2025-11-12 13:28:05,0,0.39,48.92
2025-11-12 13:30:05,0,0.44,48.78
2025-11-12 13:32:05,0,0.39,48.57
2025-11-12 13:34:05,0,0.37,48.07
2025-11-12 13:36:05,0,0.38,47.80
2025-11-12 13:38:05,0,0.37,47.45
2025-11-12 13:40:05,0,0.37,47.17
2025-11-12 13:42:05,0,0.37,46.69
2025-11-12 13:44:05,0,0.37,46.55
2025-11-12 13:46:05,0,0.31,45.94
2025-11-12 13:48:05,0,0.29,45.20
2025-11-12 13:50:05,0,0.24,44.28
2025-11-12 13:52:05,0,0.34,43.43
2025-11-12 13:54:05,0,0.29,42.86
2025-11-12 13:56:05,0,0.28,42.22
2025-11-12 13:58:05,0,0.28,41.71
2025-11-12 14:00:05,0,0.23,41.34
2025-11-12 14:02:05,0,0.26,40.70
2025-11-12 14:04:05,0,0.28,40.17
2025-11-12 14:06:05,0,0.23,39.62
2025-11-12 14:08:05,0,0.26,39.26
2025-11-12 14:10:05,0,0.32,38.90
2025-11-12 14:12:05,0,0.22,38.36
2025-11-12 14:14:05,0,0.21,37.94
2025-11-12 14:16:05,0,0.14,37.39
2025-11-12 14:18:05,0,0.20,37.00
2025-11-12 14:20:05,0,0.21,36.65
2025-11-12 14:22:05,0,0.16,36.25
2025-11-12 14:24:05,0,0.14,35.90
2025-11-12 14:26:05,0,0.15,35.67
2025-11-12 14:28:05,0,0.10,35.33
2025-11-12 14:30:05,0,0.19,35.21
2025-11-12 14:32:05,0,0.15,35.10
2025-11-12 14:34:05,0,0.15,34.99
2025-11-12 14:36:05,0,0.15,34.82
2025-11-12 14:38:05,0,0.16,34.77
2025-11-12 14:40:05,0,0.11,34.83
2025-11-12 14:42:05,0,0.10,34.82
2025-11-12 14:44:05,0,0.15,34.93
2025-11-12 14:46:05,0,0.16,34.93
2025-11-12 14:48:05,0,0.15,34.99
2025-11-12 14:50:05,0,0.15,34.93
2025-11-12 14:52:05,0,0.11,34.82
2025-11-12 14:54:05,0,0.15,34.76
2025-11-12 14:56:05,0,0.17,34.65
2025-11-12 14:58:05,0,0.21,34.48
2025-11-12 15:00:05,0,0.16,34.42
2025-11-12 15:02:05,0,0.11,34.26
2025-11-12 15:04:05,0,0.20,34.26
2025-11-12 15:06:05,0,0.11,34.14
2025-11-12 15:08:05,0,0.15,34.14
2025-11-12 15:10:05,0,0.14,34.02
2025-11-12 15:12:05,0,0.10,33.92
2025-11-12 15:14:05,0,0.20,33.92
2025-11-12 15:16:05,0,0.15,33.75
2025-11-12 15:18:05,0,0.15,33.63
2025-11-12 15:20:05,0,0.20,33.69
2025-11-12 15:22:05,0,0.16,33.69
2025-11-12 15:24:05,0,0.12,33.66
2025-11-12 15:26:05,0,0.18,33.58
2025-11-12 15:28:05,0,0.11,33.47
2025-11-12 15:30:05,0,0.13,33.36
2025-11-12 15:32:05,0,0.10,33.25
2025-11-12 15:34:05,0,0.14,33.18
2025-11-12 15:36:05,0,0.18,33.12
2025-11-12 15:38:05,0,0.14,33.03
2025-11-12 15:40:05,0,0.10,33.03
2025-11-12 15:42:05,0,0.15,33.03
2025-11-12 15:44:05,0,0.12,32.86
2025-11-12 15:46:05,0,0.10,32.81
2025-11-12 15:48:05,0,0.20,32.92
2025-11-12 15:50:05,0,0.11,32.92
2025-11-12 15:52:05,0,0.10,32.92
2025-11-12 15:54:05,0,0.10,32.92
2025-11-12 15:56:05,0,0.13,32.90
2025-11-12 15:58:05,0,0.10,32.81
2025-11-12 16:00:05,0,0.10,32.81
2025-11-12 16:02:05,0,0.10,32.81
2025-11-12 16:04:05,0,0.10,32.75
2025-11-12 16:06:05,0,0.10,32.63
2025-11-12 16:08:05,0,0.10,32.52
2025-11-12 16:10:05,0,0.13,32.34
2025-11-12 16:12:05,0,0.10,32.19
2025-11-12 16:14:05,0,0.10,32.08
2025-11-12 16:16:05,0,0.10,31.87
2025-11-12 16:18:05,0,0.10,31.76
2025-11-12 16:20:05,0,0.10,31.60
2025-11-12 16:22:05,0,0.10,31.54
2025-11-12 16:24:05,0,0.10,31.49
2025-11-12 16:26:05,0,0.10,31.49
2025-11-12 16:28:05,0,0.10,31.32
2025-11-12 16:30:05,0,0.10,31.21
2025-11-12 16:32:05,0,0.09,31.09
2025-11-12 16:34:05,0,0.10,31.05
2025-11-12 16:36:05,0,0.10,31.05
2025-11-12 16:38:05,0,0.10,31.05
2025-11-12 16:40:05,0,0.10,30.95
2025-11-12 16:42:05,0,0.10,30.84
2025-11-12 16:44:05,0,0.10,30.78
2025-11-12 16:46:05,0,0.06,30.67
2025-11-12 16:48:05,0,0.10,30.62
2025-11-12 16:50:05,0,0.05,30.51
2025-11-12 16:52:05,0,0.10,30.51
2025-11-12 16:54:05,0,0.10,30.46
2025-11-12 16:56:05,0,0.10,30.35
2025-11-12 16:58:05,0,0.09,30.24
2025-11-12 17:00:05,0,0.10,30.19
2025-11-12 17:02:05,0,0.10,30.13
2025-11-12 17:04:05,0,0.10,30.08
2025-11-12 17:06:05,0,0.09,30.03
2025-11-12 17:08:05,0,0.10,29.98
2025-11-12 17:10:05,0,0.10,29.98
2025-11-12 17:12:05,0,0.10,29.92
2025-11-12 17:14:05,0,0.10,29.87
2025-11-12 17:16:05,0,0.10,29.76
2025-11-12 17:18:05,0,0.10,29.65
2025-11-12 17:20:05,0,0.10,29.65
2025-11-12 17:22:05,0,0.10,29.65
2025-11-12 17:24:05,0,0.10,29.65
2025-11-12 17:26:05,0,0.06,29.56
2025-11-12 17:28:05,0,0.10,29.55
2025-11-12 17:30:05,0,0.10,29.44
2025-11-12 17:32:05,0,0.08,29.41
2025-11-12 17:34:05,0,0.08,29.41
2025-11-12 17:36:05,0,0.10,29.33
2025-11-12 17:38:05,0,0.06,29.28
2025-11-12 17:40:05,0,0.05,29.17
2025-11-12 17:42:05,0,0.06,29.07
2025-11-12 17:44:05,0,0.10,29.02
2025-11-12 17:46:05,0,0.10,29.02
2025-11-12 17:48:05,0,0.10,29.02
2025-11-12 17:50:05,0,0.10,29.02
2025-11-12 17:52:05,0,0.05,28.85
2025-11-12 17:54:05,0,0.08,28.78
2025-11-12 17:56:05,0,0.10,28.70
2025-11-12 17:58:05,0,0.10,28.70
2025-11-12 18:00:05,0,0.10,28.75
2025-11-12 18:02:05,0,0.09,28.79
2025-11-12 18:04:05,0,0.10,28.70
2025-11-12 18:06:05,0,0.06,28.59
2025-11-12 18:08:05,0,0.10,28.70
2025-11-12 18:10:05,0,0.10,28.70
2025-11-12 18:12:05,0,0.10,28.70
2025-11-12 18:14:05,0,0.10,28.70
2025-11-12 18:16:05,0,0.10,28.70
2025-11-12 18:18:05,0,0.10,28.59
2025-11-12 18:20:05,0,0.10,28.59
2025-11-12 18:22:05,0,0.10,28.59
2025-11-12 18:24:05,0,0.06,28.49
2025-11-12 18:26:05,0,0.05,28.43
2025-11-12 18:28:05,0,0.09,28.48
