sep=,

firmware launcher:,8.02
firmware GUI,6.70

Household ID:,301
Sensor ID:,29305
Sensor Type:,EXACTv2 
Start time:,2025-11-13 11:10:00
Stop time:,2025-11-20 13:52:00
Total number of logs:,10242
Maximum temperature:,45.87
Errors:,0
Stove Name:,Electric
Cooking Events per day:,0.7
Cooking Time (min/day):,27.28
Number of days of cooking:,5

Timestamp,Usage EXACT 29305,Gradient EXACT 29305,Temperature EXACT 29305
2025-11-13 11:12:00,0,0.00,26.08
2025-11-13 11:14:00,0,0.00,26.08
2025-11-13 11:16:00,0,0.00,26.08
2025-11-13 11:18:00,0,0.00,26.08
2025-11-13 11:20:00,0,0.00,26.08
2025-11-13 11:22:00,0,0.00,26.08
2025-11-13 11:24:00,0,0.00,26.08
2025-11-13 11:26:00,0,0.00,26.08
2025-11-13 11:28:00,0,0.00,26.08
2025-11-13 11:30:00,0,0.00,26.08
2025-11-13 11:32:00,0,0.00,26.08
2025-11-13 11:34:00,0,-0.08,25.98
2025-11-13 11:36:00,0,-0.04,25.98
2025-11-13 11:38:00,0,-0.00,25.98
2025-11-13 11:40:00,0,-0.00,25.98
2025-11-13 11:42:00,0,-0.00,25.98
2025-11-13 11:44:00,0,-0.00,25.98
2025-11-13 11:46:00,0,-0.00,25.98
2025-11-13 11:48:00,0,-0.00,25.98
2025-11-13 11:50:00,0,-0.00,25.98
2025-11-13 11:52:00,0,-0.00,25.98
2025-11-13 11:54:00,0,-0.00,25.98
2025-11-13 11:56:00,0,-0.00,25.98
2025-11-13 11:58:00,0,-0.00,25.89
2025-11-13 12:00:00,0,-0.00,25.87
2025-11-13 12:02:00,0,-0.00,25.87
2025-11-13 12:04:00,0,0.02,25.94
2025-11-13 12:06:00,0,0.00,25.98
2025-11-13 12:08:00,0,0.00,25.98
2025-11-13 12:10:00,0,-0.01,26.02
2025-11-13 12:12:00,0,-0.00,26.08
2025-11-13 12:14:00,0,-0.00,26.18
2025-11-13 12:16:00,0,-0.02,26.21
2025-11-13 12:18:00,0,-0.00,26.29
2025-11-13 12:20:00,0,-0.00,26.44
2025-11-13 12:22:00,0,-0.00,26.54
2025-11-13 12:24:00,0,-0.03,26.67
2025-11-13 12:26:00,0,0.04,26.81
2025-11-13 12:28:00,0,0.00,26.81
2025-11-13 12:30:00,0,0.00,26.91
2025-11-13 12:32:00,0,0.00,27.01
2025-11-13 12:34:00,0,0.00,27.17
2025-11-13 12:36:00,0,0.00,27.33
2025-11-13 12:38:00,0,0.00,27.43
2025-11-13 12:40:00,0,0.05,27.54
2025-11-13 12:42:00,0,0.00,27.54
2025-11-13 12:44:00,0,0.00,27.59
2025-11-13 12:46:00,0,0.03,27.79
2025-11-13 12:48:00,0,0.01,28.01
2025-11-13 12:50:00,0,0.00,28.22
2025-11-13 12:52:00,0,0.00,28.43
2025-11-13 12:54:00,0,0.00,28.54
2025-11-13 12:56:00,0,0.00,28.59
2025-11-13 12:58:00,0,0.05,28.64
2025-11-13 13:00:00,0,0.00,28.70
2025-11-13 13:02:00,0,0.00,28.70
2025-11-13 13:04:00,0,0.00,28.70
2025-11-13 13:06:00,0,0.00,28.70
2025-11-13 13:08:00,0,-0.01,28.73
2025-11-13 13:10:00,0,-0.00,28.70
2025-11-13 13:12:00,0,0.02,28.71
2025-11-13 13:14:00,0,0.03,28.79
2025-11-13 13:16:00,0,0.00,28.80
2025-11-13 13:18:00,0,0.05,28.91
2025-11-13 13:20:00,0,0.00,28.96
2025-11-13 13:22:00,0,0.01,29.02
2025-11-13 13:24:00,0,0.00,29.12
2025-11-13 13:26:00,0,0.00,29.23
2025-11-13 13:28:00,0,0.04,29.32
2025-11-13 13:30:00,0,0.00,29.38
2025-11-13 13:32:00,0,0.00,29.49
2025-11-13 13:34:00,0,0.00,29.60
2025-11-13 13:36:00,0,0.04,29.75
2025-11-13 13:38:00,0,0.00,29.87
2025-11-13 13:40:00,0,0.05,29.98
2025-11-13 13:42:00,0,0.00,30.03
2025-11-13 13:44:00,0,0.05,30.19
2025-11-13 13:46:00,0,0.05,30.30
2025-11-13 13:48:00,0,0.05,30.41
2025-11-13 13:50:00,0,0.01,30.46
2025-11-13 13:52:00,0,0.04,30.55
2025-11-13 13:54:00,0,0.00,30.62
2025-11-13 13:56:00,0,0.05,30.67
2025-11-13 13:58:00,0,0.00,30.62
2025-11-13 14:00:00,0,0.00,30.51
2025-11-13 14:02:00,0,0.05,30.41
2025-11-13 14:04:00,0,0.00,30.24
2025-11-13 14:06:00,0,0.00,30.03
2025-11-13 14:08:00,0,-0.02,29.85
2025-11-13 14:10:00,0,-0.00,29.70
2025-11-13 14:12:00,0,-0.00,29.55
2025-11-13 14:14:00,0,-0.00,29.44
2025-11-13 14:16:00,0,-0.00,29.44
2025-11-13 14:18:00,0,0.04,29.49
2025-11-13 14:20:00,0,0.01,29.55
2025-11-13 14:22:00,0,0.00,29.55
2025-11-13 14:24:00,0,0.00,29.65
2025-11-13 14:26:00,0,0.00,29.76
2025-11-13 14:28:00,0,0.00,29.87
2025-11-13 14:30:00,0,0.00,29.87
2025-11-13 14:32:00,0,0.00,29.81
2025-11-13 14:34:00,0,0.01,29.76
2025-11-13 14:36:00,0,0.00,29.65
2025-11-13 14:38:00,0,0.00,29.60
2025-11-13 14:40:00,0,0.00,29.49
2025-11-13 14:42:00,0,-0.01,29.43
2025-11-13 14:44:00,0,-0.00,29.33
2025-11-13 14:46:00,0,-0.00,29.23
2025-11-13 14:48:00,0,-0.00,29.12
2025-11-13 14:50:00,0,0.04,29.07
2025-11-13 14:52:00,0,-0.02,28.91
2025-11-13 14:54:00,0,0.04,28.85
2025-11-13 14:56:00,0,-0.02,28.75
2025-11-13 14:58:00,0,-0.03,29.12
2025-11-13 15:00:00,0,-0.02,29.49
2025-11-13 15:02:00,0,-0.00,29.55
2025-11-13 15:04:00,0,-0.00,29.55
2025-11-13 15:06:00,0,0.04,29.59
2025-11-13 15:08:00,0,0.00,29.65
2025-11-13 15:10:00,0,0.00,29.70
2025-11-13 15:12:00,0,0.03,29.87
2025-11-13 15:14:00,0,0.03,30.01
2025-11-13 15:16:00,0,0.00,30.13
2025-11-13 15:18:00,0,0.03,30.28
2025-11-13 15:20:00,0,0.09,30.46
2025-11-13 15:22:00,0,0.01,30.56
2025-11-13 15:24:00,0,0.05,30.73
2025-11-13 15:26:00,0,0.05,30.84
2025-11-13 15:28:00,0,0.05,30.95
2025-11-13 15:30:00,0,0.05,31.05
2025-11-13 15:32:00,0,0.05,31.13
2025-11-13 15:34:00,0,0.09,31.26
2025-11-13 15:36:00,0,0.02,31.32
2025-11-13 15:38:00,0,0.09,31.54
2025-11-13 15:40:00,0,0.10,31.60
2025-11-13 15:42:00,0,0.10,31.60
2025-11-13 15:44:00,0,0.04,31.52
2025-11-13 15:46:00,0,0.00,31.49
2025-11-13 15:48:00,0,0.00,31.49
2025-11-13 15:50:00,0,0.00,31.49
2025-11-13 15:52:00,0,0.00,31.49
2025-11-13 15:54:00,0,0.00,31.49
2025-11-13 15:56:00,0,0.00,31.49
2025-11-13 15:58:00,0,0.05,31.54
2025-11-13 16:00:00,0,0.09,31.60
