Timestamp,Weight (kg),w_smooth,consumption (kg),Usage EXACT 29467,Gradient EXACT 29467,Temperature EXACT 29467
2025-11-14 14:45:55,0.00086,,0.0,1,1.02,74.08
2025-11-14 14:47:55,0.00086,0.00086,0.0,1,1.14,76.08
2025-11-14 14:49:55,1.922267,1.922267,0.0,1,1.21,77.57
2025-11-14 14:51:55,1.922559,1.922267,0.0,1,1.14,78.56
2025-11-14 14:53:55,1.922267,1.922267,0.0,1,1.05,79.12
2025-11-14 14:55:55,1.922125,1.922125,0.0,0,1.00,79.24
2025-11-14 14:57:55,1.921671,1.921751,0.0,0,0.87,78.42
2025-11-14 14:59:55,1.921751,1.921751,0.0,0,0.84,77.60
2025-11-14 15:01:55,1.921671,1.921671,0.0,0,0.80,76.63
2025-11-14 15:03:55,1.920709,1.920709,0.0,0,0.80,75.73
2025-11-14 15:05:55,1.920577,1.920709,0.0,0,0.79,74.96
2025-11-14 15:07:55,1.920921,1.920921,0.0,0,0.77,73.95
2025-11-14 15:09:55,1.920936,1.920921,0.0,0,0.71,73.27
2025-11-14 15:11:55,1.920435,1.920537,0.0,0,0.75,72.60
2025-11-14 15:13:55,1.920288,1.920288,0.0,0,0.63,71.76
2025-11-14 15:15:55,1.920195,1.920195,0.0,0,0.50,70.83
2025-11-14 15:17:55,1.920195,1.920195,0.0,0,0.61,70.01
2025-11-14 15:19:55,1.919888,1.919888,0.0,0,0.58,68.91
2025-11-14 15:21:55,1.919888,1.919888,0.0,0,0.55,67.84
2025-11-14 15:23:55,1.920005,1.920005,0.0,0,0.46,66.55
2025-11-14 15:25:55,1.920106,1.920005,0.0,0,0.44,65.52
2025-11-14 15:27:55,1.919501,1.919501,0.0,0,0.50,64.52
2025-11-14 15:29:55,1.918865,1.918865,0.0,0,0.43,63.34
2025-11-14 15:31:55,1.918361,1.918361,0.0,0,0.29,62.05
2025-11-14 15:33:55,1.918361,1.918361,0.0,0,0.27,60.49
2025-11-14 15:35:55,1.918361,1.918361,0.0,0,0.34,58.92
2025-11-14 15:37:55,1.918361,1.918361,0.0,0,0.21,57.20
2025-11-14 15:39:55,1.918333,1.918333,0.0,0,0.20,55.54
2025-11-14 15:41:55,1.918013,1.918013,0.0,0,0.19,54.17
2025-11-14 15:43:55,1.917706,1.917706,0.0,0,0.19,52.92
2025-11-14 15:45:55,1.917706,1.917706,0.0,0,0.25,51.85
2025-11-14 15:47:55,1.917854,1.917854,0.0,0,0.13,50.74
2025-11-14 15:49:55,1.917451,1.917451,0.0,0,0.13,49.79
2025-11-14 15:51:55,1.917171,1.917171,0.0,0,0.11,48.85
2025-11-14 15:53:55,1.917171,1.917171,0.0,0,0.14,47.93
2025-11-14 15:55:55,1.917362,1.917171,0.0,0,0.10,46.96
2025-11-14 15:57:55,1.916836,1.917002,0.0,0,0.16,46.01
2025-11-14 15:59:55,1.917002,1.916879,0.0,0,0.11,43.76
2025-11-14 16:01:55,1.916879,1.916879,0.0,0,0.15,41.10
2025-11-14 16:03:55,1.916879,1.916879,0.0,0,0.15,38.84
2025-11-14 16:05:55,1.915533,1.915533,0.0,0,0.05,36.65
2025-11-14 16:07:55,1.915346,1.915533,0.0,0,0.04,34.71
2025-11-14 16:09:55,1.915638,1.915346,0.0,0,0.04,33.08
2025-11-14 16:11:55,1.915346,1.915346,0.0,0,0.04,31.70
2025-11-14 16:13:55,1.914196,1.914196,0.0,0,0.04,30.57
2025-11-14 16:15:55,1.91415,1.91415,0.0,0,0.04,29.54
2025-11-14 16:17:55,1.913865,1.913865,0.0,0,-0.01,28.58
2025-11-14 16:19:55,1.913769,1.913769,0.0,0,0.03,27.48
2025-11-14 16:21:55,1.913711,1.913711,0.0,0,-0.01,26.49
2025-11-14 16:23:55,1.913182,1.913182,0.0,0,0.04,25.87
2025-11-14 16:25:55,1.913182,1.913182,0.0,0,0.02,25.40
2025-11-14 16:27:55,1.913557,1.913557,0.0,0,0.04,25.00
2025-11-14 16:29:55,1.913204,1.913204,0.0,0,0.04,24.79
2025-11-14 16:31:55,1.911885,1.912586,0.0,0,0.09,24.70
2025-11-14 16:33:55,1.911802,1.911885,0.0,0,0.09,24.79
2025-11-14 16:35:55,1.911965,1.911965,0.0,0,0.13,25.03
2025-11-14 16:37:55,1.911993,1.912503,0.0,0,0.09,25.25
2025-11-14 16:39:55,1.912503,1.912503,0.0,0,0.09,25.51
