Timestamp,Usage EXACT 29585,Gradient EXACT 29585,Temperature EXACT 29585,Usage EXACT 29276,Gradient EXACT 29276,Temperature EXACT 29276,Usage EXACT 29272,Gradient EXACT 29272,Temperature EXACT 29272,Usage EXACT 29277,Gradient EXACT 29277,Temperature EXACT 29277,Usage EXACT 29268,Gradient EXACT 29268,Temperature EXACT 29268,Usage EXACT 29610,Gradient EXACT 29610,Temperature EXACT 29610,Usage EXACT 29393,Gradient EXACT 29393,Temperature EXACT 29393,Usage EXACT 29579,Gradient EXACT 29579,Temperature EXACT 29579,Usage EXACT 29278,Gradient EXACT 29278,Temperature EXACT 29278,Weight (kg),w_smooth,consumption (kg),Weight (kg),w_smooth,consumption (kg)
2025-11-29 10:12:52,0,-0.00,29.65,0,0.02,29.98,0,0.02,29.44,0,0.00,29.33,0,0.04,29.76,1,0.13,44.08,0,-0.04,29.38,0,0.05,29.60,0,0.03,30.04,-0.00324,-0.00324,0.0,0.000554,6.8e-05,0.0
2025-11-29 10:18:52,0,0.01,29.65,0,0.00,30.08,0,0.10,29.55,0,0.00,29.44,0,0.07,29.98,1,0.06,42.66,0,0.00,28.96,0,0.02,29.65,0,-0.02,29.98,-0.007513,-0.007513,0.0,-0.002294,-0.002294,0.0
2025-11-29 10:24:52,0,-0.04,29.66,0,0.00,30.08,0,0.00,29.55,0,0.05,29.55,0,0.10,29.98,1,0.07,41.65,0,-0.01,28.73,0,0.00,29.65,0,-0.02,29.98,9.051802,9.051802,0.0,-0.000418,-0.000418,0.0
2025-11-29 10:30:52,0,0.01,29.12,0,0.00,30.08,0,0.00,29.55,0,0.00,29.55,0,0.00,29.98,1,0.07,41.09,0,0.00,28.74,0,0.00,29.65,0,-0.02,29.98,9.052624,9.052624,0.0,-0.003616,-0.003616,0.0
2025-11-29 10:36:52,0,0.01,28.32,0,0.00,30.08,0,0.11,29.65,0,0.10,29.55,0,0.00,29.98,1,0.06,40.97,0,0.00,28.59,0,0.00,29.65,0,-0.02,29.98,9.029653,9.029653,0.0,-0.003356,-0.003356,0.0
2025-11-29 10:42:52,0,0.00,27.80,0,0.00,30.08,0,0.00,29.65,0,0.10,29.55,0,0.06,30.05,1,-0.02,39.11,0,0.00,28.38,0,0.00,29.65,0,0.03,29.98,9.025329,9.025329,0.0,-0.002873,-0.002873,0.0
2025-11-29 10:48:52,0,-0.00,27.48,0,0.01,30.09,0,0.03,29.76,0,0.00,29.55,0,0.00,30.08,1,0.05,37.71,0,-0.00,28.22,0,0.00,29.65,0,0.07,29.98,9.030578,9.030578,0.0,-0.002381,-0.002381,0.0
2025-11-29 10:54:52,0,0.00,27.29,0,0.00,30.08,0,0.00,29.76,0,0.00,29.55,0,0.00,30.08,1,0.17,39.68,0,-0.05,28.06,0,0.04,29.65,0,0.07,29.98,9.052618,9.052618,0.0,-0.00738,-0.007154,0.0
2025-11-29 11:00:52,0,-0.01,27.18,0,0.00,30.08,0,0.00,29.76,0,0.00,29.55,0,0.00,30.08,1,0.31,44.81,0,-0.00,28.06,0,0.01,29.65,0,0.07,29.98,9.056963,9.056963,0.0,-0.003727,-0.003727,0.0
2025-11-29 11:06:52,0,0.00,27.12,0,0.04,30.02,0,0.01,29.76,0,0.00,29.55,0,0.05,30.03,1,0.48,52.23,0,0.00,27.96,0,0.00,29.65,0,0.02,29.91,9.05456,9.05456,0.0,-0.001573,-0.001573,0.0
2025-11-29 11:12:52,0,0.02,27.05,0,0.00,30.08,0,0.01,29.87,0,0.05,29.49,0,0.07,30.05,1,0.47,60.08,0,-0.00,27.85,0,0.05,29.60,0,-0.02,29.87,9.053553,9.053553,0.0,-0.000768,-0.000768,0.0
2025-11-29 11:18:52,0,0.00,27.01,0,0.00,30.08,0,0.00,29.87,0,0.00,29.44,0,0.05,30.03,1,0.50,74.35,0,0.00,27.75,0,0.07,29.55,0,-0.02,29.87,9.052445,9.052445,0.0,-0.009033,-0.009033,0.0
2025-11-29 11:24:52,0,0.00,27.01,0,0.00,30.08,0,0.02,29.87,0,0.00,29.45,0,0.03,30.01,1,0.40,80.86,0,-0.00,27.64,0,0.00,29.44,0,-0.02,29.87,9.049443,9.049443,0.0,1.977423,1.977423,0.0
2025-11-29 11:30:52,0,0.00,27.01,0,0.01,30.19,0,0.00,29.87,0,0.01,29.56,0,0.00,30.08,1,0.35,81.60,0,-0.00,27.75,0,0.00,29.44,0,-0.02,29.87,9.056401,9.056401,0.0,1.985274,1.985274,0.0
2025-11-29 11:36:52,0,0.00,27.01,0,0.09,30.30,0,0.05,29.98,0,0.00,29.65,0,0.00,30.08,1,0.42,88.48,0,-0.00,27.75,0,0.11,29.55,0,-0.02,29.87,9.05797,9.05797,0.0,1.986912,1.986912,0.0
2025-11-29 11:42:52,0,0.00,27.01,0,0.04,30.35,0,0.10,30.08,0,0.04,29.69,0,0.01,30.19,0,0.40,85.06,0,-0.00,27.75,0,0.04,29.55,0,-0.02,29.87,9.056812,9.056812,0.0,1.985113,1.985113,0.0
2025-11-29 11:48:52,0,0.00,27.01,0,0.04,30.45,0,0.01,30.08,0,0.00,29.76,0,0.05,30.25,0,0.46,83.24,0,0.08,27.84,0,0.02,29.55,0,-0.02,29.88,9.055319,9.058086,0.0,1.983491,1.983491,0.0
2025-11-29 11:54:52,0,0.00,27.01,0,0.05,30.56,0,0.01,30.19,0,0.00,29.76,0,0.00,30.30,0,0.35,81.46,0,0.00,27.75,0,0.00,29.55,0,0.07,29.98,9.056902,9.056902,0.0,1.987045,1.987045,0.0
2025-11-29 12:00:52,0,0.00,27.01,0,0.03,30.64,0,0.01,30.30,0,0.10,29.87,0,0.01,30.41,0,0.26,78.01,0,0.00,27.75,0,0.03,29.65,0,0.05,29.98,9.057411,9.057411,0.0,1.98828,1.98828,0.0
2025-11-29 12:06:52,0,0.00,27.01,0,0.05,30.78,0,0.01,30.41,0,0.01,29.87,0,0.06,30.51,0,0.24,74.90,0,0.00,27.75,0,0.00,29.65,0,-0.02,29.98,9.052548,9.052548,0.0,1.987069,1.987769,0.0
2025-11-29 12:12:52,0,0.00,27.01,0,0.00,30.84,0,0.01,30.51,0,0.10,29.98,0,0.09,30.62,0,0.18,69.94,0,0.00,27.75,0,0.11,29.76,0,-0.02,29.98,9.054365,9.054365,0.0,1.988837,1.988837,0.0
2025-11-29 12:18:52,0,0.00,27.01,0,0.00,30.95,0,0.11,30.62,0,0.00,29.98,0,0.00,30.62,0,0.24,65.93,0,0.00,27.75,0,0.00,29.76,0,-0.02,29.98,9.055215,9.055215,0.0,1.98719,1.98719,0.0
2025-11-29 12:24:52,0,0.00,27.01,0,0.00,30.95,0,0.09,30.72,0,0.00,29.98,0,0.05,30.68,0,0.26,65.52,0,0.00,27.75,0,0.00,29.76,0,-0.02,29.99,9.055909,9.055909,0.0,1.987556,1.987206,0.0
2025-11-29 12:30:52,0,0.00,27.01,0,0.04,31.14,0,0.01,30.62,0,0.00,30.19,0,0.00,30.84,0,0.15,61.09,0,0.04,27.85,0,0.00,29.76,0,0.01,30.02,9.054228,9.054228,0.0,1.984559,1.984559,0.0
2025-11-29 12:36:52,0,0.00,27.01,0,0.01,31.28,0,0.10,30.73,0,0.05,30.51,0,0.01,31.05,0,0.23,59.80,0,0.00,27.90,0,0.00,29.76,0,-0.02,29.98,9.048772,9.048772,0.0,1.927468,1.927468,0.0
2025-11-29 12:42:52,0,0.00,27.01,0,0.00,31.38,0,0.05,30.78,0,0.00,30.51,0,0.08,31.16,1,0.42,62.86,0,-0.00,27.85,0,0.06,29.87,0,-0.02,29.99,9.053333,9.053333,0.0,1.926583,1.926583,0.0
2025-11-29 12:48:52,0,0.00,27.01,0,0.09,31.49,0,0.10,30.95,0,0.05,30.51,0,0.02,31.19,1,0.46,66.24,0,-0.00,27.85,0,0.00,29.60,0,-0.02,29.99,9.055881,9.055467,0.0,1.928397,1.928397,0.0
2025-11-29 12:54:52,0,0.00,27.01,0,0.00,31.38,0,0.06,30.95,0,0.00,30.41,0,0.00,31.16,1,0.50,70.16,0,-0.00,27.85,0,0.02,29.14,0,0.02,29.92,9.055053,9.055053,0.0,1.307254,1.307254,0.58158
2025-11-29 13:00:52,0,0.00,27.01,0,0.05,31.43,0,0.00,30.95,0,0.01,30.30,0,0.00,31.16,1,0.90,79.99,0,0.01,27.85,0,0.00,29.12,0,0.02,29.87,9.056241,9.056241,0.0,1.300682,1.300682,0.0
2025-11-29 13:06:52,0,0.01,27.02,0,0.03,31.49,0,0.02,31.05,0,0.00,30.30,0,0.04,31.16,1,1.12,94.51,0,0.00,27.85,0,0.03,29.35,0,0.01,29.87,9.056295,9.056295,0.0,1.304422,1.303561,0.0
2025-11-29 13:12:52,0,0.04,27.05,0,0.00,31.49,0,0.10,31.16,0,0.00,30.30,0,0.00,31.16,1,1.23,110.96,0,0.00,27.85,0,0.04,29.64,0,0.02,29.92,9.054547,9.054547,0.0,1.305901,1.305901,0.0
2025-11-29 13:18:52,0,0.00,27.01,0,0.05,31.60,0,0.11,31.16,0,0.00,30.30,0,0.00,31.17,1,1.27,124.20,0,0.00,27.85,0,0.01,29.76,0,0.07,29.98,9.050262,9.050262,0.0,1.299072,1.299072,0.0
2025-11-29 13:24:52,0,0.00,27.01,0,0.03,31.60,0,0.11,31.16,0,0.05,30.30,0,0.00,31.16,1,1.11,133.37,0,0.00,27.85,0,0.00,29.76,0,0.00,29.98,9.048307,9.049261,0.0,1.29915,1.29915,0.0
2025-11-29 13:30:52,0,0.00,27.01,0,0.03,31.60,0,0.10,31.16,0,0.00,30.19,0,0.00,31.16,1,0.98,129.26,0,0.00,27.85,0,0.00,29.76,0,-0.02,29.98,9.050833,9.050833,0.0,1.294135,1.294135,0.0
2025-11-29 13:36:52,0,0.00,27.01,0,0.06,31.55,0,0.03,31.19,0,0.00,30.19,0,0.00,31.16,1,0.82,121.67,0,0.03,27.85,0,0.00,29.76,0,0.01,30.02,9.050915,9.050915,0.0,1.293463,1.293463,0.0
2025-11-29 13:42:52,0,0.00,27.01,0,0.00,31.49,0,0.01,31.27,0,0.00,30.19,0,0.00,31.16,1,0.06,113.55,0,0.00,27.85,0,0.10,29.87,0,0.01,30.02,9.057132,9.057132,0.0,1.298967,1.298967,0.0
2025-11-29 13:48:52,0,0.00,27.01,0,0.00,31.49,0,0.00,31.27,0,0.00,30.19,0,0.00,31.16,1,0.58,106.22,0,0.02,27.85,0,0.00,29.87,0,0.02,30.03,9.056517,9.056517,0.0,1.301177,1.301177,0.0
2025-11-29 13:54:52,0,0.00,27.01,0,0.00,31.60,0,0.00,31.27,0,0.01,30.21,0,0.08,31.27,1,0.13,98.42,0,0.00,27.85,0,0.00,29.87,0,0.01,30.01,9.054667,9.054667,0.0,1.30119,1.30119,0.0
2025-11-29 14:00:52,0,0.01,27.02,0,0.05,31.71,0,0.04,31.38,0,0.00,30.30,0,0.00,31.27,1,0.83,102.76,0,0.00,27.85,0,0.05,29.93,0,0.03,30.04,9.052562,9.052562,0.0,1.300335,1.300335,0.0
2025-11-29 14:06:52,0,0.00,27.12,0,0.00,31.82,0,0.00,31.49,0,0.05,30.46,0,0.01,31.40,1,1.06,113.88,0,0.00,27.85,0,0.01,30.08,0,0.07,30.08,9.053439,9.053439,0.0,1.30154,1.30154,0.0
2025-11-29 14:12:52,0,0.04,27.11,0,0.00,31.93,0,0.09,31.59,0,0.00,30.51,0,0.00,31.49,1,0.76,115.95,0,0.00,27.85,0,0.00,30.08,0,0.07,30.08,9.053242,9.053242,0.0,1.29671,1.29671,0.0
2025-11-29 14:18:52,0,0.01,27.02,0,0.08,32.01,0,0.10,31.59,0,0.00,30.51,0,0.00,31.49,1,0.72,113.54,0,0.00,27.85,0,0.00,30.08,0,0.06,30.08,9.049136,9.049136,0.0,1.290897,1.290897,0.0
2025-11-29 14:24:52,0,0.00,27.01,0,0.05,32.03,0,0.11,31.60,0,0.00,30.51,0,0.09,31.60,1,0.73,112.88,0,0.00,27.85,0,0.00,30.08,0,0.02,30.08,9.049236,9.049236,0.0,1.297039,1.297039,0.0
2025-11-29 14:30:52,0,0.00,27.01,0,0.05,32.30,0,0.11,31.60,0,0.01,30.62,0,0.00,31.60,1,0.29,103.48,0,0.00,27.85,0,0.00,30.08,0,0.02,30.12,9.052803,9.052803,0.0,1.300007,1.300007,0.0
2025-11-29 14:36:52,0,0.00,27.01,0,0.06,32.58,0,0.00,31.60,0,0.00,30.62,0,0.00,31.71,1,0.47,94.67,0,0.00,27.85,0,0.00,30.08,0,0.07,30.19,9.050406,9.050406,0.0,1.299899,1.299899,0.0
2025-11-29 14:42:52,0,0.01,27.06,0,0.01,32.69,0,0.05,31.71,0,0.01,30.73,0,0.00,31.82,1,0.51,89.32,0,0.00,27.85,0,0.05,30.19,0,0.07,30.19,9.052155,9.052155,0.0,0.896276,0.896276,0.3970410000000001
2025-11-29 14:48:52,0,0.02,27.04,0,0.09,32.90,0,0.05,31.87,0,0.01,30.84,0,0.00,31.93,1,0.69,95.29,0,0.00,27.85,0,0.08,30.28,0,-0.01,30.19,9.052897,9.052897,0.0,0.898133,0.897009,0.0
2025-11-29 14:54:52,0,0.00,27.12,0,0.12,32.92,0,0.10,32.03,0,0.03,30.87,0,0.07,32.03,1,0.72,107.36,0,-0.00,27.96,0,0.00,30.30,0,-0.01,30.21,9.058735,9.058735,0.0,0.895084,0.895084,0.0
2025-11-29 15:00:52,0,0.00,27.12,0,0.11,33.03,0,0.01,32.14,0,0.00,30.95,0,0.08,32.14,1,1.17,121.67,0,-0.00,27.96,0,0.11,30.41,0,0.05,30.28,9.056526,9.056526,0.0,0.892827,0.892827,0.0
2025-11-29 15:06:52,0,0.00,27.12,0,0.01,33.03,0,0.04,32.30,0,0.00,30.95,0,0.00,32.14,1,0.62,131.26,0,-0.00,27.96,0,0.01,30.41,0,0.07,30.30,9.055105,9.055105,0.0,0.897712,0.897712,0.0
2025-11-29 15:12:52,0,0.00,27.12,0,0.12,33.03,0,0.10,32.36,0,0.00,30.95,0,0.00,32.14,0,1.09,132.30,0,-0.00,27.96,0,0.00,30.41,0,0.07,30.30,9.054572,9.054572,0.0,0.896957,0.897762,0.0
2025-11-29 15:18:52,0,0.00,27.12,0,0.01,32.92,0,0.10,32.36,0,0.00,30.95,0,0.00,32.14,0,0.10,125.07,0,-0.00,27.96,0,0.11,30.41,0,0.02,30.30,9.053817,9.053817,0.0,0.899786,0.898709,0.0
2025-11-29 15:24:52,0,0.02,27.12,0,0.12,32.92,0,0.10,32.36,0,0.00,30.95,0,0.00,32.14,0,0.84,122.49,0,0.00,27.96,0,0.04,30.33,0,0.02,30.35,9.051959,9.051959,0.0,0.8983,0.8983,0.0
2025-11-29 15:30:52,0,0.03,27.07,0,0.01,32.81,0,0.05,32.36,0,0.00,30.95,0,0.00,32.14,0,0.78,117.40,0,0.00,27.96,0,0.03,30.32,0,0.07,30.41,9.054748,9.053895,0.0,0.900025,0.900025,0.0
2025-11-29 15:36:52,0,0.00,27.12,0,0.01,32.81,0,0.08,32.57,0,0.08,31.04,0,0.05,32.21,0,0.39,109.72,0,0.00,27.96,0,0.00,30.41,0,-0.02,30.41,9.051071,9.051071,0.0,0.898381,0.898381,0.0
2025-11-29 15:42:52,0,0.00,27.12,0,0.01,32.81,0,0.09,32.69,0,0.00,31.05,0,0.08,32.25,0,0.43,104.66,0,0.00,27.96,0,0.00,30.51,0,0.02,30.46,9.052341,9.052341,0.0,0.895539,0.895539,0.0
2025-11-29 15:48:52,0,0.00,27.12,0,0.01,32.81,0,-0.00,32.81,0,0.03,31.16,0,0.00,32.25,0,0.55,101.73,0,0.00,28.06,0,0.09,30.62,0,0.07,30.51,9.054286,9.054286,0.0,0.899508,0.899508,0.0
2025-11-29 15:54:52,0,0.00,27.12,0,0.07,32.92,0,-0.00,32.92,0,0.00,31.16,0,0.02,32.28,0,0.46,95.94,0,0.00,28.06,0,0.00,30.62,0,0.07,30.51,9.053086,9.053086,0.0,0.896217,0.896817,0.0
2025-11-29 16:00:52,0,0.00,27.12,0,0.02,33.14,0,0.09,33.03,0,0.05,31.22,0,0.00,32.36,0,0.39,86.90,0,0.00,28.06,0,0.00,30.62,0,-0.02,30.51,9.051138,9.051138,0.0,0.892539,0.892539,0.0
2025-11-29 16:06:52,0,0.00,27.12,0,0.01,33.14,0,0.10,33.03,0,0.00,31.17,0,0.00,32.36,0,0.28,80.35,0,-0.04,28.06,0,0.00,30.62,0,0.07,30.62,9.047668,9.048424,0.0,0.890044,0.890044,0.0
2025-11-29 16:12:52,0,0.01,27.13,0,0.10,33.03,0,0.06,32.92,0,0.00,31.16,0,0.00,32.36,0,0.27,76.21,0,-0.10,28.07,0,0.11,30.62,0,0.03,30.62,9.046615,9.047087,0.0,0.899517,0.899517,0.0
2025-11-29 16:18:52,0,-0.01,27.21,0,0.01,32.92,0,0.02,32.82,0,0.09,31.16,0,0.02,32.28,0,0.28,73.21,0,-0.02,28.16,0,0.09,30.61,0,-0.02,30.62,9.051426,9.051426,0.0,0.904891,0.904891,0.0
2025-11-29 16:24:52,0,0.02,27.16,0,0.12,32.92,0,0.09,32.81,0,0.03,31.16,0,0.01,32.27,0,0.37,70.93,0,-0.00,28.17,0,0.10,30.62,0,0.06,30.72,9.05551,9.05551,0.0,0.909553,0.9079,0.0
2025-11-29 16:30:52,0,0.01,27.22,0,0.09,32.89,0,-0.00,32.69,0,0.00,31.16,0,0.09,32.36,0,0.15,70.37,0,-0.00,28.17,0,0.00,30.62,0,0.07,30.73,9.049459,9.049459,0.0,0.896062,0.896062,0.0
2025-11-29 16:36:52,0,0.00,27.22,0,0.02,32.70,0,0.09,32.68,0,0.00,31.16,0,0.00,32.25,0,0.24,68.80,0,-0.00,28.17,0,0.00,30.62,0,0.05,30.73,9.041429,9.041429,0.0,0.892558,0.892558,0.0
2025-11-29 16:42:52,0,0.02,27.16,0,0.01,32.69,0,0.04,32.52,0,0.00,31.05,0,0.09,32.25,0,0.28,69.04,0,-0.00,28.17,0,0.04,30.55,0,-0.02,30.73,9.049213,9.049213,0.0,0.899083,0.899083,0.0
2025-11-29 16:48:52,0,-0.00,27.12,0,0.09,32.66,0,0.09,32.47,0,0.00,31.05,0,0.01,32.16,0,0.25,67.61,0,-0.00,28.17,0,0.00,30.51,0,0.02,30.78,9.048147,9.048147,0.0,0.904758,0.904758,0.0
2025-11-29 16:54:52,0,0.02,27.20,0,0.01,32.47,0,-0.01,32.36,0,0.00,31.05,0,0.00,32.14,0,0.17,66.57,0,0.00,28.17,0,0.00,30.51,0,0.07,30.84,9.042887,9.042887,0.0,0.89444,0.89444,0.0
2025-11-29 17:00:52,0,-0.00,27.22,0,0.01,32.47,0,0.05,32.30,0,0.00,31.05,0,0.10,32.14,0,0.26,65.32,0,0.00,28.17,0,0.00,30.51,0,0.07,30.84,9.043018,9.043018,0.0,0.891124,0.891124,0.0
2025-11-29 17:06:52,0,-0.00,27.22,0,0.00,32.36,0,0.10,32.25,0,0.09,31.05,0,0.00,32.03,0,0.24,64.22,0,0.00,28.17,0,0.00,30.51,0,0.06,30.84,9.04108,9.04108,0.0,0.886376,0.886376,0.0
2025-11-29 17:12:52,0,-0.00,27.22,0,0.00,32.36,0,0.05,32.14,0,0.01,31.05,0,0.01,32.03,0,0.15,62.57,0,0.00,28.17,0,0.10,30.61,0,0.03,30.84,9.041796,9.041796,0.0,0.885007,0.885007,0.0
2025-11-29 17:18:52,0,-0.00,27.22,0,0.01,32.25,0,0.01,32.03,0,0.10,31.05,0,0.01,31.93,0,0.16,61.44,0,0.10,28.27,0,0.10,30.61,0,0.07,30.84,9.040136,9.040136,0.0,0.883537,0.883537,0.0
2025-11-29 17:24:52,0,-0.00,27.22,0,0.00,32.14,0,0.11,32.03,0,0.00,30.95,0,0.00,31.93,0,0.22,60.15,0,0.00,28.27,0,0.11,30.62,0,0.07,30.84,9.039728,9.039728,0.0,0.879225,0.879225,0.0
2025-11-29 17:30:52,0,0.00,27.22,0,0.01,32.14,0,0.10,31.93,0,0.00,30.95,0,0.00,31.82,0,0.18,58.44,0,0.00,28.27,0,0.00,30.51,0,0.00,30.84,9.04022,9.040094,0.0,0.877878,0.877878,0.0
2025-11-29 17:36:52,0,0.01,27.23,0,0.00,32.03,0,0.00,31.82,0,0.00,30.84,0,0.08,31.81,0,0.13,57.35,0,0.00,28.27,0,0.02,30.51,0,-0.02,30.84,9.039929,9.039929,0.0,0.876017,0.876017,0.0
2025-11-29 17:42:52,0,0.03,27.33,0,0.07,31.99,0,0.01,31.71,0,0.09,30.84,0,0.00,31.71,0,0.22,55.38,0,0.00,28.27,0,0.00,30.41,0,0.01,30.88,9.048942,9.048942,0.0,0.885685,0.885685,0.0
2025-11-29 17:48:52,0,0.00,27.33,0,0.02,31.93,0,0.10,31.71,0,0.00,30.73,0,0.01,31.60,0,0.20,54.57,0,0.00,28.27,0,0.00,30.41,0,0.07,30.95,9.051799,9.051799,0.0,0.879921,0.879921,0.0
2025-11-29 17:54:52,0,0.00,27.33,0,0.00,31.82,0,0.05,31.60,0,0.00,30.62,0,0.05,31.54,1,0.22,55.38,0,0.00,28.27,0,0.01,30.30,0,0.03,30.95,9.03896,9.03896,0.0,0.874448,0.874448,0.0
2025-11-29 18:00:52,0,0.02,27.27,0,0.00,31.71,0,0.00,31.49,0,0.04,30.62,0,0.08,31.48,1,0.13,54.57,0,0.00,28.27,0,0.00,30.30,0,0.03,31.00,9.039666,9.039666,0.0,0.873197,0.873197,0.0
2025-11-29 18:06:52,0,0.00,27.22,0,0.01,31.60,0,0.02,31.40,0,0.00,30.51,0,0.00,31.38,1,0.20,53.78,0,0.09,28.27,0,0.00,30.19,0,0.07,31.05,9.039333,9.039333,0.0,0.871844,0.871844,0.0
2025-11-29 18:12:52,0,0.01,27.26,0,0.05,31.60,0,0.11,31.38,0,0.01,30.51,0,0.00,31.27,1,0.14,53.23,0,0.09,28.26,0,0.00,30.19,0,0.00,31.05,9.038157,9.038157,0.0,0.870817,0.870817,0.0
2025-11-29 18:18:52,0,0.01,27.23,0,0.03,31.49,0,0.05,31.27,0,0.01,30.41,0,0.05,31.22,1,0.12,52.38,0,0.05,28.27,0,0.00,30.19,0,-0.01,31.05,9.039509,9.039509,0.0,0.869055,0.869055,0.0
2025-11-29 18:24:52,0,0.00,27.22,0,0.00,31.38,0,0.00,31.16,0,0.08,30.41,0,0.04,31.16,1,0.13,51.70,0,0.04,28.27,0,0.01,30.08,0,0.07,31.05,9.040227,9.040227,0.0,0.867294,0.867294,0.0
2025-11-29 18:30:52,0,0.00,27.22,0,0.00,31.27,0,0.02,31.06,0,0.00,30.30,0,0.00,31.05,1,0.14,50.89,0,0.09,28.27,0,0.00,30.08,0,-0.02,31.05,9.038953,9.038953,0.0,0.866548,0.866548,0.0
2025-11-29 18:36:52,0,0.00,27.22,0,0.00,31.27,0,0.00,31.05,0,0.00,30.30,0,0.00,31.05,1,0.13,49.35,0,0.10,28.27,0,0.00,30.08,0,-0.02,31.05,9.04524,9.04524,0.0,0.867774,0.867774,0.0
2025-11-29 18:42:52,0,0.01,27.24,0,0.00,31.27,0,0.00,31.05,0,0.00,30.30,0,0.00,31.05,1,0.19,50.29,0,0.09,28.26,0,0.00,30.08,0,-0.02,31.05,9.041482,9.041482,0.0,0.867758,0.867758,0.0
2025-11-29 18:48:52,0,0.01,27.26,0,0.00,31.27,0,0.11,31.05,0,0.00,30.30,0,0.05,31.05,1,0.14,50.08,0,0.09,28.27,0,0.00,30.08,0,-0.02,31.05,9.041215,9.041215,0.0,0.866291,0.866953,0.0
2025-11-29 18:54:52,0,0.01,27.23,0,0.00,31.16,0,0.04,30.95,0,0.00,30.30,0,0.00,30.95,1,0.17,49.64,0,0.03,28.20,0,0.00,30.08,0,-0.02,31.05,9.052417,9.052417,0.0,0.865155,0.865272,0.0
2025-11-29 19:00:52,0,0.00,27.22,0,0.01,31.05,0,0.06,30.84,0,0.01,30.19,0,0.01,30.84,1,0.13,48.85,0,0.00,28.17,0,0.00,29.98,0,0.06,31.15,9.050663,9.050663,0.0,0.864133,0.864133,0.0
2025-11-29 19:06:52,0,0.00,27.22,0,0.05,30.89,0,0.00,30.62,0,0.00,29.98,0,0.03,30.73,1,0.28,52.85,0,0.00,28.17,0,0.04,29.80,0,0.07,31.16,9.051994,9.052495,0.0,0.865467,0.865037,0.0
2025-11-29 19:12:52,0,0.00,27.26,0,0.00,30.95,0,0.11,30.73,0,0.00,30.08,0,0.00,30.73,1,0.25,58.93,0,0.02,28.27,0,0.00,29.87,0,0.05,31.16,9.054613,9.054214,0.0,0.864418,0.864418,0.0
2025-11-29 19:18:52,0,0.03,27.29,0,0.01,31.05,0,0.00,30.73,0,0.01,30.19,0,0.09,30.84,1,0.08,60.80,0,0.00,28.27,0,0.01,29.98,0,-0.02,31.16,9.047358,9.047358,0.0,0.862814,0.862616,0.0
2025-11-29 19:24:52,0,0.06,27.32,0,0.00,31.05,0,0.00,30.73,0,0.00,30.19,0,0.01,30.84,1,0.06,59.98,0,0.00,28.27,0,0.00,29.98,0,0.06,31.26,9.046918,9.047358,0.0,0.862043,0.862406,0.0
2025-11-29 19:30:52,0,0.00,27.33,0,0.00,31.05,0,0.01,30.75,0,0.00,30.19,0,0.00,30.84,1,0.18,57.96,0,0.00,28.27,0,0.00,29.98,0,0.07,31.27,9.045572,9.045572,0.0,0.863053,0.863053,0.0
2025-11-29 19:36:52,0,0.05,27.33,0,0.00,31.05,0,0.00,30.73,0,0.00,30.19,0,0.09,30.84,1,0.07,55.22,0,0.09,28.26,0,0.00,29.98,0,0.07,31.27,9.046015,9.046015,0.0,0.862387,0.862387,0.0
2025-11-29 19:42:52,0,0.02,27.27,0,0.05,31.82,0,0.00,30.62,0,0.00,30.08,0,0.00,30.73,1,0.21,52.16,0,0.00,28.17,0,0.00,29.87,0,0.07,31.27,9.048333,9.048333,0.0,0.643837,0.643837,0.0
2025-11-29 19:48:52,0,0.04,27.28,0,0.02,32.63,0,0.00,30.62,0,0.00,30.08,0,0.00,30.95,1,0.19,49.71,0,0.00,28.17,0,0.00,29.87,0,0.07,31.27,9.047881,9.048185,0.0,0.641791,0.641791,0.0
2025-11-29 19:54:52,0,0.01,27.27,0,0.06,33.25,0,0.01,30.63,0,0.00,30.08,0,0.05,31.11,1,0.18,48.77,0,0.00,28.17,0,0.00,29.87,0,0.07,31.27,9.0487,9.0487,0.0,0.635717,0.635717,0.0
2025-11-29 20:00:52,0,0.01,27.24,0,0.06,33.58,0,0.00,30.62,0,0.00,30.08,0,0.07,31.27,1,0.13,48.50,0,0.00,28.17,0,0.00,29.87,0,0.07,31.27,9.047256,9.047256,0.0,0.633234,0.633234,0.0
2025-11-29 20:06:52,0,0.00,27.22,0,0.11,33.81,0,0.11,30.73,0,0.00,30.08,0,0.08,31.37,1,0.20,49.49,0,-0.05,28.06,0,0.00,29.87,0,0.07,31.27,9.047288,9.0473,0.0,0.633445,0.633154,0.0
2025-11-29 20:12:52,0,0.00,27.22,0,0.04,33.92,0,0.11,30.73,0,0.10,30.08,0,0.00,31.38,1,0.30,54.33,0,-0.00,28.06,0,0.00,29.87,0,0.07,31.27,9.04623,9.04623,0.0,0.631504,0.631504,0.0
2025-11-29 20:18:52,0,0.00,27.22,0,0.06,33.58,0,0.00,30.73,0,0.10,30.08,0,0.03,31.49,1,0.47,63.39,0,-0.00,28.06,0,0.00,29.87,0,0.07,31.27,9.045783,9.045783,0.0,0.62986,0.62986,0.0
2025-11-29 20:24:52,0,0.00,27.22,0,0.11,33.36,0,0.00,30.73,0,0.03,30.01,0,0.09,31.49,1,0.38,67.39,0,-0.00,28.06,0,0.09,29.86,0,0.07,31.27,9.048204,9.048204,0.0,0.63073,0.630052,0.0
