Timestamp,Weight (kg),w_smooth,consumption (kg),Usage EXACT 29441,Gradient EXACT 29441,Temperature EXACT 29441
2025-11-12 12:50:05,2.435967,,0.0,1,0.33,38.78
2025-11-12 12:52:05,2.95295,2.95295,0.0,1,0.23,38.73
2025-11-12 12:54:05,2.952925,2.952925,0.0,1,0.31,39.01
2025-11-12 12:56:05,2.952925,2.952925,0.0,1,0.27,38.66
2025-11-12 12:58:05,2.952867,2.952867,0.0,1,0.27,38.06
2025-11-12 13:00:05,2.952867,2.952867,0.0,1,0.32,38.24
2025-11-12 13:02:05,2.952768,2.952768,0.0,1,0.28,38.18
2025-11-12 13:04:05,2.95287,2.95287,0.0,1,0.25,37.87
2025-11-12 13:06:05,2.95287,2.95287,0.0,1,0.27,37.53
2025-11-12 13:08:05,2.953151,2.953151,0.0,1,0.26,37.70
2025-11-12 13:10:05,2.953275,2.953275,0.0,1,0.32,38.30
2025-11-12 13:12:05,2.953275,2.953275,0.0,1,0.45,39.68
2025-11-12 13:14:05,2.953334,2.953334,0.0,1,0.47,41.72
2025-11-12 13:16:05,2.953352,2.953352,0.0,1,0.54,43.95
2025-11-12 13:18:05,2.953637,2.953637,0.0,1,0.56,46.01
2025-11-12 13:20:05,2.953739,2.953739,0.0,1,0.51,47.58
2025-11-12 13:22:05,2.953798,2.953798,0.0,1,0.52,48.64
2025-11-12 13:24:05,2.953798,2.953798,0.0,1,0.52,48.99
2025-11-12 13:26:05,2.953584,2.953584,0.0,0,0.51,49.06
2025-11-12 13:28:05,2.953584,2.953584,0.0,0,0.39,48.92
2025-11-12 13:30:05,2.95394,2.953584,0.0,0,0.44,48.78
2025-11-12 13:32:05,2.953281,2.953587,0.0,0,0.39,48.57
2025-11-12 13:34:05,2.953587,2.953281,0.0,0,0.37,48.07
2025-11-12 13:36:05,2.953219,2.953587,0.0,0,0.38,47.80
2025-11-12 13:38:05,2.953807,2.953692,0.0,0,0.37,47.45
2025-11-12 13:40:05,2.953798,2.953798,0.0,0,0.37,47.17
2025-11-12 13:42:05,2.953798,2.953798,0.0,0,0.37,46.69
