sep=,

firmware launcher:,8.02
firmware GUI,6.70

Household ID:,352
Sensor ID:,25807
Sensor Type:,FUELv2 
Start time:,2025-11-11 12:29:42
Stop time:,2025-11-18 14:28:42
Total number of logs:,10199
Study arm:,0

Fuel type:,pellet
Fuel calibration value:,0.00
Fuel resolution (gram):,1.00
Fuel consumption (kg/day):,1.2

Timestamp,Weight (kg),w_smooth,consumption (kg)
2025-11-11 12:30:42,6.005871,,0.0
2025-11-11 12:31:42,0.000185,,0.0
2025-11-11 12:32:42,4.6e-05,4.6e-05,0.0
2025-11-11 12:33:42,4.6e-05,4.6e-05,0.0
2025-11-11 12:34:42,-0.000293,4.6e-05,0.0
2025-11-11 12:35:42,-0.000293,4.6e-05,0.0
2025-11-11 12:36:42,0.00029,0.00029,0.0
2025-11-11 12:37:42,0.000982,0.000982,0.0
2025-11-11 12:38:42,2.262367,2.262367,0.0
2025-11-11 12:39:42,2.262367,2.262367,0.0
2025-11-11 12:40:42,2.262367,2.262367,0.0
2025-11-11 12:41:42,2.262141,2.262141,0.0
2025-11-11 12:42:42,2.262141,2.262141,0.0
2025-11-11 12:43:42,2.262141,2.262141,0.0
2025-11-11 12:44:42,2.262268,2.262268,0.0
2025-11-11 12:45:42,2.262268,2.262268,0.0
2025-11-11 12:46:42,2.262509,2.262268,0.0
2025-11-11 12:47:42,2.262268,2.262268,0.0
2025-11-11 12:48:42,2.262058,2.262268,0.0
2025-11-11 12:49:42,2.262058,2.262268,0.0
2025-11-11 12:50:42,2.262509,2.262509,0.0
2025-11-11 12:51:42,2.262586,2.262586,0.0
2025-11-11 12:52:42,2.262642,2.262642,0.0
2025-11-11 12:53:42,2.262713,2.262713,0.0
2025-11-11 12:54:42,2.263448,2.263448,0.0
2025-11-11 12:55:42,2.263556,2.263556,0.0
2025-11-11 12:56:42,2.263889,2.263889,0.0
2025-11-11 12:57:42,2.264421,2.264421,0.0
2025-11-11 12:58:42,2.264665,2.264421,0.0
2025-11-11 12:59:42,2.264665,2.264421,0.0
2025-11-11 13:00:42,2.264421,2.264421,0.0
2025-11-11 13:01:42,2.263849,2.263849,0.0
2025-11-11 13:02:42,2.263849,2.263849,0.0
2025-11-11 13:03:42,2.263741,2.263741,0.0
2025-11-11 13:04:42,2.263741,2.263741,0.0
2025-11-11 13:05:42,2.263741,2.263741,0.0
2025-11-11 13:06:42,2.263741,2.263741,0.0
2025-11-11 13:07:42,2.263649,2.263649,0.0
2025-11-11 13:08:42,2.263649,2.263649,0.0
2025-11-11 13:09:42,2.263649,2.263649,0.0
2025-11-11 13:10:42,2.263871,2.263871,0.0
2025-11-11 13:11:42,2.264365,2.264365,0.0
2025-11-11 13:12:42,2.264365,2.264365,0.0
2025-11-11 13:13:42,2.264365,2.264365,0.0
2025-11-11 13:14:42,2.264356,2.264356,0.0
2025-11-11 13:15:42,2.264025,2.264306,0.0
2025-11-11 13:16:42,2.264025,2.264025,0.0
2025-11-11 13:17:42,2.264306,2.264025,0.0
2025-11-11 13:18:42,2.263991,2.264241,0.0
2025-11-11 13:19:42,2.264241,2.264241,0.0
2025-11-11 13:20:42,2.264241,2.263991,0.0
2025-11-11 13:21:42,2.263991,2.263991,0.0
2025-11-11 13:22:42,2.263191,2.263191,0.0
2025-11-11 13:23:42,2.263127,2.263127,0.0
2025-11-11 13:24:42,2.263127,2.263127,0.0
2025-11-11 13:25:42,2.262984,2.262984,0.0
2025-11-11 13:26:42,2.262984,2.262984,0.0
2025-11-11 13:27:42,2.262907,2.262907,0.0
2025-11-11 13:28:42,2.262907,2.262907,0.0
2025-11-11 13:29:42,2.262666,2.262666,0.0
2025-11-11 13:30:42,2.262549,2.262549,0.0
2025-11-11 13:31:42,2.262441,2.262441,0.0
2025-11-11 13:32:42,2.261876,2.261876,0.0
2025-11-11 13:33:42,2.26153,2.26153,0.0
2025-11-11 13:34:42,1.730157,1.730157,0.5313730000000001
2025-11-11 13:35:42,1.728774,1.728774,0.0
2025-11-11 13:36:42,1.728014,1.728014,0.0
2025-11-11 13:37:42,1.727551,1.727551,0.0
2025-11-11 13:38:42,1.727357,1.727357,0.0
2025-11-11 13:39:42,1.726779,1.726779,0.0
2025-11-11 13:40:42,1.7266,1.7266,0.0
2025-11-11 13:41:42,1.726322,1.726322,0.0
2025-11-11 13:42:42,1.726279,1.726279,0.0
2025-11-11 13:43:42,1.726279,1.726279,0.0
2025-11-11 13:44:42,1.726279,1.726279,0.0
2025-11-11 13:45:42,1.726322,1.726279,0.0
2025-11-11 13:46:42,1.72613,1.726322,0.0
2025-11-11 13:47:42,1.726569,1.726569,0.0
2025-11-11 13:48:42,1.726878,1.726872,0.0
2025-11-11 13:49:42,1.726878,1.726872,0.0
2025-11-11 13:50:42,1.726872,1.726872,0.0
2025-11-11 13:51:42,1.726872,1.726872,0.0
2025-11-11 13:52:42,1.726872,1.726872,0.0
2025-11-11 13:53:42,1.72673,1.72673,0.0
2025-11-11 13:54:42,1.726504,1.726504,0.0
2025-11-11 13:55:42,1.726248,1.726328,0.0
2025-11-11 13:56:42,1.726328,1.726248,0.0
2025-11-11 13:57:42,1.726248,1.726248,0.0
2025-11-11 13:58:42,1.726158,1.726248,0.0
2025-11-11 13:59:42,1.726158,1.726158,0.0
2025-11-11 14:00:42,1.726328,1.726158,0.0
2025-11-11 14:01:42,1.726158,1.726158,0.0
2025-11-11 14:02:42,1.726081,1.726205,0.0
