sep=,

firmware launcher:,8.02
firmware GUI,6.70

Household ID:,353
Sensor ID:,25811
Sensor Type:,FUELv2 
Start time:,2025-11-11 16:00:35
Stop time:,2025-11-18 11:56:35
Total number of logs:,9836
Study arm:,2

Fuel type:,÷ú÷÷÷ÿëü
Fuel calibration value:,0.00
Fuel resolution (gram):,1.00
Fuel consumption (kg/day):,0.88

Timestamp,Weight (kg),w_smooth,consumption (kg)
2025-11-11 16:01:35,-0.001026,,0.0
2025-11-11 16:02:35,0.000595,,0.0
2025-11-11 16:03:35,0.000807,0.000807,0.0
2025-11-11 16:04:35,0.000898,0.000898,0.0
2025-11-11 16:05:35,0.408483,0.408483,0.0
2025-11-11 16:06:35,0.667548,0.667548,0.0
2025-11-11 16:07:35,0.667548,0.667548,0.0
2025-11-11 16:08:35,0.668131,0.668131,0.0
2025-11-11 16:09:35,0.668131,0.668131,0.0
2025-11-11 16:10:35,0.668131,0.668131,0.0
2025-11-11 16:11:35,0.668355,0.668355,0.0
2025-11-11 16:12:35,0.668445,0.668355,0.0
2025-11-11 16:13:35,0.668355,0.668445,0.0
2025-11-11 16:14:35,0.668701,0.668701,0.0
2025-11-11 16:15:35,0.668701,0.668701,0.0
2025-11-11 16:16:35,0.66876,0.66876,0.0
2025-11-11 16:17:35,0.66876,0.66876,0.0
2025-11-11 16:18:35,0.668801,0.668801,0.0
2025-11-11 16:19:35,0.668801,0.668801,0.0
2025-11-11 16:20:35,0.668869,0.668869,0.0
2025-11-11 16:21:35,0.668869,0.668869,0.0
2025-11-11 16:22:35,0.668869,0.668869,0.0
2025-11-11 16:23:35,0.668869,0.668869,0.0
2025-11-11 16:24:35,0.668963,0.668963,0.0
2025-11-11 16:25:35,0.669259,0.669259,0.0
2025-11-11 16:26:35,0.670711,0.670711,0.0
2025-11-11 16:27:35,0.670711,0.670711,0.0
2025-11-11 16:28:35,0.670711,0.670711,0.0
2025-11-11 16:29:35,0.670428,0.670428,0.0
2025-11-11 16:30:35,0.670185,0.670185,0.0
2025-11-11 16:31:35,0.670129,0.670129,0.0
2025-11-11 16:32:35,0.670129,0.670129,0.0
2025-11-11 16:33:35,0.670129,0.670129,0.0
2025-11-11 16:34:35,0.670129,0.670129,0.0
2025-11-11 16:35:35,0.670322,0.670322,0.0
2025-11-11 16:36:35,0.670599,0.670599,0.0
2025-11-11 16:37:35,0.670852,0.670852,0.0
2025-11-11 16:38:35,0.67093,0.670852,0.0
2025-11-11 16:39:35,0.67093,0.670852,0.0
2025-11-11 16:40:35,0.670852,0.670852,0.0
2025-11-11 16:41:35,0.670602,0.670602,0.0
2025-11-11 16:42:35,0.670157,0.670157,0.0
2025-11-11 16:43:35,0.670157,0.670157,0.0
2025-11-11 16:44:35,0.670157,0.670157,0.0
2025-11-11 16:45:35,0.670157,0.670157,0.0
2025-11-11 16:46:35,0.669689,0.670157,0.0
2025-11-11 16:47:35,0.67016,0.670088,0.0
2025-11-11 16:48:35,0.670088,0.669689,0.0
2025-11-11 16:49:35,0.669567,0.669773,0.0
2025-11-11 16:50:35,0.669648,0.669648,0.0
2025-11-11 16:51:35,0.669773,0.669648,0.0
2025-11-11 16:52:35,0.669648,0.669648,0.0
2025-11-11 16:53:35,0.669648,0.669773,0.0
2025-11-11 16:54:35,0.669773,0.669648,0.0
2025-11-11 16:55:35,0.669773,0.669648,0.0
2025-11-11 16:56:35,0.669543,0.669633,0.0
2025-11-11 16:57:35,0.669633,0.669543,0.0
2025-11-11 16:58:35,0.669543,0.669543,0.0
2025-11-11 16:59:35,0.669543,0.669633,0.0
2025-11-11 17:00:35,0.669633,0.669543,0.0
2025-11-11 17:01:35,0.669633,0.669633,0.0
2025-11-11 17:02:35,0.669321,0.669633,0.0
2025-11-11 17:03:35,0.670038,0.669321,0.0
2025-11-11 17:04:35,0.669321,0.669321,0.0
2025-11-11 17:05:35,0.669321,0.670038,0.0
2025-11-11 17:06:35,0.670715,0.670715,0.0
2025-11-11 17:07:35,1.178396,1.178396,0.0
2025-11-11 17:08:35,2.370603,2.370603,0.0
2025-11-11 17:09:35,2.370859,2.370859,0.0
2025-11-11 17:10:35,2.371099,2.371099,0.0
2025-11-11 17:11:35,2.371339,2.371099,0.0
2025-11-11 17:12:35,2.371339,2.371099,0.0
2025-11-11 17:13:35,2.371099,2.371099,0.0
2025-11-11 17:14:35,1.792925,1.792925,0.578174
2025-11-11 17:15:35,1.791151,1.791329,0.0
2025-11-11 17:16:35,1.791151,1.791329,0.0
2025-11-11 17:17:35,1.791329,1.791329,0.0
2025-11-11 17:18:35,1.79155,1.79155,0.0
2025-11-11 17:19:35,1.79155,1.79155,0.0
2025-11-11 17:20:35,1.793804,1.793804,0.0
2025-11-11 17:21:35,1.79415,1.793804,0.0
2025-11-11 17:22:35,1.79415,1.793804,0.0
2025-11-11 17:23:35,1.793804,1.793804,0.0
2025-11-11 17:24:35,1.793679,1.793679,0.0
2025-11-11 17:25:35,1.793476,1.793476,0.0
2025-11-11 17:26:35,1.793476,1.793476,0.0
2025-11-11 17:27:35,1.792853,1.792853,0.0
2025-11-11 17:28:35,1.792601,1.792853,0.0
2025-11-11 17:29:35,1.792853,1.792853,0.0
2025-11-11 17:30:35,1.792993,1.792853,0.0
2025-11-11 17:31:35,1.792601,1.792993,0.0
2025-11-11 17:32:35,1.792993,1.792993,0.0
2025-11-11 17:33:35,1.792993,1.792601,0.0
2025-11-11 17:34:35,1.789967,1.789967,0.0
2025-11-11 17:35:35,1.789702,1.789702,0.0
2025-11-11 17:36:35,1.789137,1.789137,0.0
2025-11-11 17:37:35,1.788589,1.789137,0.0
2025-11-11 17:38:35,1.789137,1.789137,0.0
2025-11-11 17:39:35,1.789443,1.789443,0.0
2025-11-11 17:40:35,1.789443,1.789443,0.0
2025-11-11 17:41:35,1.789443,1.789443,0.0
2025-11-11 17:42:35,1.789443,1.789443,0.0
2025-11-11 17:43:35,1.789331,1.789331,0.0
2025-11-11 17:44:35,1.789331,1.789331,0.0
2025-11-11 17:45:35,1.789063,1.789063,0.0
2025-11-11 17:46:35,1.788988,1.788988,0.0
2025-11-11 17:47:35,1.788427,1.788988,0.0
2025-11-11 17:48:35,1.788988,1.788988,0.0
2025-11-11 17:49:35,1.788988,1.788988,0.0
2025-11-11 17:50:35,1.78919,1.78919,0.0
2025-11-11 17:51:35,1.78919,1.78919,0.0
2025-11-11 17:52:35,1.78919,1.78919,0.0
2025-11-11 17:53:35,1.788963,1.788963,0.0
2025-11-11 17:54:35,1.788963,1.788963,0.0
2025-11-11 17:55:35,1.788963,1.788963,0.0
2025-11-11 17:56:35,1.788963,1.788963,0.0
2025-11-11 17:57:35,1.788963,1.788963,0.0
2025-11-11 17:58:35,1.78872,1.78872,0.0
2025-11-11 17:59:35,1.788614,1.788614,0.0
2025-11-11 18:00:35,1.788177,1.788343,0.0
2025-11-11 18:01:35,1.788177,1.788321,0.0
2025-11-11 18:02:35,1.788343,1.788321,0.0
2025-11-11 18:03:35,1.788321,1.788343,0.0
2025-11-11 18:04:35,1.788343,1.788343,0.0
2025-11-11 18:05:35,1.788343,1.788321,0.0
2025-11-11 18:06:35,1.788321,1.788321,0.0
2025-11-11 18:07:35,1.788174,1.788174,0.0
2025-11-11 18:08:35,1.787919,1.787919,0.0
2025-11-11 18:09:35,1.78751,1.78751,0.0
2025-11-11 18:10:35,1.787448,1.78751,0.0
2025-11-11 18:11:35,1.787448,1.78751,0.0
2025-11-11 18:12:35,1.787763,1.787545,0.0
2025-11-11 18:13:35,1.787545,1.787545,0.0
2025-11-11 18:14:35,1.787545,1.787763,0.0
2025-11-11 18:15:35,1.787763,1.787763,0.0
2025-11-11 18:16:35,1.787972,1.787822,0.0
2025-11-11 18:17:35,1.787822,1.787962,0.0
2025-11-11 18:18:35,1.787962,1.787962,0.0
2025-11-11 18:19:35,1.787972,1.787962,0.0
2025-11-11 18:20:35,1.787962,1.787962,0.0
2025-11-11 18:21:35,1.787962,1.787972,0.0
2025-11-11 18:22:35,1.788698,1.787997,0.0
2025-11-11 18:23:35,1.788698,1.787997,0.0
2025-11-11 18:24:35,1.787997,1.787997,0.0
