sep=,

firmware launcher:,8.02
firmware GUI,6.70

Household ID:,101
Sensor ID:,29612
Sensor Type:,EXACTv2 
Start time:,2025-11-06 12:01:46
Stop time:,2025-11-07 11:13:46
Total number of logs:,1392
Maximum temperature:,26.96
Errors:,0
Stove Name:,Char Bas
Cooking Events per day:,0.0
Cooking Time (min/day):,0.0
Number of days of cooking:,0

Timestamp,Usage EXACT 29612,Gradient EXACT 29612,Temperature EXACT 29612
2025-11-06 12:03:46,0,,24.07
2025-11-06 12:05:46,0,,23.76
2025-11-06 12:07:46,0,,23.61
2025-11-06 12:09:46,0,,23.36
2025-11-06 12:11:46,0,,23.00
2025-11-06 12:13:46,0,,22.75
2025-11-06 12:15:46,0,,22.44
2025-11-06 12:17:46,0,,22.24
2025-11-06 12:19:46,0,,22.04
2025-11-06 12:21:46,0,,21.99
2025-11-06 12:23:46,0,,21.99
2025-11-06 12:25:46,0,,22.09
2025-11-06 12:27:46,0,,22.09
2025-11-06 12:29:46,0,,22.09
2025-11-06 12:31:46,0,,22.14
2025-11-06 12:33:46,0,,22.34
2025-11-06 12:35:46,0,,22.44
2025-11-06 12:37:46,0,,22.65
2025-11-06 12:39:46,0,,22.85
2025-11-06 12:41:46,0,,23.05
2025-11-06 12:43:46,0,,23.21
2025-11-06 12:45:46,0,,23.33
2025-11-06 12:47:46,0,,23.46
2025-11-06 12:49:46,0,,23.53
2025-11-06 12:51:46,0,,23.61
2025-11-06 12:53:46,0,,23.71
2025-11-06 12:55:46,0,,23.79
2025-11-06 12:57:46,0,,23.84
2025-11-06 12:59:46,0,,23.92
2025-11-06 13:01:46,0,,23.97
2025-11-06 13:03:46,0,,24.02
2025-11-06 13:05:46,0,,24.12
2025-11-06 13:07:46,0,,24.12
2025-11-06 13:09:46,0,,24.23
2025-11-06 13:11:46,0,,24.27
2025-11-06 13:13:46,0,,24.33
2025-11-06 13:15:46,0,,24.33
2025-11-06 13:17:46,0,,24.42
2025-11-06 13:19:46,0,,24.43
2025-11-06 13:21:46,0,,24.43
2025-11-06 13:23:46,0,,24.45
2025-11-06 13:25:46,0,,24.52
2025-11-06 13:27:46,0,,24.53
2025-11-06 13:29:46,0,,24.53
2025-11-06 13:31:46,0,,24.53
