sep=,

firmware launcher:,8.02
firmware GUI,6.70

Household ID:,362
Sensor ID:,29529
Sensor Type:,EXACTv2 
Start time:,2025-11-21 13:44:30
Stop time:,2025-11-29 17:55:30
Total number of logs:,11754
Maximum temperature:,30.73
Errors:,0
Stove Name:,LPG
Cooking Events per day:,0.0
Cooking Time (min/day):,0.0
Number of days of cooking:,0

Timestamp,Usage EXACT 29529,Gradient EXACT 29529,Temperature EXACT 29529
2025-11-21 14:02:30,0,0.02,30.41
2025-11-21 14:20:30,0,0.02,30.35
2025-11-21 14:38:30,0,0.02,30.30
2025-11-21 14:56:30,0,-0.02,30.30
2025-11-21 15:14:30,0,-0.00,30.39
2025-11-21 15:32:30,0,0.01,30.41
2025-11-21 15:50:30,0,0.00,30.49
2025-11-21 16:08:30,0,-0.03,30.41
2025-11-21 16:26:30,0,-0.02,30.30
2025-11-21 16:44:30,0,0.02,30.19
2025-11-21 17:02:30,0,-0.03,30.12
2025-11-21 17:20:30,0,-0.03,30.08
2025-11-21 17:38:30,0,0.01,30.08
2025-11-21 17:56:30,0,0.02,30.08
2025-11-21 18:14:30,0,0.01,30.07
2025-11-21 18:32:30,0,0.02,29.98
2025-11-21 18:50:30,0,0.02,29.87
2025-11-21 19:08:30,0,-0.07,29.76
2025-11-21 19:26:30,0,0.00,29.86
2025-11-21 19:44:30,0,0.01,29.86
2025-11-21 20:02:30,0,0.02,29.86
2025-11-21 20:20:30,0,0.02,29.87
2025-11-21 20:38:30,0,0.02,29.87
2025-11-21 20:56:30,0,0.02,29.98
2025-11-21 21:14:30,0,0.02,29.98
2025-11-21 21:32:30,0,-0.03,30.03
2025-11-21 21:50:30,0,0.02,30.08
2025-11-21 22:08:30,0,0.02,30.08
2025-11-21 22:26:30,0,0.02,30.08
2025-11-21 22:44:30,0,-0.03,30.09
2025-11-21 23:02:30,0,0.01,30.19
2025-11-21 23:20:30,0,-0.03,30.19
2025-11-21 23:38:30,0,0.01,30.29
2025-11-21 23:56:30,0,0.02,30.30
2025-11-22 00:14:30,0,0.02,30.30
2025-11-22 00:32:30,0,0.02,30.30
2025-11-22 00:50:30,0,-0.03,30.24
2025-11-22 01:08:30,0,0.02,30.19
2025-11-22 01:26:30,0,0.02,30.19
2025-11-22 01:44:30,0,0.02,30.19
2025-11-22 02:02:30,0,0.02,30.19
2025-11-22 02:20:30,0,-0.03,30.19
2025-11-22 02:38:30,0,-0.00,30.28
2025-11-22 02:56:30,0,0.02,30.30
2025-11-22 03:14:30,0,0.00,30.28
2025-11-22 03:32:30,0,-0.05,30.21
2025-11-22 03:50:30,0,0.00,30.19
2025-11-22 04:08:30,0,0.02,30.19
2025-11-22 04:26:30,0,0.02,30.19
2025-11-22 04:44:30,0,0.02,30.19
2025-11-22 05:02:30,0,0.00,30.19
2025-11-22 05:20:30,0,0.01,30.19
2025-11-22 05:38:30,0,0.01,30.13
2025-11-22 05:56:30,0,0.01,30.08
2025-11-22 06:14:30,0,-0.01,29.98
2025-11-22 06:32:30,0,-0.00,29.87
2025-11-22 06:50:30,0,-0.00,29.76
2025-11-22 07:08:30,0,-0.00,29.65
2025-11-22 07:26:30,0,-0.00,29.55
2025-11-22 07:44:30,0,-0.05,29.49
2025-11-22 08:02:30,0,-0.00,29.44
2025-11-22 08:20:30,0,-0.00,29.44
2025-11-22 08:38:30,0,-0.00,29.44
2025-11-22 08:56:30,0,-0.00,29.44
