Timestamp,Usage EXACT 29554,Gradient EXACT 29554,Temperature EXACT 29554,Usage EXACT 29549,Gradient EXACT 29549,Temperature EXACT 29549,Weight (kg),w_smooth,consumption (kg),Weight (kg),w_smooth,consumption (kg)
2025-11-14 15:07:08,0,0.00,26.18,1,0.24,30.46,1.763645,1.764017,0.0,-0.011267,-0.011066,0.0
2025-11-14 15:09:08,0,0.00,26.18,1,0.16,31.05,1.764017,1.763715,0.0,-0.011033,-0.011066,0.0
2025-11-14 15:11:08,0,0.00,26.18,0,0.20,30.67,1.764017,1.764017,0.0,-0.011033,-0.011033,0.0
2025-11-14 15:13:08,0,0.00,26.18,0,0.11,29.92,1.764068,1.764017,0.0,-0.011334,-0.011334,0.0
2025-11-14 15:15:08,0,0.00,26.18,0,0.10,29.22,1.763651,1.763651,0.0,-0.011361,-0.011334,0.0
2025-11-14 15:17:08,0,0.00,26.18,0,0.10,28.69,1.763645,1.763651,0.0,-0.010915,-0.010994,0.0
2025-11-14 15:19:08,0,0.00,26.18,0,0.09,28.11,1.763745,1.763745,0.0,-0.010994,-0.010994,0.0
2025-11-14 15:21:08,0,0.00,26.18,0,0.10,27.74,1.763745,1.763745,0.0,-0.011334,-0.011334,0.0
2025-11-14 15:23:08,0,0.00,26.18,0,0.05,27.38,1.763505,1.763505,0.0,-0.011713,-0.011713,0.0
2025-11-14 15:25:08,0,0.00,26.18,0,0.10,27.01,1.763468,1.763468,0.0,-0.011713,-0.011713,0.0
2025-11-14 15:27:08,0,0.00,26.18,0,0.10,26.75,1.763468,1.763468,0.0,-0.011908,-0.011803,0.0
2025-11-14 15:29:08,0,0.00,26.18,0,0.09,26.59,1.763313,1.763468,0.0,-0.011803,-0.011803,0.0
2025-11-14 15:31:08,0,0.00,26.18,0,0.10,26.44,1.763626,1.763313,0.0,-0.011466,-0.011466,0.0
2025-11-14 15:33:08,0,0.00,26.18,0,0.10,26.23,1.763233,1.763233,0.0,-0.011424,-0.011424,0.0
2025-11-14 15:35:08,0,0.00,26.18,0,0.07,26.09,1.76337,1.76337,0.0,-0.011249,-0.011424,0.0
2025-11-14 15:37:08,0,0.00,26.18,0,0.10,26.03,1.763754,1.763754,0.0,-0.011454,-0.011677,0.0
2025-11-14 15:39:08,0,0.00,26.18,0,0.09,25.92,1.763754,1.763754,0.0,-0.011677,-0.011487,0.0
2025-11-14 15:41:08,0,0.00,26.18,0,0.10,25.87,1.763221,1.763221,0.0,-0.011487,-0.011677,0.0
2025-11-14 15:43:08,0,0.00,26.18,0,0.10,25.87,1.763041,1.763212,0.0,-0.012047,-0.012047,0.0
2025-11-14 15:45:08,0,0.00,26.18,0,0.10,25.82,1.763212,1.763206,0.0,-0.012047,-0.012047,0.0
2025-11-14 15:47:08,0,0.00,26.18,0,0.10,25.66,1.763206,1.763206,0.0,-0.012215,-0.012215,0.0
2025-11-14 15:49:08,0,0.00,26.18,0,0.10,25.56,1.762947,1.762947,0.0,-0.012215,-0.012215,0.0
2025-11-14 15:51:08,0,0.00,26.18,0,0.10,25.56,1.762931,1.762931,0.0,-0.012197,-0.012197,0.0
2025-11-14 15:53:08,0,0.00,26.18,0,0.10,25.56,1.762913,1.762931,0.0,-0.012083,-0.012119,0.0
2025-11-14 15:55:08,0,0.00,26.18,0,0.10,25.56,1.763053,1.762959,0.0,-0.012119,-0.012119,0.0
2025-11-14 15:57:08,0,0.04,26.18,0,0.10,25.56,1.762959,1.762959,0.0,-0.012119,-0.012119,0.0
2025-11-14 15:59:08,0,0.09,26.18,0,0.10,25.56,1.761456,1.761456,0.0,-0.012161,-0.012161,0.0
2025-11-14 16:01:08,0,0.10,26.18,0,0.09,25.52,1.761264,1.761264,0.0,-0.012248,-0.012248,0.0
2025-11-14 16:03:08,0,0.10,26.18,0,0.10,25.46,1.761264,1.761164,0.0,-0.012766,-0.012703,0.0
2025-11-14 16:05:08,0,0.01,26.09,0,0.10,25.46,1.760944,1.760944,0.0,-0.012703,-0.012727,0.0
2025-11-14 16:07:08,0,0.00,26.08,0,0.12,25.46,1.760182,1.760261,0.0,-0.012727,-0.012703,0.0
2025-11-14 16:09:08,0,0.00,26.08,0,0.13,25.41,1.760261,1.760182,0.0,-0.012703,-0.012727,0.0
2025-11-14 16:11:08,0,0.00,26.08,0,0.10,25.36,1.760182,1.760182,0.0,-0.01323,-0.01323,0.0
2025-11-14 16:13:08,0,0.00,26.08,0,0.10,25.36,1.759256,1.759256,0.0,-0.013278,-0.013278,0.0
2025-11-14 16:15:08,0,0.00,26.08,0,0.10,25.36,1.759256,1.759256,0.0,-0.013278,-0.013278,0.0
2025-11-14 16:17:08,0,0.00,26.08,0,0.09,25.35,1.759487,1.759256,0.0,-0.01316,-0.01316,0.0
2025-11-14 16:19:08,0,0.05,26.08,0,0.10,25.25,1.758576,1.758576,0.0,-0.012953,-0.01316,0.0
2025-11-14 16:21:08,0,0.09,26.07,0,0.10,25.25,1.758338,1.758338,0.0,-0.013443,-0.013443,0.0
2025-11-14 16:23:08,0,0.01,25.98,0,0.10,25.36,1.757448,1.757448,0.0,-0.013612,-0.013443,0.0
2025-11-14 16:25:08,0,0.00,25.98,0,0.10,25.36,1.757067,1.757067,0.0,-0.013443,-0.013446,0.0
2025-11-14 16:27:08,0,0.00,25.98,0,0.12,25.45,1.756747,1.756747,0.0,-0.013458,-0.013458,0.0
2025-11-14 16:29:08,0,0.00,25.98,0,0.10,25.46,1.756506,1.756506,0.0,-0.013711,-0.013711,0.0
2025-11-14 16:31:08,0,0.00,25.98,0,0.10,25.46,1.756506,1.756211,0.0,-0.013735,-0.013735,0.0
2025-11-14 16:33:08,0,0.00,25.98,0,0.10,25.52,1.755973,1.756135,0.0,-0.013789,-0.01375,0.0
2025-11-14 16:35:08,0,0.06,25.98,0,0.10,25.56,1.756135,1.756135,0.0,-0.01375,-0.01375,0.0
2025-11-14 16:37:08,0,0.10,25.98,0,0.10,25.56,1.756135,1.756135,0.0,-0.013789,-0.01375,0.0
2025-11-14 16:39:08,0,0.10,25.98,0,0.10,25.56,1.755988,1.755988,0.0,-0.013756,-0.013756,0.0
2025-11-14 16:41:08,0,0.05,25.93,0,0.10,25.56,1.755821,1.755821,0.0,-0.013792,-0.013756,0.0
2025-11-14 16:43:08,0,0.01,25.87,0,0.10,25.56,1.755741,1.755741,0.0,-0.013756,-0.013756,0.0
2025-11-14 16:45:08,0,0.00,25.87,0,0.10,25.56,1.756314,1.756314,0.0,-0.013738,-0.013738,0.0
2025-11-14 16:47:08,0,0.00,25.87,0,0.10,25.56,1.756314,1.756314,0.0,-0.013738,-0.013738,0.0
2025-11-14 16:49:08,0,0.00,25.87,0,0.10,25.56,1.755778,1.755778,0.0,-0.013756,-0.013756,0.0
2025-11-14 16:51:08,0,0.00,25.87,0,0.10,25.56,1.755778,1.755708,0.0,-0.013756,-0.013756,0.0
2025-11-14 16:53:08,0,0.00,25.87,0,0.10,25.56,1.755668,1.755708,0.0,-0.014379,-0.014379,0.0
2025-11-14 16:55:08,0,0.00,25.87,0,0.10,25.56,1.755766,1.755668,0.0,-0.014575,-0.014575,0.0
2025-11-14 16:57:08,0,0.00,25.87,0,0.10,25.56,1.755369,1.755369,0.0,-0.014575,-0.014575,0.0
2025-11-14 16:59:08,0,0.00,25.87,0,0.10,25.56,1.755369,1.755369,0.0,-0.014009,-0.014009,0.0
2025-11-14 17:01:08,0,0.00,25.87,0,0.10,25.56,1.755369,1.755369,0.0,-0.013741,-0.013741,0.0
2025-11-14 17:03:08,0,0.00,25.87,0,0.10,25.56,1.755229,1.755229,0.0,-0.013753,-0.013753,0.0
2025-11-14 17:05:08,0,0.00,25.87,0,0.10,25.56,1.755159,1.755159,0.0,-0.01391,-0.01391,0.0
2025-11-14 17:07:08,0,0.00,25.87,0,0.08,25.47,1.754912,1.754912,0.0,-0.01391,-0.01391,0.0
2025-11-14 17:09:08,0,0.00,25.87,0,0.10,25.46,1.754705,1.754705,0.0,-0.014331,-0.014331,0.0
2025-11-14 17:11:08,0,0.03,25.87,0,0.10,25.46,1.754245,1.754245,0.0,-0.014695,-0.014536,0.0
2025-11-14 17:13:08,0,0.09,25.87,0,0.10,25.46,1.753641,1.753742,0.0,-0.014536,-0.014695,0.0
2025-11-14 17:15:08,0,0.06,25.83,0,0.10,25.41,1.753742,1.753742,0.0,-0.014686,-0.014686,0.0
2025-11-14 17:17:08,0,0.01,25.77,0,0.06,25.32,1.753742,1.753742,0.0,-0.014737,-0.014737,0.0
2025-11-14 17:19:08,0,0.00,25.77,0,0.11,25.26,1.753742,1.753742,0.0,-0.014828,-0.014828,0.0
2025-11-14 17:21:08,0,0.00,25.77,0,0.10,25.25,1.753714,1.753714,0.0,-0.014828,-0.014828,0.0
2025-11-14 17:23:08,0,0.01,25.77,0,0.10,25.15,1.752376,1.752452,0.0,-0.014828,-0.015276,0.0
2025-11-14 17:25:08,0,0.05,25.71,0,0.10,25.10,1.75244,1.752452,0.0,-0.015502,-0.015303,0.0
2025-11-14 17:27:08,0,0.00,25.66,0,0.07,24.99,1.752452,1.752452,0.0,-0.015294,-0.015303,0.0
2025-11-14 17:29:08,0,0.03,25.59,0,0.10,24.94,1.75244,1.75244,0.0,-0.015321,-0.015303,0.0
2025-11-14 17:31:08,0,0.05,25.56,0,0.10,24.84,1.75202,1.75202,0.0,-0.015321,-0.015321,0.0
2025-11-14 17:33:08,0,0.00,25.46,0,0.10,24.74,1.752096,1.752096,0.0,-0.015884,-0.015884,0.0
2025-11-14 17:35:08,0,0.05,25.46,0,0.06,24.65,1.752187,1.752187,0.0,-0.016107,-0.016107,0.0
2025-11-14 17:37:08,0,0.00,25.36,0,0.08,24.58,1.752154,1.752154,0.0,-0.016107,-0.016107,0.0
2025-11-14 17:39:08,0,0.03,25.36,0,0.10,24.48,1.751264,1.751264,0.0,-0.016001,-0.016046,0.0
2025-11-14 17:41:08,0,0.04,25.29,0,0.05,24.28,1.751575,1.751575,0.0,-0.016158,-0.016158,0.0
2025-11-14 17:43:08,0,0.00,25.25,0,0.09,24.23,1.752111,1.752111,0.0,-0.016323,-0.016323,0.0
2025-11-14 17:45:08,0,0.05,25.20,0,0.10,24.23,1.752526,1.752526,0.0,-0.01651,-0.01651,0.0
2025-11-14 17:47:08,0,0.00,25.15,0,0.10,24.23,1.752693,1.751806,0.0,-0.01651,-0.01651,0.0
2025-11-14 17:49:08,0,0.02,25.07,0,0.10,24.23,1.751218,1.751535,0.0,-0.016396,-0.016396,0.0
2025-11-14 17:51:08,0,0.05,24.99,0,0.09,24.22,1.751218,1.751218,0.0,-0.016396,-0.016396,0.0
2025-11-14 17:53:08,0,0.00,24.94,0,0.08,24.12,1.750925,1.750925,0.0,-0.016396,-0.016396,0.0
2025-11-14 17:55:08,0,0.04,24.88,0,0.10,24.12,1.750925,1.750925,0.0,-0.017133,-0.017133,0.0
2025-11-14 17:57:08,0,0.00,24.84,0,0.10,24.12,1.750834,1.750834,0.0,-0.017283,-0.017283,0.0
2025-11-14 17:59:08,0,0.00,24.84,0,0.09,24.06,1.7507,1.7507,0.0,-0.017521,-0.017521,0.0
2025-11-14 18:01:08,0,0.05,24.83,0,0.10,24.02,1.750432,1.750432,0.0,-0.016092,-0.016092,0.0
2025-11-14 18:03:08,0,0.06,24.80,0,0.10,24.02,1.749392,1.749392,0.0,-0.016092,-0.016092,0.0
2025-11-14 18:05:08,0,0.01,24.75,0,0.10,24.02,1.749392,1.749392,0.0,-0.016862,-0.016495,0.0
2025-11-14 18:07:08,0,0.00,24.74,0,0.10,24.02,1.749127,1.749478,0.0,-0.016495,-0.016495,0.0
2025-11-14 18:09:08,0,0.00,24.74,0,0.10,24.02,1.749478,1.749304,0.0,-0.016275,-0.016275,0.0
2025-11-14 18:11:08,0,0.00,24.74,0,0.08,24.07,1.748795,1.748795,0.0,-0.016414,-0.016414,0.0
2025-11-14 18:13:08,0,0.00,24.74,0,0.10,24.12,1.748383,1.748383,0.0,-0.01654,-0.01654,0.0
2025-11-14 18:15:08,0,0.00,24.74,0,0.10,24.12,1.748423,1.748423,0.0,-0.017055,-0.017055,0.0
2025-11-14 18:17:08,0,0.00,24.74,0,0.10,24.12,1.748594,1.748594,0.0,-0.017055,-0.017247,0.0
2025-11-14 18:19:08,0,0.00,24.74,0,0.10,24.12,1.748603,1.748594,0.0,-0.017247,-0.017247,0.0
2025-11-14 18:21:08,0,0.06,24.74,0,0.10,24.12,1.747756,1.747756,0.0,-0.017247,-0.017247,0.0
2025-11-14 18:23:08,0,0.09,24.74,0,0.10,24.12,1.747731,1.747731,0.0,-0.017554,-0.017247,0.0
2025-11-14 18:25:08,0,0.10,24.74,0,0.09,24.10,1.747673,1.747673,0.0,-0.017193,-0.017554,0.0
2025-11-14 18:27:08,0,0.10,24.74,0,0.10,24.12,1.747423,1.747423,0.0,-0.017617,-0.0175,0.0
2025-11-14 18:29:08,0,0.10,24.74,0,0.12,24.12,1.747423,1.747423,0.0,-0.0175,-0.017669,0.0
2025-11-14 18:31:08,0,0.08,24.72,0,0.10,24.06,1.747423,1.747423,0.0,-0.017669,-0.017551,0.0
2025-11-14 18:33:08,0,0.04,24.68,0,0.10,24.02,1.748353,1.748322,0.0,-0.017551,-0.017551,0.0
2025-11-14 18:35:08,0,0.05,24.69,0,0.10,24.02,1.747128,1.747521,0.0,-0.017476,-0.017551,0.0
2025-11-14 18:37:08,0,0.07,24.71,0,0.10,24.02,1.747521,1.747521,0.0,-0.017521,-0.017521,0.0
2025-11-14 18:39:08,0,0.08,24.72,0,0.10,24.03,1.747615,1.747615,0.0,-0.017521,-0.017521,0.0
2025-11-14 18:41:08,0,0.08,24.72,0,0.07,24.07,1.747649,1.747649,0.0,-0.017666,-0.017666,0.0
2025-11-14 18:43:08,0,0.08,24.72,0,0.12,24.06,1.747853,1.747649,0.0,-0.017413,-0.017666,0.0
2025-11-14 18:45:08,0,0.04,24.68,0,0.10,24.02,1.747524,1.747524,0.0,-0.018024,-0.018024,0.0
2025-11-14 18:47:08,0,0.00,24.64,0,0.10,24.02,1.747085,1.747085,0.0,-0.018186,-0.018186,0.0
2025-11-14 18:49:08,0,0.00,24.64,0,0.07,23.93,1.746756,1.746756,0.0,-0.018255,-0.018255,0.0
2025-11-14 18:51:08,0,0.04,24.64,0,0.10,23.92,1.74653,1.74653,0.0,-0.018379,-0.018255,0.0
2025-11-14 18:53:08,0,0.09,24.64,0,0.10,23.92,1.745982,1.745982,0.0,-0.018099,-0.018313,0.0
2025-11-14 18:55:08,0,0.05,24.58,0,0.10,23.87,1.745982,1.745982,0.0,-0.018313,-0.018099,0.0
2025-11-14 18:57:08,0,0.00,24.53,0,0.10,23.82,1.154243,1.154243,0.591739,-0.017798,-0.018168,0.0
2025-11-14 18:59:08,0,0.00,24.53,0,0.10,23.82,1.081015,1.081015,0.0,-0.018168,-0.018168,0.0
2025-11-14 19:01:08,0,0.00,24.53,0,0.10,23.92,1.080497,1.080497,0.0,-0.018168,-0.018168,0.0
2025-11-14 19:03:08,0,0.00,24.53,0,0.08,23.94,1.079887,1.080155,0.0,-0.017795,-0.017795,0.0
2025-11-14 19:05:08,0,0.00,24.53,0,0.10,24.07,1.080155,1.080155,0.0,-0.017666,-0.017795,0.0
2025-11-14 19:07:08,0,0.00,24.53,0,0.10,24.28,1.080155,1.080155,0.0,-0.018168,-0.018102,0.0
2025-11-14 19:09:08,0,0.00,24.53,0,0.10,24.33,1.080085,1.080085,0.0,-0.018102,-0.018102,0.0
2025-11-14 19:11:08,0,0.00,24.53,0,0.10,24.43,1.079936,1.080085,0.0,-0.018102,-0.018102,0.0
2025-11-14 19:13:08,0,0.00,24.53,0,0.10,24.53,1.080085,1.079936,0.0,-0.018231,-0.018102,0.0
2025-11-14 19:15:08,0,0.00,24.53,0,0.10,24.64,1.079936,1.079936,0.0,-0.018042,-0.018231,0.0
2025-11-14 19:17:08,0,0.00,24.53,0,0.12,24.74,1.079524,1.079936,0.0,-0.018514,-0.018496,0.0
2025-11-14 19:19:08,0,0.03,24.53,0,0.18,24.88,1.080472,1.080207,0.0,-0.018496,-0.018138,0.0
2025-11-14 19:21:08,0,0.09,24.53,0,0.11,24.94,1.080207,1.080207,0.0,-0.018138,-0.018138,0.0
2025-11-14 19:23:08,0,0.10,24.53,0,0.14,24.94,1.079966,1.080079,0.0,-0.018285,-0.018138,0.0
2025-11-14 19:25:08,0,0.07,24.50,0,0.18,24.93,1.080079,1.080079,0.0,-0.018096,-0.018096,0.0
2025-11-14 19:27:08,0,0.01,24.43,0,0.19,24.94,1.080079,1.080079,0.0,-0.018033,-0.018033,0.0
2025-11-14 19:29:08,0,0.00,24.43,0,0.11,24.99,1.080079,1.080079,0.0,-0.018033,-0.018033,0.0
2025-11-14 19:31:08,0,0.00,24.43,0,0.16,25.17,1.080049,1.080079,0.0,-0.018159,-0.018159,0.0
2025-11-14 19:33:08,0,0.00,24.43,0,0.15,25.36,1.079323,1.080049,0.0,-0.017997,-0.017997,0.0
2025-11-14 19:35:08,0,0.00,24.43,0,0.10,25.36,1.079674,1.079674,0.0,-0.017997,-0.017997,0.0
2025-11-14 19:37:08,0,0.00,24.43,0,0.10,25.36,1.079539,1.079674,0.0,-0.018,-0.018,0.0
2025-11-14 19:39:08,0,0.00,24.43,0,0.10,25.20,1.079674,1.079674,0.0,-0.018,-0.018021,0.0
2025-11-14 19:41:08,0,0.00,24.43,0,0.05,25.00,1.079719,1.079719,0.0,-0.018255,-0.018255,0.0
2025-11-14 19:43:08,0,0.00,24.43,0,0.07,24.86,1.079719,1.079719,0.0,-0.018716,-0.018716,0.0
2025-11-14 19:45:08,0,0.00,24.43,0,0.10,24.69,1.079652,1.079817,0.0,-0.018716,-0.018716,0.0
2025-11-14 19:47:08,0,0.00,24.43,0,0.10,24.48,1.080164,1.079817,0.0,-0.018279,-0.018279,0.0
2025-11-14 19:49:08,0,0.00,24.43,0,0.08,24.33,1.079558,1.079558,0.0,-0.018174,-0.018174,0.0
2025-11-14 19:51:08,0,0.01,24.43,0,0.05,24.17,1.079076,1.079076,0.0,-0.018174,-0.018174,0.0
2025-11-14 19:53:08,0,0.05,24.43,0,0.10,24.07,1.079076,1.079076,0.0,-0.018433,-0.018433,0.0
2025-11-14 19:55:08,0,0.09,24.42,0,0.07,23.97,1.079134,1.079134,0.0,-0.01806,-0.018433,0.0
2025-11-14 19:57:08,0,0.05,24.38,0,0.10,23.92,1.079134,1.079134,0.0,-0.018042,-0.01806,0.0
2025-11-14 19:59:08,0,0.01,24.33,0,0.10,23.82,1.078915,1.079134,0.0,-0.01824,-0.01824,0.0
2025-11-14 20:01:08,0,0.00,24.33,0,0.10,23.76,1.079195,1.079195,0.0,-0.01824,-0.018421,0.0
2025-11-14 20:03:08,0,0.00,24.33,0,0.10,23.71,1.079036,1.079036,0.0,-0.018421,-0.01824,0.0
2025-11-14 20:05:08,0,0.00,24.33,0,0.05,23.61,1.079036,1.079036,0.0,-0.018165,-0.018165,0.0
2025-11-14 20:07:08,0,0.00,24.33,0,0.10,23.61,1.078875,1.078875,0.0,-0.018078,-0.018078,0.0
2025-11-14 20:09:08,0,0.00,24.33,0,0.07,23.58,1.078875,1.078875,0.0,-0.018234,-0.018132,0.0
2025-11-14 20:11:08,0,0.00,24.33,0,0.10,23.51,1.078936,1.078936,0.0,-0.018219,-0.018219,0.0
2025-11-14 20:13:08,0,0.00,24.33,0,0.10,23.51,1.079018,1.079018,0.0,-0.018219,-0.018219,0.0
2025-11-14 20:15:08,0,0.00,24.33,0,0.10,23.51,1.078942,1.078942,0.0,-0.018219,-0.018219,0.0
2025-11-14 20:17:08,0,0.00,24.33,0,0.07,23.47,1.078848,1.078942,0.0,-0.018222,-0.018228,0.0
2025-11-14 20:19:08,0,0.00,24.33,0,0.10,23.41,1.078942,1.078942,0.0,-0.018376,-0.018376,0.0
2025-11-14 20:21:08,0,0.00,24.33,0,0.10,23.41,1.07879,1.07879,0.0,-0.018325,-0.018376,0.0
2025-11-14 20:23:08,0,0.00,24.33,0,0.10,23.41,1.078235,1.078235,0.0,-0.018349,-0.018349,0.0
2025-11-14 20:25:08,0,0.00,24.33,0,0.10,23.41,1.078198,1.078198,0.0,-0.018349,-0.018349,0.0
2025-11-14 20:27:08,0,0.00,24.33,0,0.10,23.41,1.078089,1.078089,0.0,-0.018439,-0.018439,0.0
2025-11-14 20:29:08,0,0.00,24.33,0,0.10,23.41,1.078089,1.078089,0.0,-0.01914,-0.018719,0.0
2025-11-14 20:31:08,0,0.00,24.33,0,0.10,23.41,1.078089,1.078089,0.0,-0.018875,-0.018875,0.0
2025-11-14 20:33:08,0,0.02,24.33,0,0.11,23.41,1.078037,1.078089,0.0,-0.018875,-0.018875,0.0
2025-11-14 20:35:08,0,0.04,24.33,0,0.14,23.40,1.078387,1.078387,0.0,-0.018616,-0.018616,0.0
2025-11-14 20:37:08,0,0.07,24.33,0,0.10,23.31,1.078387,1.078387,0.0,-0.018114,-0.018616,0.0
2025-11-14 20:39:08,0,0.05,24.33,0,0.10,23.31,1.078019,1.078019,0.0,-0.018969,-0.018969,0.0
2025-11-14 20:41:08,0,0.07,24.33,0,0.10,23.31,1.078019,1.078019,0.0,-0.018969,-0.018969,0.0
2025-11-14 20:43:08,0,0.09,24.33,0,0.10,23.31,1.078439,1.078293,0.0,-0.018836,-0.018836,0.0
2025-11-14 20:45:08,0,0.10,24.33,0,0.10,23.31,1.078293,1.078293,0.0,-0.018836,-0.018836,0.0
2025-11-14 20:47:08,0,0.08,24.31,0,0.10,23.31,1.078015,1.078015,0.0,-0.018836,-0.018836,0.0
2025-11-14 20:49:08,0,0.07,24.30,0,0.10,23.31,1.0779,1.0779,0.0,-0.018725,-0.018725,0.0
2025-11-14 20:51:08,0,0.03,24.26,0,0.10,23.31,1.077308,1.077308,0.0,-0.018653,-0.018653,0.0
2025-11-14 20:53:08,0,0.00,24.23,0,0.10,23.31,1.077055,1.077199,0.0,-0.018595,-0.018644,0.0
2025-11-14 20:55:08,0,0.00,24.23,0,0.10,23.31,1.077308,1.077308,0.0,-0.018644,-0.018644,0.0
2025-11-14 20:57:08,0,0.00,24.23,0,0.10,23.31,1.077388,1.077388,0.0,-0.018999,-0.018987,0.0
2025-11-14 20:59:08,0,0.00,24.23,0,0.08,23.23,1.077534,1.077534,0.0,-0.018987,-0.018987,0.0
2025-11-14 21:01:08,0,0.00,24.23,0,0.10,23.21,1.077677,1.077534,0.0,-0.018987,-0.018987,0.0
2025-11-14 21:03:08,0,0.00,24.23,0,0.10,23.21,1.077534,1.077534,0.0,-0.018896,-0.018896,0.0
2025-11-14 21:05:08,0,0.00,24.23,0,0.10,23.21,1.076827,1.076827,0.0,-0.018896,-0.018818,0.0
2025-11-14 21:07:08,0,0.00,24.23,0,0.10,23.21,1.07676,1.07676,0.0,-0.018818,-0.018818,0.0
2025-11-14 21:09:08,0,0.00,24.23,0,0.10,23.21,1.076366,1.07676,0.0,-0.019053,-0.019053,0.0
2025-11-14 21:11:08,0,0.03,24.23,0,0.10,23.21,1.077098,1.077098,0.0,-0.019074,-0.019074,0.0
2025-11-14 21:13:08,0,0.08,24.23,0,0.10,23.21,1.077128,1.077128,0.0,-0.019248,-0.019248,0.0
2025-11-14 21:15:08,0,0.09,24.22,0,0.10,23.21,1.077128,1.077128,0.0,-0.019155,-0.019155,0.0
2025-11-14 21:17:08,0,0.01,24.13,0,0.10,23.21,1.07701,1.07701,0.0,-0.019113,-0.019113,0.0
2025-11-14 21:19:08,0,0.00,24.12,0,0.10,23.20,1.076827,1.076827,0.0,-0.019113,-0.019113,0.0
2025-11-14 21:21:08,0,0.00,24.12,0,0.10,23.20,1.076793,1.076793,0.0,-0.018896,-0.018896,0.0
2025-11-14 21:23:08,0,0.00,24.12,0,0.06,23.14,1.076656,1.076656,0.0,-0.018716,-0.018716,0.0
2025-11-14 21:25:08,0,0.00,24.12,0,0.09,23.10,1.076641,1.076641,0.0,-0.018571,-0.018716,0.0
2025-11-14 21:27:08,0,0.00,24.12,0,0.10,23.10,1.076336,1.076336,0.0,-0.018926,-0.018926,0.0
2025-11-14 21:29:08,0,0.00,24.12,0,0.10,23.10,1.076272,1.076272,0.0,-0.019095,-0.019095,0.0
2025-11-14 21:31:08,0,0.00,24.12,0,0.10,23.10,1.075769,1.075769,0.0,-0.019303,-0.019303,0.0
2025-11-14 21:33:08,0,0.00,24.12,0,0.10,23.10,1.075769,1.075769,0.0,-0.019655,-0.019525,0.0
2025-11-14 21:35:08,0,0.00,24.12,0,0.10,23.10,1.076138,1.076138,0.0,-0.019525,-0.019525,0.0
2025-11-14 21:37:08,0,0.00,24.12,0,0.10,23.10,1.076138,1.07626,0.0,-0.019387,-0.01942,0.0
2025-11-14 21:39:08,0,0.00,24.12,0,0.10,23.10,1.07626,1.07626,0.0,-0.01942,-0.019387,0.0
2025-11-14 21:41:08,0,0.00,24.12,0,0.10,23.10,1.076025,1.076025,0.0,-0.019173,-0.019405,0.0
2025-11-14 21:43:08,0,0.01,24.12,0,0.10,23.10,1.075982,1.076025,0.0,-0.019405,-0.019173,0.0
2025-11-14 21:45:08,0,0.03,24.12,0,0.10,23.10,1.076025,1.076025,0.0,-0.018984,-0.019279,0.0
2025-11-14 21:47:08,0,0.09,24.12,0,0.10,23.10,1.076385,1.076385,0.0,-0.019279,-0.019065,0.0
2025-11-14 21:49:08,0,0.10,24.12,0,0.10,23.10,1.076738,1.076385,0.0,-0.019065,-0.019149,0.0
2025-11-14 21:51:08,0,0.04,24.05,0,0.09,23.09,1.075827,1.075888,0.0,-0.019149,-0.019149,0.0
2025-11-14 21:53:08,0,0.00,24.02,0,0.04,23.03,1.075903,1.075903,0.0,-0.01927,-0.01927,0.0
2025-11-14 21:55:08,0,0.00,24.02,0,0.07,23.00,1.075903,1.075903,0.0,-0.019348,-0.019321,0.0
2025-11-14 21:57:08,0,0.00,24.02,0,0.10,23.00,1.075903,1.075903,0.0,-0.019321,-0.019348,0.0
2025-11-14 21:59:08,0,0.00,24.02,0,0.10,23.00,1.075608,1.075656,0.0,-0.019414,-0.019321,0.0
2025-11-14 22:01:08,0,0.00,24.02,0,0.10,23.00,1.075656,1.075614,0.0,-0.018978,-0.019143,0.0
2025-11-14 22:03:08,0,0.00,24.02,0,0.10,23.00,1.075614,1.075614,0.0,-0.018978,-0.018978,0.0
2025-11-14 22:05:08,0,0.01,24.02,0,0.10,23.00,1.075528,1.075528,0.0,-0.019221,-0.019221,0.0
2025-11-14 22:07:08,0,0.04,24.02,0,0.10,23.00,1.075528,1.075528,0.0,-0.019221,-0.019221,0.0
2025-11-14 22:09:08,0,0.09,24.02,0,0.10,23.00,1.07548,1.07548,0.0,-0.019083,-0.019221,0.0
2025-11-14 22:11:08,0,0.08,24.00,0,0.10,23.00,1.075431,1.07548,0.0,-0.019315,-0.019083,0.0
2025-11-14 22:13:08,0,0.04,23.95,0,0.10,23.00,1.076062,1.075431,0.0,-0.019291,-0.019291,0.0
2025-11-14 22:15:08,0,0.00,23.92,0,0.10,23.00,1.075217,1.075217,0.0,-0.019291,-0.019291,0.0
2025-11-14 22:17:08,0,0.00,23.92,0,0.10,23.00,1.07508,1.07508,0.0,-0.019291,-0.019291,0.0
2025-11-14 22:19:08,0,0.00,23.92,0,0.10,23.00,1.074961,1.07508,0.0,-0.019555,-0.019248,0.0
2025-11-14 22:21:08,0,0.00,23.92,0,0.10,23.00,1.075845,1.075464,0.0,-0.019215,-0.019248,0.0
2025-11-14 22:23:08,0,0.00,23.92,0,0.10,23.00,1.075464,1.075464,0.0,-0.019381,-0.019381,0.0
2025-11-14 22:25:08,0,0.00,23.92,0,0.10,23.00,1.075415,1.075415,0.0,-0.019381,-0.019381,0.0
