Timestamp,Usage EXACT 29317,Gradient EXACT 29317,Temperature EXACT 29317,Weight (kg),w_smooth,consumption (kg),Weight (kg),w_smooth,consumption (kg),Usage EXACT 29332,Gradient EXACT 29332,Temperature EXACT 29332,Weight (kg),w_smooth,consumption (kg),Usage EXACT 29332,Gradient EXACT 29332,Temperature EXACT 29332,Usage EXACT 29317,Gradient EXACT 29317,Temperature EXACT 29317,Weight (kg),w_smooth,consumption (kg)
2025-11-15 17:03:04,0,0.05,25.92,0.740111,,0.0,-0.000367,,0.0,0,0.05,26.03,-0.000367,,0.0,0,0.05,26.03,0,0.05,25.92,0.000139,,0.0
2025-11-15 17:05:04,0,0.01,26.03,5.484709,5.484709,0.0,-0.000195,-0.000195,0.0,0,0.00,26.08,-0.000195,-0.000195,0.0,0,0.00,26.08,0,0.01,26.03,0.000648,0.000648,0.0
2025-11-15 17:07:04,0,0.00,26.18,5.490838,5.490838,0.0,-0.000846,-0.000846,0.0,0,0.04,26.13,-0.000846,-0.000846,0.0,0,0.04,26.13,0,0.00,26.18,3.095789,3.095789,0.0
2025-11-15 17:09:04,0,0.05,26.23,5.490838,5.490838,0.0,-0.001444,-0.001444,0.0,0,0.02,26.18,-0.001444,-0.001444,0.0,0,0.02,26.18,0,0.05,26.23,5.747282,5.747282,0.0
2025-11-15 17:11:04,0,0.00,26.29,4.048831,4.048831,1.4420070000000003,-0.001532,-0.001444,0.0,0,-0.00,26.18,-0.001532,-0.001444,0.0,0,-0.00,26.18,0,0.00,26.29,5.748117,5.747924,0.0
2025-11-15 17:13:04,0,0.00,26.29,4.046948,4.046948,0.0,-0.001532,-0.001532,0.0,0,-0.00,26.18,-0.001532,-0.001532,0.0,0,-0.00,26.18,0,0.00,26.29,5.747924,5.747924,0.0
2025-11-15 17:15:04,0,0.05,26.34,4.046591,4.046591,0.0,-0.001532,-0.001532,0.0,0,0.00,26.20,-0.001532,-0.001532,0.0,0,0.00,26.20,0,0.05,26.34,5.747924,5.747924,0.0
2025-11-15 17:17:04,0,0.00,26.39,4.046929,4.046929,0.0,-0.001454,-0.001454,0.0,0,0.04,26.29,-0.001454,-0.001454,0.0,0,0.04,26.29,0,0.00,26.39,5.74896,5.74896,0.0
2025-11-15 17:19:04,0,0.05,26.49,4.049518,4.049518,0.0,-0.001454,-0.001454,0.0,0,0.04,26.34,-0.001454,-0.001454,0.0,0,0.04,26.34,0,0.05,26.49,5.749707,5.749707,0.0
2025-11-15 17:21:04,0,0.00,26.54,4.051849,4.051849,0.0,-0.000862,-0.00118,0.0,0,0.05,26.46,-0.000862,-0.00118,0.0,0,0.05,26.46,0,0.00,26.54,5.749707,5.749707,0.0
2025-11-15 17:23:04,0,0.00,26.60,4.053381,4.053381,0.0,-0.00118,-0.00118,0.0,0,0.05,26.54,-0.00118,-0.00118,0.0,0,0.05,26.54,0,0.00,26.60,5.750666,5.750666,0.0
2025-11-15 17:25:04,0,0.00,26.70,4.054036,4.054036,0.0,-0.001554,-0.001554,0.0,0,0.00,26.60,-0.001554,-0.001554,0.0,0,0.00,26.60,0,0.00,26.70,5.751009,5.751009,0.0
2025-11-15 17:27:04,0,0.00,26.70,4.055878,4.055878,0.0,-0.001733,-0.001733,0.0,0,0.09,26.70,-0.001733,-0.001733,0.0,0,0.09,26.70,0,0.00,26.70,5.751009,5.751009,0.0
2025-11-15 17:29:04,0,0.03,26.65,4.057655,4.057655,0.0,-0.002663,-0.002663,0.0,0,0.05,26.70,-0.002663,-0.002663,0.0,0,0.05,26.70,0,0.03,26.65,5.750855,5.750855,0.0
2025-11-15 17:31:04,0,0.00,26.60,4.057655,4.057655,0.0,-0.002663,-0.003158,0.0,0,0.05,26.70,-0.002663,-0.003158,0.0,0,0.05,26.70,0,0.00,26.60,5.750094,5.750503,0.0
2025-11-15 17:33:04,0,0.00,26.60,4.057442,4.057442,0.0,-0.003239,-0.003239,0.0,0,0.09,26.70,-0.003239,-0.003239,0.0,0,0.09,26.70,0,0.00,26.60,5.750503,5.750503,0.0
2025-11-15 17:35:04,0,0.05,26.60,4.057442,4.057388,0.0,-0.004055,-0.004055,0.0,0,0.00,26.60,-0.004055,-0.004055,0.0,0,0.00,26.60,0,0.05,26.60,5.750999,5.750999,0.0
2025-11-15 17:37:04,0,0.00,26.49,4.056596,4.056596,0.0,-0.0048,-0.0048,0.0,0,-0.00,26.60,-0.0048,-0.0048,0.0,0,-0.00,26.60,0,0.00,26.49,5.750973,5.750973,0.0
2025-11-15 17:39:04,0,0.05,26.49,4.055947,4.055947,0.0,-0.004865,-0.004865,0.0,0,0.05,26.56,-0.004865,-0.004865,0.0,0,0.05,26.56,0,0.05,26.49,5.750961,5.750961,0.0
2025-11-15 17:41:04,0,0.00,26.39,4.054982,4.054982,0.0,-0.004865,-0.004865,0.0,0,0.00,26.49,-0.004865,-0.004865,0.0,0,0.00,26.49,0,0.00,26.39,5.750955,5.750955,0.0
2025-11-15 17:43:04,0,0.05,26.34,4.053262,4.053262,0.0,-0.004878,-0.004878,0.0,0,0.08,26.48,-0.004878,-0.004878,0.0,0,0.08,26.48,0,0.05,26.34,5.75087,5.75087,0.0
2025-11-15 17:45:04,0,0.00,26.29,4.053014,4.053014,0.0,-0.004963,-0.004878,0.0,0,0.00,26.39,-0.004963,-0.004878,0.0,0,0.00,26.39,0,0.00,26.29,5.750793,5.750793,0.0
2025-11-15 17:47:04,0,0.00,26.18,4.052444,4.052444,0.0,-0.004878,-0.004963,0.0,0,0.09,26.39,-0.004878,-0.004963,0.0,0,0.09,26.39,0,0.00,26.18,5.750739,5.750739,0.0
2025-11-15 17:49:04,0,0.00,25.87,4.052128,4.052128,0.0,-0.005057,-0.005057,0.0,0,0.05,26.29,-0.005057,-0.005057,0.0,0,0.05,26.29,0,0.00,25.87,5.750301,5.750301,0.0
2025-11-15 17:51:04,0,0.04,25.60,4.049593,4.049593,0.0,-0.005057,-0.005057,0.0,0,0.05,26.23,-0.005057,-0.005057,0.0,0,0.05,26.23,0,0.04,25.60,5.750301,5.750301,0.0
2025-11-15 17:53:04,0,0.03,25.34,3.30356,3.30356,0.0,-0.004189,-0.004189,0.0,0,0.05,26.18,-0.004189,-0.004189,0.0,0,0.05,26.18,0,0.03,25.34,5.750559,5.750559,0.0
2025-11-15 17:55:04,0,0.00,25.10,3.30356,3.302958,0.0,-0.003941,-0.004016,0.0,0,0.09,26.18,-0.003941,-0.004016,0.0,0,0.09,26.18,0,0.00,25.10,5.750559,5.750559,0.0
2025-11-15 17:57:04,0,0.02,24.89,3.302391,3.302391,0.0,-0.004016,-0.004016,0.0,0,0.00,26.08,-0.004016,-0.004016,0.0,0,0.00,26.08,0,0.02,24.89,5.750612,5.750612,0.0
2025-11-15 17:59:04,0,0.08,24.69,3.302974,3.302974,0.0,-0.004315,-0.004315,0.0,0,-0.00,26.08,-0.004315,-0.004315,0.0,0,-0.00,26.08,0,0.08,24.69,5.750953,5.750953,0.0
2025-11-15 18:01:04,0,0.01,24.48,3.303632,3.303632,0.0,-0.004315,-0.004315,0.0,0,0.01,26.10,-0.004315,-0.004315,0.0,0,0.01,26.10,0,0.01,24.48,5.750953,5.750953,0.0
2025-11-15 18:03:04,0,0.00,24.33,3.304541,3.304541,0.0,0.682883,0.682883,0.0,0,0.09,26.18,0.682883,0.682883,0.0,0,0.09,26.18,0,0.00,24.33,5.751039,5.751032,0.0
2025-11-15 18:05:04,0,0.00,24.33,3.305155,3.305155,0.0,0.683475,0.683459,0.0,0,0.09,26.18,0.683475,0.683459,0.0,0,0.09,26.18,0,0.00,24.33,5.751032,5.751032,0.0
2025-11-15 18:07:04,0,0.05,24.33,3.305725,3.305725,0.0,0.683459,0.683475,0.0,0,0.04,26.12,0.683459,0.683475,0.0,0,0.04,26.12,0,0.05,24.33,5.750781,5.750781,0.0
2025-11-15 18:09:04,0,0.09,24.33,3.305725,3.305725,0.0,0.683475,0.683475,0.0,0,-0.00,26.08,0.683475,0.683475,0.0,0,-0.00,26.08,0,0.09,24.33,5.750781,5.750715,0.0
2025-11-15 18:11:04,0,0.09,24.33,3.305725,3.305725,0.0,0.683602,0.683602,0.0,0,0.09,26.08,0.683602,0.683602,0.0,0,0.09,26.08,0,0.09,24.33,5.750715,5.750781,0.0
2025-11-15 18:13:04,0,0.01,24.33,3.304954,3.304954,0.0,0.684103,0.684103,0.0,0,0.00,25.98,0.684103,0.684103,0.0,0,0.00,25.98,0,0.01,24.33,5.750781,5.750781,0.0
2025-11-15 18:15:04,0,0.00,24.33,3.304653,3.304653,0.0,0.684344,0.684344,0.0,0,-0.00,25.98,0.684344,0.684344,0.0,0,-0.00,25.98,0,0.00,24.33,5.750902,5.750781,0.0
2025-11-15 18:17:04,0,0.00,24.33,3.304875,3.304875,0.0,0.685124,0.685124,0.0,0,-0.00,25.98,0.685124,0.685124,0.0,0,-0.00,25.98,0,0.00,24.33,5.751026,5.751026,0.0
2025-11-15 18:19:04,0,0.05,24.38,3.305189,3.305189,0.0,0.685612,0.685612,0.0,0,0.04,25.98,0.685612,0.685612,0.0,0,0.04,25.98,0,0.05,24.38,5.751989,5.751989,0.0
2025-11-15 18:21:04,0,0.00,24.33,3.306242,3.306242,0.0,0.685983,0.685983,0.0,0,-0.00,25.98,0.685983,0.685983,0.0,0,-0.00,25.98,0,0.00,24.33,5.751989,5.751989,0.0
2025-11-15 18:23:04,0,0.00,24.33,3.306511,3.306511,0.0,0.685983,0.685983,0.0,0,0.04,25.98,0.685983,0.685983,0.0,0,0.04,25.98,0,0.00,24.33,5.751763,5.751763,0.0
2025-11-15 18:25:04,0,0.05,24.30,3.306822,3.306822,0.0,0.685674,0.685674,0.0,0,0.04,25.98,0.685674,0.685674,0.0,0,0.04,25.98,0,0.05,24.30,5.751728,5.751728,0.0
2025-11-15 18:27:04,0,0.01,24.23,3.307072,3.307072,0.0,0.685101,0.685101,0.0,0,-0.00,25.98,0.685101,0.685101,0.0,0,-0.00,25.98,0,0.01,24.23,5.750571,5.750988,0.0
2025-11-15 18:29:04,0,0.01,24.23,3.307191,3.307072,0.0,0.685231,0.685231,0.0,0,-0.00,25.98,0.685231,0.685231,0.0,0,-0.00,25.98,0,0.01,24.23,5.751601,5.750988,0.0
2025-11-15 18:31:04,0,0.02,24.23,3.307072,3.307072,0.0,0.685231,0.685231,0.0,0,-0.00,25.98,0.685231,0.685231,0.0,0,-0.00,25.98,0,0.02,24.23,5.751441,5.751441,0.0
2025-11-15 18:33:04,0,0.07,24.21,3.305192,3.305192,0.0,0.685192,0.685192,0.0,0,-0.00,25.98,0.685192,0.685192,0.0,0,-0.00,25.98,0,0.07,24.21,5.751204,5.751204,0.0
2025-11-15 18:35:04,0,0.03,24.15,3.305173,3.305173,0.0,0.684701,0.684701,0.0,0,-0.00,25.98,0.684701,0.684701,0.0,0,-0.00,25.98,0,0.03,24.15,5.751204,5.75103,0.0
2025-11-15 18:37:04,0,0.00,24.12,3.305173,3.305173,0.0,0.684555,0.684555,0.0,0,0.09,25.98,0.684555,0.684555,0.0,0,0.09,25.98,0,0.00,24.12,5.750627,5.750627,0.0
2025-11-15 18:39:04,0,0.00,24.12,3.303973,3.303973,0.0,0.684555,0.684555,0.0,0,0.05,25.92,0.684555,0.684555,0.0,0,0.05,25.92,0,0.00,24.12,5.750627,5.750627,0.0
2025-11-15 18:41:04,0,0.00,24.12,3.303105,3.303105,0.0,0.684269,0.684269,0.0,0,0.05,25.87,0.684269,0.684269,0.0,0,0.05,25.87,0,0.00,24.12,5.750816,5.750816,0.0
2025-11-15 18:43:04,0,0.00,24.22,3.302388,3.302388,0.0,0.683849,0.683849,0.0,0,0.04,25.76,0.683849,0.683849,0.0,0,0.04,25.76,0,0.00,24.22,5.750816,5.750816,0.0
2025-11-15 18:45:04,0,0.05,24.39,3.301044,3.301044,0.0,0.683849,0.683849,0.0,0,0.02,25.69,0.683849,0.683849,0.0,0,0.02,25.69,0,0.05,24.39,5.750553,5.750553,0.0
2025-11-15 18:47:04,0,0.01,23.92,3.298794,3.298794,0.0,0.683849,0.683849,0.0,0,-0.00,25.66,0.683849,0.683849,0.0,0,-0.00,25.66,0,0.01,23.92,5.223084,5.223084,0.3472280000000003
2025-11-15 18:49:04,0,0.00,23.41,3.297804,3.297804,0.0,0.684236,0.684236,0.0,0,-0.00,25.66,0.684236,0.684236,0.0,0,-0.00,25.66,0,0.00,23.41,5.190294,5.190294,0.0
2025-11-15 18:51:04,0,0.00,23.00,3.297186,3.297186,0.0,0.684409,0.684409,0.0,0,0.04,25.66,0.684409,0.684409,0.0,0,0.04,25.66,0,0.00,23.00,5.174766,5.174766,0.0
2025-11-15 18:53:04,0,0.04,22.75,3.296039,3.296039,0.0,0.684487,0.684487,0.0,0,0.09,25.66,0.684487,0.684487,0.0,0,0.09,25.66,0,0.04,22.75,5.170104,5.170104,0.0
2025-11-15 18:55:04,0,0.02,22.52,3.295961,3.295961,0.0,0.684965,0.684965,0.0,0,0.05,25.62,0.684965,0.684965,0.0,0,0.05,25.62,0,0.02,22.52,5.170104,5.170104,0.0
2025-11-15 18:57:04,0,0.00,22.54,3.29546,3.29546,0.0,0.684965,0.684965,0.0,0,0.00,25.56,0.684965,0.684965,0.0,0,0.00,25.56,0,0.00,22.54,5.170098,5.170098,0.0
2025-11-15 18:59:04,0,0.00,22.75,3.294175,3.294175,0.0,0.685124,0.684965,0.0,0,0.07,25.56,0.685124,0.684965,0.0,0,0.07,25.56,0,0.00,22.75,5.16942,5.16942,0.0
2025-11-15 19:01:04,0,0.05,23.00,3.293486,3.293486,0.0,0.684786,0.684786,0.0,0,0.05,25.41,0.684786,0.684786,0.0,0,0.05,25.41,0,0.05,23.00,5.16853,5.16853,0.0
2025-11-15 19:03:04,0,0.00,23.26,3.290675,3.290675,0.0,0.684786,0.684786,0.0,0,0.05,25.30,0.684786,0.684786,0.0,0,0.05,25.30,0,0.00,23.26,5.168396,5.168396,0.0
2025-11-15 19:05:04,0,0.05,23.51,3.290381,3.290381,0.0,0.685326,0.685326,0.0,0,0.01,25.25,0.685326,0.685326,0.0,0,0.01,25.25,0,0.05,23.51,5.169624,5.169624,0.0
2025-11-15 19:07:04,0,0.00,23.76,3.290302,3.290302,0.0,0.685768,0.685768,0.0,0,-0.00,25.25,0.685768,0.685768,0.0,0,-0.00,25.25,0,0.00,23.76,5.169675,5.169675,0.0
2025-11-15 19:09:04,0,0.02,24.23,3.290192,3.290192,0.0,0.6858,0.6858,0.0,0,-0.00,25.25,0.6858,0.6858,0.0,0,-0.00,25.25,0,0.02,24.23,5.170164,5.170164,0.0
2025-11-15 19:11:04,0,0.02,24.33,3.290073,3.290073,0.0,0.686119,0.686119,0.0,0,-0.00,25.25,0.686119,0.686119,0.0,0,-0.00,25.25,0,0.02,24.33,5.170164,5.170164,0.0
2025-11-15 19:13:04,0,0.00,24.33,3.289375,3.289375,0.0,0.68623,0.68623,0.0,0,-0.00,25.25,0.68623,0.68623,0.0,0,-0.00,25.25,0,0.00,24.33,5.170015,5.170015,0.0
2025-11-15 19:15:04,0,0.00,24.33,3.28882,3.289005,0.0,0.686227,0.686227,0.0,0,-0.00,25.25,0.686227,0.686227,0.0,0,-0.00,25.25,0,0.00,24.33,5.169666,5.169734,0.0
2025-11-15 19:17:04,0,0.02,24.35,3.289005,3.289005,0.0,0.685921,0.686227,0.0,0,0.09,25.36,0.685921,0.686227,0.0,0,0.09,25.36,0,0.02,24.35,5.169938,5.169938,0.0
2025-11-15 19:19:04,0,0.01,24.58,3.289679,3.289679,0.0,0.686435,0.686435,0.0,0,0.09,25.36,0.686435,0.686435,0.0,0,0.09,25.36,0,0.01,24.58,5.170128,5.170128,0.0
2025-11-15 19:21:04,0,0.05,24.38,3.289679,3.289679,0.0,0.686981,0.686526,0.0,0,0.09,25.36,0.686981,0.686526,0.0,0,0.09,25.36,0,0.05,24.38,5.170613,5.170613,0.0
2025-11-15 19:23:04,0,0.05,24.23,3.289807,3.289679,0.0,0.68647,0.68647,0.0,0,0.09,25.36,0.68647,0.68647,0.0,0,0.09,25.36,0,0.05,24.23,5.171596,5.170761,0.0
2025-11-15 19:25:04,0,0.09,24.23,3.289234,3.289234,0.0,0.686321,0.686321,0.0,0,0.09,25.36,0.686321,0.686321,0.0,0,0.09,25.36,0,0.09,24.23,5.170761,5.170761,0.0
2025-11-15 19:27:04,0,0.05,24.23,3.288645,3.288645,0.0,0.685309,0.685309,0.0,0,0.09,25.36,0.685309,0.685309,0.0,0,0.09,25.36,0,0.05,24.23,5.169577,5.169577,0.0
2025-11-15 19:29:04,0,0.01,24.24,3.287899,3.287899,0.0,0.685192,0.685192,0.0,0,0.00,25.25,0.685192,0.685192,0.0,0,0.00,25.25,0,0.01,24.24,5.168763,5.168763,0.0
2025-11-15 19:31:04,0,0.09,24.33,3.286714,3.286714,0.0,0.685192,0.685192,0.0,0,-0.00,25.25,0.685192,0.685192,0.0,0,-0.00,25.25,0,0.09,24.33,5.168763,5.168763,0.0
2025-11-15 19:33:04,0,0.05,24.33,3.286671,3.286671,0.0,0.685248,0.685248,0.0,0,-0.00,25.25,0.685248,0.685248,0.0,0,-0.00,25.25,0,0.05,24.33,5.168361,5.168763,0.0
2025-11-15 19:35:04,0,0.02,24.33,3.286354,3.286354,0.0,0.685869,0.685817,0.0,0,-0.00,25.25,0.685869,0.685817,0.0,0,-0.00,25.25,0,0.02,24.33,5.169213,5.169127,0.0
2025-11-15 19:37:04,0,0.07,24.40,3.285305,3.285305,0.0,0.685817,0.685817,0.0,0,-0.00,25.25,0.685817,0.685817,0.0,0,-0.00,25.25,0,0.07,24.40,5.169127,5.169163,0.0
2025-11-15 19:39:04,0,0.07,24.43,3.285273,3.285273,0.0,0.685566,0.685817,0.0,0,-0.00,25.25,0.685566,0.685817,0.0,0,-0.00,25.25,0,0.07,24.43,5.169163,5.169163,0.0
2025-11-15 19:41:04,0,0.10,24.58,3.285201,3.285201,0.0,0.685817,0.685742,0.0,0,0.03,25.25,0.685817,0.685742,0.0,0,0.03,25.25,0,0.10,24.58,5.169163,5.169163,0.0
2025-11-15 19:43:04,0,0.10,24.69,3.284518,3.284518,0.0,0.685742,0.685742,0.0,0,0.04,25.20,0.685742,0.685742,0.0,0,0.04,25.20,0,0.10,24.69,5.168686,5.168686,0.0
2025-11-15 19:45:04,0,0.05,24.84,3.284305,3.284305,0.0,0.685358,0.685358,0.0,0,-0.00,25.15,0.685358,0.685358,0.0,0,-0.00,25.15,0,0.05,24.84,5.168313,5.168313,0.0
2025-11-15 19:47:04,0,0.02,24.86,3.283992,3.283992,0.0,0.684896,0.684896,0.0,0,0.09,25.15,0.684896,0.684896,0.0,0,0.09,25.15,0,0.02,24.86,5.168231,5.168231,0.0
2025-11-15 19:49:04,0,0.04,24.84,3.282347,3.282347,0.0,0.685466,0.685466,0.0,0,0.09,25.15,0.685466,0.685466,0.0,0,0.09,25.15,0,0.04,24.84,5.167854,5.167854,0.0
2025-11-15 19:51:04,0,0.09,24.99,3.281269,3.281269,0.0,0.685566,0.685566,0.0,0,0.02,25.05,0.685566,0.685566,0.0,0,0.02,25.05,0,0.09,24.99,5.167786,5.167786,0.0
2025-11-15 19:53:04,0,0.10,25.10,3.281046,3.281046,0.0,0.685495,0.685495,0.0,0,0.09,25.05,0.685495,0.685495,0.0,0,0.09,25.05,0,0.10,25.10,5.167786,5.167786,0.0
2025-11-15 19:55:04,0,0.10,25.15,3.28056,3.28056,0.0,0.685228,0.685228,0.0,0,0.02,24.97,0.685228,0.685228,0.0,0,0.02,24.97,0,0.10,25.15,5.167532,5.167532,0.0
2025-11-15 19:57:04,0,0.01,25.15,3.279984,3.279984,0.0,0.685059,0.685059,0.0,0,0.06,24.92,0.685059,0.685059,0.0,0,0.06,24.92,0,0.01,25.15,5.16702,5.16702,0.0
2025-11-15 19:59:04,0,0.05,25.30,3.279047,3.279047,0.0,0.685205,0.685205,0.0,0,0.00,24.84,0.685205,0.685205,0.0,0,0.00,24.84,0,0.05,25.30,5.16635,5.16635,0.0
2025-11-15 20:01:04,0,0.05,25.61,3.278812,3.278812,0.0,0.685205,0.685205,0.0,0,0.07,24.83,0.685205,0.685205,0.0,0,0.07,24.83,0,0.05,25.61,5.16635,5.16635,0.0
2025-11-15 20:03:04,0,0.09,25.66,3.278521,3.278521,0.0,0.685144,0.685144,0.0,0,0.05,24.80,0.685144,0.685144,0.0,0,0.05,24.80,0,0.09,25.66,5.16572,5.165933,0.0
2025-11-15 20:05:04,0,0.10,25.51,3.277784,3.277784,0.0,0.685144,0.685144,0.0,0,0.01,24.75,0.685144,0.685144,0.0,0,0.01,24.75,0,0.10,25.51,5.165933,5.165933,0.0
2025-11-15 20:07:04,0,0.10,25.46,3.277731,3.277731,0.0,0.685534,0.685534,0.0,0,-0.00,24.74,0.685534,0.685534,0.0,0,-0.00,24.74,0,0.10,25.46,5.167011,5.166851,0.0
2025-11-15 20:09:04,0,0.10,25.51,3.277201,3.277201,0.0,0.685427,0.685427,0.0,0,-0.00,24.74,0.685427,0.685427,0.0,0,-0.00,24.74,0,0.10,25.51,5.166851,5.167011,0.0
2025-11-15 20:11:04,0,0.10,25.71,3.27717,3.27717,0.0,0.685244,0.685248,0.0,0,0.04,24.74,0.685244,0.685248,0.0,0,0.04,24.74,0,0.10,25.71,5.166851,5.166851,0.0
2025-11-15 20:13:04,1,0.10,25.92,3.276556,3.276556,0.0,0.685306,0.685248,0.0,0,0.02,24.66,0.685306,0.685248,0.0,0,0.02,24.66,1,0.10,25.92,5.166534,5.166534,0.0
2025-11-15 20:15:04,1,0.10,25.98,3.275491,3.275491,0.0,0.685274,0.685274,0.0,0,0.01,24.64,0.685274,0.685274,0.0,0,0.01,24.64,1,0.10,25.98,5.166534,5.166534,0.0
2025-11-15 20:17:04,1,0.10,26.03,3.274832,3.274832,0.0,0.685274,0.685274,0.0,0,0.04,24.58,0.685274,0.685274,0.0,0,0.04,24.58,1,0.10,26.03,5.166647,5.166534,0.0
2025-11-15 20:19:04,1,0.10,26.13,3.274832,3.274832,0.0,0.685274,0.685274,0.0,0,0.04,24.11,0.685274,0.685274,0.0,0,0.04,24.11,1,0.10,26.13,5.165874,5.165874,0.0
2025-11-15 20:21:04,1,0.10,26.23,3.27461,3.27461,0.0,0.217535,0.217535,0.467105,0,0.04,24.23,0.217535,0.217535,0.467105,0,0.04,24.23,1,0.10,26.23,5.165779,5.165779,0.0
2025-11-15 20:23:04,1,0.10,26.39,3.274168,3.274366,0.0,0.217535,0.217535,0.0,0,-0.00,24.39,0.217535,0.217535,0.0,0,-0.00,24.39,1,0.10,26.39,5.165779,5.165779,0.0
2025-11-15 20:25:04,1,0.10,26.49,3.273902,3.273902,0.0,0.217746,0.217746,0.0,0,0.04,24.53,0.217746,0.217746,0.0,0,0.04,24.53,1,0.10,26.49,5.16591,5.16591,0.0
2025-11-15 20:27:04,1,0.14,26.54,3.27336,3.27336,0.0,0.217951,0.217951,0.0,0,0.09,24.69,0.217951,0.217951,0.0,0,0.09,24.69,1,0.14,26.54,5.166034,5.166034,0.0
2025-11-15 20:29:04,1,0.10,26.65,3.2732,3.27336,0.0,0.218507,0.218507,0.0,0,0.09,24.89,0.218507,0.218507,0.0,0,0.09,24.89,1,0.10,26.65,5.166034,5.166034,0.0
2025-11-15 20:31:04,1,0.15,26.81,3.27336,3.2732,0.0,0.218491,0.218491,0.0,0,0.09,25.15,0.218491,0.218491,0.0,0,0.09,25.15,1,0.15,26.81,5.166188,5.166034,0.0
2025-11-15 20:33:04,1,0.11,26.97,3.272483,3.272483,0.0,0.217931,0.217931,0.0,0,0.09,25.46,0.217931,0.217931,0.0,0,0.09,25.46,1,0.11,26.97,5.165543,5.165543,0.0
2025-11-15 20:35:04,1,0.10,27.17,3.272307,3.272307,0.0,0.217805,0.217915,0.0,0,0.09,25.97,0.217805,0.217915,0.0,0,0.09,25.97,1,0.10,27.17,5.165102,5.16527,0.0
2025-11-15 20:37:04,1,0.15,27.38,3.271762,3.271762,0.0,0.217915,0.217915,0.0,0,0.14,26.60,0.217915,0.217915,0.0,0,0.14,26.60,1,0.15,27.38,5.16527,5.16527,0.0
2025-11-15 20:39:04,1,0.15,27.48,3.271599,3.271599,0.0,0.21839,0.21839,0.0,0,0.14,27.38,0.21839,0.21839,0.0,0,0.14,27.38,1,0.15,27.48,5.16527,5.16527,0.0
2025-11-15 20:41:04,1,0.12,27.56,3.271402,3.271402,0.0,0.21839,0.21839,0.0,1,0.20,28.48,0.21839,0.21839,0.0,1,0.20,28.48,1,0.12,27.56,5.164812,5.164812,0.0
2025-11-15 20:43:04,1,0.10,27.64,3.271402,3.271402,0.0,0.218247,0.218247,0.0,1,0.25,29.87,0.218247,0.218247,0.0,1,0.25,29.87,1,0.10,27.64,5.164714,5.164714,0.0
2025-11-15 20:45:04,1,0.10,27.80,3.271136,3.271136,0.0,0.217876,0.218045,0.0,1,0.26,31.70,0.217876,0.218045,0.0,1,0.26,31.70,1,0.10,27.80,5.164598,5.164598,0.0
2025-11-15 20:47:04,1,0.10,28.01,3.270111,3.270111,0.0,0.218045,0.218045,0.0,1,0.36,33.85,0.218045,0.218045,0.0,1,0.36,33.85,1,0.10,28.01,5.164598,5.164598,0.0
2025-11-15 20:49:04,1,0.10,28.22,3.270067,3.270092,0.0,0.218673,0.218318,0.0,1,0.49,36.54,0.218673,0.218318,0.0,1,0.49,36.54,1,0.10,28.22,5.164969,5.164969,0.0
2025-11-15 20:51:04,1,0.10,28.43,3.270111,3.270092,0.0,0.218318,0.218673,0.0,1,0.58,39.75,0.218318,0.218673,0.0,1,0.58,39.75,1,0.10,28.43,5.164969,5.164969,0.0
2025-11-15 20:53:04,1,0.12,28.64,3.270092,3.270092,0.0,0.218185,0.218185,0.0,1,0.68,43.18,0.218185,0.218185,0.0,1,0.68,43.18,1,0.12,28.64,5.165137,5.164969,0.0
2025-11-15 20:55:04,0,0.10,28.75,3.269609,3.269609,0.0,0.218185,0.218185,0.0,1,0.79,46.49,0.218185,0.218185,0.0,1,0.79,46.49,0,0.10,28.75,5.164948,5.164948,0.0
2025-11-15 20:57:04,0,0.10,28.80,3.269036,3.269036,0.0,0.218185,0.218185,0.0,1,0.84,49.43,0.218185,0.218185,0.0,1,0.84,49.43,0,0.10,28.80,5.164729,5.164729,0.0
2025-11-15 20:59:04,0,0.10,28.80,3.269036,3.269036,0.0,0.218094,0.21811,0.0,1,0.87,51.78,0.218094,0.21811,0.0,1,0.87,51.78,0,0.10,28.80,5.164658,5.164729,0.0
2025-11-15 21:01:04,0,0.10,28.70,3.269274,3.269274,0.0,0.21811,0.21811,0.0,1,0.85,53.62,0.21811,0.21811,0.0,1,0.85,53.62,0,0.10,28.70,5.164448,5.164448,0.0
2025-11-15 21:03:04,0,0.09,28.58,3.268936,3.268936,0.0,0.218136,0.218136,0.0,1,0.86,55.21,0.218136,0.218136,0.0,1,0.86,55.21,0,0.09,28.58,5.164314,5.164314,0.0
2025-11-15 21:05:04,0,0.10,28.49,3.268575,3.268575,0.0,0.218322,0.218322,0.0,1,0.89,56.44,0.218322,0.218322,0.0,1,0.89,56.44,0,0.10,28.49,5.164314,5.164314,0.0
2025-11-15 21:07:04,0,0.09,28.37,3.268102,3.268102,0.0,0.21839,0.218322,0.0,1,0.83,57.11,0.21839,0.218322,0.0,1,0.83,57.11,0,0.09,28.37,5.164086,5.164086,0.0
2025-11-15 21:09:04,0,0.10,28.22,3.267347,3.267347,0.0,0.217652,0.217652,0.0,1,0.77,57.55,0.217652,0.217652,0.0,1,0.77,57.55,0,0.10,28.22,5.163518,5.163518,0.0
