Timestamp,Usage EXACT 29269,Gradient EXACT 29269,Temperature EXACT 29269,Weight (kg),w_smooth,consumption (kg)
2025-11-22 17:34:12,0,0.00,32.08,5.567529,5.567529,0.0
2025-11-22 17:36:12,0,0.01,32.03,5.566689,5.566689,0.0
2025-11-22 17:38:12,0,0.01,31.98,5.565111,5.565111,0.0
2025-11-22 17:40:12,0,0.01,31.93,5.564513,5.564513,0.0
2025-11-22 17:42:12,0,0.00,31.82,5.563678,5.563678,0.0
2025-11-22 17:44:12,0,-0.04,31.76,5.563176,5.563176,0.0
2025-11-22 17:46:12,0,0.01,31.71,5.562306,5.562306,0.0
2025-11-22 17:48:12,0,-0.01,31.63,5.560921,5.560921,0.0
2025-11-22 17:50:12,0,0.01,31.60,5.560345,5.560345,0.0
2025-11-22 17:52:12,0,-0.01,31.49,5.560206,5.560206,0.0
2025-11-22 17:54:12,0,0.01,31.49,5.559572,5.559572,0.0
2025-11-22 17:56:12,0,-0.04,31.38,5.559053,5.559053,0.0
2025-11-22 17:58:12,0,0.01,31.32,5.557309,5.557309,0.0
2025-11-22 18:00:12,0,0.01,31.10,5.556729,5.556729,0.0
2025-11-22 18:02:12,0,0.01,30.78,5.554786,5.554786,0.0
2025-11-22 18:04:12,0,0.01,29.97,4.867781,4.867781,0.48868699999999965
2025-11-22 18:06:12,0,0.00,29.27,4.865441,4.865441,0.0
2025-11-22 18:08:12,0,0.00,28.64,4.863809,4.863809,0.0
2025-11-22 18:10:12,0,-0.04,28.01,4.861548,4.861548,0.0
2025-11-22 18:12:12,0,0.01,27.53,4.860377,4.860377,0.0
2025-11-22 18:14:12,0,-0.04,27.17,4.85815,4.85815,0.0
2025-11-22 18:16:12,0,-0.02,27.17,4.856366,4.856366,0.0
2025-11-22 18:18:12,0,0.01,28.01,4.85578,4.85578,0.0
2025-11-22 18:20:12,0,0.05,29.17,4.854733,4.854733,0.0
2025-11-22 18:22:12,1,0.19,31.20,4.853884,4.853884,0.0
2025-11-22 18:24:12,1,0.28,34.26,4.852731,4.852731,0.0
2025-11-22 18:26:12,1,0.58,39.71,4.852152,4.852152,0.0
2025-11-22 18:28:12,1,0.89,47.98,4.851234,4.851253,0.0
2025-11-22 18:30:12,1,1.52,59.77,4.851253,4.851253,0.0
2025-11-22 18:32:12,1,1.94,75.17,4.851859,4.851859,0.0
2025-11-22 18:34:12,1,2.20,91.64,4.853426,4.853426,0.0
2025-11-22 18:36:12,1,2.34,104.95,4.855086,4.855086,0.0
2025-11-22 18:38:12,1,2.38,115.65,4.858481,4.858481,0.0
2025-11-22 18:40:12,1,1.74,123.36,4.860353,4.860353,0.0
2025-11-22 18:42:12,1,1.95,130.27,4.861478,4.861478,0.0
2025-11-22 18:44:12,1,1.72,133.92,4.864078,4.864078,0.0
2025-11-22 18:46:12,1,2.37,139.78,4.863622,4.863622,0.0
2025-11-22 18:48:12,1,1.40,141.68,4.863359,4.863622,0.0
2025-11-22 18:50:12,1,1.92,143.01,4.863625,4.863625,0.0
2025-11-22 18:52:12,0,1.37,142.34,4.863806,4.863806,0.0
2025-11-22 18:54:12,0,1.30,141.68,4.864862,4.864862,0.0
2025-11-22 18:56:12,0,1.05,139.14,4.864253,4.864253,0.0
2025-11-22 18:58:12,0,1.14,136.74,4.864069,4.864069,0.0
2025-11-22 19:00:12,0,1.09,134.46,4.863724,4.863724,0.0
2025-11-22 19:02:12,0,1.05,132.30,4.862936,4.862936,0.0
2025-11-22 19:04:12,0,1.00,130.25,4.862638,4.862638,0.0
2025-11-22 19:06:12,0,0.95,128.29,4.86195,4.86195,0.0
2025-11-22 19:08:12,0,0.83,125.89,4.861681,4.861681,0.0
2025-11-22 19:10:12,0,0.71,122.91,4.860649,4.860649,0.0
2025-11-22 19:12:12,0,0.78,120.46,4.860147,4.860147,0.0
2025-11-22 19:14:12,0,0.74,118.14,4.857509,4.857509,0.0
2025-11-22 19:16:12,0,0.81,115.95,4.856318,4.856318,0.0
2025-11-22 19:18:12,0,0.68,113.55,4.85597,4.85597,0.0
2025-11-22 19:20:12,0,0.64,110.95,4.854787,4.854787,0.0
2025-11-22 19:22:12,0,0.61,110.02,4.854018,4.854018,0.0
2025-11-22 19:24:12,0,0.59,108.51,4.853006,4.853006,0.0
2025-11-22 19:26:12,0,0.73,106.59,4.852146,4.852146,0.0
2025-11-22 19:28:12,0,0.55,104.57,4.851174,4.851174,0.0
2025-11-22 19:30:12,0,0.51,102.24,4.850501,4.850501,0.0
2025-11-22 19:32:12,0,0.48,100.02,4.850081,4.850081,0.0
2025-11-22 19:34:12,0,0.45,97.70,4.849327,4.849327,0.0
2025-11-22 19:36:12,0,0.43,95.94,4.848138,4.848138,0.0
2025-11-22 19:38:12,0,0.47,93.49,-0.101542,-0.101542,0.0
2025-11-22 19:40:12,0,0.54,91.84,-0.103129,-0.103129,0.0
2025-11-22 19:42:12,0,0.39,89.75,-0.103344,-0.103344,0.0
2025-11-22 19:44:12,0,0.35,87.43,-0.103516,-0.103516,0.0
2025-11-22 19:46:12,0,0.23,84.95,-0.10491,-0.10491,0.0
2025-11-22 19:48:12,0,0.30,82.67,-0.105837,-0.105837,0.0
2025-11-22 19:50:12,0,0.30,80.86,-0.106434,-0.106434,0.0
2025-11-22 19:52:12,0,0.29,79.41,-0.106618,-0.106618,0.0
2025-11-22 19:54:12,0,0.27,76.66,-0.107249,-0.107056,0.0
2025-11-22 19:56:12,0,0.36,75.47,-0.107056,-0.107056,0.0
2025-11-22 19:58:12,0,0.38,74.83,-0.106981,-0.106981,0.0
2025-11-22 20:00:12,0,0.33,74.96,-0.106172,-0.106172,0.0
2025-11-22 20:02:12,0,0.49,74.96,-0.10555,-0.10555,0.0
2025-11-22 20:04:12,0,0.52,75.34,-0.105224,-0.105224,0.0
2025-11-22 20:06:12,1,0.41,76.12,-0.1045,-0.104844,0.0
2025-11-22 20:08:12,1,0.53,76.92,-0.104844,-0.104844,0.0
2025-11-22 20:10:12,1,0.55,78.42,-0.105502,-0.105465,0.0
2025-11-22 20:12:12,1,0.56,79.26,-0.105465,-0.105465,0.0
2025-11-22 20:14:12,1,0.60,80.27,-0.105465,-0.10529,0.0
2025-11-22 20:16:12,1,0.59,81.01,-0.105275,-0.10529,0.0
2025-11-22 20:18:12,1,0.59,81.15,-0.10529,-0.10529,0.0
2025-11-22 20:20:12,1,0.59,81.01,-0.105429,-0.105429,0.0
2025-11-22 20:22:12,1,0.59,80.71,-0.106917,-0.106917,0.0
2025-11-22 20:24:12,1,0.48,80.73,-0.107056,-0.107056,0.0
2025-11-22 20:26:12,1,0.58,80.56,-0.107279,-0.107195,0.0
2025-11-22 20:28:12,1,0.40,79.55,-0.107195,-0.107279,0.0
2025-11-22 20:30:12,1,0.48,79.05,-0.107286,-0.107286,0.0
2025-11-22 20:32:12,1,0.49,78.70,-0.107479,-0.107286,0.0
2025-11-22 20:34:12,1,0.32,78.58,-0.107286,-0.107479,0.0
2025-11-22 20:36:12,1,0.40,78.28,-0.106972,-0.106972,0.0
2025-11-22 20:38:12,1,0.31,77.62,-0.106972,-0.106972,0.0
2025-11-22 20:40:12,1,0.50,77.30,-0.106972,-0.106972,0.0
2025-11-22 20:42:12,1,0.54,76.92,-0.107071,-0.106972,0.0
2025-11-22 20:44:12,1,0.41,76.52,-0.106404,-0.106404,0.0
2025-11-22 20:46:12,1,0.47,76.43,-0.106404,-0.106404,0.0
2025-11-22 20:48:12,1,0.54,78.29,-0.106884,-0.106697,0.0
2025-11-22 20:50:12,1,0.89,83.16,-0.106697,-0.106697,0.0
2025-11-22 20:52:12,1,1.03,87.78,-0.106628,-0.106468,0.0
2025-11-22 20:54:12,1,1.00,90.94,-0.105967,-0.105967,0.0
2025-11-22 20:56:12,1,1.22,94.88,-0.105967,-0.105967,0.0
2025-11-22 20:58:12,1,1.14,97.93,-0.105967,-0.105967,0.0
2025-11-22 21:00:12,1,0.94,98.61,-0.105991,-0.105991,0.0
2025-11-22 21:02:12,0,0.80,97.36,-0.106187,-0.105991,0.0
2025-11-22 21:04:12,0,0.84,95.50,-0.105767,-0.106187,0.0
2025-11-22 21:06:12,0,0.84,95.29,-0.10801,-0.10801,0.0
2025-11-22 21:08:12,0,0.65,95.29,-0.185001,-0.185001,0.0
2025-11-22 21:10:12,0,0.61,93.43,-0.186652,-0.186652,0.0
2025-11-22 21:12:12,0,0.52,91.01,-0.186652,-0.186652,0.0
2025-11-22 21:14:12,0,0.71,89.75,-0.186652,-0.186652,0.0
2025-11-22 21:16:12,0,0.66,88.60,-0.187735,-0.187735,0.0
2025-11-22 21:18:12,0,0.85,87.59,-0.188478,-0.188478,0.0
2025-11-22 21:20:12,0,0.66,86.22,-0.189103,-0.189103,0.0
2025-11-22 21:22:12,0,0.38,84.09,-0.189103,-0.189103,0.0
2025-11-22 21:24:12,0,0.31,81.61,-0.18973,-0.189429,0.0
2025-11-22 21:26:12,0,0.31,79.27,-0.189429,-0.189592,0.0
2025-11-22 21:28:12,0,0.37,77.03,-0.189592,-0.189592,0.0
2025-11-22 21:30:12,0,0.38,75.22,-0.18993,-0.18993,0.0
2025-11-22 21:32:12,0,0.25,72.60,-0.190566,-0.190566,0.0
2025-11-22 21:34:12,0,0.42,70.83,-0.19076,-0.19076,0.0
2025-11-22 21:36:12,0,0.34,69.08,-0.190986,-0.190986,0.0
2025-11-22 21:38:12,0,0.23,67.50,-0.190986,-0.190986,0.0
2025-11-22 21:40:12,0,0.21,65.93,-0.191046,-0.191046,0.0
2025-11-22 21:42:12,0,0.34,64.68,-0.191046,-0.191046,0.0
2025-11-22 21:44:12,0,0.24,64.02,-0.191013,-0.191013,0.0
2025-11-22 21:46:12,0,0.20,63.63,-0.189477,-0.189477,0.0
2025-11-22 21:48:12,0,0.28,63.73,-0.189386,-0.189386,0.0
2025-11-22 21:50:12,0,0.21,63.34,-0.189386,-0.18932,0.0
2025-11-22 21:52:12,0,0.32,63.24,-0.18932,-0.18932,0.0
2025-11-22 21:54:12,0,0.38,63.53,-0.189927,-0.189927,0.0
2025-11-22 21:56:12,0,0.30,63.34,-0.190041,-0.190041,0.0
2025-11-22 21:58:12,0,0.29,63.34,-0.190189,-0.190189,0.0
2025-11-22 22:00:12,0,0.29,63.24,-0.190446,-0.190446,0.0
2025-11-22 22:02:12,0,0.28,63.43,-0.191007,-0.191007,0.0
2025-11-22 22:04:12,0,0.38,63.14,-0.191366,-0.191366,0.0
2025-11-22 22:06:12,0,0.30,62.57,-0.191686,-0.191686,0.0
2025-11-22 22:08:12,0,0.28,62.10,-0.191686,-0.191686,0.0
2025-11-22 22:10:12,0,0.28,61.63,-0.191895,-0.191895,0.0
2025-11-22 22:12:12,0,0.37,61.54,-0.192269,-0.192269,0.0
2025-11-22 22:14:12,0,0.29,61.26,-0.192432,-0.192432,0.0
2025-11-22 22:16:12,0,0.34,60.89,-0.192432,-0.192432,0.0
2025-11-22 22:18:12,0,0.37,60.53,-0.193093,-0.193093,0.0
2025-11-22 22:20:12,0,0.37,60.44,-0.19325,-0.19325,0.0
2025-11-22 22:22:12,0,0.34,60.75,-0.193352,-0.193352,0.0
2025-11-22 22:24:12,0,0.37,60.80,-0.193364,-0.193364,0.0
2025-11-22 22:26:12,0,0.37,60.80,-0.193588,-0.193588,0.0
2025-11-22 22:28:12,0,0.32,60.62,-0.194065,-0.194065,0.0
2025-11-22 22:30:12,0,0.29,60.16,-0.194146,-0.194146,0.0
2025-11-22 22:32:12,0,0.25,59.63,-0.194469,-0.194469,0.0
2025-11-22 22:34:12,0,0.34,59.00,-0.195076,-0.195076,0.0
2025-11-22 22:36:12,0,0.35,58.14,-0.195347,-0.195347,0.0
2025-11-22 22:38:12,0,0.30,57.28,-0.195921,-0.195794,0.0
2025-11-22 22:40:12,0,0.18,56.53,-0.195794,-0.195921,0.0
2025-11-22 22:42:12,0,0.24,56.03,-0.195794,-0.195794,0.0
2025-11-22 22:44:12,0,0.22,55.37,-0.196247,-0.196247,0.0
2025-11-22 22:46:12,0,0.17,54.65,-0.196431,-0.196431,0.0
2025-11-22 22:48:12,0,0.16,54.09,-0.1966,-0.1966,0.0
2025-11-22 22:50:12,0,0.21,53.47,-0.196977,-0.1966,0.0
2025-11-22 22:52:12,0,0.17,52.77,-0.196528,-0.196697,0.0
2025-11-22 22:54:12,0,0.16,52.38,-0.197026,-0.196697,0.0
2025-11-22 22:56:12,0,0.28,52.16,-0.197026,-0.197026,0.0
2025-11-22 22:58:12,0,0.17,51.86,-0.197174,-0.197026,0.0
2025-11-22 23:00:12,0,0.15,51.70,-0.196579,-0.196579,0.0
2025-11-22 23:02:12,0,0.15,51.04,-0.196579,-0.196579,0.0
2025-11-22 23:04:12,0,0.15,50.88,-0.197641,-0.197641,0.0
2025-11-22 23:06:12,0,0.15,50.51,-0.198417,-0.198112,0.0
2025-11-22 23:08:12,0,0.11,50.24,-0.198112,-0.198417,0.0
2025-11-22 23:10:12,0,0.15,49.78,-0.1988,-0.1988,0.0
2025-11-22 23:12:12,0,0.15,49.42,-0.1988,-0.1988,0.0
2025-11-22 23:14:12,0,0.15,48.99,-0.198625,-0.198625,0.0
2025-11-22 23:16:12,0,0.10,48.72,-0.19778,-0.198302,0.0
2025-11-22 23:18:12,0,0.14,48.57,-0.198302,-0.198302,0.0
2025-11-22 23:20:12,0,0.15,48.64,-0.198622,-0.198622,0.0
2025-11-22 23:22:12,0,0.15,48.50,-0.198716,-0.198716,0.0
2025-11-22 23:24:12,0,0.15,48.14,-0.199012,-0.199012,0.0
2025-11-22 23:26:12,0,0.08,47.72,-0.199012,-0.199012,0.0
2025-11-22 23:28:12,0,0.13,47.52,-0.199093,-0.199093,0.0
2025-11-22 23:30:12,0,0.14,47.03,-0.199552,-0.199552,0.0
2025-11-22 23:32:12,0,0.10,46.38,-0.200014,-0.200014,0.0
2025-11-22 23:34:12,0,0.14,46.07,-0.200014,-0.200159,0.0
2025-11-22 23:36:12,0,0.08,45.94,-0.200346,-0.200346,0.0
2025-11-22 23:38:12,0,0.07,45.67,-0.200539,-0.200539,0.0
2025-11-22 23:40:12,0,0.05,45.47,-0.200539,-0.200539,0.0
2025-11-22 23:42:12,0,0.13,45.13,-0.200539,-0.200605,0.0
2025-11-22 23:44:12,0,0.11,44.74,-0.200823,-0.200823,0.0
2025-11-22 23:46:12,0,0.11,44.39,-0.2011,-0.2011,0.0
2025-11-22 23:48:12,0,0.12,44.40,-0.200859,-0.200859,0.0
2025-11-22 23:50:12,0,0.14,44.34,-0.200859,-0.200859,0.0
2025-11-22 23:52:12,0,0.07,44.14,-0.201402,-0.201402,0.0
2025-11-22 23:54:12,0,0.09,43.78,-0.201933,-0.201746,0.0
2025-11-22 23:56:12,0,0.04,43.58,-0.201746,-0.201933,0.0
2025-11-22 23:58:12,0,0.02,43.30,-0.202018,-0.202018,0.0
2025-11-23 00:00:12,0,0.04,43.05,-0.202018,-0.202018,0.0
2025-11-23 00:02:12,0,0.10,42.92,-0.201994,-0.201994,0.0
2025-11-23 00:04:12,0,0.13,42.73,-0.201743,-0.201743,0.0
2025-11-23 00:06:12,0,0.02,42.28,-0.201481,-0.201743,0.0
2025-11-23 00:08:12,0,0.07,42.03,-0.201743,-0.201659,0.0
2025-11-23 00:10:12,0,0.07,41.84,-0.201659,-0.201743,0.0
2025-11-23 00:12:12,0,0.11,41.57,-0.202265,-0.202265,0.0
2025-11-23 00:14:12,0,0.07,41.40,-0.202332,-0.202332,0.0
2025-11-23 00:16:12,0,0.08,41.22,-0.202507,-0.202507,0.0
2025-11-23 00:18:12,0,0.07,41.03,-0.202727,-0.202727,0.0
2025-11-23 00:20:12,0,0.07,40.84,-0.202727,-0.202727,0.0
2025-11-23 00:22:12,0,0.03,40.60,-0.202395,-0.202395,0.0
2025-11-23 00:24:12,0,0.04,40.41,-0.202229,-0.202395,0.0
2025-11-23 00:26:12,0,0.10,40.15,-0.202779,-0.202869,0.0
2025-11-23 00:28:12,0,0.06,39.93,-0.202878,-0.202878,0.0
2025-11-23 00:30:12,0,0.09,39.74,-0.203412,-0.203412,0.0
2025-11-23 00:32:12,0,0.02,39.44,-0.203412,-0.203412,0.0
2025-11-23 00:34:12,0,0.08,39.28,-0.203132,-0.203412,0.0
2025-11-23 00:36:12,0,0.07,39.08,-0.203415,-0.203132,0.0
2025-11-23 00:38:12,0,0.06,38.86,-0.202869,-0.202869,0.0
2025-11-23 00:40:12,0,0.04,38.78,-0.202748,-0.202748,0.0
2025-11-23 00:42:12,0,0.06,38.72,-0.202939,-0.202939,0.0
2025-11-23 00:44:12,0,0.01,38.72,-0.203654,-0.203654,0.0
2025-11-23 00:46:12,0,0.02,38.62,-0.203892,-0.203892,0.0
2025-11-23 00:48:12,0,0.01,38.48,-0.203346,-0.203346,0.0
2025-11-23 00:50:12,0,0.06,38.24,-0.203141,-0.203346,0.0
2025-11-23 00:52:12,0,0.01,38.18,-0.203391,-0.203391,0.0
2025-11-23 00:54:12,0,0.04,38.06,-0.203467,-0.203467,0.0
2025-11-23 00:56:12,0,0.03,37.97,-0.203509,-0.203509,0.0
2025-11-23 00:58:12,0,0.04,37.89,-0.203509,-0.203509,0.0
2025-11-23 01:00:12,0,0.03,37.74,-0.203431,-0.203431,0.0
2025-11-23 01:02:12,0,0.02,37.73,-0.203225,-0.203292,0.0
2025-11-23 01:04:12,0,0.01,37.65,-0.203292,-0.203292,0.0
2025-11-23 01:06:12,0,0.01,37.53,-0.203406,-0.203292,0.0
2025-11-23 01:08:12,0,0.01,37.47,-0.203204,-0.203204,0.0
2025-11-23 01:10:12,0,0.01,37.36,-0.203092,-0.203092,0.0
2025-11-23 01:12:12,0,0.02,37.26,-0.203204,-0.203092,0.0
2025-11-23 01:14:12,0,0.01,37.18,-0.20321,-0.20321,0.0
2025-11-23 01:16:12,0,0.04,36.89,-0.203479,-0.203479,0.0
2025-11-23 01:18:12,0,0.01,36.77,-0.203793,-0.203793,0.0
2025-11-23 01:20:12,0,0.04,36.77,-0.204016,-0.204016,0.0
2025-11-23 01:22:12,0,0.01,36.66,-0.204016,-0.204016,0.0
2025-11-23 01:24:12,0,0.02,36.56,-0.204016,-0.204016,0.0
2025-11-23 01:26:12,0,0.04,36.42,-0.204001,-0.204001,0.0
2025-11-23 01:28:12,0,0.01,36.19,-0.203922,-0.203922,0.0
2025-11-23 01:30:12,0,0.04,36.13,-0.203922,-0.203922,0.0
2025-11-23 01:32:12,0,0.05,36.08,-0.20372,-0.20372,0.0
2025-11-23 01:34:12,0,0.01,35.90,-0.20372,-0.20372,0.0
2025-11-23 01:36:12,0,0.01,35.67,-0.20372,-0.20372,0.0
2025-11-23 01:38:12,0,0.01,35.56,-0.203916,-0.204107,0.0
2025-11-23 01:40:12,0,0.01,35.44,-0.204638,-0.204472,0.0
2025-11-23 01:42:12,0,0.03,35.32,-0.204463,-0.204463,0.0
2025-11-23 01:44:12,0,0.01,35.10,-0.204405,-0.204405,0.0
2025-11-23 01:46:12,0,0.01,34.99,-0.204378,-0.204396,0.0
2025-11-23 01:48:12,0,0.01,34.87,-0.204405,-0.204405,0.0
2025-11-23 01:50:12,0,0.00,34.72,-0.205178,-0.205178,0.0
2025-11-23 01:52:12,0,0.01,34.59,-0.205317,-0.205178,0.0
2025-11-23 01:54:12,0,0.01,34.48,-0.205015,-0.205015,0.0
2025-11-23 01:56:12,0,0.00,34.31,-0.205015,-0.205317,0.0
2025-11-23 01:58:12,0,0.01,34.20,-0.20532,-0.205015,0.0
2025-11-23 02:00:12,0,0.01,34.08,-0.204402,-0.204783,0.0
2025-11-23 02:02:12,0,0.00,33.91,-0.204783,-0.204783,0.0
2025-11-23 02:04:12,0,0.01,33.75,-0.205631,-0.205631,0.0
2025-11-23 02:06:12,0,0.01,33.63,-0.205812,-0.205631,0.0
2025-11-23 02:08:12,0,-0.01,33.41,-0.206008,-0.205655,0.0
2025-11-23 02:10:12,0,0.01,33.36,-0.205655,-0.205655,0.0
2025-11-23 02:12:12,0,-0.03,33.27,-0.205655,-0.205655,0.0
2025-11-23 02:14:12,0,0.01,33.14,-0.205806,-0.205806,0.0
2025-11-23 02:16:12,0,0.00,33.02,-0.205806,-0.205806,0.0
2025-11-23 02:18:12,0,0.01,32.92,-0.205583,-0.205583,0.0
2025-11-23 02:20:12,0,0.01,32.81,-0.205583,-0.205583,0.0
2025-11-23 02:22:12,0,0.01,32.69,-0.205749,-0.205749,0.0
2025-11-23 02:24:12,0,-0.01,32.58,-0.205749,-0.205836,0.0
2025-11-23 02:26:12,0,-0.01,32.47,-0.206114,-0.205836,0.0
2025-11-23 02:28:12,0,0.01,32.36,-0.205812,-0.206114,0.0
2025-11-23 02:30:12,0,0.01,32.25,-0.206129,-0.205957,0.0
2025-11-23 02:32:12,0,0.01,32.14,-0.205957,-0.206062,0.0
2025-11-23 02:34:12,0,0.01,32.08,-0.206062,-0.206062,0.0
2025-11-23 02:36:12,0,0.00,31.98,-0.206062,-0.206062,0.0
2025-11-23 02:38:12,0,-0.03,31.89,-0.206265,-0.206062,0.0
2025-11-23 02:40:12,0,0.01,31.82,-0.206011,-0.206011,0.0
2025-11-23 02:42:12,0,0.00,31.71,-0.205779,-0.205779,0.0
2025-11-23 02:44:12,0,-0.02,31.62,-0.205857,-0.205857,0.0
2025-11-23 02:46:12,0,-0.01,31.54,-0.205866,-0.205866,0.0
2025-11-23 02:48:12,0,-0.02,31.46,-0.206105,-0.205866,0.0
2025-11-23 02:50:12,0,-0.00,31.38,-0.205833,-0.205833,0.0
2025-11-23 02:52:12,0,-0.01,31.32,-0.205794,-0.205794,0.0
2025-11-23 02:54:12,0,0.01,31.27,-0.205794,-0.205794,0.0
2025-11-23 02:56:12,0,0.01,31.16,-0.206159,-0.206159,0.0
2025-11-23 02:58:12,0,-0.04,31.05,-0.206582,-0.206222,0.0
2025-11-23 03:00:12,0,-0.02,31.02,-0.20682,-0.20682,0.0
2025-11-23 03:02:12,0,0.01,30.95,-0.206871,-0.206871,0.0
2025-11-23 03:04:12,0,0.01,30.89,-0.206871,-0.206871,0.0
2025-11-23 03:06:12,0,0.01,30.84,-0.206681,-0.206736,0.0
2025-11-23 03:08:12,0,-0.05,30.74,-0.206736,-0.206681,0.0
2025-11-23 03:10:12,0,0.00,30.73,-0.206736,-0.206736,0.0
2025-11-23 03:12:12,0,-0.04,30.62,-0.206923,-0.206736,0.0
2025-11-23 03:14:12,0,0.01,30.62,-0.206817,-0.206817,0.0
2025-11-23 03:16:12,0,-0.03,30.58,-0.206838,-0.206817,0.0
2025-11-23 03:18:12,0,-0.02,30.51,-0.206838,-0.206838,0.0
2025-11-23 03:20:12,0,0.01,30.51,-0.207315,-0.207074,0.0
2025-11-23 03:22:12,0,-0.01,30.46,-0.207074,-0.207074,0.0
2025-11-23 03:24:12,0,0.01,30.41,-0.207004,-0.207004,0.0
2025-11-23 03:26:12,0,0.01,30.41,-0.207004,-0.207004,0.0
2025-11-23 03:28:12,0,-0.03,30.36,-0.207004,-0.207004,0.0
2025-11-23 03:30:12,0,-0.03,30.30,-0.206938,-0.207004,0.0
2025-11-23 03:32:12,0,0.01,30.30,-0.207004,-0.207004,0.0
2025-11-23 03:34:12,0,-0.04,30.24,-0.206938,-0.206938,0.0
2025-11-23 03:36:12,0,0.01,30.19,-0.206573,-0.206573,0.0
2025-11-23 03:38:12,0,-0.03,30.15,-0.206573,-0.206573,0.0
2025-11-23 03:40:12,0,-0.02,30.08,-0.207258,-0.207258,0.0
2025-11-23 03:42:12,0,-0.03,30.04,-0.207258,-0.207258,0.0
2025-11-23 03:44:12,0,-0.01,29.98,-0.207237,-0.207237,0.0
2025-11-23 03:46:12,0,0.01,29.98,-0.207182,-0.207182,0.0
2025-11-23 03:48:12,0,-0.07,29.88,-0.207182,-0.207182,0.0
2025-11-23 03:50:12,0,0.00,29.87,-0.207584,-0.207584,0.0
2025-11-23 03:52:12,0,-0.04,29.78,-0.207584,-0.207584,0.0
2025-11-23 03:54:12,0,0.00,29.76,-0.207303,-0.207303,0.0
2025-11-23 03:56:12,0,0.01,29.76,-0.20733,-0.20733,0.0
2025-11-23 03:58:12,0,-0.04,29.70,-0.207707,-0.207469,0.0
2025-11-23 04:00:12,0,0.01,29.65,-0.207469,-0.20762,0.0
2025-11-23 04:02:12,0,-0.03,29.61,-0.20762,-0.207517,0.0
2025-11-23 04:04:12,0,-0.03,29.55,-0.207517,-0.207517,0.0
2025-11-23 04:06:12,0,0.01,29.55,-0.207517,-0.207517,0.0
2025-11-23 04:08:12,0,0.01,29.55,-0.207215,-0.207478,0.0
2025-11-23 04:10:12,0,-0.01,29.53,-0.207478,-0.207478,0.0
2025-11-23 04:12:12,0,-0.06,29.46,-0.20781,-0.20781,0.0
2025-11-23 04:14:12,0,-0.02,29.44,-0.20781,-0.20781,0.0
2025-11-23 04:16:12,0,0.01,29.44,-0.20781,-0.20781,0.0
2025-11-23 04:18:12,0,-0.03,29.33,-0.207855,-0.207855,0.0
2025-11-23 04:20:12,0,0.01,29.33,-0.207855,-0.207855,0.0
