Timestamp,Weight (kg),w_smooth,consumption (kg),Usage EXACT 29318,Gradient EXACT 29318,Temperature EXACT 29318,Weight (kg),w_smooth,consumption (kg),Usage EXACT 29339,Gradient EXACT 29339,Temperature EXACT 29339
2025-11-15 14:22:42,0.000691,,0.0,0,0.04,30.02,0.000743,,0.0,0,0.01,29.40
2025-11-15 14:24:42,-0.000754,-0.000754,0.0,0,0.05,29.81,0.00091,0.000787,0.0,0,0.00,29.17
2025-11-15 14:26:42,-0.001147,-0.001147,0.0,0,-0.00,29.60,0.001079,0.000991,0.0,0,0.00,29.12
2025-11-15 14:28:42,-0.001147,-0.001147,0.0,0,-0.01,29.49,0.001079,0.001079,0.0,0,0.00,29.12
2025-11-15 14:30:42,0.001269,0.001269,0.0,0,0.04,29.38,0.001672,0.001672,0.0,0,0.00,29.12
2025-11-15 14:32:42,6.907779,6.907779,0.0,0,0.03,29.17,2.037723,2.037723,0.0,0,0.00,29.12
2025-11-15 14:34:42,7.122939,7.122939,0.0,0,-0.01,29.02,2.039439,2.039439,0.0,0,0.00,29.12
2025-11-15 14:36:42,7.12798,7.12798,0.0,0,0.03,28.91,2.040301,2.040301,0.0,0,0.00,29.12
2025-11-15 14:38:42,7.127312,7.127312,0.0,0,-0.03,28.80,2.04107,2.04107,0.0,0,0.01,29.17
2025-11-15 14:40:42,7.127312,7.127312,0.0,0,0.04,28.80,2.041597,2.041597,0.0,0,0.05,29.28
2025-11-15 14:42:42,7.1286,7.1286,0.0,0,0.00,28.75,2.042773,2.042773,0.0,0,0.00,29.33
2025-11-15 14:44:42,7.128757,7.12874,0.0,0,0.03,28.70,2.043055,2.043055,0.0,0,0.00,29.33
2025-11-15 14:46:42,7.12874,7.12874,0.0,0,0.05,28.70,2.043055,2.043055,0.0,0,0.00,29.33
2025-11-15 14:48:42,7.1284,7.12874,0.0,0,0.05,28.70,2.043591,2.043099,0.0,0,0.08,29.43
2025-11-15 14:50:42,7.12885,7.12885,0.0,0,0.04,28.69,2.043591,2.043591,0.0,0,0.05,29.44
2025-11-15 14:52:42,7.1307,7.1307,0.0,0,-0.03,28.61,2.043591,2.04361,0.0,0,0.03,29.44
2025-11-15 14:54:42,7.130903,7.13076,0.0,0,0.04,28.59,2.043905,2.043905,0.0,0,0.00,29.44
2025-11-15 14:56:42,7.13076,7.13076,0.0,0,0.05,28.59,2.044178,2.044178,0.0,0,0.00,29.44
2025-11-15 14:58:42,7.129577,7.129577,0.0,0,0.00,28.59,2.04483,2.044517,0.0,0,0.00,29.44
2025-11-15 15:00:42,7.129035,7.129035,0.0,0,0.00,28.59,2.044178,2.044451,0.0,0,0.05,29.44
2025-11-15 15:02:42,7.12899,7.12899,0.0,0,0.05,28.59,2.044363,2.044335,0.0,0,0.09,29.44
2025-11-15 15:04:42,7.129362,7.129362,0.0,0,0.01,28.55,2.044335,2.044335,0.0,0,0.09,29.43
2025-11-15 15:06:42,7.130349,7.130345,0.0,0,0.03,28.57,2.044335,2.044335,0.0,0,0.01,29.44
2025-11-15 15:08:42,7.130345,7.130345,0.0,0,-0.04,28.49,2.044344,2.044344,0.0,0,0.00,29.44
2025-11-15 15:10:42,7.129863,7.129863,0.0,0,0.02,28.49,2.044899,2.044899,0.0,0,0.00,29.44
2025-11-15 15:12:42,7.129863,7.129863,0.0,0,0.05,28.49,2.044899,2.044899,0.0,0,0.00,29.44
2025-11-15 15:14:42,7.131734,7.131734,0.0,0,0.05,28.49,2.045273,2.045273,0.0,0,0.00,29.44
2025-11-15 15:16:42,7.131734,7.131734,0.0,0,0.04,28.48,2.045273,2.045273,0.0,0,0.00,29.44
2025-11-15 15:18:42,7.131454,7.131454,0.0,0,0.02,28.46,2.045837,2.045677,0.0,0,0.03,29.47
2025-11-15 15:20:42,7.131454,7.131454,0.0,0,0.05,28.49,2.045677,2.045677,0.0,0,0.00,29.44
2025-11-15 15:22:42,7.130438,7.130438,0.0,0,0.05,28.49,2.045677,2.045677,0.0,0,0.00,29.44
2025-11-15 15:24:42,7.129055,7.129055,0.0,0,-0.00,28.43,2.044689,2.044689,0.0,0,0.00,29.44
2025-11-15 15:26:42,7.128901,7.128901,0.0,0,0.04,28.38,2.044545,2.044545,0.0,0,0.00,29.44
2025-11-15 15:28:42,7.128436,7.128436,0.0,0,0.05,28.38,2.044435,2.044435,0.0,0,0.05,29.38
2025-11-15 15:30:42,7.127831,7.127831,0.0,0,0.05,28.38,2.044234,2.044234,0.0,0,0.00,29.33
2025-11-15 15:32:42,7.127825,7.127825,0.0,0,0.05,28.38,2.043808,2.043808,0.0,0,0.05,29.28
2025-11-15 15:34:42,7.124914,7.124914,0.0,0,-0.00,28.32,2.042296,2.042296,0.0,0,0.00,29.17
2025-11-15 15:36:42,7.123275,7.123275,0.0,0,0.03,28.27,2.041923,2.041923,0.0,0,0.04,29.11
2025-11-15 15:38:42,7.120522,7.120522,0.0,0,0.03,28.25,2.0409,2.0409,0.0,0,0.00,29.02
2025-11-15 15:40:42,7.119166,7.119166,0.0,0,-0.01,28.17,2.039517,2.039517,0.0,0,0.00,28.85
2025-11-15 15:42:42,7.117685,7.117685,0.0,0,-0.01,28.11,2.03858,2.03858,0.0,0,0.00,28.75
2025-11-15 15:44:42,7.116112,7.116112,0.0,0,-0.01,28.01,2.03788,2.03788,0.0,0,0.05,28.64
2025-11-15 15:46:42,7.113022,7.113022,0.0,0,0.01,27.92,2.036168,2.036168,0.0,0,0.01,28.50
2025-11-15 15:48:42,7.112536,7.112536,0.0,0,0.03,27.85,2.035362,2.035362,0.0,0,0.01,28.43
2025-11-15 15:50:42,7.11217,7.11217,0.0,0,-0.01,27.80,2.03513,2.03513,0.0,0,0.00,28.32
2025-11-15 15:52:42,7.110183,7.110183,0.0,0,-0.01,27.69,2.033549,2.034123,0.0,0,0.00,28.22
2025-11-15 15:54:42,7.109554,7.109554,0.0,0,0.04,27.59,2.034123,2.033549,0.0,0,0.00,28.11
2025-11-15 15:56:42,7.10835,7.10835,0.0,0,-0.01,27.38,2.032046,2.032046,0.0,0,0.00,27.96
2025-11-15 15:58:42,7.107572,7.107572,0.0,0,0.04,27.27,2.031303,2.031303,0.0,0,0.05,27.85
2025-11-15 16:00:42,7.10608,7.10608,0.0,0,0.02,27.06,2.030983,2.030983,0.0,0,0.04,27.75
2025-11-15 16:02:42,7.105829,7.105829,0.0,0,0.04,26.96,2.02939,2.02939,0.0,0,0.00,27.59
2025-11-15 16:04:42,7.10582,7.10582,0.0,0,-0.01,26.82,2.028697,2.028697,0.0,0,0.03,27.46
2025-11-15 16:06:42,7.10582,7.10582,0.0,0,0.04,26.81,2.028697,2.028499,0.0,0,0.00,27.33
2025-11-15 16:08:42,7.104801,7.104801,0.0,0,0.04,26.81,2.028251,2.028251,0.0,0,0.04,27.32
2025-11-15 16:10:42,7.103142,7.103142,0.0,0,-0.01,26.75,2.027891,2.027891,0.0,0,0.03,27.20
2025-11-15 16:12:42,7.103079,7.103088,0.0,0,0.04,26.70,2.027081,2.027081,0.0,0,0.00,27.06
2025-11-15 16:14:42,7.103088,7.103088,0.0,0,-0.01,26.61,2.026354,2.026354,0.0,0,0.05,26.96
2025-11-15 16:16:42,7.102891,7.102891,0.0,0,0.04,26.60,2.025695,2.025695,0.0,0,0.03,26.86
2025-11-15 16:18:42,7.102138,7.102138,0.0,0,0.02,26.53,2.025407,2.025407,0.0,0,0.01,26.81
2025-11-15 16:20:42,7.101983,7.101983,0.0,0,0.04,26.49,2.025134,2.025134,0.0,0,0.00,26.70
2025-11-15 16:22:42,7.101983,7.101983,0.0,0,0.00,26.40,2.025134,2.025134,0.0,0,0.05,26.65
2025-11-15 16:24:42,7.101744,7.101744,0.0,0,0.02,26.34,2.025353,2.025134,0.0,0,0.01,26.54
2025-11-15 16:26:42,7.100457,7.100457,0.0,0,-0.05,26.13,2.024234,2.024234,0.0,0,0.01,26.28
2025-11-15 16:28:42,7.099873,7.099873,0.0,0,0.03,25.92,2.024105,2.024105,0.0,0,0.06,25.98
2025-11-15 16:30:42,7.099146,7.099146,0.0,0,-0.01,25.77,2.023277,2.023277,0.0,0,0.01,25.82
2025-11-15 16:32:42,7.043701,7.043701,0.05505999999999922,0,0.04,25.71,2.021931,2.021931,0.0,0,0.00,25.71
2025-11-15 16:34:42,6.906003,6.906108,0.0,0,-0.01,25.56,2.021731,2.021731,0.0,0,0.00,25.61
2025-11-15 16:36:42,6.906108,6.906003,0.0,0,-0.01,25.46,2.021533,2.021533,0.0,0,0.05,25.51
2025-11-15 16:38:42,6.906003,6.906003,0.0,0,-0.01,25.36,2.021399,2.021399,0.0,0,0.00,25.36
2025-11-15 16:40:42,6.90458,6.90458,0.0,0,0.04,25.36,2.021399,2.021399,0.0,0,0.03,25.28
2025-11-15 16:42:42,6.904367,6.904367,0.0,0,0.01,25.41,2.021399,2.021399,0.0,0,0.05,25.25
2025-11-15 16:44:42,6.904171,6.904171,0.0,1,0.12,25.75,2.021279,2.021279,0.0,0,0.04,25.19
2025-11-15 16:46:42,6.903682,6.903682,0.0,1,0.05,26.28,2.021028,2.021279,0.0,0,0.00,25.15
2025-11-15 16:48:42,6.903646,6.903682,0.0,1,0.14,27.43,2.021279,2.021279,0.0,0,0.00,25.20
2025-11-15 16:50:42,6.904305,6.904305,0.0,1,0.19,28.70,2.021455,2.021455,0.0,0,0.00,25.30
2025-11-15 16:52:42,6.905568,6.905568,0.0,1,0.25,29.97,2.021922,2.021922,0.0,0,0.00,25.41
2025-11-15 16:54:42,6.905648,6.905648,0.0,1,0.20,31.11,2.022082,2.022082,0.0,0,0.01,25.56
2025-11-15 16:56:42,6.907064,6.907064,0.0,1,0.17,32.03,2.022741,2.022741,0.0,0,0.01,25.67
2025-11-15 16:58:42,6.908673,6.908673,0.0,1,0.25,32.69,2.022942,2.022942,0.0,0,0.05,25.82
2025-11-15 17:00:42,6.910669,6.910669,0.0,1,0.18,32.97,2.023327,2.023327,0.0,0,0.00,25.87
2025-11-15 17:02:42,6.912162,6.912162,0.0,0,0.17,33.08,2.023945,2.023945,0.0,0,0.00,25.98
2025-11-15 17:04:42,6.912585,6.912585,0.0,0,0.17,32.80,2.024601,2.024601,0.0,0,0.05,26.03
2025-11-15 17:06:42,6.912585,6.912585,0.0,0,0.12,32.25,2.024601,2.024601,0.0,0,0.00,26.08
2025-11-15 17:08:42,6.911813,6.911813,0.0,0,0.08,31.71,2.024732,2.024657,0.0,0,0.00,26.08
2025-11-15 17:10:42,6.91106,6.91106,0.0,0,0.08,31.27,2.024657,2.024732,0.0,0,0.00,26.08
2025-11-15 17:12:42,6.910509,6.910509,0.0,0,0.09,30.76,2.024732,2.024732,0.0,0,0.05,26.03
2025-11-15 17:14:42,6.908763,6.908763,0.0,0,0.07,30.40,2.024657,2.024657,0.0,0,0.00,25.98
2025-11-15 17:16:42,6.907588,6.907588,0.0,0,0.05,30.10,2.024067,2.024114,0.0,0,0.00,25.98
2025-11-15 17:18:42,6.906453,6.906453,0.0,0,0.05,29.81,2.024067,2.024067,0.0,0,0.00,25.98
2025-11-15 17:20:42,6.906209,6.906209,0.0,0,0.05,29.60,2.023221,2.023221,0.0,0,0.08,26.07
2025-11-15 17:22:42,6.905983,6.905983,0.0,0,0.05,29.28,2.023221,2.023221,0.0,0,0.03,26.08
2025-11-15 17:24:42,6.905416,6.905416,0.0,0,0.05,28.96,2.023233,2.023221,0.0,0,0.05,26.03
2025-11-15 17:26:42,6.904925,6.904925,0.0,0,0.05,28.59,2.022822,2.022822,0.0,0,0.00,25.98
2025-11-15 17:28:42,6.904252,6.904252,0.0,0,0.05,28.27,2.02254,2.02254,0.0,0,0.06,25.98
2025-11-15 17:30:42,6.903632,6.903632,0.0,0,0.04,27.85,2.02195,2.02195,0.0,0,0.01,25.87
2025-11-15 17:32:42,6.903137,6.903137,0.0,0,0.04,27.48,2.02195,2.02195,0.0,0,0.01,25.82
2025-11-15 17:34:42,6.902613,6.902613,0.0,0,0.00,27.18,2.022308,2.022308,0.0,0,0.05,25.77
2025-11-15 17:36:42,6.902508,6.902508,0.0,0,-0.01,26.91,2.022443,2.022386,0.0,0,0.00,25.66
2025-11-15 17:38:42,6.90218,6.90218,0.0,0,-0.05,26.66,2.022386,2.022386,0.0,0,0.05,25.61
2025-11-15 17:40:42,6.901644,6.901784,0.0,0,0.03,26.54,2.0217,2.0217,0.0,0,0.00,25.56
2025-11-15 17:42:42,6.901784,6.901644,0.0,0,0.04,26.39,2.021643,2.021643,0.0,0,0.01,25.56
2025-11-15 17:44:42,6.901582,6.901582,0.0,0,0.04,26.39,2.021643,2.021643,0.0,0,0.05,25.56
2025-11-15 17:46:42,6.901412,6.901412,0.0,0,0.04,26.39,2.021038,2.021038,0.0,0,0.04,25.49
2025-11-15 17:48:42,6.901149,6.901412,0.0,0,0.00,26.40,2.021009,2.021038,0.0,0,0.01,25.47
2025-11-15 17:50:42,6.901558,6.901558,0.0,0,0.04,26.49,2.021104,2.021104,0.0,0,0.00,25.46
2025-11-15 17:52:42,6.90165,6.90165,0.0,0,-0.01,26.49,2.021104,2.021104,0.0,0,0.00,25.46
2025-11-15 17:54:42,6.901799,6.901799,0.0,0,0.03,26.59,2.020417,2.020664,0.0,0,0.00,25.46
2025-11-15 17:56:42,6.901865,6.901865,0.0,0,0.04,26.60,2.020664,2.020664,0.0,0,0.00,25.46
2025-11-15 17:58:42,6.901969,6.901969,0.0,0,0.04,26.60,2.020664,2.020664,0.0,0,0.00,25.46
2025-11-15 18:00:42,6.901969,6.901969,0.0,0,0.04,26.60,2.02037,2.02037,0.0,0,0.05,25.41
2025-11-15 18:02:42,6.901969,6.901969,0.0,0,0.04,26.60,2.020175,2.02037,0.0,0,0.00,25.36
2025-11-15 18:04:42,6.901653,6.901653,0.0,0,0.04,26.54,2.020373,2.020279,0.0,0,0.04,25.30
2025-11-15 18:06:42,6.901653,6.901653,0.0,0,0.04,26.49,2.020279,2.020373,0.0,0,0.00,25.25
2025-11-15 18:08:42,6.901433,6.901433,0.0,0,0.04,26.49,2.020279,2.020279,0.0,0,0.00,25.25
2025-11-15 18:10:42,6.901078,6.901078,0.0,0,-0.03,26.40,2.019852,2.019852,0.0,0,0.04,25.24
2025-11-15 18:12:42,6.900905,6.900905,0.0,0,0.03,26.39,2.019764,2.019764,0.0,0,0.00,25.15
2025-11-15 18:14:42,6.900426,6.900426,0.0,0,0.02,26.37,2.01941,2.01941,0.0,0,0.05,25.15
2025-11-15 18:16:42,6.900122,6.900262,0.0,0,-0.01,26.29,2.019238,2.019238,0.0,0,0.01,25.05
2025-11-15 18:18:42,6.900262,6.900262,0.0,0,0.04,26.29,2.019112,2.019238,0.0,0,0.00,25.05
2025-11-15 18:20:42,6.900262,6.900262,0.0,0,0.00,26.24,2.019272,2.019272,0.0,0,0.00,24.94
2025-11-15 18:22:42,6.899683,6.899683,0.0,0,0.02,26.18,2.019272,2.019272,0.0,0,0.00,24.94
2025-11-15 18:24:42,6.899204,6.899204,0.0,0,0.04,26.13,2.01899,2.01899,0.0,0,0.00,24.94
2025-11-15 18:26:42,6.899204,6.899204,0.0,0,0.04,25.87,2.018347,2.018347,0.0,0,0.00,24.94
2025-11-15 18:28:42,6.899368,6.899368,0.0,0,0.02,25.61,2.018347,2.018347,0.0,0,0.04,24.84
2025-11-15 18:30:42,6.899148,6.899148,0.0,0,-0.04,25.41,2.018723,2.018663,0.0,0,0.00,24.69
2025-11-15 18:32:42,6.896286,6.896286,0.0,0,0.03,25.30,2.018663,2.018663,0.0,0,0.00,24.58
2025-11-15 18:34:42,6.895485,6.895485,0.0,0,0.04,25.15,2.017193,2.017193,0.0,0,0.01,24.48
2025-11-15 18:36:42,6.894991,6.895321,0.0,0,0.04,24.99,2.017055,2.017055,0.0,0,0.05,24.38
2025-11-15 18:38:42,6.895134,6.895134,0.0,0,0.01,24.86,2.016716,2.016716,0.0,0,0.00,24.28
2025-11-15 18:40:42,6.894893,6.894893,0.0,0,-0.01,24.74,2.016295,2.016295,0.0,0,0.00,24.17
2025-11-15 18:42:42,6.893116,6.893116,0.0,0,0.01,24.71,2.016129,2.016129,0.0,0,0.00,24.12
2025-11-15 18:44:42,6.340751,6.340751,0.5519660000000002,0,-0.05,24.74,2.016048,2.016048,0.0,0,0.00,24.12
2025-11-15 18:46:42,6.276498,6.276498,0.0,0,-0.01,24.74,2.015377,2.015383,0.0,0,0.00,24.12
2025-11-15 18:48:42,6.275997,6.275997,0.0,0,-0.00,24.74,2.015383,2.015377,0.0,0,0.00,24.12
2025-11-15 18:50:42,6.274984,6.274984,0.0,0,0.04,24.74,2.015383,2.015383,0.0,0,0.00,24.12
2025-11-15 18:52:42,6.274447,6.274856,0.0,0,0.04,24.74,2.015464,2.015464,0.0,0,0.03,24.18
2025-11-15 18:54:42,6.274895,6.274895,0.0,0,0.03,24.69,2.015549,2.015549,0.0,0,0.00,24.23
2025-11-15 18:56:42,6.276003,6.276003,0.0,0,-0.01,24.58,2.015549,2.015549,0.0,0,0.03,24.23
2025-11-15 18:58:42,6.276125,6.276125,0.0,0,0.04,24.53,2.015549,2.015549,0.0,0,0.05,24.17
2025-11-15 19:00:42,6.277097,6.277097,0.0,0,0.03,24.58,2.015668,2.015668,0.0,0,0.00,24.12
2025-11-15 19:02:42,6.277758,6.277758,0.0,0,0.02,24.69,2.016085,2.016085,0.0,0,0.04,24.17
2025-11-15 19:04:42,6.278965,6.278965,0.0,0,0.04,24.84,2.016318,2.016318,0.0,0,0.00,24.23
2025-11-15 19:06:42,6.280154,6.280154,0.0,0,0.08,25.15,2.016687,2.016687,0.0,0,0.05,24.28
2025-11-15 19:08:42,6.280622,6.280622,0.0,1,0.09,25.61,2.016744,2.016744,0.0,0,0.00,24.33
2025-11-15 19:10:42,6.282635,6.282635,0.0,1,0.04,26.08,2.016744,2.016744,0.0,0,0.00,24.43
2025-11-15 19:12:42,6.283819,6.283819,0.0,1,0.06,26.35,2.017905,2.017905,0.0,0,0.08,24.52
2025-11-15 19:14:42,6.283929,6.283819,0.0,1,0.10,26.61,2.018281,2.018281,0.0,0,0.01,24.43
2025-11-15 19:16:42,6.283565,6.283565,0.0,1,0.07,26.79,2.017905,2.018281,0.0,0,0.00,24.48
2025-11-15 19:18:42,6.283482,6.283482,0.0,1,0.09,27.11,2.018243,2.018243,0.0,0,0.06,24.66
2025-11-15 19:20:42,6.283771,6.283771,0.0,1,0.09,27.59,2.018535,2.018535,0.0,0,0.01,24.89
2025-11-15 19:22:42,6.28569,6.28569,0.0,1,0.14,28.22,2.018968,2.018968,0.0,0,0.05,25.20
2025-11-15 19:24:42,6.285958,6.285958,0.0,1,0.10,28.91,2.019394,2.019394,0.0,0,0.00,25.41
2025-11-15 19:26:42,6.288184,6.288184,0.0,1,0.10,29.71,2.021129,2.021129,0.0,0,0.04,25.65
2025-11-15 19:28:42,6.289081,6.289081,0.0,1,0.10,30.46,2.021307,2.021307,0.0,0,0.06,25.92
2025-11-15 19:30:42,6.289728,6.289728,0.0,1,0.10,31.05,2.0217,2.0217,0.0,0,0.04,26.07
2025-11-15 19:32:42,6.29005,6.29005,0.0,1,0.14,31.49,2.022546,2.022546,0.0,0,0.00,26.23
2025-11-15 19:34:42,6.291729,6.291729,0.0,1,0.12,31.76,2.023161,2.023161,0.0,0,0.03,26.39
2025-11-15 19:36:42,6.291732,6.291732,0.0,1,0.16,32.14,2.024033,2.024014,0.0,0,0.00,26.49
2025-11-15 19:38:42,6.29142,6.29142,0.0,1,0.17,32.75,2.024014,2.024014,0.0,0,0.02,26.52
2025-11-15 19:40:42,6.29142,6.29142,0.0,1,0.17,33.41,2.023603,2.023603,0.0,0,0.00,26.65
2025-11-15 19:42:42,6.29142,6.29142,0.0,1,0.18,34.09,2.023205,2.023205,0.0,0,0.00,26.75
2025-11-15 19:44:42,6.291378,6.291378,0.0,1,0.25,34.74,2.023205,2.023205,0.0,0,0.00,26.91
2025-11-15 19:46:42,6.29201,6.29201,0.0,1,0.23,35.21,2.023503,2.023503,0.0,0,0.00,26.91
2025-11-15 19:48:42,6.292269,6.292269,0.0,1,0.21,35.61,2.02371,2.023503,0.0,0,0.00,26.96
2025-11-15 19:50:42,6.292269,6.292269,0.0,1,0.28,36.19,2.023503,2.023503,0.0,0,0.00,27.06
2025-11-15 19:52:42,6.292272,6.292272,0.0,1,0.29,36.59,2.023152,2.023152,0.0,0,0.00,27.12
2025-11-15 19:54:42,6.292272,6.292272,0.0,0,0.19,36.71,2.023149,2.023152,0.0,0,0.00,27.12
2025-11-15 19:56:42,6.292272,6.292272,0.0,0,0.19,36.77,2.023362,2.023359,0.0,0,0.00,27.01
2025-11-15 19:58:42,6.292555,6.292555,0.0,0,0.18,36.66,2.023359,2.023359,0.0,0,0.00,27.01
2025-11-15 20:00:42,6.292871,6.292787,0.0,0,0.18,36.60,2.023337,2.023337,0.0,0,0.00,27.01
2025-11-15 20:02:42,6.292421,6.292593,0.0,0,0.14,36.30,2.023337,2.023337,0.0,0,0.01,27.06
2025-11-15 20:04:42,6.292421,6.292421,0.0,0,0.12,35.90,2.022339,2.022339,0.0,0,0.02,27.09
2025-11-15 20:06:42,6.292084,6.292084,0.0,0,0.11,35.10,2.022189,2.022189,0.0,0,0.00,27.01
2025-11-15 20:08:42,6.29114,6.29114,0.0,0,0.07,34.32,2.022189,2.022189,0.0,0,0.03,26.96
2025-11-15 20:10:42,6.291065,6.291065,0.0,0,0.06,33.52,2.022192,2.022192,0.0,0,0.00,26.86
2025-11-15 20:12:42,6.290278,6.290278,0.0,0,0.02,32.71,2.022192,2.022192,0.0,0,0.01,26.70
2025-11-15 20:14:42,6.289876,6.289876,0.0,0,0.05,31.92,2.022051,2.022051,0.0,0,0.00,26.60
2025-11-15 20:16:42,6.289107,6.289107,0.0,0,0.05,31.05,2.021219,2.021219,0.0,0,0.00,26.49
2025-11-15 20:18:42,6.287752,6.287752,0.0,0,0.05,30.35,2.021191,2.021191,0.0,0,0.04,26.43
2025-11-15 20:20:42,6.287522,6.287522,0.0,0,0.03,29.69,2.020947,2.021219,0.0,0,0.01,26.34
2025-11-15 20:22:42,6.287287,6.287287,0.0,0,0.05,29.12,2.021386,2.020947,0.0,0,0.07,26.23
2025-11-15 20:24:42,6.286673,6.286673,0.0,0,0.01,28.66,2.020106,2.020106,0.0,0,0.02,26.08
2025-11-15 20:26:42,6.286235,6.286235,0.0,0,-0.01,28.22,2.020106,2.020106,0.0,0,0.00,25.98
2025-11-15 20:28:42,6.285001,6.285001,0.0,0,0.04,27.90,2.019579,2.019579,0.0,0,0.02,25.92
2025-11-15 20:30:42,6.284173,6.284173,0.0,0,0.00,27.59,2.019579,2.019579,0.0,0,0.00,25.82
2025-11-15 20:32:42,6.283452,6.283452,0.0,0,0.01,27.35,2.019579,2.019523,0.0,0,0.00,25.77
2025-11-15 20:34:42,6.283285,6.283285,0.0,0,-0.04,27.07,2.019523,2.019523,0.0,0,0.00,25.66
2025-11-15 20:36:42,6.282809,6.282809,0.0,0,0.03,26.96,2.019171,2.019171,0.0,0,0.02,25.56
2025-11-15 20:38:42,6.282201,6.282201,0.0,0,-0.01,26.75,2.018174,2.01893,0.0,0,0.00,25.46
2025-11-15 20:40:42,6.281664,6.281664,0.0,0,-0.00,26.66,2.01893,2.018184,0.0,0,0.02,25.46
2025-11-15 20:42:42,6.281664,6.281664,0.0,0,0.04,26.54,2.018184,2.018184,0.0,0,0.01,25.36
2025-11-15 20:44:42,6.282007,6.281664,0.0,0,0.00,26.24,2.018184,2.018184,0.0,0,0.00,25.30
2025-11-15 20:46:42,6.280452,6.280452,0.0,0,0.02,26.08,2.017889,2.017889,0.0,0,0.00,25.25
2025-11-15 20:48:42,6.279957,6.279957,0.0,0,-0.03,26.01,2.017732,2.017732,0.0,0,0.00,25.15
2025-11-15 20:50:42,6.279838,6.279838,0.0,0,-0.00,25.94,2.0175,2.0175,0.0,0,0.05,25.15
2025-11-15 20:52:42,6.279981,6.279981,0.0,0,0.04,25.87,2.016973,2.016973,0.0,0,0.00,25.05
2025-11-15 20:54:42,6.280065,6.280065,0.0,0,0.04,25.87,2.016973,2.016973,0.0,0,0.00,25.05
2025-11-15 20:56:42,6.280157,6.280073,0.0,0,0.00,25.77,2.016923,2.016923,0.0,0,0.00,25.05
2025-11-15 20:58:42,6.280279,6.280261,0.0,0,0.04,25.77,2.016923,2.016923,0.0,0,0.00,25.05
2025-11-15 21:00:42,6.280261,6.280261,0.0,0,0.03,25.66,2.016923,2.016741,0.0,0,-0.03,24.97
2025-11-15 21:02:42,6.279909,6.279909,0.0,0,0.00,25.58,2.01644,2.016923,0.0,0,-0.00,24.94
2025-11-15 21:04:42,6.279721,6.279721,0.0,0,-0.01,25.46,2.017287,2.017167,0.0,0,-0.00,24.84
2025-11-15 21:06:42,6.279451,6.279451,0.0,0,-0.01,25.36,2.017167,2.017167,0.0,0,-0.00,24.79
2025-11-15 21:08:42,6.27909,6.27909,0.0,0,0.04,25.30,2.016346,2.016346,0.0,0,0.01,24.69
2025-11-15 21:10:42,6.278282,6.278366,0.0,0,0.04,25.20,2.016045,2.016045,0.0,0,0.00,24.64
2025-11-15 21:12:42,6.278366,6.278282,0.0,0,0.05,25.15,2.016045,2.016045,0.0,0,0.03,24.59
2025-11-15 21:14:42,6.278267,6.278282,0.0,0,0.04,25.05,2.016292,2.016292,0.0,0,0.03,24.56
2025-11-15 21:16:42,6.278267,6.278267,0.0,0,0.04,25.05,2.016292,2.016292,0.0,0,0.02,24.58
2025-11-15 21:18:42,6.277529,6.277529,0.0,0,0.04,25.05,2.015747,2.015747,0.0,0,0.00,24.53
2025-11-15 21:20:42,6.277523,6.277523,0.0,0,0.04,25.05,2.015747,2.015747,0.0,0,0.00,24.53
2025-11-15 21:22:42,6.277359,6.277359,0.0,0,-0.00,24.95,2.015643,2.015643,0.0,0,0.00,24.53
2025-11-15 21:24:42,6.277523,6.277359,0.0,0,0.04,24.94,2.015627,2.015627,0.0,0,0.00,24.53
2025-11-15 21:26:42,6.27724,6.27724,0.0,0,-0.04,24.85,2.015226,2.015627,0.0,0,0.00,24.53
2025-11-15 21:28:42,6.276721,6.276721,0.0,0,-0.00,24.84,2.015226,2.015226,0.0,0,0.00,24.53
2025-11-15 21:30:42,6.276498,6.276498,0.0,0,0.04,24.84,2.015226,2.015226,0.0,0,0.04,24.53
2025-11-15 21:32:42,6.276498,6.276498,0.0,0,0.04,24.84,2.015176,2.015176,0.0,0,0.02,24.44
2025-11-15 21:34:42,6.277043,6.277043,0.0,0,0.00,24.80,2.015144,2.015144,0.0,0,0.00,24.43
2025-11-15 21:36:42,6.277093,6.277093,0.0,0,0.03,24.83,2.015144,2.015144,0.0,0,0.00,24.43
2025-11-15 21:38:42,6.276596,6.276596,0.0,0,0.04,24.84,2.014793,2.015144,0.0,0,0.00,24.43
2025-11-15 21:40:42,6.276596,6.276596,0.0,0,-0.02,24.77,2.015204,2.015204,0.0,0,0.04,24.42
2025-11-15 21:42:42,6.277352,6.276807,0.0,0,-0.01,24.74,2.015226,2.015226,0.0,0,0.00,24.33
2025-11-15 21:44:42,6.276807,6.276807,0.0,0,0.02,24.74,2.014906,2.014906,0.0,0,0.04,24.37
2025-11-15 21:46:42,6.276769,6.276778,0.0,0,-0.05,24.74,2.014749,2.014749,0.0,0,0.02,24.43
2025-11-15 21:48:42,6.276778,6.276769,0.0,0,-0.06,24.75,2.014749,2.014749,0.0,0,0.00,24.43
2025-11-15 21:50:42,6.276769,6.276769,0.0,0,-0.03,24.74,2.014859,2.014859,0.0,0,0.00,24.43
2025-11-15 21:52:42,6.276706,6.276706,0.0,0,0.03,24.74,2.014944,2.014944,0.0,0,0.01,24.43
