Timestamp,Usage EXACT 29545,Gradient EXACT 29545,Temperature EXACT 29545,Usage EXACT 29546,Gradient EXACT 29546,Temperature EXACT 29546,Usage EXACT 29551,Gradient EXACT 29551,Temperature EXACT 29551,Weight (kg),w_smooth,consumption (kg)
2025-11-10 14:35:15,0,0.00,26.29,0,-0.01,26.29,0,0.05,26.70,0.00015,,0.0
2025-11-10 14:37:15,0,0.00,26.29,0,0.02,26.36,0,0.01,26.70,0.000315,0.000315,0.0
2025-11-10 14:39:15,0,0.00,26.29,0,-0.02,26.39,0,0.00,26.96,0.000503,0.000503,0.0
2025-11-10 14:41:15,0,0.03,26.39,0,0.02,26.45,0,0.02,27.17,1.700465,1.700465,0.0
2025-11-10 14:43:15,0,0.00,26.39,0,0.04,26.49,0,0.00,27.27,1.700653,1.700653,0.0
2025-11-10 14:45:15,0,0.00,26.39,0,-0.04,26.49,0,0.00,27.27,1.70157,1.70157,0.0
2025-11-10 14:47:15,0,-0.04,26.44,0,0.02,26.58,0,0.00,27.27,1.701826,1.701826,0.0
2025-11-10 14:49:15,0,-0.00,26.49,0,0.05,26.60,0,0.00,27.48,1.701826,1.701826,0.0
2025-11-10 14:51:15,0,-0.00,26.49,0,-0.00,26.60,0,0.00,27.75,1.701433,1.702438,0.0
2025-11-10 14:53:15,0,-0.00,26.49,0,-0.04,26.61,0,0.00,27.53,1.703328,1.702438,0.0
2025-11-10 14:55:15,0,0.05,26.55,0,-0.02,26.62,0,0.00,27.17,1.702029,1.702741,0.0
2025-11-10 14:57:15,0,0.03,26.60,0,0.02,26.67,0,0.00,26.86,1.702538,1.702029,0.0
2025-11-10 14:59:15,0,0.00,26.60,0,0.05,26.70,0,0.00,26.54,1.702029,1.702029,0.0
2025-11-10 15:01:15,0,0.00,26.60,0,0.00,26.70,0,0.00,26.34,1.701995,1.702029,0.0
2025-11-10 15:03:15,0,0.00,26.60,0,-0.04,26.70,0,0.00,26.23,1.702085,1.702085,0.0
2025-11-10 15:05:15,0,-0.02,26.68,0,-0.05,26.70,0,0.01,26.08,1.702191,1.702191,0.0
2025-11-10 15:07:15,0,-0.00,26.70,0,-0.05,26.70,0,0.00,25.98,1.702191,1.702191,0.0
2025-11-10 15:09:15,0,-0.00,26.70,0,-0.05,26.70,0,0.00,26.03,1.701383,1.701383,0.0
2025-11-10 15:11:15,0,-0.00,26.70,0,-0.05,26.70,0,0.00,26.28,1.102737,1.102737,0.0
2025-11-10 15:13:15,0,-0.00,26.70,0,-0.05,26.70,0,0.04,27.22,1.102325,1.102693,0.0
2025-11-10 15:15:15,0,-0.00,26.70,0,-0.05,26.70,0,0.03,28.09,1.102693,1.102693,0.0
2025-11-10 15:17:15,0,-0.00,26.70,0,-0.05,26.70,0,0.08,28.90,1.102908,1.102908,0.0
2025-11-10 15:19:15,0,-0.00,26.70,0,-0.05,26.70,0,0.01,29.54,1.102974,1.102974,0.0
2025-11-10 15:21:15,0,-0.00,26.70,0,0.03,26.80,0,0.02,30.19,1.103745,1.103745,0.0
2025-11-10 15:23:15,0,-0.00,26.70,0,0.05,26.81,0,0.00,31.00,1.103979,1.103979,0.0
2025-11-10 15:25:15,0,0.09,26.81,0,-0.01,26.81,0,0.00,31.32,1.104179,1.104179,0.0
2025-11-10 15:27:15,0,0.02,26.81,0,-0.05,26.81,0,0.00,31.71,1.104269,1.104269,0.0
2025-11-10 15:29:15,0,0.00,26.81,0,-0.00,26.86,0,0.05,32.36,1.104672,1.104269,0.0
2025-11-10 15:31:15,0,0.00,26.81,0,0.04,26.91,0,0.09,33.58,1.104241,1.104672,0.0
2025-11-10 15:33:15,0,0.00,26.81,0,0.00,26.91,0,0.13,35.10,1.10471,1.10471,0.0
2025-11-10 15:35:15,0,0.00,26.91,0,0.00,26.96,1,0.20,37.12,1.104912,1.104912,0.0
2025-11-10 15:37:15,0,0.00,26.91,0,0.03,27.01,1,0.40,39.35,1.1052,1.105078,0.0
2025-11-10 15:39:15,0,-0.04,26.81,0,-0.04,27.01,1,0.54,42.00,1.105078,1.105078,0.0
2025-11-10 15:41:15,0,-0.00,26.81,0,0.04,27.12,1,0.68,45.20,1.104797,1.104797,0.0
2025-11-10 15:43:15,0,0.04,26.75,0,0.05,27.12,1,0.78,48.01,1.104519,1.104519,0.0
2025-11-10 15:45:15,0,0.00,26.54,0,0.00,27.06,1,0.98,52.55,1.104388,1.104388,0.0
2025-11-10 15:47:15,0,0.00,26.34,0,0.00,26.96,1,1.09,56.87,1.103508,1.103508,0.0
2025-11-10 15:49:15,0,0.00,26.23,0,0.02,26.87,1,1.23,60.63,1.103364,1.10338,0.0
2025-11-10 15:51:15,0,0.03,26.18,0,0.02,26.79,1,1.28,64.73,1.103642,1.103642,0.0
2025-11-10 15:53:15,0,0.00,26.08,0,0.00,26.65,1,1.38,68.67,1.103642,1.103642,0.0
2025-11-10 15:55:15,0,-0.02,26.03,0,0.00,26.54,1,1.56,73.28,1.10392,1.103651,0.0
2025-11-10 15:57:15,0,-0.00,25.98,0,0.00,26.44,1,1.75,79.43,1.103651,1.103651,0.0
2025-11-10 15:59:15,0,-0.00,25.98,0,0.00,26.34,1,1.97,84.58,1.103929,1.103651,0.0
2025-11-10 16:01:15,0,-0.00,25.87,0,0.00,26.23,1,1.78,88.58,1.103089,1.103089,0.0
2025-11-10 16:03:15,0,-0.00,25.87,0,0.05,26.18,1,1.70,90.50,1.102961,1.102961,0.0
2025-11-10 16:05:15,0,-0.00,25.87,0,0.00,26.08,1,1.43,87.96,1.103573,1.103573,0.0
2025-11-10 16:07:15,0,-0.01,25.78,0,-0.03,25.99,1,1.39,85.22,1.103689,1.103573,0.0
2025-11-10 16:09:15,0,-0.00,25.77,0,0.04,25.98,1,1.36,84.09,1.103573,1.103626,0.0
2025-11-10 16:11:15,0,-0.00,25.77,0,0.05,25.98,1,1.36,83.30,1.103626,1.103361,0.0
2025-11-10 16:13:15,0,-0.00,25.77,0,-0.04,25.87,1,1.29,81.60,1.103361,1.10342,0.0
2025-11-10 16:15:15,0,-0.00,25.77,0,-0.05,25.87,1,1.53,81.45,1.10342,1.10342,0.0
2025-11-10 16:17:15,0,-0.00,25.77,0,-0.05,25.87,1,1.26,79.84,1.10342,1.10342,0.0
2025-11-10 16:19:15,0,-0.00,25.77,0,0.01,25.87,1,1.49,79.84,1.10323,1.10323,0.0
2025-11-10 16:21:15,0,-0.00,25.76,0,0.05,25.87,1,1.32,79.84,1.103145,1.103145,0.0
2025-11-10 16:23:15,0,-0.02,25.69,0,0.05,25.87,1,1.39,80.86,1.103145,1.103145,0.0
2025-11-10 16:25:15,0,-0.02,25.71,0,0.00,25.87,1,1.26,80.28,1.103461,1.103461,0.0
2025-11-10 16:27:15,0,-0.02,25.71,0,-0.04,25.87,1,1.30,78.26,1.103492,1.103461,0.0
2025-11-10 16:29:15,0,-0.01,25.74,0,-0.00,25.92,1,1.46,78.98,1.103174,1.103174,0.0
2025-11-10 16:31:15,0,-0.00,25.77,0,0.04,25.98,0,1.33,78.28,1.103174,1.103174,0.0
2025-11-10 16:33:15,0,-0.00,25.77,0,0.05,25.98,0,1.17,76.66,1.102943,1.103168,0.0
2025-11-10 16:35:15,0,-0.03,25.84,0,0.05,26.13,0,1.25,76.12,1.103168,1.102943,0.0
2025-11-10 16:37:15,0,0.02,25.95,0,0.01,26.18,0,1.10,75.60,1.102696,1.102696,0.0
2025-11-10 16:39:15,0,0.00,25.98,0,0.05,26.18,0,0.98,74.70,1.102662,1.102662,0.0
2025-11-10 16:41:15,0,0.00,25.98,0,0.05,26.18,0,0.85,73.70,1.102246,1.102246,0.0
2025-11-10 16:43:15,0,0.00,25.98,0,0.05,26.18,0,0.81,72.60,1.102246,1.102246,0.0
2025-11-10 16:45:15,0,0.00,25.98,0,-0.02,26.09,0,0.89,71.36,1.102009,1.102047,0.0
2025-11-10 16:47:15,0,0.00,25.98,0,-0.02,26.08,0,0.79,70.05,1.102047,1.102047,0.0
2025-11-10 16:49:15,0,0.00,25.98,0,0.04,26.08,0,0.75,69.02,1.102671,1.102047,0.0
2025-11-10 16:51:15,0,0.00,25.98,0,0.01,26.03,0,0.71,67.77,1.102044,1.1021,0.0
2025-11-10 16:53:15,0,0.00,25.98,0,-0.03,25.99,0,0.71,66.55,1.1021,1.1021,0.0
2025-11-10 16:55:15,0,0.00,25.98,0,-0.05,25.98,0,0.69,65.32,1.1021,1.1021,0.0
2025-11-10 16:57:15,0,0.00,25.98,0,-0.05,25.98,0,0.68,64.32,1.102406,1.1021,0.0
2025-11-10 16:59:15,0,0.00,25.98,0,0.01,25.98,0,0.66,62.95,1.101788,1.10195,0.0
2025-11-10 17:01:15,0,0.00,25.98,0,0.05,25.98,0,0.62,61.60,1.102184,1.10195,0.0
2025-11-10 17:03:15,0,0.00,25.98,0,-0.02,25.89,0,0.63,60.52,1.101794,1.101794,0.0
2025-11-10 17:05:15,0,0.00,25.98,0,-0.03,25.87,0,0.59,59.52,1.10161,1.10161,0.0
2025-11-10 17:07:15,0,0.00,25.98,0,-0.00,25.87,0,0.57,58.71,1.101432,1.101432,0.0
2025-11-10 17:09:15,0,0.00,25.98,0,0.02,25.87,0,0.61,58.31,1.100911,1.100911,0.0
2025-11-10 17:11:15,0,0.00,25.98,0,0.05,25.87,0,0.54,57.72,1.100911,1.100911,0.0
2025-11-10 17:13:15,0,0.00,25.98,0,0.05,25.87,0,0.56,57.24,1.101869,1.101869,0.0
2025-11-10 17:15:15,0,0.00,25.98,0,-0.03,25.78,0,0.59,56.61,1.101869,1.101869,0.0
2025-11-10 17:17:15,0,0.04,25.98,0,-0.05,25.77,0,0.59,56.19,1.101856,1.101856,0.0
2025-11-10 17:19:15,0,0.08,25.96,0,-0.04,25.77,0,0.45,55.62,1.101398,1.101501,0.0
2025-11-10 17:21:15,0,0.01,25.87,0,0.04,25.77,0,0.49,55.05,1.101501,1.101501,0.0
2025-11-10 17:23:15,0,0.00,25.87,0,0.05,25.77,0,0.52,54.68,1.101716,1.101716,0.0
2025-11-10 17:25:15,0,0.00,25.87,0,0.05,25.77,0,0.49,54.17,1.100854,1.100854,0.0
2025-11-10 17:27:15,0,0.00,25.87,0,0.05,25.77,0,0.55,53.78,1.100854,1.100854,0.0
2025-11-10 17:29:15,0,0.00,25.87,0,0.05,25.77,0,0.49,53.47,1.100979,1.100979,0.0
2025-11-10 17:31:15,0,0.00,25.87,0,0.05,25.77,0,0.48,53.31,1.100979,1.100979,0.0
2025-11-10 17:33:15,0,0.00,25.87,0,0.05,25.77,1,0.79,55.54,1.099671,1.099671,0.0
2025-11-10 17:35:15,0,0.00,25.87,0,0.00,25.77,1,0.92,57.62,0.012624,0.012624,0.0
2025-11-10 17:37:15,0,0.00,25.87,0,-0.04,25.77,1,0.83,58.19,0.012624,0.012624,0.0
2025-11-10 17:39:15,0,0.06,25.94,0,0.00,25.83,1,0.79,58.22,0.012337,0.012337,0.0
2025-11-10 17:41:15,0,0.04,25.98,0,0.05,25.87,1,0.78,58.05,0.012305,0.012305,0.0
2025-11-10 17:43:15,0,0.01,25.98,0,0.05,25.87,1,0.69,57.53,0.012246,0.012246,0.0
2025-11-10 17:45:15,0,0.00,25.98,0,0.05,25.87,1,0.68,56.78,0.012234,0.012246,0.0
2025-11-10 17:47:15,0,0.00,25.98,0,0.05,25.87,1,0.67,56.03,0.012234,0.012246,0.0
2025-11-10 17:49:15,0,0.00,25.98,0,0.04,25.87,1,0.66,55.70,0.012349,0.012349,0.0
2025-11-10 17:51:15,0,0.00,25.98,0,0.04,25.87,1,0.59,55.87,0.012368,0.012368,0.0
2025-11-10 17:53:15,0,0.00,25.98,0,0.05,25.87,1,0.66,55.95,0.01244,0.012399,0.0
2025-11-10 17:55:15,0,0.00,25.98,0,0.05,25.87,1,0.67,56.20,0.012399,0.012399,0.0
2025-11-10 17:57:15,0,0.00,25.98,0,0.05,25.87,1,0.78,56.94,0.011853,0.01209,0.0
2025-11-10 17:59:15,0,0.00,25.98,0,0.04,25.87,1,0.77,57.45,0.01209,0.01209,0.0
2025-11-10 18:01:15,0,0.00,25.98,0,-0.00,25.87,1,0.84,58.14,0.012109,0.012109,0.0
2025-11-10 18:03:15,0,0.00,25.98,0,-0.02,25.87,1,0.85,58.83,0.011968,0.011968,0.0
2025-11-10 18:05:15,0,0.00,25.98,0,0.03,25.87,1,0.80,59.54,0.011559,0.011559,0.0
2025-11-10 18:07:15,0,0.00,25.98,0,0.01,25.83,1,0.85,60.30,0.011747,0.011559,0.0
2025-11-10 18:09:15,0,0.00,25.98,0,-0.03,25.77,1,0.82,61.07,0.011484,0.011484,0.0
2025-11-10 18:11:15,0,0.00,25.98,0,0.04,25.77,1,0.93,62.02,0.010957,0.010957,0.0
2025-11-10 18:13:15,0,0.00,25.98,0,-0.04,25.66,1,0.88,63.24,0.011141,0.011141,0.0
2025-11-10 18:15:15,0,0.00,25.98,0,-0.01,25.66,1,0.94,64.01,0.01121,0.01121,0.0
2025-11-10 18:17:15,0,0.00,25.98,0,-0.02,25.66,1,0.99,64.82,0.011522,0.011375,0.0
2025-11-10 18:19:15,0,0.00,25.98,0,0.03,25.66,1,1.00,65.62,0.01121,0.01121,0.0
2025-11-10 18:21:15,0,0.00,25.98,0,0.02,25.58,1,0.97,66.47,0.010729,0.010729,0.0
2025-11-10 18:23:15,0,0.00,25.98,0,-0.03,25.41,1,0.98,67.29,0.010507,0.010507,0.0
2025-11-10 18:25:15,0,0.00,25.98,0,0.04,25.36,1,1.04,67.93,0.010507,0.010507,0.0
2025-11-10 18:27:15,0,0.00,25.98,0,0.00,25.25,1,1.06,68.37,0.011079,0.010807,0.0
2025-11-10 18:29:15,0,0.00,25.98,0,0.00,25.15,1,1.01,68.53,0.010807,0.010807,0.0
2025-11-10 18:31:15,0,0.00,25.98,0,0.00,25.10,1,0.98,68.69,0.01072,0.01072,0.0
2025-11-10 18:33:15,0,0.04,25.94,0,0.03,25.03,1,0.96,68.69,0.010535,0.010535,0.0
2025-11-10 18:35:15,0,0.00,25.87,0,-0.02,24.94,1,0.98,69.47,0.010392,0.010392,0.0
2025-11-10 18:37:15,0,0.00,25.87,0,0.04,24.94,1,1.08,69.80,0.010086,0.010086,0.0
2025-11-10 18:39:15,0,0.00,25.87,0,0.05,24.94,1,0.99,69.36,0.010061,0.010061,0.0
2025-11-10 18:41:15,0,-0.01,25.82,0,0.05,24.94,1,0.97,69.08,0.009561,0.009561,0.0
2025-11-10 18:43:15,0,-0.00,25.77,0,0.05,24.94,1,0.97,69.14,0.009568,0.009568,0.0
2025-11-10 18:45:15,0,-0.00,25.77,0,0.02,24.94,1,0.91,68.36,0.010067,0.010002,0.0
2025-11-10 18:47:15,0,-0.00,25.77,0,-0.01,24.94,1,0.88,67.34,0.009952,0.010067,0.0
2025-11-10 18:49:15,0,-0.00,25.77,0,-0.02,24.94,1,0.83,66.66,0.010195,0.010195,0.0
2025-11-10 18:51:15,0,-0.00,25.77,0,-0.00,24.99,1,0.80,66.54,0.010195,0.010195,0.0
2025-11-10 18:53:15,0,-0.01,25.72,0,-0.00,24.89,1,0.82,65.64,0.010204,0.010195,0.0
2025-11-10 18:55:15,0,-0.00,25.66,0,0.01,24.69,1,0.86,65.00,0.009349,0.009836,0.0
2025-11-10 18:57:15,0,-0.00,25.66,0,0.00,24.58,1,0.87,64.02,0.009836,0.009349,0.0
2025-11-10 18:59:15,0,-0.00,25.66,0,0.00,24.43,1,0.86,63.53,0.009268,0.009268,0.0
2025-11-10 19:01:15,0,-0.00,25.66,0,0.00,24.33,1,0.85,62.76,0.009181,0.009218,0.0
2025-11-10 19:03:15,0,-0.00,25.66,0,0.05,24.28,1,0.82,61.17,0.009218,0.009218,0.0
2025-11-10 19:05:15,0,-0.00,25.66,0,0.03,24.21,1,0.99,61.17,0.009387,0.009218,0.0
2025-11-10 19:07:15,0,-0.00,25.66,0,-0.02,24.12,1,0.84,60.80,0.009218,0.009218,0.0
2025-11-10 19:09:15,0,-0.00,25.66,0,-0.00,24.07,1,0.89,60.25,0.008915,0.008915,0.0
2025-11-10 19:11:15,0,-0.00,25.66,0,-0.00,24.01,1,0.84,60.45,0.008697,0.008697,0.0
2025-11-10 19:13:15,0,-0.00,25.66,0,-0.05,23.92,1,0.82,60.98,0.008697,0.008697,0.0
2025-11-10 19:15:15,0,-0.05,25.58,0,-0.00,23.91,1,0.88,60.62,0.008094,0.008094,0.0
2025-11-10 19:17:15,0,-0.00,25.56,0,-0.03,23.83,1,0.90,60.25,0.007854,0.007854,0.0
2025-11-10 19:19:15,0,-0.00,25.56,0,-0.05,23.82,1,0.82,60.25,0.007676,0.007676,0.0
2025-11-10 19:21:15,0,-0.00,25.56,0,-0.05,23.82,1,0.81,60.16,0.007676,0.007676,0.0
2025-11-10 19:23:15,0,-0.00,25.56,0,0.04,23.82,1,0.90,59.99,0.007751,0.007751,0.0
2025-11-10 19:25:15,0,0.04,25.52,0,0.05,23.82,1,0.82,60.25,0.007829,0.007829,0.0
2025-11-10 19:27:15,0,0.00,25.46,0,-0.01,23.74,1,0.87,59.89,0.008082,0.008082,0.0
2025-11-10 19:29:15,0,0.00,25.46,0,-0.05,23.71,1,0.82,59.73,0.008197,0.008082,0.0
2025-11-10 19:31:15,0,0.00,25.46,0,-0.05,23.71,1,0.81,60.07,0.007698,0.007698,0.0
2025-11-10 19:33:15,0,0.00,25.46,0,-0.05,23.71,1,0.90,60.80,0.007582,0.007698,0.0
2025-11-10 19:35:15,0,0.00,25.46,0,-0.05,23.71,1,1.01,61.91,0.00786,0.00786,0.0
2025-11-10 19:37:15,0,0.00,25.46,0,-0.01,23.75,1,0.96,62.95,0.007923,0.007923,0.0
2025-11-10 19:39:15,0,-0.04,25.40,0,-0.03,23.74,1,0.99,64.14,0.007785,0.007785,0.0
2025-11-10 19:41:15,0,-0.03,25.36,0,-0.04,23.72,1,1.12,65.32,0.007548,0.007785,0.0
2025-11-10 19:43:15,0,-0.00,25.36,0,0.03,23.80,1,1.34,67.67,0.007785,0.007676,0.0
2025-11-10 19:45:15,0,-0.00,25.36,0,-0.04,23.71,1,1.38,70.64,0.007676,0.007676,0.0
2025-11-10 19:47:15,0,-0.00,25.36,0,-0.05,23.71,1,1.32,72.10,0.007664,0.007676,0.0
2025-11-10 19:49:15,0,-0.00,25.36,0,-0.05,23.71,1,1.26,73.64,0.007676,0.007664,0.0
2025-11-10 19:51:15,0,-0.00,25.36,0,-0.05,23.71,1,1.36,75.47,0.007305,0.007305,0.0
2025-11-10 19:53:15,0,-0.00,25.36,0,-0.03,23.71,1,1.39,76.39,0.007305,0.007305,0.0
2025-11-10 19:55:15,0,-0.00,25.36,0,-0.05,23.71,1,1.21,77.73,0.007507,0.007507,0.0
2025-11-10 19:57:15,0,-0.00,25.36,0,-0.05,23.71,1,1.19,78.42,0.007507,0.007507,0.0
2025-11-10 19:59:15,0,0.01,25.36,0,-0.05,23.71,1,1.46,80.57,0.007564,0.007507,0.0
2025-11-10 20:01:15,0,0.05,25.36,0,-0.04,23.72,1,1.67,84.74,0.006924,0.007173,0.0
2025-11-10 20:03:15,0,0.05,25.30,0,0.02,23.80,1,1.70,87.16,0.006924,0.006924,0.0
2025-11-10 20:05:15,0,0.00,25.25,0,-0.01,23.75,1,1.51,88.30,0.006999,0.006999,0.0
2025-11-10 20:07:15,0,0.00,25.25,0,-0.05,23.71,1,1.97,92.46,0.007651,0.007651,0.0
2025-11-10 20:09:15,0,0.00,25.25,0,-0.05,23.71,1,2.27,97.94,0.007998,0.007816,0.0
2025-11-10 20:11:15,0,0.00,25.25,0,-0.00,23.76,1,2.21,100.99,0.007816,0.007816,0.0
2025-11-10 20:13:15,0,0.00,25.25,0,-0.05,23.71,1,2.09,102.48,0.007392,0.007392,0.0
2025-11-10 20:15:15,0,0.00,25.25,0,-0.05,23.71,0,1.98,101.90,0.007233,0.007233,0.0
2025-11-10 20:17:15,0,0.00,25.25,0,0.04,23.71,0,1.72,99.78,0.006896,0.006946,0.0
2025-11-10 20:19:15,0,-0.03,25.22,0,-0.04,23.76,0,1.60,97.22,0.006946,0.006896,0.0
2025-11-10 20:21:15,0,-0.04,25.15,0,0.04,23.97,0,1.33,93.64,0.006946,0.006946,0.0
2025-11-10 20:23:15,0,-0.00,25.15,0,0.00,24.07,0,0.90,89.57,0.007323,0.007323,0.0
2025-11-10 20:25:15,0,-0.00,25.15,0,0.00,24.12,0,1.09,86.74,0.00742,0.00742,0.0
2025-11-10 20:27:15,0,-0.00,25.15,0,0.04,24.23,0,1.16,84.09,0.007557,0.007557,0.0
2025-11-10 20:29:15,0,0.07,25.14,0,0.00,24.28,0,1.13,81.46,0.007557,0.007557,0.0
2025-11-10 20:31:15,0,0.01,25.05,0,0.03,24.33,0,1.06,79.41,0.007695,0.007695,0.0
2025-11-10 20:33:15,0,0.00,25.05,0,-0.04,24.33,0,0.91,77.06,0.007863,0.007695,0.0
2025-11-10 20:35:15,0,0.00,25.05,0,0.04,24.43,0,0.86,75.34,0.007685,0.007685,0.0
2025-11-10 20:37:15,0,0.00,25.05,0,0.02,24.43,0,0.88,74.20,0.007433,0.00757,0.0
2025-11-10 20:39:15,0,0.00,25.05,0,-0.04,24.43,0,0.83,72.85,0.007657,0.007579,0.0
2025-11-10 20:41:15,0,-0.03,25.02,0,-0.01,24.47,0,0.71,69.64,0.007579,0.007657,0.0
2025-11-10 20:43:15,0,-0.09,24.94,0,0.04,24.53,0,0.67,67.08,0.007657,0.007657,0.0
2025-11-10 20:45:15,0,-0.10,24.94,0,0.05,24.53,0,0.53,64.73,0.007851,0.007751,0.0
2025-11-10 20:47:15,0,-0.10,24.94,0,0.02,24.53,0,0.57,62.76,0.007751,0.007751,0.0
2025-11-10 20:49:15,0,-0.09,24.94,0,-0.04,24.53,0,0.63,61.44,0.007635,0.007635,0.0
2025-11-10 20:51:15,0,-0.05,24.99,0,-0.03,24.55,0,0.62,60.24,0.007614,0.007635,0.0
2025-11-10 20:53:15,0,-0.01,25.05,0,0.04,24.64,0,0.62,59.00,0.007938,0.007938,0.0
2025-11-10 20:55:15,0,-0.00,25.05,0,0.05,24.64,0,0.62,58.31,0.008204,0.008204,0.0
2025-11-10 20:57:15,0,-0.00,25.05,0,0.05,24.64,0,0.60,57.53,0.008204,0.008204,0.0
2025-11-10 20:59:15,0,-0.00,25.05,0,0.04,24.64,0,0.63,56.70,0.007966,0.007966,0.0
2025-11-10 21:01:15,0,-0.00,25.05,0,0.01,24.64,0,0.58,55.95,0.007944,0.007966,0.0
2025-11-10 21:03:15,0,-0.00,25.05,0,-0.04,24.64,0,0.58,55.38,0.007966,0.007944,0.0
2025-11-10 21:05:15,0,-0.00,25.05,0,-0.05,24.64,0,0.57,54.89,0.007482,0.007482,0.0
2025-11-10 21:07:15,0,-0.08,24.95,0,-0.05,24.64,0,0.57,54.41,0.007482,0.007482,0.0
2025-11-10 21:09:15,0,-0.10,24.94,0,-0.05,24.64,0,0.55,54.01,0.007202,0.007482,0.0
2025-11-10 21:11:15,0,-0.07,24.94,0,0.03,24.73,0,0.51,53.70,0.007557,0.007557,0.0
2025-11-10 21:13:15,0,-0.02,24.94,0,0.05,24.74,0,0.56,53.55,0.007601,0.007601,0.0
2025-11-10 21:15:15,0,-0.00,24.94,0,0.05,24.74,0,0.56,53.55,0.007692,0.007692,0.0
2025-11-10 21:17:15,0,-0.00,24.94,0,0.04,24.74,0,0.56,53.55,0.007994,0.007994,0.0
2025-11-10 21:19:15,0,-0.00,24.94,0,-0.03,24.74,0,0.56,53.70,0.007994,0.007994,0.0
2025-11-10 21:21:15,0,-0.00,24.94,0,-0.05,24.74,1,0.70,54.17,0.007832,0.007832,0.0
2025-11-10 21:23:15,0,-0.00,24.94,0,-0.02,24.77,1,0.73,54.81,0.007632,0.007832,0.0
2025-11-10 21:25:15,0,-0.00,24.94,0,0.03,24.83,1,0.74,55.29,0.008076,0.008076,0.0
2025-11-10 21:27:15,0,-0.00,24.94,0,0.05,24.84,1,0.67,55.79,0.008076,0.008076,0.0
2025-11-10 21:29:15,0,-0.00,24.94,0,0.05,24.84,0,0.74,55.87,0.008366,0.008366,0.0
2025-11-10 21:31:15,0,-0.00,24.94,0,0.05,24.84,0,0.67,55.46,0.008366,0.008366,0.0
2025-11-10 21:33:15,0,-0.00,24.94,0,0.05,24.84,0,0.65,54.98,0.008363,0.008363,0.0
2025-11-10 21:35:15,0,-0.00,24.94,0,0.05,24.84,0,0.58,54.49,0.008247,0.008247,0.0
2025-11-10 21:37:15,0,-0.00,24.94,0,0.05,24.84,0,0.57,54.01,0.007854,0.007854,0.0
2025-11-10 21:39:15,0,-0.00,24.94,0,0.05,24.84,0,0.56,53.54,0.007854,0.007854,0.0
2025-11-10 21:41:15,0,-0.05,24.89,0,0.03,24.81,0,0.45,52.73,0.007876,0.007876,0.0
2025-11-10 21:43:15,0,-0.05,24.84,0,-0.04,24.74,0,0.54,52.01,0.007757,0.007757,0.0
2025-11-10 21:45:15,0,-0.00,24.84,0,-0.05,24.74,0,0.54,51.25,0.007664,0.007664,0.0
2025-11-10 21:47:15,0,-0.00,24.84,0,-0.05,24.74,0,0.47,50.59,0.007242,0.007564,0.0
2025-11-10 21:49:15,0,-0.00,24.84,0,-0.05,24.74,0,0.39,49.93,0.007564,0.007242,0.0
2025-11-10 21:51:15,0,-0.00,24.84,0,-0.05,24.74,0,0.38,49.35,0.007501,0.007501,0.0
2025-11-10 21:53:15,0,-0.00,24.84,0,-0.04,24.74,0,0.51,48.92,0.007501,0.007501,0.0
2025-11-10 21:55:15,0,-0.01,24.83,0,0.01,24.74,0,0.46,48.35,0.007052,0.007052,0.0
2025-11-10 21:57:15,0,-0.04,24.80,0,0.05,24.74,0,0.49,47.98,0.006715,0.006715,0.0
2025-11-10 21:59:15,0,-0.06,24.76,0,0.05,24.74,0,0.44,47.58,0.00659,0.00659,0.0
2025-11-10 22:01:15,0,-0.01,24.74,0,0.05,24.74,0,0.44,47.24,0.006315,0.006315,0.0
2025-11-10 22:03:15,0,-0.00,24.74,0,0.05,24.74,0,0.49,46.89,0.006315,0.006315,0.0
2025-11-10 22:05:15,0,-0.00,24.74,0,0.05,24.74,0,0.44,46.48,0.006337,0.006337,0.0
2025-11-10 22:07:15,0,-0.00,24.74,0,0.05,24.74,0,0.43,46.07,0.00649,0.006337,0.0
2025-11-10 22:09:15,0,-0.00,24.74,0,0.04,24.73,0,0.43,45.87,0.00619,0.00649,0.0
2025-11-10 22:11:15,0,-0.00,24.74,0,0.01,24.69,0,0.46,46.00,0.00649,0.00619,0.0
2025-11-10 22:13:15,0,-0.00,24.74,0,0.04,24.73,0,0.50,46.35,0.006068,0.006068,0.0
2025-11-10 22:15:15,0,-0.00,24.74,0,0.04,24.73,0,0.50,46.48,0.006043,0.006043,0.0
2025-11-10 22:17:15,0,-0.00,24.74,0,0.04,24.72,0,0.50,46.55,0.006043,0.006043,0.0
2025-11-10 22:19:15,0,-0.00,24.74,0,-0.01,24.66,0,0.50,46.55,0.006043,0.006043,0.0
2025-11-10 22:21:15,0,-0.00,24.74,0,0.04,24.74,0,0.50,46.55,0.005728,0.005728,0.0
2025-11-10 22:23:15,0,-0.00,24.74,0,0.05,24.74,0,0.50,46.35,0.005588,0.005728,0.0
2025-11-10 22:25:15,0,-0.00,24.74,0,0.05,24.74,0,0.47,46.07,0.00575,0.005728,0.0
2025-11-10 22:27:15,0,-0.00,24.74,0,-0.01,24.74,0,0.43,45.80,0.005688,0.00575,0.0
2025-11-10 22:29:15,0,-0.00,24.74,0,-0.02,24.74,0,0.37,45.54,0.005688,0.005688,0.0
2025-11-10 22:31:15,0,0.00,24.74,0,-0.02,24.74,0,0.36,45.27,0.005226,0.005182,0.0
