Timestamp,Weight (kg),w_smooth,consumption (kg),Usage EXACT 29539,Gradient EXACT 29539,Temperature EXACT 29539
2025-11-24 15:28:42,-0.001732,,0.0,0,0.12,37.59
2025-11-24 15:30:42,-0.035367,-0.035367,0.0,0,0.11,37.35
2025-11-24 15:32:42,-0.011055,-0.011055,0.0,0,0.11,37.00
2025-11-24 15:34:42,0.015468,0.015468,0.0,0,0.22,36.83
2025-11-24 15:36:42,0.015468,0.015468,0.0,0,0.12,36.48
2025-11-24 15:38:42,-0.00338,-0.00338,0.0,0,0.11,36.19
2025-11-24 15:40:42,-0.008916,-0.008916,0.0,0,0.13,35.96
2025-11-24 15:42:42,-0.008916,-0.008916,0.0,0,0.11,35.61
2025-11-24 15:44:42,0.539385,0.539385,0.0,0,0.11,35.16
2025-11-24 15:46:42,0.539385,0.539385,0.0,0,0.11,34.93
2025-11-24 15:48:42,0.534372,0.534372,0.0,0,0.11,34.93
2025-11-24 15:50:42,0.529335,0.529335,0.0,0,0.11,34.59
2025-11-24 15:52:42,0.520518,0.520518,0.0,0,0.11,34.31
2025-11-24 15:54:42,0.517903,0.517903,0.0,0,0.16,34.08
2025-11-24 15:56:42,0.513099,0.513099,0.0,0,0.14,33.92
2025-11-24 15:58:42,0.511506,0.511506,0.0,0,0.11,33.81
2025-11-24 16:00:42,0.510315,0.510315,0.0,0,0.11,33.92
2025-11-24 16:02:42,0.508561,0.508561,0.0,0,0.11,33.86
2025-11-24 16:04:42,0.50673,0.50673,0.0,0,0.11,33.63
2025-11-24 16:06:42,0.504454,0.504454,0.0,0,0.11,33.52
2025-11-24 16:08:42,0.503965,0.503965,0.0,0,0.11,33.52
2025-11-24 16:10:42,0.500775,0.500775,0.0,0,0.11,33.58
2025-11-24 16:12:42,0.498638,0.498638,0.0,0,0.16,33.69
2025-11-24 16:14:42,0.497214,0.497214,0.0,0,0.11,33.69
2025-11-24 16:16:42,0.48948,0.48948,0.0,0,0.11,33.58
2025-11-24 16:18:42,0.489098,0.489098,0.0,0,0.11,33.58
2025-11-24 16:20:42,0.486299,0.486299,0.0,0,0.06,33.52
2025-11-24 16:22:42,0.485406,0.485406,0.0,0,0.10,33.47
2025-11-24 16:24:42,0.484551,0.484551,0.0,0,0.11,33.36
2025-11-24 16:26:42,0.483404,0.483404,0.0,0,0.08,33.33
2025-11-24 16:28:42,0.481354,0.481354,0.0,0,0.11,33.19
2025-11-24 16:30:42,0.480969,0.480969,0.0,0,0.11,33.08
2025-11-24 16:32:42,0.480082,0.480082,0.0,0,0.11,32.86
2025-11-24 16:34:42,0.479737,0.479737,0.0,0,0.11,32.81
