Timestamp,Weight (kg),w_smooth,consumption (kg),Usage EXACT 29584,Gradient EXACT 29584,Temperature EXACT 29584
2025-11-11 15:18:03,1.888751,,0.0,0,0.05,27.85
2025-11-11 15:20:03,1.888075,1.888075,0.0,0,0.05,27.85
2025-11-11 15:22:03,1.886082,1.886082,0.0,0,0.05,27.85
2025-11-11 15:24:03,1.885878,1.886082,0.0,0,0.05,27.85
2025-11-11 15:26:03,1.88656,1.88656,0.0,0,0.05,27.85
2025-11-11 15:28:03,1.88656,1.88656,0.0,0,0.05,27.85
2025-11-11 15:30:03,1.885853,1.885853,0.0,0,0.05,27.85
2025-11-11 15:32:03,1.885853,1.885853,0.0,0,0.05,27.85
2025-11-11 15:34:03,1.886032,1.886032,0.0,0,0.05,27.85
2025-11-11 15:36:03,1.886833,1.886833,0.0,0,0.05,27.85
2025-11-11 15:38:03,1.888628,1.888628,0.0,0,0.05,27.80
2025-11-11 15:40:03,1.888936,1.888798,0.0,0,0.05,27.75
2025-11-11 15:42:03,1.888628,1.888628,0.0,0,0.04,27.74
2025-11-11 15:44:03,1.887022,1.887022,0.0,0,0.02,27.64
2025-11-11 15:46:03,1.886667,1.886667,0.0,0,0.05,27.64
2025-11-11 15:48:03,1.886277,1.886277,0.0,0,0.00,27.59
2025-11-11 15:50:03,1.886,1.886,0.0,0,0.05,27.54
2025-11-11 15:52:03,1.885805,1.885805,0.0,0,0.05,27.48
2025-11-11 15:54:03,1.885611,1.885611,0.0,0,0.00,27.38
2025-11-11 15:56:03,1.885356,1.885164,0.0,0,0.05,27.33
2025-11-11 15:58:03,1.884822,1.884822,0.0,0,0.05,27.33
2025-11-11 16:00:03,1.885356,1.885356,0.0,0,0.05,27.33
2025-11-11 16:02:03,1.886186,1.886186,0.0,0,0.02,27.30
2025-11-11 16:04:03,1.886186,1.886186,0.0,0,0.04,27.22
2025-11-11 16:06:03,1.885805,1.885805,0.0,0,0.05,27.22
2025-11-11 16:08:03,1.885391,1.885391,0.0,0,0.01,27.18
2025-11-11 16:10:03,1.885391,1.885391,0.0,0,0.05,27.12
2025-11-11 16:12:03,1.885174,1.885224,0.0,0,0.04,27.01
2025-11-11 16:14:03,1.885224,1.885174,0.0,0,0.05,26.96
2025-11-11 16:16:03,1.885224,1.885224,0.0,0,0.04,26.90
2025-11-11 16:18:03,1.88552,1.885224,0.0,0,0.01,26.81
2025-11-11 16:20:03,1.884552,1.884552,0.0,0,0.00,26.75
2025-11-11 16:22:03,1.884542,1.884542,0.0,0,0.04,26.70
2025-11-11 16:24:03,1.88452,1.88452,0.0,0,0.05,26.60
2025-11-11 16:26:03,1.884781,1.884781,0.0,0,0.00,26.49
2025-11-11 16:28:03,1.884781,1.884781,0.0,0,0.04,26.43
2025-11-11 16:30:03,1.884674,1.884674,0.0,0,0.05,26.39
2025-11-11 16:32:03,1.884507,1.884507,0.0,0,0.02,26.29
2025-11-11 16:34:03,1.884507,1.884507,0.0,0,0.05,26.29
2025-11-11 16:36:03,1.884954,1.884507,0.0,0,0.00,26.18
2025-11-11 16:38:03,1.884193,1.884193,0.0,0,0.02,26.15
2025-11-11 16:40:03,1.884193,1.884193,0.0,0,0.05,26.08
2025-11-11 16:42:03,1.884787,1.884787,0.0,0,0.05,26.08
2025-11-11 16:44:03,1.885243,1.885243,0.0,0,0.01,25.98
2025-11-11 16:46:03,1.885463,1.885463,0.0,0,0.05,25.98
2025-11-11 16:48:03,1.885391,1.885391,0.0,0,0.05,25.98
2025-11-11 16:50:03,1.885208,1.885208,0.0,0,0.05,26.03
2025-11-11 16:52:03,1.884988,1.884988,0.0,0,0.05,26.08
2025-11-11 16:54:03,1.884221,1.884221,0.0,0,0.05,26.08
2025-11-11 16:56:03,1.883766,1.883766,0.0,0,0.01,26.03
2025-11-11 16:58:03,1.883766,1.883766,0.0,0,0.03,26.06
2025-11-11 17:00:03,1.885472,1.885472,0.0,0,-0.02,26.00
2025-11-11 17:02:03,1.885472,1.885472,0.0,0,-0.00,25.98
2025-11-11 17:04:03,1.885472,1.885655,0.0,0,0.02,25.92
2025-11-11 17:06:03,1.885655,1.885655,0.0,0,0.05,25.87
2025-11-11 17:08:03,1.885218,1.885218,0.0,0,0.00,25.77
2025-11-11 17:10:03,1.884982,1.884982,0.0,0,0.04,25.76
2025-11-11 17:12:03,1.884963,1.884963,0.0,0,0.02,25.66
2025-11-11 17:14:03,1.884332,1.884332,0.0,0,0.05,25.66
2025-11-11 17:16:03,1.883533,1.883533,0.0,0,0.04,25.66
2025-11-11 17:18:03,1.883367,1.883367,0.0,0,0.04,25.66
2025-11-11 17:20:03,1.883027,1.883027,0.0,0,0.05,25.66
