Timestamp,Weight (kg),w_smooth,consumption (kg),Usage EXACT 29453,Gradient EXACT 29453,Temperature EXACT 29453
2025-11-21 12:53:43,-0.00205,,0.0,1,0.40,47.17
2025-11-21 12:55:43,-0.001877,-0.001877,0.0,1,0.54,50.60
2025-11-21 12:57:43,-1.2e-05,-1.2e-05,0.0,1,0.53,53.54
2025-11-21 12:59:43,0.001479,0.001479,0.0,1,0.27,53.00
2025-11-21 13:01:43,0.001479,0.001479,0.0,1,0.18,51.96
2025-11-21 13:03:43,0.001643,0.001643,0.0,1,0.14,51.26
2025-11-21 13:05:43,0.00273,0.00273,0.0,1,0.34,50.51
2025-11-21 13:07:43,0.003789,0.003789,0.0,1,0.41,50.57
2025-11-21 13:09:43,0.004307,0.004307,0.0,1,0.56,51.25
2025-11-21 13:11:43,0.005555,0.005107,0.0,1,0.38,51.10
2025-11-21 13:13:43,0.005107,0.005555,0.0,1,0.43,50.81
2025-11-21 13:15:43,0.005947,0.005107,0.0,1,0.27,49.53
2025-11-21 13:17:43,0.004974,0.005947,0.0,1,0.40,49.42
2025-11-21 13:19:43,0.006154,0.006154,0.0,1,0.28,48.64
2025-11-21 13:21:43,0.006648,0.006648,0.0,1,0.27,47.86
2025-11-21 13:23:43,0.007046,0.006648,0.0,1,0.23,46.03
2025-11-21 13:25:43,0.003316,0.003316,0.0,1,0.36,47.62
2025-11-21 13:27:43,0.003316,0.003316,0.0,1,0.34,48.42
2025-11-21 13:29:43,0.007204,0.007204,0.0,1,0.41,49.56
2025-11-21 13:31:43,0.007485,0.007485,0.0,1,0.37,50.37
2025-11-21 13:33:43,0.007611,0.007485,0.0,0,0.36,50.51
2025-11-21 13:35:43,0.007111,0.007111,0.0,0,0.37,50.22
2025-11-21 13:37:43,0.004613,0.004613,0.0,0,0.29,49.93
2025-11-21 13:39:43,0.002878,0.002878,0.0,0,0.28,49.71
2025-11-21 13:41:43,0.002878,0.002878,0.0,0,0.30,49.36
2025-11-21 13:43:43,0.005181,0.005181,0.0,0,0.28,49.42
2025-11-21 13:45:43,0.005181,0.005181,0.0,0,0.29,49.26
2025-11-21 13:47:43,0.003662,0.005181,0.0,0,0.24,48.71
2025-11-21 13:49:43,0.005224,0.004347,0.0,0,0.20,48.00
2025-11-21 13:51:43,0.004347,0.005224,0.0,0,0.20,47.44
2025-11-21 13:53:43,0.00632,0.006268,0.0,0,0.20,46.71
2025-11-21 13:55:43,0.006268,0.006268,0.0,0,0.24,45.94
2025-11-21 13:57:43,0.002618,0.002618,0.0,0,0.19,45.28
2025-11-21 13:59:43,-0.00058,-0.00058,0.0,0,0.21,44.70
2025-11-21 14:01:43,-0.002927,-0.002927,0.0,0,0.23,44.02
2025-11-21 14:03:43,-0.002927,-0.002927,0.0,0,0.13,43.43
2025-11-21 14:05:43,0.000293,0.000293,0.0,0,0.24,43.17
2025-11-21 14:07:43,0.000293,0.000293,0.0,0,0.25,42.92
2025-11-21 14:09:43,-0.001133,-0.001133,0.0,0,0.17,42.66
2025-11-21 14:11:43,-0.001254,-0.001133,0.0,0,0.18,42.54
2025-11-21 14:13:43,-0.001118,-0.001118,0.0,0,0.17,42.40
2025-11-21 14:15:43,0.003199,0.003199,0.0,0,0.18,42.28
2025-11-21 14:17:43,0.004036,0.004036,0.0,0,0.13,42.03
2025-11-21 14:19:43,0.002621,0.002621,0.0,0,0.17,41.78
2025-11-21 14:21:43,-0.002106,-0.002106,0.0,0,0.18,41.46
2025-11-21 14:23:43,-0.005027,-0.005027,0.0,0,0.13,41.16
2025-11-21 14:25:43,-0.007077,-0.007077,0.0,0,0.19,40.89
2025-11-21 14:27:43,-0.007562,-0.007562,0.0,0,0.18,40.66
2025-11-21 14:29:43,-0.006802,-0.006802,0.0,0,0.13,40.41
2025-11-21 14:31:43,-0.00431,-0.00431,0.0,0,0.17,40.29
2025-11-21 14:33:43,-0.002442,-0.002442,0.0,0,0.18,40.17
2025-11-21 14:35:43,-0.00164,-0.00164,0.0,0,0.13,40.11
2025-11-21 14:37:43,0.000608,0.000608,0.0,0,0.17,40.11
2025-11-21 14:39:43,0.002572,0.002572,0.0,0,0.13,39.99
2025-11-21 14:41:43,0.003316,0.003316,0.0,0,0.17,39.99
2025-11-21 14:43:43,0.004048,0.004048,0.0,0,0.14,39.82
2025-11-21 14:45:43,0.004048,0.004048,0.0,0,0.17,39.62
2025-11-21 14:47:43,0.000188,0.000188,0.0,0,0.14,39.32
2025-11-21 14:49:43,-0.002612,-0.002612,0.0,0,0.14,39.00
2025-11-21 14:51:43,-0.002612,-0.002612,0.0,0,0.11,38.84
2025-11-21 14:53:43,-0.000352,-0.000352,0.0,0,0.13,38.66
2025-11-21 14:55:43,0.000244,0.000244,0.0,0,0.12,38.53
2025-11-21 14:57:43,0.001553,0.001553,0.0,0,0.11,38.42
2025-11-21 14:59:43,0.002251,0.002251,0.0,0,0.09,38.28
2025-11-21 15:01:43,0.004242,0.004242,0.0,0,0.11,38.12
2025-11-21 15:03:43,0.004644,0.004242,0.0,0,0.09,37.89
2025-11-21 15:05:43,0.003125,0.004255,0.0,0,0.05,37.71
2025-11-21 15:07:43,0.004255,0.004036,0.0,0,0.10,37.53
2025-11-21 15:09:43,0.004036,0.004036,0.0,0,0.04,37.30
2025-11-21 15:11:43,0.004036,0.004036,0.0,0,0.10,37.18
2025-11-21 15:13:43,0.003381,0.003381,0.0,0,0.11,36.95
2025-11-21 15:15:43,0.002628,0.002628,0.0,0,0.11,36.71
2025-11-21 15:17:43,0.002507,0.002507,0.0,0,0.11,36.48
2025-11-21 15:19:43,0.001738,0.001738,0.0,0,0.05,36.25
2025-11-21 15:21:43,0.000318,0.000318,0.0,0,0.05,36.08
2025-11-21 15:23:43,0.000219,0.000266,0.0,0,0.04,35.96
2025-11-21 15:25:43,0.000318,0.000318,0.0,0,0.05,36.02
2025-11-21 15:27:43,0.00143,0.000905,0.0,0,0.00,36.13
2025-11-21 15:29:43,0.000905,0.000905,0.0,0,0.00,36.31
2025-11-21 15:31:43,0.000191,0.000191,0.0,0,0.05,36.25
2025-11-21 15:33:43,-0.000797,-0.000797,0.0,0,0.09,36.36
2025-11-21 15:35:43,-0.002127,-0.002127,0.0,0,0.11,36.60
2025-11-21 15:37:43,-0.002158,-0.002127,0.0,0,0.02,36.73
2025-11-21 15:39:43,-0.002056,-0.002069,0.0,0,0.04,36.94
2025-11-21 15:41:43,-0.00193,-0.00193,0.0,0,0.00,36.89
2025-11-21 15:43:43,-0.00159,-0.00159,0.0,0,0.03,36.71
2025-11-21 15:45:43,-0.001479,-0.001479,0.0,0,0.03,36.69
2025-11-21 15:47:43,-0.001037,-0.001037,0.0,0,0.00,36.83
2025-11-21 15:49:43,-0.000778,-0.000778,0.0,0,0.01,37.01
2025-11-21 15:51:43,-0.000667,-0.000778,0.0,0,0.06,37.12
2025-11-21 15:53:43,-0.001096,-0.001096,0.0,0,0.05,37.06
2025-11-21 15:55:43,-0.002717,-0.002717,0.0,0,0.01,37.01
2025-11-21 15:57:43,-0.002964,-0.002964,0.0,0,0.00,37.01
2025-11-21 15:59:43,-0.002983,-0.002964,0.0,0,0.00,37.01
2025-11-21 16:01:43,-0.002495,-0.002606,0.0,0,0.00,37.01
2025-11-21 16:03:43,-0.002529,-0.002529,0.0,0,0.00,37.01
2025-11-21 16:05:43,-0.002529,-0.002529,0.0,0,0.05,36.95
2025-11-21 16:07:43,-0.002368,-0.002368,0.0,0,0.04,36.89
2025-11-21 16:09:43,-0.002276,-0.002276,0.0,0,0.00,36.77
2025-11-21 16:11:43,-0.002995,-0.002995,0.0,0,0.00,36.60
2025-11-21 16:13:43,-0.005725,-0.005725,0.0,0,0.02,36.39
2025-11-21 16:15:43,-0.006747,-0.006747,0.0,0,0.00,36.14
2025-11-21 16:17:43,-0.007012,-0.007012,0.0,0,0.00,35.96
2025-11-21 16:19:43,-0.007392,-0.007392,0.0,0,0.00,35.85
2025-11-21 16:21:43,-0.00804,-0.00804,0.0,0,0.00,35.82
2025-11-21 16:23:43,-0.00821,-0.00821,0.0,0,0.00,35.73
2025-11-21 16:25:43,-0.00918,-0.00918,0.0,0,0.00,35.68
2025-11-21 16:27:43,-0.009096,-0.009096,0.0,0,0.00,35.51
2025-11-21 16:29:43,-0.008729,-0.008729,0.0,0,0.00,35.16
2025-11-21 16:31:43,-0.00872,-0.008729,0.0,0,0.01,34.70
2025-11-21 16:33:43,-0.008729,-0.008729,0.0,0,0.02,34.20
2025-11-21 16:35:43,-0.010498,-0.010498,0.0,0,0.00,33.80
2025-11-21 16:37:43,-0.010724,-0.010665,0.0,0,0.00,33.47
2025-11-21 16:39:43,-0.010498,-0.010498,0.0,0,0.00,33.19
2025-11-21 16:41:43,-0.009844,-0.009844,0.0,0,0.00,32.97
2025-11-21 16:43:43,-0.009847,-0.009847,0.0,0,0.00,32.75
2025-11-21 16:45:43,-0.009933,-0.009933,0.0,0,0.00,32.52
2025-11-21 16:47:43,-0.010501,-0.010501,0.0,0,0.03,32.41
2025-11-21 16:49:43,-0.012477,-0.012477,0.0,0,0.02,32.25
2025-11-21 16:51:43,-0.012524,-0.012524,0.0,0,0.00,32.14
2025-11-21 16:53:43,-0.012524,-0.012524,0.0,0,0.00,32.03
2025-11-21 16:55:43,-0.012919,-0.012919,0.0,0,0.00,31.93
2025-11-21 16:57:43,-0.013339,-0.012919,0.0,0,0.03,31.87
2025-11-21 16:59:43,-0.012712,-0.013339,0.0,0,0.04,31.76
2025-11-21 17:01:43,-0.01374,-0.01374,0.0,0,0.00,31.65
2025-11-21 17:03:43,-0.015581,-0.015581,0.0,0,0.00,31.56
2025-11-21 17:05:43,-0.016081,-0.016028,0.0,0,0.00,31.49
2025-11-21 17:07:43,-0.016028,-0.016081,0.0,0,0.00,31.40
2025-11-21 17:09:43,-0.016201,-0.016081,0.0,0,0.00,31.38
2025-11-21 17:11:43,-0.016272,-0.016272,0.0,0,0.00,31.27
2025-11-21 17:13:43,-0.016272,-0.016272,0.0,0,0.00,31.24
2025-11-21 17:15:43,-0.016646,-0.016646,0.0,0,0.00,31.16
2025-11-21 17:17:43,-0.01726,-0.01726,0.0,0,0.01,31.12
2025-11-21 17:19:43,-0.018248,-0.018248,0.0,0,0.00,31.05
2025-11-21 17:21:43,-0.018347,-0.018347,0.0,0,0.03,31.00
2025-11-21 17:23:43,-0.019598,-0.019598,0.0,0,0.00,30.95
2025-11-21 17:25:43,-0.019684,-0.019684,0.0,0,0.02,30.89
2025-11-21 17:27:43,-0.020403,-0.020403,0.0,0,0.00,30.84
2025-11-21 17:29:43,-0.020536,-0.020536,0.0,0,0.00,30.79
2025-11-21 17:31:43,-0.021407,-0.021407,0.0,0,0.00,30.73
2025-11-21 17:33:43,-0.0215,-0.0215,0.0,0,0.01,30.64
2025-11-21 17:35:43,-0.02217,-0.02217,0.0,0,0.00,30.62
2025-11-21 17:37:43,-0.023988,-0.023988,0.0,0,0.00,30.51
2025-11-21 17:39:43,-0.024489,-0.024489,0.0,0,0.04,30.51
2025-11-21 17:41:43,-0.024887,-0.024887,0.0,0,0.00,30.41
2025-11-21 17:43:43,-0.025316,-0.025316,0.0,0,0.01,30.37
2025-11-21 17:45:43,-0.025316,-0.025362,0.0,0,0.00,30.30
2025-11-21 17:47:43,-0.026208,-0.026208,0.0,0,0.04,30.24
2025-11-21 17:49:43,-0.027403,-0.027403,0.0,0,0.00,30.19
2025-11-21 17:51:43,-0.027789,-0.027789,0.0,0,0.02,30.05
2025-11-21 17:53:43,-0.028351,-0.028351,0.0,0,0.01,29.95
2025-11-21 17:55:43,-0.029722,-0.029722,0.0,0,0.00,29.81
2025-11-21 17:57:43,-0.029731,-0.029731,0.0,0,0.00,29.76
2025-11-21 17:59:43,-0.029907,-0.029907,0.0,0,0.00,29.76
2025-11-21 18:01:43,-0.031062,-0.031062,0.0,0,0.03,29.70
2025-11-21 18:03:43,-0.031655,-0.031655,0.0,0,0.00,29.65
2025-11-21 18:05:43,-0.031896,-0.031896,0.0,0,0.00,29.65
2025-11-21 18:07:43,-0.032594,-0.032594,0.0,0,0.00,29.60
2025-11-21 18:09:43,-0.032442,-0.032442,0.0,0,0.00,29.49
2025-11-21 18:11:43,-0.032442,-0.032442,0.0,0,0.00,29.33
2025-11-21 18:13:43,-0.034548,-0.034548,0.0,0,0.00,29.23
2025-11-21 18:15:43,-0.035002,-0.035002,0.0,0,0.00,29.12
2025-11-21 18:17:43,-0.035422,-0.035422,0.0,0,0.03,29.02
2025-11-21 18:19:43,-0.036611,-0.036611,0.0,0,0.00,28.91
2025-11-21 18:21:43,-0.037321,-0.037321,0.0,0,0.00,28.81
