Timestamp,Usage EXACT 29284,Gradient EXACT 29284,Temperature EXACT 29284,Weight (kg),w_smooth,consumption (kg)
2025-11-14 14:07:28,0,-0.05,28.43,0.0,,0.0
2025-11-14 14:09:28,0,-0.01,28.31,0.0,0.0,0.0
2025-11-14 14:11:28,0,-0.05,28.11,0.0,0.0,0.0
2025-11-14 14:13:28,0,-0.00,28.06,0.0,0.0,0.0
2025-11-14 14:15:28,0,-0.00,28.06,0.0,0.0,0.0
2025-11-14 14:17:28,0,-0.09,27.96,0.0,0.0,0.0
2025-11-14 14:19:28,0,-0.06,28.00,0.0,0.0,0.0
2025-11-14 14:21:28,0,-0.01,28.06,0.0,0.0,0.0
2025-11-14 14:23:28,0,-0.00,28.06,0.0,0.0,0.0
2025-11-14 14:25:28,0,-0.05,27.96,0.0,0.0,0.0
2025-11-14 14:27:28,0,-0.05,27.90,0.0,0.0,0.0
2025-11-14 14:29:28,0,-0.09,27.85,0.0,0.0,0.0
2025-11-14 14:31:28,0,-0.05,27.85,0.0,0.0,0.0
2025-11-14 14:33:28,0,-0.01,27.85,0.0,0.0,0.0
2025-11-14 14:35:28,0,-0.00,27.85,0.0,0.0,0.0
2025-11-14 14:37:28,0,-0.01,27.79,0.0,0.0,0.0
2025-11-14 14:39:28,0,-0.02,27.69,0.0,0.0,0.0
2025-11-14 14:41:28,0,-0.00,27.59,0.0,0.0,0.0
2025-11-14 14:43:28,0,-0.00,27.48,0.0,0.0,0.0
2025-11-14 14:45:28,0,-0.05,27.38,0.0,0.0,0.0
2025-11-14 14:47:28,0,-0.00,27.33,0.0,0.0,0.0
2025-11-14 14:49:28,0,-0.00,27.33,0.0,0.0,0.0
2025-11-14 14:51:28,0,-0.00,27.33,0.0,0.0,0.0
2025-11-14 14:53:28,0,-0.02,27.31,0.0,0.0,0.0
2025-11-14 14:55:28,0,-0.03,27.22,0.0,0.0,0.0
2025-11-14 14:57:28,0,-0.00,27.22,0.0,0.0,0.0
2025-11-14 14:59:28,0,-0.05,27.12,0.0,0.0,0.0
2025-11-14 15:01:28,0,-0.00,27.12,0.0,0.0,0.0
2025-11-14 15:03:28,0,-0.03,27.06,0.0,0.0,0.0
2025-11-14 15:05:28,0,-0.00,27.01,0.0,0.0,0.0
2025-11-14 15:07:28,0,-0.00,27.01,0.0,0.0,0.0
2025-11-14 15:09:28,0,-0.05,26.96,0.0,0.0,0.0
2025-11-14 15:11:28,0,-0.01,26.91,0.0,0.0,0.0
2025-11-14 15:13:28,0,-0.04,27.01,0.0,0.0,0.0
2025-11-14 15:15:28,0,-0.04,27.49,0.0,0.0,0.0
2025-11-14 15:17:28,0,-0.00,28.11,0.0,0.0,0.0
2025-11-14 15:19:28,0,-0.04,28.43,0.0,0.0,0.0
2025-11-14 15:21:28,0,-0.00,28.64,0.0,0.0,0.0
2025-11-14 15:23:28,0,-0.05,28.70,0.0,0.0,0.0
2025-11-14 15:25:28,0,-0.05,28.54,0.0,0.0,0.0
2025-11-14 15:27:28,0,-0.00,28.43,0.0,0.0,0.0
2025-11-14 15:29:28,0,-0.04,28.27,0.0,0.0,0.0
2025-11-14 15:31:28,0,-0.00,28.27,0.0,0.0,0.0
2025-11-14 15:33:28,0,-0.09,27.90,0.0,0.0,0.0
2025-11-14 15:35:28,0,-0.01,27.69,0.0,0.0,0.0
2025-11-14 15:37:28,0,-0.01,27.48,0.0,0.0,0.0
2025-11-14 15:39:28,0,-0.08,27.22,0.0,0.0,0.0
2025-11-14 15:41:28,0,-0.01,26.85,0.0,0.0,0.0
2025-11-14 15:43:28,0,-0.05,26.03,0.0,0.0,0.0
2025-11-14 15:45:28,0,-0.09,24.69,0.0,0.0,0.0
2025-11-14 15:47:28,0,-0.02,23.30,0.0,0.0,0.0
2025-11-14 15:49:28,0,-0.00,22.39,0.0,0.0,0.0
2025-11-14 15:51:28,0,-0.04,22.34,0.0,0.0,0.0
2025-11-14 15:53:28,0,-0.00,22.70,0.0,0.0,0.0
2025-11-14 15:55:28,0,-0.00,23.10,0.0,0.0,0.0
2025-11-14 15:57:28,0,0.04,23.66,0.0,0.0,0.0
2025-11-14 15:59:28,0,0.05,24.43,0.0,0.0,0.0
2025-11-14 16:01:28,0,0.14,25.77,0.0,0.0,0.0
2025-11-14 16:03:28,1,0.16,27.53,0.0,0.0,0.0
2025-11-14 16:05:28,1,0.29,29.71,0.0,0.0,0.0
2025-11-14 16:07:28,1,0.37,32.20,0.0,0.0,0.0
2025-11-14 16:09:28,1,0.43,34.99,0.0,0.0,0.0
2025-11-14 16:11:28,1,0.51,38.25,0.0,0.0,0.0
2025-11-14 16:13:28,1,0.61,42.10,0.0,0.0,0.0
2025-11-14 16:15:28,1,0.66,46.36,0.0,0.0,0.0
2025-11-14 16:17:28,1,0.54,45.95,0.0,0.0,0.0
2025-11-14 16:19:28,1,0.46,43.89,0.0,0.0,0.0
2025-11-14 16:21:28,1,0.41,43.21,0.0,0.0,0.0
2025-11-14 16:23:28,1,0.38,43.17,0.0,0.0,0.0
