Timestamp,Weight (kg),w_smooth,consumption (kg),Usage EXACT 29437,Gradient EXACT 29437,Temperature EXACT 29437
2025-11-13 11:55:30,0.001517,,0.0,0,0.05,29.60
2025-11-13 11:57:30,0.00138,0.001517,0.0,0,0.01,28.96
2025-11-13 11:59:30,0.001517,0.001517,0.0,0,0.00,28.43
2025-11-13 12:01:30,0.66359,0.66359,0.0,0,-0.04,27.95
2025-11-13 12:03:30,0.706604,0.706604,0.0,0,-0.00,27.59
2025-11-13 12:05:30,0.706604,0.706604,0.0,0,-0.00,27.22
2025-11-13 12:07:30,0.706604,0.706604,0.0,0,-0.05,26.96
2025-11-13 12:09:30,0.705956,0.705956,0.0,0,-0.00,26.81
2025-11-13 12:11:30,0.705809,0.705876,0.0,0,-0.05,26.75
2025-11-13 12:13:30,0.705876,0.705876,0.0,0,-0.00,27.01
2025-11-13 12:15:30,0.705953,0.705876,0.0,0,-0.00,27.12
2025-11-13 12:17:30,0.705589,0.705589,0.0,0,-0.00,27.17
2025-11-13 12:19:30,0.705589,0.705589,0.0,0,0.04,27.22
2025-11-13 12:21:30,0.705589,0.705589,0.0,0,-0.00,27.26
2025-11-13 12:23:30,0.705017,0.705017,0.0,0,0.04,27.33
2025-11-13 12:25:30,0.705139,0.705139,0.0,0,0.00,27.38
2025-11-13 12:27:30,0.705154,0.705139,0.0,0,-0.04,27.43
2025-11-13 12:29:30,0.704897,0.704897,0.0,0,-0.00,27.54
2025-11-13 12:31:30,0.704897,0.704897,0.0,0,0.04,27.64
2025-11-13 12:33:30,0.705188,0.704983,0.0,0,-0.04,27.64
2025-11-13 12:35:30,0.704983,0.705188,0.0,0,0.04,27.75
2025-11-13 12:37:30,0.705249,0.705249,0.0,0,-0.01,27.78
2025-11-13 12:39:30,0.705625,0.705433,0.0,0,0.04,28.27
2025-11-13 12:41:30,0.705433,0.705625,0.0,0,0.00,28.70
2025-11-13 12:43:30,0.705433,0.705433,0.0,0,0.00,28.59
2025-11-13 12:45:30,0.705509,0.705509,0.0,0,0.00,28.49
2025-11-13 12:47:30,0.705946,0.705946,0.0,0,0.01,28.42
2025-11-13 12:49:30,0.706216,0.705946,0.0,0,0.05,28.38
2025-11-13 12:51:30,0.705946,0.705946,0.0,0,0.05,28.43
2025-11-13 12:53:30,0.420335,0.420335,0.28498100000000004,0,-0.03,28.32
2025-11-13 12:55:30,0.418384,0.418524,0.0,0,-0.00,30.36
